"Class_1","Class_2","Class_3","Class_4","Class_5","Class_6","Class_7","Class_8","model"
-4.73973490435784,-2.71820420856455,-6.00807552859724,-4.28034555641472,-3.05378814738454,-4.03910030795102,-10.6746239470074,-7.45195280589801,-3.03861652353429
-51.9521974574028,-3.33505078565383,-8.47775593219745,-3.57197220233051,-6.38147182386211,-5.69272430482699,-17.7039527376972,-12.962531630193,-3.92843812586455
-1.39148855807765,-1.75486954202108,-1.3298238482829,-2.6323390770381,-2.7302408293836,-3.19254619289268,-6.76078861266663,-4.17371677516948,-1.63377553339259
-72.9308788648156,-61.0148028634097,-89.2967870404497,-37.9507457297218,-38.5119553640164,-44.320407853418,-Inf,-18.4054115982399,-24.9565344447682
-108.972299014574,-9.83240892185161,-35.2207793230381,-24.2415472290599,-18.9217433038829,-32.7336887164921,-3.00808301635511,-50.6718484022557,-5.88207983638659
-26.8984750540907,-9.67094144579352,-13.1999728433445,-9.59626926047578,-5.1341673222902,-7.42820045886458,-93.4790551533597,-14.5816669058097,-5.63779011449887
-28.2716419105453,-3.45785106390958,-3.49118652124688,-5.06282035439884,-4.35776343799642,-4.31831548660933,-1.25343549139424,-11.1824055380806,-1.95827745056712
-8.77201207216551,-6.86774019867451,-8.64635663652594,-3.23763000816223,-4.40871011587544,-4.52498968316654,-86.3577143178232,-8.87326915246932,-3.82447142102042
-35.701130536562,-9.49127288379834,-11.1478015121732,-8.82977246537739,-14.5263048254205,-12.4932937810686,-43.1783597977472,-8.04492617247555,-9.77439408120812
-4.57568196895274,-1.54308485354248,-3.24380298832605,-3.0089749302015,-2.5910539361168,-3.32972032377795,-19.2167064564105,-5.29605550516181,-1.89198851942238
-7.53190203084338,-4.37924496367554,-5.22288217728133,-11.0503345594684,-6.52331071627358,-8.94479563733866,-5.77490062890974,-13.909258760621,-5.09917795196506
-7.95683181586866,-9.9752245045862,-11.9982738704708,-8.15520012289903,-11.650762467885,-12.017526400404,-83.940721131205,-14.9825072737997,-9.02918522272927
-41.5355798387669,-0.941144491076217,-3.46027590358418,-1.70417774434908,-2.32915075852488,-3.33581858277066,-1.17855656056171,-3.05346421079257,-1.26080839138346
-54.033851539027,-34.2773365730652,-35.8684611703051,-85.8762560755381,-66.6725218537634,-72.7380072508719,-12.9479198491764,-117.478340605819,-23.4536839140452
-186.084990913026,-17.4970970454712,-27.6186503830268,-17.0350307294598,-21.6043154967492,-27.7639521369761,-213.112616590772,-27.7979363214234,-18.8684100962428
-27.5924367737458,-7.79034927250869,-15.746502096807,-10.2086862500977,-11.6098220321525,-19.0846187505008,-3.57539523197658,-44.7011324287749,-6.01215870278314
-19.4512387851312,-10.1996592023212,-15.3677427559719,-21.0473197831255,-15.7742447934492,-17.0333311791715,-3.77531876458218,-42.4181666314101,-6.33914826845733
-25.9678118411829,-22.8190283480115,-16.1330453904608,-13.6249004464009,-33.0341683600545,-24.4582403051107,-19.1919191153498,-51.0920045195181,-16.4723134009348
-95.2899563304649,-47.727338069931,-19.6368059912016,-37.4118142635116,-26.4672891298533,-26.1336152281023,-697.952941202497,-32.6968844376736,-22.6972537569913
-30.6706658551982,-16.9215545242743,-38.6405767399511,-19.5342170168368,-14.5498072907499,-22.6541672592095,-84.5278384808908,-37.3029226529811,-16.3272264331786
-133.388096342338,-31.8514848205552,-32.3666341773541,-42.6739463005473,-27.8343460029807,-31.7380796084277,-244.726847556918,-34.5163473208701,-30.6984753499854
-172.406785105,-26.7206199581857,-29.5839128969418,-18.1039954353131,-13.2524208198009,-19.3266748894467,-119.195288831183,-31.7506423445436,-15.2021514391864
-16.4239770126785,-10.1248274811005,-19.4912167912206,-12.9848238273215,-6.45204302712431,-12.9264930939502,-228.237275024258,-14.6341457472859,-7.37143939614881
-4.03806352895682,-2.0016827407777,-1.959139736681,-6.86907990541088,-5.13507057435914,-7.48684609657449,-3.64727879497812,-5.7953881137512,-2.41981009855857
-4.21314411820191,-3.71710357841495,-3.10507639011406,-4.0264773289266,-4.00054375981375,-1.87722266878766,-7.68237168609333,-7.70435162559276,-2.42255280702015
-9.53984829163372,-2.89258680501827,-5.76909412863103,-0.653643323606945,-3.32280527955037,-2.12483838037,-7.77834753159763,-10.1848873070995,-1.01940118458246
-62.7449093518055,-5.78908388525713,-6.64200288572946,-5.33143873713069,-5.45790927344029,-5.92563374802619,-26.8544363122873,-9.34326230823773,-5.65576542302047
-181.454735055702,-4.92618137916415,-12.4711876025937,-10.8406567717947,-5.92922173370454,-10.7038942140593,-41.0406471134872,-17.9794383707711,-5.68887965384497
-24.2906293634421,-2.08668226609504,-3.47213337465557,-2.29590222203994,-2.99209476236538,-3.2529956656052,-1.24930076119918,-6.99022832277983,-1.74883191157631
-14.2337023948703,-2.49509808918881,-3.12924160118985,-3.8015751103667,-3.54231256256969,-4.13013311869557,-0.343681053345456,-7.99118133666204,-0.852415824341013
-6.59933760319555,-4.66519213979265,-4.69614876289462,-8.18278744108173,-5.5845792523611,-7.2027046673753,-7.64178124244929,-12.6063181004277,-5.09265735623442
-12.7779700030595,-33.0806857483386,-36.65570602387,-56.3593277660263,-49.2055003002377,-55.9284041162678,-168.550099790339,-91.7224113103168,-21.1255531682685
-12.7311030709005,-6.27988391201415,-10.1447977417429,-13.4264714586579,-5.63325866746741,-10.0679512337977,-12.2758927065818,-10.9439604678709,-6.35184499076469
-6.96906167558449,-2.06540090274594,-4.28298769284582,-1.55181222838366,-4.16008106369337,-3.26135639000727,-10.2979886426947,-3.32302814140115,-1.99641657768
-10.3061612393406,-6.41327004643832,-9.83485915134221,-5.22831085148115,-6.3300994357575,-6.47587120261714,-37.9688545605055,-13.4558012413575,-5.80231578684815
-66.874575437187,-12.2157922964087,-8.29412013277296,-17.1470278784571,-9.31798806552975,-9.46127496102811,-82.3458013391991,-15.5858851261173,-9.23732120868552
