"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"b_Price_1",-0.0723855403743468,0.00796494125293667,-9.088019368336,0.0129580943124065,-5.58612544631989
"b_Acceleration_1",-0.161187633981454,0.040671797965296,-3.9631302781104,0.0690677594327518,-2.33376086476926
"b_OpCost_1",-0.532314324420206,0.0470354224732159,-11.3173071789316,0.0733937722539732,-7.2528541328844
"b_hev_1",0.809570803810135,0.310591282430617,2.60654709132406,0.623555028705304,1.29831493058609
"b_phev20_1",0.896333931081508,0.284768138705345,3.14759205561604,0.518764767330212,1.72782345203286
"b_phev40_1",0.921950777934678,0.290261664749655,3.17627468556636,0.5788495030713,1.59272966987607
"b_bev_1",1.36886188301782,0.267350201869841,5.12010790881783,0.636073191992433,2.15205089642279
"b_bevRangeRel_1",0.242530338891746,0.090757712997869,2.67228349944694,0.146583458113872,1.65455462718951
"b_noBEVFC_1",-0.573562368310797,0.211058319783188,-2.71755393911974,0.331505629349951,-1.7301738418002
"b_american_1",-1.53563565464983,0.289578087768253,-5.30301055057309,0.563545019952155,-2.72495648134767
"b_chinese_1",-5.71595215975515,0.593445742233253,-9.63180245972429,1.523849760763,-3.75099455794982
"b_japanese_1",-0.394508956380773,0.20262848015927,-1.94695709147441,0.436416344283466,-0.903973834959141
"b_skorean_1",-0.509985920029562,0.194588735839535,-2.62083988484367,0.305272503526545,-1.67059238594417
"lambda_ICE_1",0.753383522920623,0.320293505593551,2.35216609067515,0.443456318225823,1.6988900416049
"lambda_PHEV_1",0.329839010299564,0.133809980309507,2.46498063549994,0.150469544083101,2.19206492788601
"lambda_BEV_1",1.11792155637117,0.146708794028233,7.62000372081329,0.253497460091159,4.40999115324137
"class_intercept_1",0,NA,NA,NA,NA
"b_Price_2",-0.128364961162965,0.0092336146089274,-13.9019188692212,0.0186014150544904,-6.90081699628423
"b_Acceleration_2",-0.173153621956227,0.0254442720144248,-6.80521029872907,0.0578259220824295,-2.99439448123976
"b_OpCost_2",-0.227767800565964,0.0226011456453476,-10.0777104019437,0.0492507483528844,-4.62465664346854
"b_hev_2",0.0404006237004123,0.149180141048715,0.270817706810046,0.348090603428602,0.116063528582721
"b_phev20_2",0.0207246861599954,0.15387448056556,0.134685661220903,0.263052250412606,0.0787854356976154
"b_phev40_2",0.129886139742642,0.160718992296082,0.808156757873151,0.315634776519616,0.411507696252126
"b_bev_2",0.174594290832453,0.152189966497145,1.14721288696603,0.321367419563338,0.543285598364902
"b_bevRangeRel_2",0.53706258482745,0.0681794392672519,7.87719275194176,0.191294473052683,2.80751752132191
"b_noBEVFC_2",-0.374677006933763,0.114415678788416,-3.27469985670965,0.20714887006153,-1.808733047023
"b_american_2",-0.0531764207700962,0.115000063409139,-0.462403403908649,0.213048767339548,-0.249597411119239
"b_chinese_2",-0.28988180510035,0.127448353810649,-2.27450411427855,0.249845601255832,-1.16024378113234
"b_japanese_2",-0.188080219207434,0.122004993748357,-1.5415780406117,0.26372155644515,-0.713177268262299
"b_skorean_2",-0.318067116535263,0.114598473947524,-2.77549172845802,0.184723510821616,-1.72185508558472
"lambda_ICE_2",0.439904791062138,0.128782030851949,3.4158864257069,0.251038312437461,1.75234125337633
"lambda_PHEV_2",0.387305368778608,0.111760279170614,3.46550108547371,0.224785411826572,1.72300046355955
"lambda_BEV_2",0.741670010432852,0.0854719485992787,8.67734996788304,0.128984810202062,5.75005699718427
"class_intercept_2",0.79012823206219,0.187846994504663,4.20623302569037,0.320600086347569,2.46452906817248
"b_Price_3",-0.137547401735704,0.0103787316384602,-13.2528141710494,0.0226479036143459,-6.07329508628677
"b_Acceleration_3",-0.0801304760997291,0.0277501592169885,-2.88756815675038,0.045339631772323,-1.76733848439951
"b_OpCost_3",-0.146665806995039,0.0220118904283345,-6.66302639805282,0.0547988638283377,-2.67643883009112
"b_hev_3",0.439777700229735,0.180814905959229,2.4321982631725,0.278141616711425,1.58112872654368
"b_phev20_3",0.243327986718831,0.180778435077707,1.34600117881448,0.263969406233614,0.921803743057573
"b_phev40_3",0.548385343269876,0.189135586318422,2.89942973685891,0.352912213093201,1.55388598899254
"b_bev_3",0.240107903921528,0.168160080626999,1.42785316839922,0.334779993572085,0.717211029726087
"b_bevRangeRel_3",0.328346439200063,0.060093049841739,5.46396696564404,0.109060471900213,3.01068236253818
"b_noBEVFC_3",-0.524435253101765,0.131326887638647,-3.99335781523107,0.212361877124479,-2.46953577639718
"b_american_3",0.517269398542702,0.163226461658938,3.16902904887773,0.485578244911489,1.06526477238903
"b_chinese_3",-4.89738755203766,0.447919694742667,-10.9336285265403,1.15448326857137,-4.24206022327027
"b_japanese_3",0.518335909555888,0.145744758926313,3.55646345964285,0.347156020868859,1.49309209230651
"b_skorean_3",-0.351636677094503,0.155081404542846,-2.26743288875329,0.422090390645877,-0.833083824904029
"lambda_ICE_3",0.662075642343666,0.128884372624499,5.13697377627467,0.127777890731182,5.18145696845579
"lambda_PHEV_3",1.05147138403101,0.205060519818788,5.12761493514302,0.439694202751049,2.39136967795398
"lambda_BEV_3",0.98676681802959,0.109368217359128,9.02242755579879,0.183766310438091,5.36968291781656
"class_intercept_3",0.743383454341914,0.193083008184113,3.85007184906227,0.322823485768785,2.30275518081217
"b_Price_4",-0.102665138886136,0.00783030757114412,-13.1112523937722,0.0198999669871309,-5.15906076389616
"b_Acceleration_4",-0.0190608660245194,0.0245948253422235,-0.774994973914146,0.0395834477572387,-0.481536276006522
