"b_Price_1","b_Acceleration_1","b_OpCost_1","b_hev_1","b_phev20_1","b_phev40_1","b_bev_1","b_bevRangeRel_1","b_noBEVFC_1","b_american_1","b_chinese_1","b_japanese_1","b_skorean_1","lambda_ICE_1","lambda_PHEV_1","lambda_BEV_1","class_intercept_1","b_Price_2","b_Acceleration_2","b_OpCost_2","b_hev_2","b_phev20_2","b_phev40_2","b_bev_2","b_bevRangeRel_2","b_noBEVFC_2","b_american_2","b_chinese_2","b_japanese_2","b_skorean_2","lambda_ICE_2","lambda_PHEV_2","lambda_BEV_2","class_intercept_2","b_Price_3","b_Acceleration_3","b_OpCost_3","b_hev_3","b_phev20_3","b_phev40_3","b_bev_3","b_bevRangeRel_3","b_noBEVFC_3","b_american_3","b_chinese_3","b_japanese_3","b_skorean_3","lambda_ICE_3","lambda_PHEV_3","lambda_BEV_3","class_intercept_3","b_Price_4","b_Acceleration_4","b_OpCost_4","b_hev_4","b_phev20_4","b_phev40_4","b_bev_4","b_bevRangeRel_4","b_noBEVFC_4","b_american_4","b_chinese_4","b_japanese_4","b_skorean_4","lambda_ICE_4","lambda_PHEV_4","lambda_BEV_4","class_intercept_4","b_Price_5","b_Acceleration_5","b_OpCost_5","b_hev_5","b_phev20_5","b_phev40_5","b_bev_5","b_bevRangeRel_5","b_noBEVFC_5","b_american_5","b_chinese_5","b_japanese_5","b_skorean_5","lambda_ICE_5","lambda_PHEV_5","lambda_BEV_5","class_intercept_5","b_Price_6","b_Acceleration_6","b_OpCost_6","b_hev_6","b_phev20_6","b_phev40_6","b_bev_6","b_bevRangeRel_6","b_noBEVFC_6","b_american_6","b_chinese_6","b_japanese_6","b_skorean_6","lambda_ICE_6","lambda_PHEV_6","lambda_BEV_6","class_intercept_6","b_Price_7","b_Acceleration_7","b_OpCost_7","b_hev_7","b_phev20_7","b_phev40_7","b_bev_7","b_bevRangeRel_7","b_noBEVFC_7","b_american_7","b_chinese_7","b_japanese_7","b_skorean_7","lambda_ICE_7","lambda_PHEV_7","lambda_BEV_7","class_intercept_7","b_Price_8","b_Acceleration_8","b_OpCost_8","b_hev_8","b_phev20_8","b_phev40_8","b_bev_8","b_bevRangeRel_8","b_noBEVFC_8","b_american_8","b_chinese_8","b_japanese_8","b_skorean_8","lambda_ICE_8","lambda_PHEV_8","lambda_BEV_8","class_intercept_8","logLike"
-0.0723696597352237,-0.161187055380508,-0.532297998256458,0.810858059247523,0.899292354216521,0.921864931999363,1.36959767030861,0.243061992225471,-0.575534473925935,-1.53023544845778,-5.71652407352451,-0.394294686598034,-0.509085309486077,0.760566270249585,0.328939232352565,1.11855149516199,0,-0.128308530490307,-0.17301713560095,-0.227588894573341,0.0416829628615656,0.0224088597950663,0.130677163341735,0.175362858775169,0.537067064618776,-0.373115487819161,-0.0536755448181933,-0.2905390265505,-0.187274815158974,-0.318292064698108,0.439958296775212,0.386941148785578,0.740711848175231,0.788877992062744,-0.137617531131248,-0.0800908175592914,-0.146721432262704,0.441662355753237,0.244193712107902,0.549332157402091,0.24118561374947,0.328572992446373,-0.523639314234523,0.518801911518551,-4.89958128968081,0.519352415865028,-0.350302267815128,0.661138611502432,1.05369467070126,0.987139134646238,0.741599377914491,-0.102629130791048,-0.0191276723707739,-0.120582989788845,-0.00855120326563658,-0.0483644813133584,0.244318839566682,-2.21250475111769,0.919927376852814,0.0939852766435775,0.354056417382752,-0.820731984475732,0.04209148446262,0.222343581092248,0.862867696642652,0.321834279737616,0.910033589626783,0.641837665955826,-0.0189786549696839,-0.188981900513552,-0.076837216931552,0.665985087044212,0.502788110752747,0.626752452507454,0.698397939476378,0.101125321653278,-0.474644116328213,0.272142311937549,-0.0870371714179613,0.353849772417984,-0.462253991091489,0.911589957380805,0.716657975148402,0.910300270556506,0.556820184135925,-0.0272508531036388,-0.0726648307036735,-0.0267077463776748,-0.686179646114824,-0.980281276584137,-0.806980114359539,-2.22401095866143,0.100331483472015,-0.206407391533067,-0.881890635171654,-2.41223024054189,-0.768122955650417,-1.08537148230969,0.620950474512177,0.644859147899892,0.647510997082619,0.326421611995829,-0.683494978627486,-0.0368391390680555,-0.305390845339276,-0.18715865183389,0.419681286654516,-0.346247678656419,-0.129927626257907,-0.295096160196067,0.301902199486057,0.265688927007697,-0.88817061686734,0.542728864654271,-0.0814375083112441,0.163793427425606,0.239155830558968,0.738712217927766,0.0139017345510065,-0.0584897851622241,-0.4830140883612,-0.167860148823983,-2.41305238492481,-1.16296370480289,-0.650777795009178,1.51814949940843,2.50978047672905,-0.799250763394299,-1.34389370376844,-3.19968541522994,-0.688086381330821,-1.01666874816719,3.12935950070372,0.803448671052112,0.808109467178448,-0.690351378705732,-7784.90764670187
-0.0723696597352237,-0.161187055380508,-0.532297998256458,0.810858059247523,0.899292354216521,0.921864931999363,1.36959767030861,0.243061992225471,-0.575534473925935,-1.53023544845778,-5.71652407352451,-0.394294686598034,-0.509085309486077,0.760566270249585,0.328939232352565,1.11855149516199,0,-0.128308530490307,-0.17301713560095,-0.227588894573341,0.0416829628615656,0.0224088597950663,0.130677163341735,0.175362858775169,0.537067064618776,-0.373115487819161,-0.0536755448181933,-0.2905390265505,-0.187274815158974,-0.318292064698108,0.439958296775212,0.386941148785578,0.740711848175231,0.788877992062744,-0.137617531131248,-0.0800908175592914,-0.146721432262704,0.441662355753237,0.244193712107902,0.549332157402091,0.24118561374947,0.328572992446373,-0.523639314234523,0.518801911518551,-4.89958128968081,0.519352415865028,-0.350302267815128,0.661138611502432,1.05369467070126,0.987139134646238,0.741599377914491,-0.102629130791048,-0.0191276723707739,-0.120582989788845,-0.00855120326563658,-0.0483644813133584,0.244318839566682,-2.21250475111769,0.919927376852814,0.0939852766435775,0.354056417382752,-0.820731984475732,0.04209148446262,0.222343581092248,0.862867696642652,0.321834279737616,0.910033589626783,0.641837665955826,-0.0189786549696839,-0.188981900513552,-0.076837216931552,0.665985087044212,0.502788110752747,0.626752452507454,0.698397939476378,0.101125321653278,-0.474644116328213,0.272142311937549,-0.0870371714179613,0.353849772417984,-0.462253991091489,0.911589957380805,0.716657975148402,0.910300270556506,0.556820184135925,-0.0272508531036388,-0.0726648307036735,-0.0267077463776748,-0.686179646114824,-0.980281276584137,-0.806980114359539,-2.22401095866143,0.100331483472015,-0.206407391533067,-0.881890635171654,-2.41223024054189,-0.768122955650417,-1.08537148230969,0.620950474512177,0.644859147899892,0.647510997082619,0.326421611995829,-0.683494978627486,-0.0368391390680555,-0.305390845339276,-0.18715865183389,0.419681286654516,-0.346247678656419,-0.129927626257907,-0.295096160196067,0.301902199486057,0.265688927007697,-0.88817061686734,0.542728864654271,-0.0814375083112441,0.163793427425606,0.239155830558968,0.738712217927766,0.0139017345510065,-0.0584897851622241,-0.4830140883612,-0.167860148823983,-2.41305238492481,-1.16296370480289,-0.650777795009178,1.51814949940843,2.50978047672905,-0.799250763394299,-1.34389370376844,-3.19968541522994,-0.688086381330821,-1.01666874816719,3.12935950070372,0.803448671052112,0.808109467178448,-0.690351378705732,-7784.90764670187
-0.072354730226899,-0.16119527948271,-0.532302301257791,0.810857626298941,0.899288800289576,0.921866375549354,1.36960031060811,0.243060054026778,-0.575530791069021,-1.53024016624691,-5.71652258288452,-0.394292928610259,-0.50908748709288,0.760562361372324,0.328940285154528,1.11855017722413,0,-0.128303084930798,-0.17301340064818,-0.227591309085323,0.0416829674599708,0.0224049687293496,0.130681445621141,0.1753591785376,0.537065879219762,-0.373121694967706,-0.0536732333337707,-0.290536873740161,-0.187278601276278,-0.318290059153151,0.439957403753278,0.386942711079197,0.740719756675496,0.788878862849351,-0.1376213282498,-0.0800946780659861,-0.146715711788412,0.441660124420764,0.244193690396445,0.549332799432591,0.241184722764805,0.328570333287592,-0.523643681438906,0.518801113782558,-4.89958160749464,0.519351718129797,-0.350302537549428,0.661141152674285,1.05369108580784,0.987138814911557,0.741596566018807,-0.102637031433279,-0.0191236683239873,-0.120590049330376,-0.0085518231772253,-0.0483641494132758,0.244319505753361,-2.21250362922324,0.919930969604269,0.0939833954883921,0.354050013434106,-0.820729089343094,0.0420911526789528,0.222349425316027,0.862870849984474,0.32183456157911,0.910035179161587,0.641835530549577,-0.0189921721273242,-0.188982886784159,-0.0768377527912783,0.665989981144341,0.502788037818547,0.626749230247761,0.698399115853205,0.10112900852652,-0.47463891972287,0.272148125718721,-0.0870370563414157,0.353849069327648,-0.462257796882982,0.911588340430193,0.716655812268137,0.910298214836545,0.556824614029959,-0.0272295801826354,-0.0726651630694173,-0.0267090785182025,-0.686175977402372,-0.980282205229159,-0.806977318878416,-2.22401384838076,0.100335826927672,-0.206405022830514,-0.881889589471025,-2.41223519447949,-0.76812375885793,-1.08536496840677,0.620947847775063,0.644852701808899,0.647509422448976,0.326423161774801,-0.683495142074598,-0.0368326520570774,-0.305383989699181,-0.187154574620073,0.41968171384054,-0.346247751707034,-0.12992936340734,-0.295092993117236,0.301901267523198,0.265691007349498,-0.888172780911758,0.542728316745559,-0.081438598715356,0.16379301473329,0.239155814202616,0.73871185773876,0.0139017227348513,-0.0585133374952289,-0.483013629801247,-0.167864726041607,-2.41305274377504,-1.16296009557867,-0.650781804120031,1.51814857105444,2.50978010664475,-0.799249650871276,-1.3438925128979,-3.19968570463843,-0.688083504533595,-1.01667038554869,3.12936020705369,0.803449157668157,0.808106639624904,-0.690351327599405,-7784.90764563501
-0.0723306331400186,-0.161216925216194,-0.53231291670431,0.810856499433677,0.899279497252683,0.921870189922816,1.3696071663633,0.243054825146023,-0.575521142383447,-1.53025253380242,-5.71651863282518,-0.394288336701334,-0.509093226625721,0.760552076624993,0.328942970363163,1.11854649185011,0,-0.128294590781792,-0.173004136213423,-0.227597310380611,0.0416829268305121,0.0223947519270067,0.130692644310029,0.175349433352129,0.537062674075929,-0.373138127923099,-0.0536672229654505,-0.290531287480741,-0.187288685256781,-0.318284731302906,0.43995501100239,0.386946614116292,0.740740257483315,0.788881045165496,-0.137628255145433,-0.080104789037469,-0.146701038950327,0.441654291896376,0.244193672652549,0.549334562624585,0.241182150280088,0.328563262231969,-0.523655337409482,0.518798808305297,-4.89958249302838,0.519349886880567,-0.350303198463001,0.661147837840687,1.05368169383639,0.987137936047858,0.741589253062393,-0.102647066649502,-0.0191135008753345,-0.12060798761004,-0.00855341707641357,-0.0483632729729116,0.244321299429088,-2.21250092942783,0.919940428100497,0.0939783098927281,0.35403325692615,-0.820721715009416,0.0420902971420269,0.222364815669673,0.862879248023249,0.321835421256223,0.910039447522364,0.641830002504989,-0.018971573873255,-0.188984767688595,-0.0768392643902258,0.666002828860976,0.502787830634677,0.626740734531335,0.698402356955555,0.10113867236153,-0.474625313075432,0.272163500666283,-0.0870367405673757,0.353847258565124,-0.462267878314379,0.911584140965635,0.716650253236564,0.910293138777926,0.556836463624401,-0.0272320037668536,-0.0726661773913719,-0.0267117691801704,-0.686166177361024,-0.980284625423901,-0.806969908128922,-2.22402134737455,0.100347584560733,-0.206398492573428,-0.881886682857419,-2.41224815690309,-0.768126040423934,-1.08534758953637,0.620940871129941,0.644835673847561,0.647504652671816,0.326427027181291,-0.683495334076742,-0.0368156867535956,-0.305366456278956,-0.187143833827363,0.419682832686517,-0.346247932571175,-0.129933948708566,-0.295084623390278,0.301898804198982,0.265696490277301,-0.88817846465063,0.542726863099727,-0.0814414681322811,0.163791933269802,0.239155774688452,0.738710918313974,0.0139017106457868,-0.0585605434123806,-0.483012288053631,-0.16787662587338,-2.41305369976163,-1.16295062454471,-0.650792399502388,1.5181462188494,2.50977930639876,-0.79924667030992,-1.34388940220157,-3.19968650798579,-0.688075890067198,-1.01667470090392,3.12936208768744,0.803450432266295,0.808099145116309,-0.690351166406042,-7784.90763822237
-0.0723286057424049,-0.16122488394104,-0.532316449750518,0.810856093580302,0.899276085836963,0.921871612402831,1.36960964444447,0.243052852535529,-0.575517602376849,-1.53025708662659,-5.71651715968301,-0.39428664993148,-0.509095364340294,0.760548275229847,0.328943924351819,1.1185450368841,0,-0.128293104238141,-0.173000996196709,-0.227599200170271,0.0416829029809007,0.0223909610445336,0.130696759214156,0.175345887211614,0.53706124216102,-0.373144209300159,-0.053664983902094,-0.290529209812123,-0.187292394822686,-0.318282791411689,0.439954127825895,0.386948056264165,0.740747853591782,0.788881874972286,-0.13762877734081,-0.0801084189748652,-0.146696179097042,0.441652125963834,0.244193665208964,0.549335243437087,0.241181176890839,0.328560608029272,-0.523659689906298,0.518797928406668,-4.89958283041906,0.519349206928749,-0.350303426214571,0.661150317146938,1.05367822918351,0.987137642567141,0.741586585435387,-0.102646615301924,-0.019109949538098,-0.120614152113629,-0.0085539810484837,-0.0483629696713961,0.244322002958877,-2.21250000327597,0.919943968691545,0.0939763934317618,0.354027095556515,-0.820719049364216,0.0420899781023994,0.222370520748885,0.862882408839434,0.321835774060799,0.910041074096957,0.641827965881205,-0.0189760830429955,-0.188985457634505,-0.0768392151349468,0.666007559585015,0.502787759628429,0.626737612322364,0.698403544719961,0.101142231244403,-0.474620282283799,0.272169158855398,-0.08703660661188,0.353846578187052,-0.462271590591723,0.911582566073085,0.716648188075624,0.910291214285298,0.556840803362701,-0.0272396733985541,-0.0726665021013476,-0.0267125486940871,-0.686162539634238,-0.980285506688107,-0.806967155936187,-2.22402413614669,0.100351947635168,-0.20639606162048,-0.881885587358653,-2.41225292419481,-0.768126906518355,-1.08534113375537,0.620938268158525,0.644829368753902,0.647502833308688,0.326428444973036,-0.683495250389359,-0.0368094828584417,-0.30536030799812,-0.187139853893625,0.419683244929129,-0.346247993471841,-0.129935653130069,-0.295081507680872,0.30189788673441,0.265698523130772,-0.888180560532501,0.54272632021591,-0.0814425301744905,0.163791536824177,0.239155761597897,0.738710574555046,0.0139017158416538,-0.0585700456017951,-0.483011761936577,-0.16788096733768,-2.41305405184135,-1.16294712962397,-0.650796342882412,1.51814538759849,2.5097791252219,-0.799245545874674,-1.34388826336284,-3.19968683232965,-0.688073049989685,-1.01667629799608,3.12936279489308,0.803450900661279,0.808096335288954,-0.690351094171178,-7784.90762340631
-0.0723481243753716,-0.161277167760415,-0.532337785274298,0.810853468205376,0.899253531376592,0.921881158189032,1.36962580454712,0.243039626718232,-0.575494230964641,-1.5302873233476,-5.71650732772838,-0.394275470562711,-0.509109679118401,0.760522912938616,0.328950053019447,1.11853482917279,0,-0.128300488811176,-0.172981451333149,-0.227610062118146,0.0416826339350067,0.0223657610248736,0.130723974366306,0.175322588843232,0.537050890729787,-0.373184550507397,-0.0536500320833523,-0.290515210652799,-0.187317118845513,-0.318269913925047,0.439948177802673,0.386957425753961,0.740797986492061,0.788887243512213,-0.137624463364449,-0.0801314041861212,-0.146669226827013,0.441637601395599,0.244193559727424,0.54933989896225,0.24117477024728,0.328542779905409,-0.523688762497261,0.518792121281675,-4.89958516554216,0.519344593406025,-0.350304792951846,0.661166793082286,1.05365511296754,0.987135576843954,0.741568801027493,-0.102631941105372,-0.0190876703023993,-0.120650764641589,-0.00855758113308003,-0.0483610894719281,0.244326981904135,-2.21249413877863,0.919967826541266,0.0939635274748939,0.35398614582139,-0.820701394982595,0.0420877451163432,0.222408663842601,0.862903708981184,0.321838219195892,0.91005204291971,0.641814226233238,-0.0189749655775737,-0.188989843631642,-0.0768368182548587,0.666039060863228,0.502787346156005,0.626716897766796,0.698411382635353,0.101166028728033,-0.474586747573764,0.272206794300842,-0.0870358842122944,0.353842164379598,-0.462296182809769,0.911572148684329,0.71663455032988,0.910278605287072,0.556869786676979,-0.0272340743176748,-0.0726688923176742,-0.0267182944488614,-0.686138402737584,-0.980291211548794,-0.806948850646107,-2.22404300279023,0.100380713672647,-0.206380188050197,-0.881878280525442,-2.41228469566004,-0.768132564966218,-1.08529821743556,0.620921017381981,0.644787580221606,0.647491387412206,0.326438187901714,-0.683493422583635,-0.0367687687917393,-0.305322172933678,-0.187113288496682,0.419685992964854,-0.346248359274996,-0.129947074762437,-0.29506060747369,0.30189172529752,0.265712101159446,-0.888194477139359,0.542722675257143,-0.0814496140500497,0.163788931037449,0.23915568316221,0.738708299286678,0.0139018167034033,-0.058579546348199,-0.483008168851673,-0.167909256181899,-2.41305640207848,-1.16292388584843,-0.650822780034224,1.5181401123496,2.50977865848183,-0.799237901674536,-1.34388075832394,-3.19968917184345,-0.688053974414737,-1.0166869330763,3.12936757330273,0.803454015901167,0.808077359455199,-0.690350512636328,-7784.9075307814
-0.0723514708984245,-0.161412565650129,-0.532396091045516,0.810846237128096,0.899191993245913,0.921906986452849,1.3696701077696,0.243004442619091,-0.575430574376883,-1.53036997634338,-5.7164808332261,-0.3942452095302,-0.509148493890862,0.760453554792126,0.328966755575777,1.11850754913602,0,-0.128321027656771,-0.172937485338832,-0.227630886702792,0.0416817634058499,0.0222976206612665,0.130797567339842,0.175259201758373,0.537023158785503,-0.373294340337871,-0.0536091033076101,-0.29047722064168,-0.187384030787978,-0.318234812925878,0.439932873022534,0.386982836108885,0.740933684621581,0.788902040919164,-0.137616379971323,-0.0801864471122218,-0.146608798941227,0.441598273641436,0.244193332717765,0.549352420548366,0.241156929309907,0.328495447414255,-0.52376773332121,0.518776139068756,-4.89959133467352,0.519331803973612,-0.350308693448869,0.661211248097759,1.05359216988718,0.987129601170832,0.741520579306994,-0.10269527402962,-0.0190336279044636,-0.120718205177248,-0.0085676313189899,-0.0483564929902153,0.244340886852916,-2.21247731328067,0.920031585198611,0.0939288394441043,0.353874477643932,-0.820652683289667,0.0420811692190194,0.222512468476381,0.862960725356965,0.321844369267624,0.910081166784767,0.641776842384505,-0.0189769028906605,-0.188999926351362,-0.076826175440974,0.666124274385033,0.502785728901002,0.626660629760774,0.69843349894206,0.101227449308365,-0.474495182189494,0.27230829080962,-0.0870341134173486,0.3538304447212,-0.462362708212937,0.911543931712768,0.716597417692353,0.910245125005141,0.556948326010758,-0.0272372832667478,-0.072674353978804,-0.0267284666684624,-0.686072892898353,-0.980306546493214,-0.806899229228555,-2.22409376492616,0.100456862629756,-0.20633671707084,-0.881858211993252,-2.41237104166921,-0.768148140022761,-1.0851818632696,0.620873907010552,0.644674318367415,0.647460622700257,0.326464423573241,-0.683482622745805,-0.0366614928768736,-0.305232980678654,-0.187040894558776,0.419693640246796,-0.346249307606749,-0.129978343188351,-0.295003477223115,0.301874821759895,0.265749093632848,-0.888232134254553,0.542712864101181,-0.0814689824157464,0.163782107363983,0.239155432170046,0.738701913244883,0.0139021141487899,-0.0585360999752747,-0.482998467901856,-0.167982163072047,-2.41306285237215,-1.16286055948549,-0.650895008637027,1.51812609950324,2.50977845690886,-0.799216838211778,-1.34386048827904,-3.19969582646692,-0.688001714249073,-1.01671584425073,3.12938069075167,0.803462342039221,0.808025482542995,-0.690348802907003,-7784.90739694082
-0.0723088869162253,-0.161479431898757,-0.532427729137893,0.810841962270691,0.899156157039322,0.921921793972961,1.36969609529222,0.242985379019902,-0.575393552528732,-1.53041858782376,-5.71646575762802,-0.394227958621254,-0.509170926586376,0.760412748768293,0.328976317319829,1.11849225486848,0,-0.128290192363766,-0.172931194641767,-0.227638133275511,0.0416801412928824,0.0222585227576127,0.130838880603953,0.175224128991727,0.537008878026003,-0.373357429282938,-0.0535849496379995,-0.290455324057411,-0.187422264392613,-0.318214603872862,0.439925309781691,0.386998107262177,0.741012113566607,0.788910234107549,-0.137616494380067,-0.0802067946816854,-0.146597152040451,0.441575609157106,0.244193139175202,0.54935935012909,0.241146339007229,0.328469932443181,-0.523813202613037,0.518766773837877,-4.89959473967206,0.5193239773158,-0.350311467593839,0.66123637272942,1.05355552989933,0.987125010210237,0.741492742015522,-0.102675079437217,-0.0190164112886529,-0.120720532753134,-0.00857304246898027,-0.0483548608706614,0.244350435716877,-2.21246876450617,0.920070203535134,0.0939080053493538,0.353810863807373,-0.820625684581076,0.0420769210138558,0.222572717144662,0.86299477616177,0.321849265591745,0.910098677396629,0.641755103797988,-0.0189758174934181,-0.189000589939296,-0.0768219202130668,0.666173341541044,0.50278480418068,0.626628519865779,0.698446177688663,0.101259582491848,-0.474442559107451,0.272365828121782,-0.087033427684629,0.353824089516864,-0.462400587558992,0.911527700567172,0.716575812082142,0.910226386193624,0.556993880318831,-0.0272369934669579,-0.0726749654754281,-0.0267303261205299,-0.686034988178495,-0.980314430411979,-0.806870529382799,-2.22412369789076,0.100499057277268,-0.206311757677212,-0.881846436459195,-2.41242053342515,-0.768157241166612,-1.08511457426957,0.620846422672449,0.644609580338632,0.647443215442778,0.326480016780021,-0.683467195161202,-0.0366054761724904,-0.305205351688532,-0.186998660404448,0.419698345992321,-0.346249834252157,-0.129996687762598,-0.294970074269229,0.301864846163589,0.265770601411559,-0.88825359062969,0.542707388407745,-0.0814804639326843,0.163778660332265,0.239155172522009,0.738697753610386,0.0139021975061856,-0.0584938354254846,-0.482993426379063,-0.168017773716417,-2.41306665697209,-1.16282338278936,-0.650937258260558,1.5181178973229,2.50977879167078,-0.799204416256216,-1.34384878303017,-3.19969992851913,-0.68797104194346,-1.01673251544659,3.12938840217075,0.803466929405499,0.807995386947639,-0.690347764698063,-7784.90732053524
-0.0723427304981602,-0.161655586998652,-0.532504926749096,0.810826745557819,0.899028643723146,0.921974629622594,1.3697878963214,0.2429215021468,-0.575261405789943,-1.53059605049054,-5.71641241995118,-0.39416807510037,-0.509251847688041,0.760263206942623,0.32900719100301,1.11843475713771,0,-0.128272742576448,-0.17298286052854,-0.227604811121359,0.0416690596422451,0.0221195719940474,0.130978779717977,0.175109658963658,0.536959356878066,-0.373577292864999,-0.0534989279485616,-0.290376924538788,-0.187554183130372,-0.318142607694177,0.439903752342202,0.387050083793738,0.741287233866434,0.788941722594864,-0.137675554423787,-0.0802178957250462,-0.146684163095916,0.441494337149379,0.244191745392906,0.549383098409893,0.241107071945435,0.328388823625087,-0.523975616681635,0.518730869157806,-4.89960536449398,0.519293036664997,-0.350322833518293,0.661322958417789,1.05342302819231,0.987102032993629,0.741396294912631,-0.102675626529155,-0.019021534068578,-0.120543476216201,-0.00859129776054251,-0.0483532509333545,0.244390402749645,-2.21243994195288,0.920209504736337,0.0938320073649404,0.353586843920198,-0.820532046689655,0.0420601716208344,0.222787919801002,0.863118504672773,0.321869596608614,0.910161861348132,0.641676194260463,-0.0189746262837486,-0.188979590426277,-0.076787368890164,0.666347555877347,0.502781561779688,0.626516580373636,0.69849163542279,0.101347815078107,-0.47425578218244,0.272562665812232,-0.0870331492046308,0.353805746801783,-0.46253232235131,0.911469891858721,0.716497863376204,0.91016394882017,0.5571546021223,-0.0272331391875642,-0.0726616593546857,-0.0267078565150362,-0.685900259201599,-0.980337916280516,-0.806768587198372,-2.22423194311318,0.100631543580424,-0.206222424772691,-0.881802933596079,-2.41259546216763,-0.76819020821544,-1.08487537943046,0.620746922220522,0.644382783595148,0.647383610927976,0.326536266919404,-0.68336125761736,-0.0364423945344455,-0.305228968648518,-0.186844980547694,0.419716632399253,-0.346251267601085,-0.130064407295299,-0.294847109505283,0.301827629928369,0.265848454774986,-0.888328811408273,0.54268790165875,-0.0815231940993856,0.163769547891882,0.239153516814482,0.738681381757425,0.0139036458390389,-0.0585121180373123,-0.482980209520795,-0.168107040482556,-2.41308090122954,-1.1626868077603,-0.651090600404757,1.51808688865893,2.50977898364363,-0.799159099965953,-1.34380656105786,-3.19971522288928,-0.687859262907418,-1.01679192345496,3.12941639729615,0.803481969201098,0.807888476821708,-0.690344676019879,-7784.90706861892
-0.0723251798195928,-0.16170124616651,-0.532525613542961,0.810821081765414,0.898981867419783,0.921993740412007,1.36982169705274,0.242899774206605,-0.575212888459958,-1.53066222825437,-5.71639334451801,-0.394146469095576,-0.509281549896205,0.760207370362234,0.329018397749222,1.11841376871603,0,-0.128313080878587,-0.173007100799607,-0.227598619144818,0.0416637060259561,0.0220691187959625,0.131027333394736,0.17507038938806,0.536941850281602,-0.37365652838588,-0.0534681270607845,-0.290347377693591,-0.187601054819464,-0.318117412176501,0.439895918357422,0.387067178184254,0.741383215828491,0.788953887489787,-0.137616047301404,-0.0802107098077581,-0.146728305197008,0.441464406414914,0.24419125948705,0.549391960939204,0.241092086524168,0.328362315146765,-0.524036180637811,0.518717980352683,-4.89961030111218,0.519281679961011,-0.350327168313633,0.661354920939694,1.05337453028697,0.98709411329753,0.741361724821262,-0.102669168180513,-0.019033172633191,-0.120497183671204,-0.0085975534584097,-0.0483521562292192,0.244404559182168,-2.21242918103536,0.920259124484141,0.0938044714318339,0.353507357860961,-0.82049871757307,0.0420549931792836,0.222864293256248,0.86316397945364,0.32187779549525,0.910184428757299,0.641646699995223,-0.0189748050243793,-0.188966693360334,-0.0767815554790515,0.666410527716393,0.502781130488477,0.626476892351468,0.698507229765145,0.101373915733663,-0.474188604022002,0.272631693078193,-0.0870346248364845,0.353801064646046,-0.462578805571962,0.911448711159073,0.71646917882138,0.910141479018364,0.557212980934033,-0.0272323418429145,-0.0726533684400313,-0.0267008550074928,-0.685851747579489,-0.980345407918679,-0.806731901164363,-2.2242706519378,0.100674061738559,-0.206189068810823,-0.881786471948576,-2.41265931903588,-0.768201495346425,-1.08478892273879,0.620710011373041,0.644301817271016,0.647361974780298,0.326556956970281,-0.683318266350539,-0.036396099817552,-0.305249368409011,-0.186787695138308,0.419723605426369,-0.346251912640017,-0.130089336079382,-0.29480145359183,0.301813948107529,0.265876831876978,-0.888355998083853,0.542680439582345,-0.0815396920251068,0.163767677061839,0.239152167213001,0.738674950999224,0.013904638238721,-0.0585294075062977,-0.482976980679972,-0.168128838835095,-2.41308632511093,-1.16263578665249,-0.651147486182071,1.51807522397679,2.50977915094579,-0.799142140970321,-1.34379104818637,-3.19972118073205,-0.687817605263287,-1.01681356209955,3.12942681798144,0.803486996353207,0.807849540930598,-0.690343688235742,-7784.9069920335
