"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"b_Price_1",-0.0604467638932594,NA,NA,NA,NA
"b_Acceleration_1",-0.190276678094157,NA,NA,NA,NA
"b_OpCost_1",-0.502189024800178,NA,NA,NA,NA
"b_hev_1",0.98418073080433,NA,NA,NA,NA
"b_phev20_1",0.901480075841116,NA,NA,NA,NA
"b_phev40_1",0.88049376316276,NA,NA,NA,NA
"b_bev_1",1.68229601603763,NA,NA,NA,NA
"b_bevRangeRel_1",0.338649746552848,NA,NA,NA,NA
"b_noBEVFC_1",-1.03281128136564,NA,NA,NA,NA
"b_american_1",-1.15160934716449,NA,NA,NA,NA
"b_chinese_1",-5.81514053133971,NA,NA,NA,NA
"b_japanese_1",0.0292612421436172,NA,NA,NA,NA
"b_skorean_1",-0.526515857408449,NA,NA,NA,NA
"lambda_ICE_1",0.241807952309592,NA,NA,NA,NA
"lambda_PHEV_1",0.365944353298462,NA,NA,NA,NA
"lambda_BEV_1",0.886199484101878,NA,NA,NA,NA
"class_intercept_1",0,NA,NA,NA,NA
"b_Price_2",-0.110178818043557,NA,NA,NA,NA
"b_Acceleration_2",-0.145554676653929,NA,NA,NA,NA
"b_OpCost_2",-0.251166763515319,NA,NA,NA,NA
"b_hev_2",0.24727869168776,NA,NA,NA,NA
"b_phev20_2",0.220417736694095,NA,NA,NA,NA
"b_phev40_2",0.24852399086402,NA,NA,NA,NA
"b_bev_2",0.55597599980161,NA,NA,NA,NA
"b_bevRangeRel_2",0.521537758859354,NA,NA,NA,NA
"b_noBEVFC_2",-0.404473959622746,NA,NA,NA,NA
"b_american_2",0.0740459799837682,NA,NA,NA,NA
"b_chinese_2",-0.285715555422326,NA,NA,NA,NA
"b_japanese_2",-0.0176672972036797,NA,NA,NA,NA
"b_skorean_2",-0.216797298753762,NA,NA,NA,NA
"lambda_ICE_2",0.439634132814012,NA,NA,NA,NA
"lambda_PHEV_2",0.146650364720722,NA,NA,NA,NA
"lambda_BEV_2",0.768246484063656,NA,NA,NA,NA
"class_intercept_2",0.674475011168231,NA,NA,NA,NA
"b_Price_3",-0.143377887539539,NA,NA,NA,NA
"b_Acceleration_3",-0.144174269585806,NA,NA,NA,NA
"b_OpCost_3",-0.134642495395512,NA,NA,NA,NA
"b_hev_3",0.570820560583728,NA,NA,NA,NA
"b_phev20_3",0.17825447484906,NA,NA,NA,NA
"b_phev40_3",0.411776908496625,NA,NA,NA,NA
"b_bev_3",0.210534836517532,NA,NA,NA,NA
"b_bevRangeRel_3",0.39283594787213,NA,NA,NA,NA
"b_noBEVFC_3",-0.580417442202112,NA,NA,NA,NA
"b_american_3",0.447609527745401,NA,NA,NA,NA
"b_chinese_3",-4.56113396627498,NA,NA,NA,NA
"b_japanese_3",0.235597828386591,NA,NA,NA,NA
"b_skorean_3",-0.487363989007816,NA,NA,NA,NA
"lambda_ICE_3",0.584311361500006,NA,NA,NA,NA
"lambda_PHEV_3",0.843489460777254,NA,NA,NA,NA
"lambda_BEV_3",0.879110943576745,NA,NA,NA,NA
"class_intercept_3",0.729035588537225,NA,NA,NA,NA
"b_Price_4",-0.100204561422177,NA,NA,NA,NA
"b_Acceleration_4",-0.0187186530089758,NA,NA,NA,NA
"b_OpCost_4",-0.114051570211916,NA,NA,NA,NA
"b_hev_4",-0.185316496956648,NA,NA,NA,NA
"b_phev20_4",-0.244783562337579,NA,NA,NA,NA
"b_phev40_4",0.0991288727205293,NA,NA,NA,NA
"b_bev_4",-2.0163686788055,NA,NA,NA,NA
"b_bevRangeRel_4",0.825537448902284,NA,NA,NA,NA
"b_noBEVFC_4",-0.0914721654763758,NA,NA,NA,NA
"b_american_4",0.299860733350903,NA,NA,NA,NA
"b_chinese_4",-0.64300000327177,NA,NA,NA,NA
"b_japanese_4",-0.112291047267971,NA,NA,NA,NA
"b_skorean_4",0.246134787404648,NA,NA,NA,NA
"lambda_ICE_4",0.800208309585615,NA,NA,NA,NA
"lambda_PHEV_4",0.354098567496636,NA,NA,NA,NA
"lambda_BEV_4",0.825931186713419,NA,NA,NA,NA
"class_intercept_4",0.710801809669169,NA,NA,NA,NA
"b_Price_5",-0.0120808798606977,NA,NA,NA,NA
"b_Acceleration_5",-0.190767729239386,NA,NA,NA,NA
"b_OpCost_5",-0.0487640659307922,NA,NA,NA,NA
"b_hev_5",0.832276114663821,NA,NA,NA,NA
"b_phev20_5",0.505985327556275,NA,NA,NA,NA
"b_phev40_5",0.66291434273954,NA,NA,NA,NA
"b_bev_5",0.828023420137419,NA,NA,NA,NA
"b_bevRangeRel_5",0.0714563640126152,NA,NA,NA,NA
"b_noBEVFC_5",-0.598872378578247,NA,NA,NA,NA
"b_american_5",0.263454201524118,NA,NA,NA,NA
"b_chinese_5",-0.162314433355098,NA,NA,NA,NA
"b_japanese_5",0.274206071262755,NA,NA,NA,NA
"b_skorean_5",-0.373892955164593,NA,NA,NA,NA
"lambda_ICE_5",0.773869400060241,NA,NA,NA,NA
"lambda_PHEV_5",1.10150846076247,NA,NA,NA,NA
"lambda_BEV_5",0.908331275851781,NA,NA,NA,NA
"class_intercept_5",0.297729271485034,NA,NA,NA,NA
"b_Price_6",-0.0297386368683929,NA,NA,NA,NA
"b_Acceleration_6",-0.0869465021340329,NA,NA,NA,NA
"b_OpCost_6",-0.011048055524066,NA,NA,NA,NA
"b_hev_6",-0.677516428277926,NA,NA,NA,NA
"b_phev20_6",-0.908284241221319,NA,NA,NA,NA
"b_phev40_6",-0.830760143842639,NA,NA,NA,NA
"b_bev_6",-2.29179065155736,NA,NA,NA,NA
"b_bevRangeRel_6",0.0777550105031265,NA,NA,NA,NA
"b_noBEVFC_6",-0.108300997617562,NA,NA,NA,NA
"b_american_6",-1.00847830362025,NA,NA,NA,NA
"b_chinese_6",-2.33019998739565,NA,NA,NA,NA
"b_japanese_6",-0.773448489038676,NA,NA,NA,NA
"b_skorean_6",-1.05335959997258,NA,NA,NA,NA
"lambda_ICE_6",0.691739329229897,NA,NA,NA,NA
"lambda_PHEV_6",0.599389663156311,NA,NA,NA,NA
"lambda_BEV_6",0.618167534428394,NA,NA,NA,NA
"class_intercept_6",0.481282206690803,NA,NA,NA,NA
"b_Price_7",-0.620414273431034,NA,NA,NA,NA
"b_Acceleration_7",-0.0974292362925561,NA,NA,NA,NA
"b_OpCost_7",-0.289510908615952,NA,NA,NA,NA
"b_hev_7",-0.213265421551685,NA,NA,NA,NA
"b_phev20_7",0.0325445485373691,NA,NA,NA,NA
"b_phev40_7",-0.0955634587788535,NA,NA,NA,NA
"b_bev_7",-0.553843347524307,NA,NA,NA,NA
"b_bevRangeRel_7",-0.350214452054813,NA,NA,NA,NA
"b_noBEVFC_7",0.365682980970565,NA,NA,NA,NA
"b_american_7",0.302899552196396,NA,NA,NA,NA
"b_chinese_7",-0.634884512794305,NA,NA,NA,NA
"b_japanese_7",0.076714595672759,NA,NA,NA,NA
"b_skorean_7",0.0292764112075148,NA,NA,NA,NA
"lambda_ICE_7",0.229331934016205,NA,NA,NA,NA
"lambda_PHEV_7",0.0565258186320875,NA,NA,NA,NA
"lambda_BEV_7",0.639814162513503,NA,NA,NA,NA
"class_intercept_7",-0.0465260449797617,NA,NA,NA,NA
"b_Price_8",-0.0550522512009665,NA,NA,NA,NA
"b_Acceleration_8",-0.491300481306703,NA,NA,NA,NA
"b_OpCost_8",-0.191803697781771,NA,NA,NA,NA
"b_hev_8",-2.43828533924334,NA,NA,NA,NA
"b_phev20_8",-1.09400107383833,NA,NA,NA,NA
"b_phev40_8",-0.621930698833808,NA,NA,NA,NA
