"Class_1","Class_2","Class_3","Class_4","Class_5","Class_6","Class_7","Class_8","model"
-51.8286916303528,-65.3229206379922,-57.3729738580603,-116.880219082556,-59.0068576705887,-65.5421060265439,-255.096349964822,-68.0839670451131,-59.6499498516799
-22.6984847239242,-1.62336004581714,-1.83663691938452,-3.29880647684558,-2.66896826469847,-3.99117659027912,-3.44055247294479,-5.09867023548778,-1.90708897219382
-21.4830869592515,-6.73290233040981,-7.76480981096354,-4.05841999794309,-7.61969210388138,-7.18023397869553,-15.3592709407019,-17.8674942259224,-4.85385546613829
-7.1808772514687,-3.03684907853923,-6.65625464689529,-9.45772427218281,-6.384092260606,-8.72064944394069,-1.85289369301156,-20.5318392471898,-2.9019540894497
-44.1429965066684,-5.52869674889891,-7.39761873034756,-8.09956331426424,-4.0036396905685,-6.98250644557752,-31.3991912250373,-4.7031222180929,-4.66566854481538
-23.930771407603,-19.0735391012982,-18.7043943298739,-15.2105852843033,-10.4225476567796,-11.8217130488263,-107.171732256572,-16.9737394891125,-11.4097159997464
-15.9307020660232,-9.39593480987256,-16.1645682096661,-15.1036948021971,-9.18102301267964,-11.7420578931058,-36.5859396967585,-17.266475512825,-9.97945793530506
-7.84086739971137,-7.87862168523249,-9.00510698203155,-3.12259127993915,-4.38098060502552,-4.00480348766254,-71.8070809869739,-9.81383472163071,-3.71096443661705
-24.6781280381148,-8.9931475031294,-10.581036816636,-18.5654247004115,-8.26453487815365,-12.7624667670424,-22.7301050323845,-22.0076823122883,-9.3341121544259
-2.22811731813864,-1.35928492768338,-2.10148341656245,-1.8520057779944,-2.82487011443545,-3.84268847686261,-3.45645342908604,-5.70469475067861,-1.75596068966353
-38.9791594437659,-10.3812769222484,-8.8301890887798,-9.63778786083662,-14.3667892786076,-13.30911628999,-45.574753555689,-10.0068748309127,-9.99338835045819
-17.6729263950141,-5.38310633126079,-4.49337885281303,-3.06603433237436,-3.13554738160923,-3.03974808266581,-33.2992369994722,-4.88169449886569,-3.24159869089631
-35.293818581119,-77.4513867724077,-28.6884065215343,-85.9237369759358,-69.7569634673512,-69.3383472139284,-400.533999716423,-61.1470432506011,-36.7926669334058
-Inf,-4.976790054856,-5.85314485156344,-4.31958761224831,-3.70293875467345,-4.27474352567856,-23.7328237663031,-5.00590898567755,-4.09287611669119
-17.3738143682553,-9.1500633762068,-12.6487946982641,-23.5725005432534,-16.2550431348866,-16.3328917907657,-5.5348754633111,-47.0291534534893,-8.04487595729181
-45.5364977826977,-29.7381329282802,-4.07038279150147,-14.2461257113944,-15.8144289869676,-10.6045064392607,-106.34296707193,-15.2713491176846,-5.74710191988293
