"Class_1","Class_2","Class_3","Class_4","Class_5","Class_6","Class_7","Class_8","model"
-4.87900900810351,-5.81638828173297,-1.47107288313977,-7.6028254592579,-6.949845347809,-5.81676335114699,-5.44568543075289,-13.5914754898698,-2.21907730279799
-9.01467061397824,-13.3077254088057,-16.0693401022735,-13.3002740794597,-7.95709764489012,-7.17985638745641,-137.571680836691,-10.069791510417,-8.07972367572584
-149.173881339435,-58.923471767705,-40.0688817375691,-32.3370530942328,-38.8037519548688,-14.6246512402113,-277.370975478733,-100.823075004543,-19.0700378379506
-38.746317734728,-33.6680582852598,-50.9472214817623,-40.4345896504879,-23.438932555277,-32.6502446520192,-168.120434664784,-57.5328468819393,-26.3426542868567
-7.40883123245186,-6.59821721499595,-8.5272341944452,-8.06661901614437,-5.69646032888266,-8.49244111071957,-66.8314147545613,-3.89246536341937,-4.94186865399035
-7.99444968019191,-1.62999025050395,-3.8115371754854,-4.07754948296403,-3.32861980711754,-5.35187281552672,-2.12557706961875,-5.23715446586886,-1.97224252603787
-305.867757475839,-12.5447832285689,-25.2157866374123,-9.06118429313902,-14.8031582979858,-15.7236620799103,-34.3477659421514,-52.1454460563499,-10.7648328506548
-24.3530015599193,-65.2309190340019,-52.6932385432889,-109.02577452918,-55.8539112665536,-67.2133997132412,-183.698806146297,-74.652930947684,-34.7412440740331
-14.3457131902969,-7.59646483915483,-6.93005046478088,-6.86290008557388,-4.21769112434,-6.76245970994838,-90.0940320206112,-9.71949735196602,-4.61748799078965
-17.1379124246177,-28.2541407207685,-19.5971832222938,-27.1053816814386,-12.4671634248251,-16.5886091564452,-150.42497020961,-8.13172051545095,-11.1254571247858
-23.9170421469314,-3.72362713962812,-5.5509848301524,-3.34530721704231,-4.62480157378879,-5.66805690941409,-5.6426306799752,-5.93248378243029,-3.76474344453936
-19.2941400802027,-1.58984355470285,-1.9682176903283,-3.0246986046362,-2.79981549293921,-4.16094884920822,-2.49384176202235,-5.01829956702089,-1.90112888434151
-36.3152268850669,-1.67467059476372,-3.21318250849418,-1.74934252616246,-2.96669600585224,-3.70384082238186,-0.230850579865753,-7.12789777134349,-0.739038990299365
-64.1931296981746,-47.3873691815857,-31.284598839646,-55.2126165462446,-47.0128014170644,-30.7380111486922,-350.701878073749,-85.2754817628994,-35.0584630657354
-17.8633146896217,-7.48535529733933,-9.22912176309122,-3.89861341937452,-6.92916841923591,-6.91775269077482,-12.7854163796163,-15.289995710736,-4.67404053213691
-3.17492129740748,-5.77639093013972,-3.56245173335475,-5.21048814744355,-5.48760751571624,-5.14825447944362,-91.2456747882781,-11.2559778455542,-3.97170586401031
-2.35429821653971,-3.36161440137558,-2.99903463985823,-2.69085282200791,-2.6931171187097,-2.21200168098186,-10.4774089860223,-5.19101183133398,-2.54693274960923
-102.005511831384,-14.4525230100134,-8.98208971996342,-13.6271899277527,-16.1146983813067,-13.5952589234793,-27.4325608736563,-36.2669140398184,-10.8822274396551
-9.90396958614453,-9.02372131640718,-13.2817364120903,-16.4576669355176,-10.8952275361694,-14.8891063350232,-11.4886600826063,-23.9631025328529,-10.0134372141693
-121.141522609159,-5.12309239326135,-19.810530385867,-7.39502297359149,-10.7981254952762,-19.2847402072261,-14.3479820478359,-24.8360519284747,-6.69763941760283
-15.9734967980973,-7.9422529967915,-14.974023924212,-9.48625021464781,-5.86614572722131,-7.65880390468056,-22.5029176598093,-15.596097955421,-6.67870252274115
