"Class_1","Class_2","Class_3","Class_4","Class_5","Class_6","Class_7","Class_8","model"
-5.56144544223414,-5.62443172150441,-1.65377332056203,-8.3831266872436,-7.4541179735379,-5.21888660547413,-8.38765472046893,-15.3316445240435,-2.40382506375042
-7.7980610017123,-17.9575667184772,-14.5967332790575,-13.7844632738201,-7.55722307096743,-7.75486188527444,-131.053495933839,-10.8803775581219,-8.17359857227477
-276.410909274866,-67.5998052321247,-37.8685352307458,-30.6416788550934,-41.7916935946068,-16.3780896542706,-179.652097648526,-109.007071036213,-20.3586467439943
-37.0545682250087,-37.7238444815997,-47.4270439254827,-41.3735435566987,-22.1046567592184,-33.2438606359965,-206.431539178314,-57.625548153847,-25.1291540788643
-9.92548630797595,-7.59930207102308,-7.79069968774505,-8.62807490386053,-6.0261873189579,-9.17251723746818,-53.222573046309,-3.81674014831865,-4.81903979097906
-15.9057619195825,-1.67992142348896,-3.4702712846472,-4.33971093693668,-3.35751989283686,-5.32902878449226,-1.48196877809493,-5.28530422981651,-1.87692549587775
-233.910067931031,-11.8979040553328,-22.4159138357031,-8.9854485883884,-14.5822429605934,-14.9468618973851,-46.808217800763,-56.2538827647775,-10.709895369374
-8.29247007901225,-9.96881125702333,-6.96743627558119,-7.05003394403476,-4.16463966260666,-7.00906311151097,-68.1906026485753,-10.0472185564372,-4.58053437693213
-48.0983248588571,-35.8118438454232,-19.2175779302428,-28.3934172799316,-13.1959699281372,-16.7272062455984,-155.742383387128,-7.68712803326226,-10.5602007793407
-6.42124676003942,-3.6754125882995,-4.92458742616932,-3.63715260169935,-4.72876955819596,-5.90920342010716,-7.67908347132219,-6.27378451056937,-3.94805163509776
-3.84004687845519,-2.87308350094282,-5.44213046072601,-4.43806882723192,-2.82444124051451,-3.99632482828989,-13.7213115733935,-7.43598768181156,-3.08985225440457
-12.5863091878887,-1.31996547759047,-2.85958946733393,-1.88845416127689,-2.96637365790792,-3.59626440547582,-0.300654748340346,-7.91027198122159,-0.807797258082145
-66.8385619625981,-48.9552977460354,-34.0810033350609,-56.6307799225221,-49.378861143457,-29.1850458489924,-218.493797723616,-87.6092047246296,-34.7136755729981
-2.80644918375796,-8.03037536822756,-4.11073371649727,-5.19230853192281,-5.15841542006691,-4.51982579605777,-66.2820076191898,-11.3574043570382,-3.89802242153013
-3.07390206657996,-3.39000766208861,-3.09118559015765,-2.77137686039886,-2.83798904595582,-2.12650983081398,-14.2480473643866,-5.45707222436211,-2.49883138250331
-92.4599349435775,-13.3684059730235,-9.34553105185666,-15.1484504137664,-16.19059588622,-13.0272310029134,-30.2538140319516,-40.1757867778176,-11.2169122996585
-11.3386910553164,-9.35867125868372,-11.964976874637,-17.8349905273177,-10.9632029597027,-14.6582218122205,-12.6580363472399,-23.4972151927601,-10.3978528181332
-25.3955971064814,-2.95274985488806,-7.64703956071293,-3.35972814770378,-6.0520910874132,-5.29336475028103,-7.96365976659124,-13.5689908731501,-3.6115477369706
-137.125074916514,-5.0163081075342,-14.6999440033876,-7.67318786776811,-9.922787419599,-18.8675871440998,-14.6086178602607,-28.395820240094,-6.63228875680086
-15.0350344159714,-8.21974937527076,-13.4690400681088,-10.0081368426456,-5.97808109470991,-7.10230379953797,-28.5853921267518,-16.1619951607471,-6.79788865057352
-32.3506017247709,-4.11665259837537,-7.22595204553528,-1.55824358551011,-5.14768384767316,-4.82819073596478,-5.09942823105908,-10.2490417709772,-2.03149610786573
-4.64668790285366,-2.16449075794843,-3.8606711294294,-3.36989874430992,-3.90962329827415,-5.27894307076292,-9.75636248058262,-2.04332930459784,-2.510757338572
-16.9242120030653,-1.86850651205084,-3.13030526102482,-2.27024541027444,-4.30967383981251,-5.59522313163847,-1.24987199343731,-7.9449850811947,-1.85242292567169
-33.4472810751135,-14.5716165678469,-26.138259177023,-18.9290358126841,-16.1918613575703,-20.0212606792116,-59.8837739429596,-42.2134929978712,-16.3074545953793
-4.8018940113613,-3.11913426430904,-2.50094905924983,-4.59494250394019,-5.093680763691,-6.32366538759985,-16.8124537666064,-13.7497687955714,-2.97264765651334
-7.91298563128186,-1.60178247305091,-1.46129319515414,-3.02792428584744,-2.67439749882278,-3.07081972834844,-6.23764431125768,-3.67227133416133,-1.76128922138144
-71.1104474568161,-48.9327461836113,-69.8064208053643,-59.3758704078127,-32.234195500713,-54.057175411899,-241.048302390743,-14.4462861609861,-20.6774375706333
-10.8553247257183,-4.85005203114735,-6.38364434443559,-8.06834771858483,-3.28384223138762,-5.97712483315412,-13.4797605365599,-18.2450217824558,-3.80753472183885
-85.1590533382093,-82.4403032659651,-90.8952085068488,-36.5355010885092,-38.8652152296553,-46.3652290187738,-775.933550854117,-19.4247787684807,-25.6546362049639
-23.158650660602,-49.5945199326757,-38.5192666789469,-45.4768299904002,-28.4444543327383,-17.6436078223073,-207.802147537474,-40.1292315092002,-19.9759352638763
-2.73665336030593,-3.30943325796133,-2.11802951721282,-7.22298375552322,-5.96735063260031,-4.8807303510502,-4.09094166518417,-13.9250120627102,-2.78438001000368
-24.6837021139752,-62.5669444885498,-13.2935056589324,-34.4637038993456,-25.5912808626929,-16.9809937314183,-482.981117930257,-29.4013784268324,-16.2362592691932
-37.651079759783,-8.5468630140991,-29.2506956716336,-25.9946756341178,-18.9651660288078,-32.5888333895723,-2.46633214991758,-52.1763038041384,-5.34217899636556
-43.3536601417318,-10.8604600638064,-11.8429029215266,-10.1877583985091,-5.24244400529363,-7.74427647780901,-72.6198139947512,-15.7293649296122,-5.76635731069624
-136.126605566239,-37.134704693193,-121.097158541859,-79.972298089801,-79.6905902692223,-89.9680393691743,-200.422323429024,-163.137555702532,-45.7193989032231
-58.5144224972548,-2.63621224877104,-3.17477424022268,-5.61809161845508,-4.66784043835788,-4.33467828557566,-1.37900805952134,-11.9291941756226,-2.07841245159602
-94.4014477502814,-1.10470178837425,-3.91650117062678,-3.0646235399281,-2.55780407280716,-4.58572156463701,-1.73131003053637,-5.29667341551067,-1.44429283539362
-18.6470302150044,-1.57412987647765,-3.53393584872001,-4.50317140443823,-3.8479626150981,-6.85244719118115,-0.660390631980835,-7.03393902843552,-1.34482821026576
-5.9023124197057,-2.96623305771029,-3.43422224371314,-3.74093756969713,-4.60849570985068,-2.5431161819023,-7.4534345534833,-9.2877709438533,-2.99172873379966
-28.0113751874129,-2.33594346368256,-2.81235689741255,-4.39175055244828,-3.1000866407763,-3.30824329971815,-4.15453941587068,-9.16850244531622,-2.66522563340783
-101.047845810147,-24.3958414252176,-17.3422487454395,-19.5165028517857,-5.8765340805857,-10.5641533366502,-128.732062629484,-8.52341541824426,-6.83250648462064
-14.5519752311309,-3.34266980409992,-13.6705000722247,-8.91257321889999,-6.83959099450862,-13.419019768383,-1.77744025767119,-10.7553998032194,-2.94628741026019
-14.8547780907426,-5.22579015376655,-3.11248542454232,-5.72349025837531,-2.80015793517064,-2.69412041611201,-25.0661755935299,-3.39218592207549,-2.97017716095919
-3.65355331334915,-2.49967090456167,-4.16441975090775,-6.58644616500383,-3.88429051706383,-5.48192379362033,-7.32250992082985,-7.2517982544964,-2.94233639240051
-4.73545176414164,-2.64701617138171,-4.58038612415214,-5.59969852842459,-3.69208964539439,-5.24377666902842,-6.35042163190085,-7.31059082052252,-3.11813853403951
-3.07257683879095,-1.72275589227186,-3.18546151979064,-3.27325860876195,-2.35638688857922,-2.89589079957527,-14.8675615279256,-5.60023212410649,-2.06832470610478
-11.2538753108917,-4.15781936828652,-5.27318880406821,-12.2289967607539,-6.89171000058959,-8.50064286090583,-5.98345165555952,-13.0127306029776,-4.92286927091935
-7.54398288778073,-10.9590732830065,-12.19920140273,-8.2682747410396,-11.3289492644353,-12.1508859637751,-87.8461022124225,-17.253827046856,-9.00509080650161
-463.580199151165,-18.7276644302053,-36.98647878601,-23.3045884753983,-32.910521154361,-38.4146348854739,-62.3052192718394,-98.6970462485885,-22.1265793836787
-4.33528836355674,-11.9921671184226,-13.8542371562259,-11.9012654307494,-12.5323031235767,-15.319424458608,-77.776128089671,-26.4191364707255,-6.97420338586946
-36.5162171955083,-0.86789662277206,-3.05191242109771,-1.78747595249071,-2.48033576760498,-3.05023243587693,-1.22534272716797,-3.14297244741712,-1.20405964162905
-159.005863626825,-98.6800624576565,-77.4813926696831,-81.7113074428082,-80.2971794765134,-84.117367147538,-471.308113821496,-20.0913773826745,-34.9413968448035
-61.1391499194541,-30.7833770709251,-33.9361413453029,-95.2559156751763,-66.4873804079879,-71.8789997293362,-9.32985380406342,-118.47551373761,-19.8785930635825
-81.8029070448725,-4.75847983333616,-4.14145159401295,-8.16742406996206,-7.40790831089777,-8.62939989921366,-0.147503403378156,-13.9821692397843,-1.4364146701206
-65.3271740303807,-26.1380120990763,-28.1422914668973,-15.239037020116,-21.7169894642879,-25.3636430770013,-115.916415370977,-29.0227103885208,-18.0984031420456
-108.632488109775,-10.0722174951989,-26.2748365320637,-18.3836448334164,-16.4579483907918,-23.6851503028534,-5.84388959723533,-58.124952846163,-8.89750550739518
-4.35497674804338,-6.19788691927071,-7.25746432158892,-9.30017846468883,-9.09410196554611,-5.93113377859387,-19.1902833241628,-11.8311454548346,-5.79162088934705
-38.2366806395073,-2.89001987761427,-5.70807907649318,-1.55625044046742,-3.53256103890958,-3.6004039367178,-11.2657461472572,-8.24710926086315,-2.02818661147842
-25.9783483333303,-7.06653299501496,-12.3317923438146,-11.0129341988425,-11.1289149735569,-17.8671663936117,-3.94774607607839,-47.7899387655776,-6.33410115975139
-3.55250874481148,-1.83388019422651,-2.14756128099,-4.7295711953075,-3.66302371145649,-5.4659571814878,-4.45436336334423,-5.38790375117172,-2.23219910533146
-24.1858462420155,-13.6014561729827,-11.9347084989476,-3.97012599391587,-16.6021436725357,-11.9450168742898,-39.1888756549866,-18.9580655903229,-5.7756415531158
-9.41677077050798,-7.6423427755488,-9.33851707804837,-14.4145760786692,-9.34542365280103,-15.4148015826564,-42.5360852319637,-20.9947416135998,-8.95492831634271
-15.6079223588707,-0.860238257298181,-1.63454100302139,-1.59301392526625,-2.2424177638695,-2.805686141322,-3.45098801229975,-4.49569571958565,-1.19497058863828
-19.4393369884079,-13.3641796714885,-12.0256125871542,-16.6122319106526,-13.7397039186606,-17.4346448079755,-67.0760033470049,-22.7072144229839,-13.4101872609811
-6.95965900362168,-2.15026724795671,-2.97747295634781,-4.48415684338754,-6.26380337969954,-5.99242030473456,-0.380415421542214,-17.9826915753534,-1.47409752988762
-126.811955053863,-15.7856134335929,-4.88727873173968,-13.2657728663625,-11.383236474171,-7.16189508222044,-119.994542119717,-18.1315698415974,-6.39635456038603
-3.63673077438394,-3.52732023542177,-3.57993901950966,-3.80832638334194,-3.83905443398511,-3.84855809124022,-12.8825802022081,-5.71265055041514,-3.68506791650587
-9.61070217302855,-60.6566057637719,-21.9980391236626,-28.3399830788047,-20.6673655061728,-14.1601605585912,-275.227470199808,-21.6800913947736,-12.8504234816059
-53.3114808901383,-11.187824280641,-13.5380073471147,-11.3318008100293,-3.72716717910884,-9.64749688084649,-61.5232815042223,-7.96405536148933,-4.25171138649257
-4.6190973847525,-4.0484113221292,-3.86806936003814,-1.8799709380658,-3.58064539467691,-1.82173016348868,-14.7298574124943,-7.37591529565872,-2.08340735039744
-5.55699274786755,-8.72070655994537,-4.31252902448076,-4.77098028143778,-3.09142113533339,-3.63542122556111,-57.7424716833686,-10.5027079181787,-3.48068479197957
-3.425032426573,-1.45604147454885,-2.59811803846061,-2.39202902251284,-5.0103703584717,-6.36553029782632,-1.98555458724345,-7.01865860114021,-2.07349747488696
-3.14457298003316,-6.95698627406026,-1.40412382470214,-6.71708972904779,-5.96465357532179,-5.8230117468868,-23.9508544983347,-11.9147944226773,-2.12822755342939
-23.2903468488799,-41.9721634235627,-43.4443890272731,-46.173528440421,-34.7492233588289,-36.1016338718256,-153.507758221928,-105.812231382155,-29.9350911344191
-16.4394779267523,-5.14026371169289,-6.19069442079862,-7.16842949041665,-6.16168563145533,-6.8503050943313,-14.3500292734752,-7.37694018653908,-5.69190807377664
-15.6118486020513,-3.97156570236422,-5.31674985825527,-12.1539238793996,-8.81909408078038,-8.60522215740223,-7.09800809374231,-20.6689245366079,-5.11848381624762
-71.2884760970031,-27.7746412926446,-54.069817949044,-68.4528832399108,-57.4507057359303,-88.038022947886,-76.791120549348,-93.1008228634438,-36.3236759505903
-26.8058228836198,-19.4354460155574,-32.1388240811969,-20.0181835986957,-12.9196085690225,-22.7803422285463,-110.417179780939,-38.3812096601183,-14.8784062674644
-5.4985658419954,-1.44635217367922,-4.6336687631186,-3.54342048877634,-3.15927728869773,-4.31743548578707,-6.15024483899021,-8.60408867855816,-1.78977477874327
-499.917470938158,-75.011028606378,-74.7398984506455,-42.6796401253266,-34.186878970963,-33.6900539773174,-653.73601736798,-118.84626112514,-36.5442101876959
-11.3807533545901,-40.091335287536,-32.2426658005096,-42.7687177562296,-27.8272522593979,-31.155208864468,-202.074678312341,-38.9630975092125,-15.9517797325937
-173.89370314753,-30.686884375993,-27.3430255176278,-18.4650616717313,-12.5178201347147,-19.1250486926395,-162.772422763312,-37.2882156149376,-14.5532390047881
-14.8242144881559,-15.0993976641062,-18.0906395020804,-13.0920048534322,-6.22178349239448,-11.5665982147221,-151.606698900322,-14.800649762964,-7.17845812988148
-7.17893871655227,-4.52666092378881,-5.78747362072356,-7.58590422126733,-2.7950037625238,-5.61123398172978,-22.5824754041051,-5.19061411591894,-3.21083643638198
-325.6368568712,-15.9885390429506,-18.1689110265804,-15.2132863040208,-10.7567222190491,-16.1261550585076,-19.4125771225578,-41.3185109703087,-12.1988722449313
-38.8859867609136,-6.25917526357714,-9.55950205981353,-9.89114109391005,-5.51522656274674,-9.68039087124228,-27.2947996155507,-10.3859407848162,-6.35432383049931
-54.7094848873681,-40.821255740443,-42.2218775969074,-12.3708880194746,-31.2097932296427,-16.6726724591344,-165.72823180626,-75.4049436589052,-15.1625787296759
-6.66304760023444,-8.41065248883434,-7.07620893556908,-8.92336507873437,-6.22495728362245,-6.96056225798307,-98.7071503777672,-3.32899299215342,-5.06431372685881
-4.94380827275971,-1.96246416860641,-1.7935814678422,-7.6906326403594,-5.27489471067767,-7.08250143579046,-3.72036838459694,-5.311669925207,-2.31578700751885
-28.5667274531897,-7.36274540393147,-9.82586358569006,-14.124071491554,-9.8255818488773,-11.2574315061573,-1.60735431111791,-22.3725106247676,-3.43008204014771
-75.4728855362143,-9.03293152238568,-6.17902005872064,-10.9851759170852,-8.24238620445583,-9.88727773149396,-9.33183454119735,-14.5031320492618,-7.03916338191962
-44.6496307268933,-17.126927897394,-23.103486469273,-20.1369224762605,-33.2442766545526,-30.1990269793133,-19.9498529755896,-51.8589623651478,-20.4032999959677
-2.47650726203234,-1.99207973117007,-3.66759723660049,-4.38461470777985,-3.18597508363496,-4.30633128754184,-7.3427074840667,-3.7590814182536,-2.33761069987209
