"b_Price_1","b_Acceleration_1","b_OpCost_1","b_hev_1","b_phev20_1","b_phev40_1","b_bev_1","b_bevRangeRel_1","b_noBEVFC_1","b_american_1","b_chinese_1","b_japanese_1","b_skorean_1","lambda_ICE_1","lambda_BEV_1","alpha_PHEV_ICE_logistic_1","class_intercept_1","b_Price_2","b_Acceleration_2","b_OpCost_2","b_hev_2","b_phev20_2","b_phev40_2","b_bev_2","b_bevRangeRel_2","b_noBEVFC_2","b_american_2","b_chinese_2","b_japanese_2","b_skorean_2","lambda_ICE_2","lambda_BEV_2","alpha_PHEV_ICE_logistic_2","class_intercept_2","inSample_Class_1","inSample_Class_2","inSample_model","outOfSample_Class_1","outOfSample_Class_2","outOfSample_model","avgObsLL_est","avgLLObs_val","percentDiffLL","avgObsL_est","avgLObs_val","percentDiffL","timingEst_Class_1","timingEst_Class_2","timingEst_model","timingOutOfSample_Class_1","timingOutOfSample_Class_2","timingOutOfSample_model","timingWallTotalIterStack_Class_1","timingWallTotalIterStack_Class_2","timingWallTotalIterStack_model","timingCPUTotalIterStack_Class_1","timingCPUTotalIterStack_Class_2","timingCPUTotalIterStack_model","inSampleObs","outOfSampleObs"
-0.029860568351434,-0.0807942457809163,-0.0813135529876384,0.156458350161818,0.0458978898051321,0.207088555061564,0.0828954252599906,0.249455952936626,-0.368253921050699,-0.238407099944837,-1.44375067767505,-0.0347092325095996,-0.514136485293549,0.803430383238673,0.785006129645228,9.9552689654729,0,-0.0976789029128331,-0.0670633834380269,-0.110182198202887,0.0149635918077252,0.0807808995479144,0.0826404339798047,-0.483117624366683,0.30995355467595,-0.0748544980698088,0.11518504156954,-0.590093095588112,-0.00543504836569757,-0.0183574908996297,0.378914122710167,0.566974189554255,0.731676340480126,-0.0945954348946249,-7869.77103753716,-9066.42934142906,-7122.67669868673,-1950.37487439556,-2136.3459494523,-1745.74706852779,-0.808935456977482,-0.791722026543217,-2.12791147745963,0.445331888930932,0.453063935022388,-1.73624352615246,328.371643066406,328.371643066406,328.371643066406,0.0370000000000061,0.0370000000000061,0.0370000000000061,334.896754026413,334.896754026413,334.896754026413,32.983,32.983,32.983,8805,2205
-0.0296160965894385,-0.0740567846829735,-0.0876890733138508,-0.0524821694660672,-0.0913504646462617,0.0618750179566404,-0.313480172364021,0.27592683392166,-0.322032166209975,-0.199852842130925,-1.25408574500307,-0.0576915032074993,-0.370366796474229,0.625405134587248,0.666470063644953,9.97598523581973,0,-0.125539514476477,-0.0768641361848509,-0.126460812602235,0.294272614425964,0.284038225722311,0.140825124235664,-0.174475542955703,0.292835010368188,-0.0928484101554505,0.138950917030164,-0.614331697309423,-0.0470097228603412,-0.0838061384818972,0.480520241726789,0.616070513381978,0.807409422792154,-0.4567943727302,-7805.97244970999,-9853.1450949043,-7139.22308666486,-1880.98030255776,-2167.2529118946,-1706.41612515439,-0.810814660609297,-0.773884864015596,-4.55465328734313,0.444495805459483,0.461217814918901,-3.76201738104867,319.444228172302,319.444228172302,319.444228172302,0.0409999999999968,0.0409999999999968,0.0409999999999968,326.106994628906,326.106994628906,326.106994628906,32.194,32.194,32.194,8805,2205
-0.0363966380352996,-0.081042285967143,-0.104349289450621,-0.0148448921526635,-0.0543093741504099,0.107473075601284,-0.185409240084335,0.277010496195534,-0.298511040246729,-0.148362910377494,-1.26051549396854,0.0518828001265782,-0.354925646041211,0.67481911856094,0.7539634964007,9.9623932806482,0,-0.126518929519064,-0.0381296055219277,-0.111471665401902,0.273043102368222,0.284943793440122,0.223295026340904,-0.272832699391134,0.269647145411753,0.00506430209735113,0.0985841374801615,-0.6957372063913,-0.0886582654880265,-0.194598839570927,0.453991321033458,0.578912252236309,0.772104749948635,-0.479017470629232,-7639.49470597586,-9715.16790324981,-7063.1321186828,-1899.50413158972,-2646.42439578089,-1784.45099845106,-0.802172869810653,-0.809274829229504,0.885340265936427,0.448353690730807,0.445180781287209,0.707680010044351,321.003854751587,321.003854751587,321.003854751587,0.0370000000000061,0.0370000000000061,0.0370000000000061,327.413877487183,327.413877487183,327.413877487183,31.795,31.795,31.795,8805,2205
-0.0298759298205629,-0.0769823880574546,-0.0804841822677749,-0.0280441863284542,-0.141866705203604,0.125923410471368,-0.35599820775367,0.219462641248879,-0.311795073222667,-0.129573325886241,-1.10415995351965,0.00850540638463252,-0.36102332188168,0.606688976752694,0.715129201583583,9.97721540963025,0,-0.128353192835724,-0.0615698982150956,-0.126709242628957,0.328179911197302,0.384532267180007,0.301172586915281,-0.0420999584877021,0.247934318580481,-0.0824723654830396,0.116397923688943,-0.75969128596895,-0.0771214989858898,-0.213349719329915,0.491795720120695,0.602112613451859,0.821777325480047,-0.393888303557474,-7382.88041586167,-9284.09955958051,-6761.09901198067,-2252.82219452783,-2863.16001659124,-2085.82775394452,-0.767870415897862,-0.945953629906813,23.1918316322579,0.464000144238144,0.388309091117152,16.3127218947898,335.682163238525,335.682163238525,335.682163238525,0.0429999999999637,0.0429999999999637,0.0429999999999637,342.252135276794,342.252135276794,342.252135276794,31.979,31.979,31.979,8805,2205
-0.0314032503870425,-0.0878613676930669,-0.0864887011383195,-0.0290014010044582,-0.150999672647347,0.12390171678888,-0.36503889499162,0.255681593796446,-0.320910032604652,-0.187070786491342,-1.16224451527986,-0.0463102606837061,-0.411289171960391,0.642538994210552,0.736317049698779,9.97971984441938,0,-0.125328237467744,-0.0702113731855369,-0.122658688097944,0.198081890076661,0.250564389152494,0.142896147922882,-0.25935207625585,0.254457493463349,-0.0557388312239383,0.0707011012607431,-0.673646991160841,-0.0943493487341182,-0.145090958259821,0.467438281565074,0.577208507939272,0.636806836677118,-0.393876612493389,-7750.77846149503,-9749.80281794364,-7098.24146787578,-1871.30761919924,-2470.74360426408,-1744.92941689844,-0.806160302995546,-0.791351209477752,-1.8369911620265,0.446569469940448,0.453231970014437,-1.49192914483775,356.630003452301,356.630003452301,356.630003452301,0.0389999999999873,0.0389999999999873,0.0389999999999873,363.791393041611,363.791393041611,363.791393041611,32.604,32.604,32.604,8805,2205
