"Class_1","Class_2","model"
-4.41933853270273,-4.06761385631638,-4.24269675435069
-7.1923261983607,-19.7521843899881,-7.4366500724598
-26.747385728536,-36.0782319787864,-27.812523801358
-25.8392466734738,-42.2331252625188,-26.6108484758524
-5.52581538426217,-7.3693434947449,-5.69902250727129
-3.20748148098166,-1.59223397108055,-1.77922675431487
-13.8096749198872,-12.5560074665201,-13.1079610475642
-4.60103779432442,-7.96757368329423,-4.70710407631544
-12.5844193521121,-36.2728217102421,-13.0845904574717
-4.22230852229556,-3.6459315069071,-3.84947947912728
-2.83930789997465,-3.50563292377769,-2.94000081673405
-2.6562565404035,-1.13626564233152,-1.31798803739876
-33.7956379774869,-42.127767310584,-35.3409707876057
-4.01547732096789,-7.23075160138872,-4.23976453421783
-2.22465093414531,-4.05063604411343,-2.33069780597688
-12.8690971320772,-12.0177109408523,-12.447176067198
-10.145856094081,-9.55622097277958,-9.84132745569343
-4.48856725743176,-2.71542967255196,-3.13005105975138
-10.9129591883922,-6.12232321895524,-6.99942738521463
-6.518347713756,-8.95132160646241,-6.73542420322775
-4.63983675688154,-2.65446354754206,-2.88999974906006
-3.05392557620723,-2.54945715205924,-2.73549890410699
-3.43243280845286,-1.19399554247025,-1.42964468431937
-15.6928454679313,-19.606843800398,-16.2527016123092
-4.2812226192233,-2.77074572372515,-3.03592897446452
-2.27446403238008,-1.92027769931778,-2.06727159705619
-35.4956746565046,-61.7491188909599,-36.5773238991632
-4.89874257959914,-5.19414022615466,-4.98174904339728
-35.0992113835674,-74.3103356331096,-36.1808658293971
-21.1577227435744,-53.3890750917187,-21.7928585651536
-4.09166823558076,-2.92233323965067,-3.26913089480277
-17.9832080181968,-37.2379351165432,-18.924214259419
-21.3162325571847,-9.51781531019931,-10.5474490906505
-6.2570611325166,-9.00664941479136,-6.39067581618583
-73.0845086102416,-52.9777866381406,-57.3933743733728
-3.87650234324211,-2.20755409183509,-2.4586867204841
-2.99567555483259,-1.33227496214378,-1.51407327408246
-3.77060678467351,-1.59961029041432,-1.85157719905222
-2.88755769276755,-2.8518656703025,-2.8726246197705
-2.83606670728483,-2.08672221553689,-2.26599022157197
-7.8873214298044,-21.0201293751776,-8.13130501417797
-7.60053281769785,-3.93271785768228,-4.36282710492718
-2.25728916542606,-3.59095275436814,-2.36021328962074
-3.74373932689639,-2.73084850544987,-2.95895735695861
-3.71820002211723,-3.09795916409384,-3.30933983118047
-2.25697264524099,-2.3047490047906,-2.27490461130618
-6.4063680003786,-4.74287391778443,-5.15284714142347
-8.68807058983325,-11.3083520471106,-9.04434582789443
-31.0915167265552,-18.8644325219115,-20.7634314535
-9.83437583491959,-9.89584224195048,-9.8586739836317
-2.42941362176448,-1.09018918582437,-1.27684657263933
-63.5325678881334,-95.7664978727613,-66.1046095200895
-54.2325064605098,-27.7355613238426,-31.5149373150447
-6.68019694124211,-2.43928149473034,-2.89887155553654
-18.5305626014733,-16.0627193024032,-17.0717956311585
-19.1323360657269,-9.6137800966564,-10.7334174818968
-6.31385298180809,-5.81670341331358,-6.06205701739843
-2.93561505991261,-2.79073353069317,-2.86729900014905
-11.7417628965443,-5.30185660947425,-6.18232469395988
-3.32313962967348,-2.33332089379751,-2.57411090620281
-9.49026152861159,-9.57884559056567,-9.52499359443457
-9.46690938480738,-9.74802606300197,-9.56999086976909
-1.95701403982637,-0.815558678206896,-0.996446818049039
-11.4454370273337,-15.9876385149752,-11.9582731542931
-4.96128608868348,-1.54008137494133,-1.93678989673702
-7.39350962747752,-9.93057408364851,-7.82708114559913
-2.90484311484754,-3.8418056259246,-3.00669679409025
-14.0713426441946,-36.2598017278656,-14.7064784532257
-6.57318972572924,-12.1129041428343,-6.70696482578919
-2.20694412185948,-3.562988119062,-2.30988637493207
-3.14012720107879,-6.12279722892576,-3.24322258599553
-3.59607691425396,-1.36579081396724,-1.74713022338359
-4.1940630434307,-3.88319440119311,-4.04065041048942
-29.4750115876909,-45.5985966632272,-30.7660584488377
-5.3977387709865,-5.39350746458693,-5.39602808861006
-7.55609739259187,-4.29103805707656,-4.94632800031613
-57.4516460973144,-38.5144369061366,-42.8960210525795
-16.5007659768245,-22.8517716474639,-16.9999972980707
-3.04286292572561,-1.5943501485594,-1.77600884395633
-35.8220280126036,-68.0350809995916,-36.9036821646922
-24.327260985076,-40.3311104668123,-25.2054656755045
-13.7707736572726,-31.8481007919646,-14.2911492727054
-8.19089336343367,-13.199517345383,-8.4348688495709
-3.73857480805134,-5.08657971560685,-3.84444297874156
-13.1739242972366,-9.32158039470961,-9.96684653098652
-6.07760543577367,-8.26737921058185,-6.31847429006542
-19.4604361735312,-35.7243994356001,-20.2750716832754
-5.19552070079421,-8.41950241843666,-5.49876337094967
-4.25879382577389,-2.12958301636137,-2.52164525405755
-9.57554644966323,-5.16222393150884,-5.81010994084842
-7.3415306964306,-5.32983645647687,-5.77576497320057
-24.6676057477754,-14.9789584721583,-17.1841470930172
-2.61019265753503,-2.48707857776328,-2.55152706035515
-3.39965119766874,-4.81957724169972,-3.53254073604946
-2.54290635424105,-1.38403857416852,-1.57006051887054
-21.4208598494173,-12.2418812225991,-13.2710588043468
-2.73297921097383,-4.45513839165633,-2.86637067827371
-2.94565242576655,-1.01143347682946,-1.19328552392508
-16.0228619309616,-14.7257909768818,-15.3323911557619
