"Class_1","Class_2","model"
-4.38410054888362,-4.14564535262597,-4.27572479687461
-3.20480403359478,-1.55573390572027,-1.75056736291588
-4.20070754045896,-3.73624275427988,-3.92605046434476
-10.256110426417,-9.70753201957358,-9.98559632266025
-11.6230827711447,-5.90881984198319,-6.82929790581248
-3.52188072601322,-1.19208762416987,-1.43761692139323
-17.0351981498629,-19.3001146622771,-17.4976329385659
-2.24626924132316,-1.91719051091594,-2.06260966948755
-5.32885272734706,-5.08119236834557,-5.20378526679894
-3.87078336744984,-2.24384429177577,-2.50528859586894
-2.31855574270328,-1.34540149910592,-1.58180512133229
-55.4083098679348,-28.5657375171829,-32.5039112942716
-6.88757345202378,-2.47729877330673,-2.95616696293282
-9.67225695458983,-9.40792595423644,-9.56053053637397
-2.07507224690855,-0.80539571659038,-0.994324629622633
-3.15221813542593,-6.01814616352299,-3.25033985347133
-3.63120563448061,-1.41426284971218,-1.81137661741655
-4.05295398494034,-3.89552006861677,-3.98479474626317
-29.839971705881,-44.9103621643718,-31.0674268161701
-5.50140236649656,-5.32688628839694,-5.42273162836386
-17.3243116007168,-22.1123101156175,-17.7959422703691
-14.1418381530691,-30.9865907876589,-14.6371092456511
-4.22055640572865,-2.07159972796319,-2.48018494861096
-9.96511272885674,-5.53427509274184,-6.20927627736462
-25.2968632361913,-15.1720779215947,-17.4807555403655
-3.09359997839335,-1.0248461856071,-1.21431668770165
-16.4356938436333,-15.0381874572048,-15.6994351708371
-10.5696958704828,-14.2873116079774,-10.9179367070672
-46.6643590784942,-39.9956917693753,-42.9933361665712
-32.0157964920205,-28.5862688083912,-30.0791980650996
-3.28396111044646,-1.4571415925051,-1.64658818174578
-5.2775373811891,-6.37872926073972,-5.49055955900888
-3.84932007349351,-4.17420458954803,-3.93762606276303
-16.2455405370982,-9.00552914706299,-9.96071218622304
-10.0451046775167,-13.0003611627967,-10.3549209363912
-16.7572425490819,-19.1136815758766,-17.2187544400279
-7.47903003855143,-5.4076712888126,-5.98880917736471
-2.19165415709846,-2.62654281715877,-2.27587273317417
-7.85626324230298,-3.95638607181041,-4.36885360576741
-1.9460500775098,-1.30940225169257,-1.4901225638035
-2.47173448119285,-4.41482309593799,-2.56984863178721
-4.07758147738777,-6.91811337974154,-4.17570318517831
-2.40786458991755,-1.56148407286605,-1.74642962844434
-2.30970623491468,-1.07306387802748,-1.26189385978943
-4.57262069794242,-2.97128883854471,-3.35704682199366
-10.1599361694296,-13.1337165915694,-10.3732784700687
-4.83893932517027,-3.30127181880053,-3.68466224442449
-16.2583829740665,-19.5041503327239,-16.720459022409
-2.20528893950915,-2.45597767543391,-2.27016844636456
-6.9798587885297,-9.1219952010397,-7.18563650869114
-13.7399874253586,-9.38397658405921,-10.2861962423608
-15.5120029655153,-29.7649643956186,-15.9880440437411
-3.21407540764613,-2.19087847108589,-2.37847323296657
-5.60894275604499,-7.00332875538401,-5.80661797822242
-10.0763357875172,-6.43094479261657,-7.10138334201708
-1.93616058554126,-1.93570828208319,-1.93598508839466
-5.69566720778417,-2.62964047837338,-2.89231363727058
-9.45300696649336,-9.41641567088148,-9.43854116390782
-7.21024411589178,-7.33586779997579,-7.25508976435241
-2.81226747586816,-3.69429756744819,-2.93415417163316
-8.58197643744203,-13.5013139089559,-8.93224519130025
-5.76433468631949,-4.25924551206925,-4.77575049908457
-16.8225005031182,-20.1990328972116,-17.2821868460411
-62.3573620831162,-42.7920872926787,-47.3738034384988
-16.8563896323766,-16.0386194515,-16.4727842804363
-2.79459079926203,-6.39738518049227,-2.89271259115176
-8.85187387914639,-4.92047409387652,-5.47974251811058
-5.10910347049344,-6.27490990911836,-5.24252277809468
-34.6750281026006,-55.6905179985848,-35.5706565531476
-2.08703908907566,-1.09381536750969,-1.33067328765659
-7.9680856328556,-19.8350247379666,-8.28187858918979
