"Class_1","Class_2","model"
-4.1507905074838,-4.04007218573226,-4.1050680974767
-27.8804972618984,-35.7107761911154,-28.8611066194736
-25.4393501614959,-43.3503853109981,-26.1609273875456
-5.26462752892589,-7.29965019713086,-5.42700500276929
-14.4498172680633,-12.6164600663518,-13.3393118239946
-47.8091199796301,-77.5569817899131,-49.8161973606198
-4.38798905740362,-8.07858660365165,-4.48717738243272
-4.11667423247403,-3.5601480702676,-3.77079363487752
-2.63813550386316,-1.07544201839695,-1.26752513500553
-33.2068457435953,-44.2851610915995,-34.7480385637835
-6.89979469933625,-5.27881292230419,-5.68148750434653
-3.89742302825618,-7.62527978352923,-4.10728510278123
-12.3124945528472,-11.8513387855152,-12.1133598527782
-9.71723417984424,-9.86117162903174,-9.76853647204075
-4.58329523902898,-2.72011511906905,-3.16085393234012
-4.91034288729932,-2.48911793717771,-2.73820370317602
-3.28245931374344,-1.12355340444938,-1.37257485903748
-16.0680217091706,-19.9103708025609,-16.5905382373458
-6.04906306048088,-3.19049794961643,-3.60801473165937
-3.91606010852222,-8.11071587559809,-4.07894355096669
-2.04425492907152,-1.88513516617653,-1.97023080780348
-10.8819088759473,-21.8550733698902,-11.1256290646901
-9.02744556084844,-11.0710516451902,-9.30115575624311
-34.8977016906985,-62.7115820123259,-35.9092129984641
-4.93721133152446,-5.14952115245743,-4.99960524496819
-34.7722987735163,-76.2715805073606,-35.7838123542627
-17.2029996074977,-37.6985235499127,-18.0830006288564
-21.0005942191865,-9.7318358988518,-10.8199900481232
-6.34523146077711,-8.95378941680115,-6.4701789796656
-74.1457429432948,-55.9597011040354,-60.5569206024347
-3.67578058109524,-2.15373417894241,-2.41836045228992
-2.89969882054824,-1.36958802743449,-1.56164806468406
-3.42988952584042,-1.62292553494445,-1.88873353916094
-2.91576557750152,-2.99687395487288,-2.94405824749636
-2.74042205794258,-2.05899492908189,-2.24498034957227
-3.71326497128446,-7.25232119835282,-3.87614334720283
-8.17491989412239,-21.1480043197005,-8.40308213980656
-7.31266622911887,-4.16470838856915,-4.61861030412294
-10.7963022327404,-10.3359318509383,-10.5808976960515
-2.11119610288865,-1.45272203840267,-1.67095313393758
-2.24585349402658,-3.82092434436604,-2.34221653896727
-3.48123288180492,-2.90205476194495,-3.10984947767714
-10.4321349825253,-11.5303285852168,-10.7238456468214
-3.49072230030889,-3.06672541862007,-3.25001370800765
-2.19701306993609,-2.42559177761236,-2.25801076788671
-5.94843373680218,-4.85954525195852,-5.24345998340178
-2.55781822074668,-5.23158244564435,-2.65700625814305
-45.9060243255873,-85.6611132136679,-48.315186187235
-31.6678150818651,-19.5808392923393,-21.5868560401121
-9.27174703032521,-10.4653219976223,-9.57984395912033
-62.2008580403666,-97.9080172251554,-64.6086598454403
-3.33379522815022,-6.0838461191183,-3.43298335529092
-50.989384032174,-26.9010338571181,-30.8859075466285
-6.31122289064565,-2.4764790845661,-2.9619713216544
-3.03274689854083,-2.42246767557622,-2.64335179749154
-14.305402308945,-7.5659618038197,-8.53410985696438
-9.62201714556402,-9.36715275469487,-9.51664380734019
-8.18894638094022,-15.6949540970177,-8.65926630439062
-1.94252643381001,-0.794879361447657,-0.98605578812803
-10.9731232969713,-15.8480781004189,-11.4547685607401
-4.78016352844397,-1.52638584800594,-1.94551676060382
-6.92520842875288,-9.92709569852285,-7.34488264369195
-19.6610676867126,-12.2214147195926,-13.9861328012757
-19.6903892552099,-42.7006136456657,-20.5704015315924
-5.92303997254252,-12.994072357598,-6.19983622708691
-2.77714827132933,-3.98452919318795,-2.87326266435148
-42.4907601783035,-47.0950924373623,-43.5384545224096
-13.2477503394953,-36.7898711244949,-13.8417001939564
-22.0461078996744,-22.8602683235015,-22.317904006729
-6.85420351498549,-12.4137809429755,-6.97930384633202
-3.20494153169197,-6.14232242125996,-3.3013515923298
-3.26739791284829,-1.35836653232456,-1.75736374688231
-3.7450387753695,-3.83826850158037,-3.77831614781885
-29.1937015875534,-47.5697841617423,-30.4025680630845
