"row_num","gen_method","b_Price_1","b_Acceleration_1","b_OpCost_1","b_hev_1","b_phev20_1","b_phev40_1","b_bev_1","b_bevRangeRel_1","b_noBEVFC_1","b_american_1","b_chinese_1","b_japanese_1","b_skorean_1","lambda_ICE_1","lambda_BEV_1","alpha_PHEV_ICE_logistic_1","b_Price_2","b_Acceleration_2","b_OpCost_2","b_hev_2","b_phev20_2","b_phev40_2","b_bev_2","b_bevRangeRel_2","b_noBEVFC_2","b_american_2","b_chinese_2","b_japanese_2","b_skorean_2","lambda_ICE_2","lambda_BEV_2","alpha_PHEV_ICE_logistic_2","class_intercept_2","LL1","LL2","LL3","LL4","LL5","LL6","LL7","LL8","LL9","LL10","LL11","gradNorm1","gradNorm2","gradNorm3","gradNorm4","gradNorm5","gradNorm6","gradNorm7","gradNorm8","gradNorm9","gradNorm10","gradNorm11","stop_ef","stop_status","pruned_optima_row","end_conv","end_LL","end_ef","end_outcome_status","end_index"
1,"beta_var_val",-0.065961032,-0.086724325,-0.123458989,0.078787462,0.017337116,0.133321046,-0.225292786,0.305755872,-0.261643415,-0.113318709,-1.203619405,-0.05776064,-0.392742187,1,1,0.5,-0.06530142168,-0.086724325,-0.123458989,0.078787462,0.017337116,0.133321046,-0.225292786,0.305755872,-0.261643415,-0.113318709,-1.203619405,-0.05776064,-0.392742187,1,1,0.5,0,-9336.01250131243,-8872.81839806143,-8838.1854562317,-8833.56121069983,-8833.06521635227,-8832.9208332848,-8832.89413310699,NA,NA,NA,NA,NA,2568.87371412506,1466.88608726185,314.399280260154,166.995784162297,86.1266616074836,33.5892606171008,NA,NA,NA,NA,0,"pruned_test1_too_close",29,1,-8832.88038177849,3,"test0_worse_conv",30
2,"logit_random",-0.132912054426738,-0.0317514846597768,-0.296309833138667,0.132786088475688,0.0422129712608777,0.298561928959281,-0.403804848689593,0.582043518948123,-0.0697289753289601,-0.0357137987946508,-0.19267666316203,-0.088615234118855,-0.879291385688933,0.885853732856922,0.48685960337054,-0.324488586681244,-0.115881448416687,-0.124079952141965,0.0705533162222263,-0.0572618950667804,0.0403850696367383,0.0871434117464914,-0.352193020437886,0.189353326255561,-0.136106336163808,-0.254156691189153,-1.75392696920882,-0.10529053574164,-0.119361199158684,0.48931577314157,0.711718644252978,-0.0541562322046004,-0.372872099166,-11414.7530857866,-9091.57749007555,-8849.92048047899,-8836.45673933122,-8833.40042818619,-8833.01955021565,-8832.93627246294,-8832.9362058572,NA,NA,NA,NA,6472.25418226505,699.908999908369,463.517839795542,233.494378430351,24.5850700490766,6.82907760733056,6.13495578415297,NA,NA,NA,3,"test0_worse_conv",0,1,-8832.9362058572,3,"test0_worse_conv",2
3,"logit_random",-0.0712139533661922,-0.234805109101998,-0.273897049079491,0.114851146604367,0.0381744072562988,0.378571213963414,-0.370823364526657,0.227134972848306,-0.373269956840957,0.0891524688009366,-1.16545357121991,-0.108728817826955,-0.542250373874088,0.67419874003157,0.215430199909024,-0.0596403474825378,0.00310232703103366,0.0369352642790794,-0.0997056704485612,0.0298076173222089,0.0200028971721214,0.274417541850914,-0.419790875583248,0.580436266014987,-0.330842385598499,-0.0559370523638318,-1.08357066390194,-0.0217265472277205,0.161099016963971,0.49862176975701,0.186397380270064,-0.591028350897768,-0.858990968582657,-13925.525062303,-9298.56201660454,-8932.45006547836,-8844.31069651028,-8833.8935216326,-8833.16092399022,NA,NA,NA,NA,NA,NA,7238.52342269854,2647.55324308274,1098.64444043934,492.05960597093,274.83290065969,NA,NA,NA,NA,NA,0,"pruned_test1_too_close",12,1,-8832.9362058572,3,"test0_worse_conv",2
4,"logit_random",-0.0813290964109317,-0.0850170225917828,-0.271688291044229,0.224291546742349,0.0277198951181197,0.431341707455648,-0.369073102379234,0.173860428772547,-0.228024405738469,-0.149035340552226,-0.931048438553067,-0.0276163435266425,-0.590285913209914,0.701687556202523,0.36959819230251,0.0499317621628665,-0.106700096914053,-0.0678045355130346,-0.00692256545252457,-0.000626248171308616,0.0144490791807696,-0.000174407561718964,-0.303747691409517,0.0208213709104464,-0.256828852694116,-0.095144708934054,-0.748841700702518,-0.0290599049790891,-0.37906234400855,0.555736332214437,0.278203713805415,-1.01405050506505,-0.690995339159994,-11605.2870245397,-9248.00771462961,-9105.5460247267,-8928.73681485744,-8871.21252895186,-8842.47707579681,-8837.95843149133,-8837.1519273047,-8834.89932822441,-8832.96849857882,-8832.83870648623,NA,739.014647793006,4424.55688170436,1255.10608044439,792.470123952599,443.645624560419,27.5264553104368,128.729018901625,47.6581527920703,17.1150077165186,12.1297632173327,3,"test0_worse_conv",0,1,-8832.83870648623,3,"test0_worse_conv",4
5,"logit_random",-0.119868868325778,-0.112637238243265,0.172004990918167,-0.189186355726188,0.0313139797071506,-0.071663683817945,-0.249324755441883,0.420117241747908,-0.197547071821742,-0.170530928177282,-0.864594689040799,0.000910093078184897,-0.290098474826986,0.221902657710016,0.742886021682061,0.542922506748234,-0.119220997487646,-0.0148486573400911,0.0827617743931047,0.0889986062142195,0.0371020291706503,0.116933873040916,-0.500912296690578,0.405772767660023,-0.483714527901435,-0.00244119850673928,-0.793643692928294,-0.0996248117129587,-0.501626658083288,0.114980680178851,0.309009046815336,0.0343736807369984,0.233394618874304,-15500.8119027562,-9504.65827625697,-9285.94079078615,-9285.94077552516,NA,NA,NA,NA,NA,NA,NA,NA,5368.51300810255,2.79544658594099,2.75291535170378,NA,NA,NA,NA,NA,NA,NA,3,"test0_worse_conv",0,1,-9285.94077552516,3,"test0_worse_conv",5
6,"logit_random",-0.0150331234486085,-0.125035907847423,-0.356581028866325,0.0808707887999832,0.0309006254005847,-0.0532538010989543,-0.269500461194808,-0.137209704362502,-0.430794888604484,-0.0443790838185552,-1.93844873713301,-0.0209083487276567,-0.711581961994509,0.624987461329438,0.140049960147589,0.848245055460688,-0.186693243909521,-0.105631341854801,-0.0687741568965523,-0.0979268807567673,0.019573034945759,0.0665054886769327,-0.220820933338395,0.663543260750919,-0.400354814559059,-0.0540757676676163,-0.774145041343531,0.0547764167576494,-0.793252977698038,0.143358053257689,0.662739232121967,-0.425537802378237,0.399176227458526,-13863.1429557151,-9445.0803357208,-9295.51386551816,-9269.18064749337,-9248.09834759111,-9247.12888036244,-9247.12351815456,NA,NA,NA,NA,NA,2244.87178908712,1911.72978095933,328.03907977109,28.7522801490367,8.57425942729548,7.65957688515428,NA,NA,NA,NA,3,"test0_worse_conv",0,1,-9247.12351815456,3,"test0_worse_conv",6
7,"logit_random",-0.0768849661652772,-0.0354723896420691,-0.0562927682073148,0.10796401963052,0.0185786177913368,0.231726483651997,-0.0574577462969998,0.154006055417125,-0.0344897094090248,0.0681299810604298,-1.6982422303855,-0.130301785656572,-1.3695024135264,0.479549244437367,0.521739922864363,0.352578827432083,-0.119805778787171,-0.209459696976765,-0.221991340672878,0.0675692551792843,-0.0221429825006121,0.0624249561129677,-0.813583546256553,0.103520946048843,-0.316287981251478,0.0343315198807669,-0.730006705243137,-0.0549452193494613,-0.174526391454883,0.503933576084673,0.962143624671735,0.356678799138128,0.528978094422497,-10251.0531049514,-9021.93331143712,-8977.8175618146,-8964.31298662338,-8962.64810495591,-8962.55237640465,NA,NA,NA,NA,NA,NA,808.340729610795,1072.91137232635,321.856235170724,84.6354336599143,24.2109321933919,NA,NA,NA,NA,NA,0,"pruned_test1_too_close",95,1,-8962.53440150527,3,"test0_worse_conv",95
8,"logit_random",-0.00178923084774839,-0.185097531433486,-0.220358442049782,0.0156518250567884,-0.000126554478172395,0.20343364969201,-0.0384464571662388,0.776440620180598,-0.303334158763296,-0.276792064469876,-1.87471503022261,-0.0321885877326055,-0.02328686331162,0.857346800053492,0.610036411811598,0.251978788945443,-0.0453791980948085,0.129257642678339,0.00640756193941518,0.204434281652738,0.0147663984264714,0.073582904690889,-0.0838204471899879,0.14367872597213,-0.436047458774481,0.155465851323194,-0.101294934522618,-0.0294675760605562,-0.219353976692388,0.103796811518259,0.198551927725784,0.236406018564386,0.139160853280761,-11440.5690561308,-9122.1701796687,-8884.76655907032,-8837.78181066175,-8835.28780422956,-8833.10999310564,-8832.92477562299,NA,NA,NA,NA,NA,5043.6062130336,1452.9401119506,64.6096296629202,82.7333315560394,31.4464425436143,22.9486337079022,NA,NA,NA,NA,0,"pruned_test1_too_close",79,1,-8832.88663132799,3,"test0_worse_conv",79
9,"logit_random",0.0472633207333241,-0.124774153224788,0.0491830334351064,0.0789696282619649,0.00768180766790008,0.156342663689968,-0.0480607777235375,0.837521445185013,-0.0774713260657001,-0.1836797675187,0.644691656313983,-0.0890116111213439,-0.309425480854696,0.637746538082138,0.845757617191412,0.229343515010235,-0.0609042909505368,-0.0755486766852365,-0.230943880116877,-0.0434774887929201,0.036777792228402,0.0637396696743968,-0.12601226927154,0.283917764870816,0.286871135055826,-0.0760689946480826,-2.90128381051107,0.0601273177364852,-0.58675071219089,0.377294126786292,0.126583511955105,-0.0883844847101298,0.120660235319021,-15181.5280984994,-9176.73790413111,-8937.76943352996,-8846.63404480899,-8834.05192622494,-8832.84682098973,-8832.74639386977,-8832.73893914364,NA,NA,NA,NA,2811.90929275733,2138.82277219673,450.924676787583,280.823277914215,54.4678670950724,42.0842491894207,10.8510352666453,NA,NA,NA,3,"test0_worse_conv",0,1,-8832.73893914364,3,"test0_worse_conv",9
10,"logit_random",-0.0491253357788771,-0.0568129866068393,-0.0202182725856738,-0.00593229816861381,-0.0309705889812255,0.254414500826644,-0.362349033772183,0.383907160590111,-0.151277340273099,0.104522641184453,-1.61636152243747,-0.0211079770420123,-0.70606135101813,0.161469025830738,0.297850301484577,0.667053308916823,-0.152330000157122,-0.0204614300630016,-0.207516647845682,0.0397462180338577,0.00416133205017825,-0.0289330771916121,-0.412363482697409,0.138288755354978,0.434273989521824,-0.239743559149483,-1.57998719329669,0.00993801711888979,-0.282745233207509,0.47998535072431,0.438344059232622,0.153713998886893,-0.0836206950036896,-11865.4289755261,-9302.08567737257,-9114.07487889412,-8913.33713281133,-8840.75906725791,-8834.09812958003,-8833.1200700984,-8832.96012025642,-8832.93334606439,-8832.92708248407,NA,NA,5090.50227178157,5222.15462486607,3616.24327563924,744.128916875572,488.832835893123,238.758561140661,140.775768337553,85.1524826604418,21.7713626696302,NA,3,"test0_worse_conv",0,1,-8832.92708248407,3,"test0_worse_conv",10
11,"logit_random",-0.0417809629912746,-0.125698268753003,-0.269967530623023,0.151437675894396,0.0111494948484412,-0.104761992242752,-0.251729757074729,-0.306753575555337,-0.320560748428287,-0.134548953657592,-2.56519973957376,-0.0240609370063418,-0.848475616178635,0.318303458578885,0.365497044525109,0.209598066618987,-0.105453946444205,-0.167034363231481,-0.0693395197966778,0.158285408391424,0.0112104889654241,-0.0357737998117207,-0.202576790560669,0.600418007882883,0.0568532185395081,-0.111033122297995,-0.726090322547603,-0.0972983250517426,-0.316175687819083,0.427044734284282,0.829392463453114,-0.37415591328665,-0.233793638794281,-10317.7525096214,-9081.37443766926,-8981.77666981762,-8964.83842131923,-8963.2298253654,-8962.65284892938,-8962.55599959315,-8962.54254096451,NA,NA,NA,NA,4892.36331280959,840.956910833974,230.192021827746,128.730852232216,37.5022239195947,28.7362153691556,18.1192309195424,NA,NA,NA,3,"test0_worse_conv",0,1,-8962.54254096451,3,"test0_worse_conv",11
12,"logit_random",0.0119250445977048,-0.0829240458664507,-0.277316080229864,0.0929837391404516,0.0236499043084351,-0.135861591463261,0.0366566405786292,0.0853094305974864,-0.194906881377083,-0.229529270218293,-0.274713988960326,-0.14104192225175,-0.186457331519967,0.243917012554593,0.941509981234558,-0.325869492245336,-0.124145611286926,-0.0754444833447223,-0.185910114782949,0.132860994576222,0.0564484168906845,0.107265595295569,-0.138851156684772,0.487896678289118,0.0304434689794224,-0.0690113220625639,-0.499004530512832,-0.138270239194485,-0.567094590458405,0.95461546335835,0.127150491108187,0.989752231341293,0.546317278304212,-12050.1660146301,-9146.34169979437,-8932.58778324859,-8860.08669016386,-8834.61557677029,-8833.13358867382,NA,NA,NA,NA,NA,NA,2934.02580965963,3266.76462739641,1005.47443424716,522.418980533282,240.104611138842,NA,NA,NA,NA,NA,0,"pruned_test1_too_close",2,1,-8832.9362058572,3,"test0_worse_conv",2
13,"logit_random",-0.0235354193568555,-0.135983011900542,-0.251308872131483,0.257138373878214,0.032457458464313,-0.121480950701091,-0.461702631617235,0.276988687423819,-0.0209034544781351,-0.101937335493971,-2.58602590134598,-0.0847227389438767,0.064957293745821,0.284573643887416,0.508084192220122,0.679161528926006,-0.0288091169074078,-0.146821109448753,-0.163864105761048,0.114928480224489,0.0256650960122498,0.142715416536192,-0.371805617974951,0.419931468622442,-0.451348571913891,-0.133522224346914,-1.50514756859738,-0.106981871372697,-0.601205265299627,0.196495968131349,0.565116453673691,-0.0184107857346101,0.590511175317137,-11493.7073537266,-9123.11180194095,-8876.44347306766,-8840.32118274876,-8834.15203811019,-8833.11468462439,-8832.95641398707,NA,NA,NA,NA,NA,3331.67740743555,2900.91648851951,1412.07617388929,410.366167969793,199.610275770983,105.036644619652,NA,NA,NA,NA,0,"pruned_test1_too_close",87,1,-8832.9140122055,3,"test0_worse_conv",68
14,"logit_random",0.0194797351503173,0.0715354533960555,-0.2968212068271,0.103190993128058,0.0709388398020382,-0.103052472464117,-0.197661050658359,-0.0123392839733669,-0.25200939347501,-0.193267364649529,-1.2223900238944,-0.13127896121978,-0.388212283879798,0.195759694571607,0.723266109372489,-0.198699120665715,-0.0615226996865895,-0.135693157561202,-0.186014296302715,-0.0817812761356885,0.000111938680006474,0.222122794967251,-0.0727508534418382,0.335725485729402,-0.258683460073508,-0.392057484526564,-0.925878391594056,0.0534283356293239,-0.34897082322188,0.683743140632287,0.242130786608905,-0.371238038969409,-0.891472286149811,-11798.6480510665,-9098.47214802696,-8883.80495626552,-8854.70915627617,-8852.04756193862,-8851.69445597732,-8851.69417382584,NA,NA,NA,NA,NA,2381.18467535338,1239.16810364003,296.378647883694,31.1617909307131,6.0422360800246,9.15749357004572,NA,NA,NA,NA,3,"test0_worse_conv",0,1,-8851.69417382584,3,"test0_worse_conv",14
15,"logit_random",-0.053565761945061,-0.0491724694359778,-0.191989496214545,0.155568154022611,-0.00461400094506979,0.156720615508058,0.17919470473392,0.173249624011332,-0.0824773513039554,-0.00567485429403736,2.02374284350926,-0.0492039367138917,-1.19414652691998,0.0999999004974961,0.908854909809306,0.475460050600441,-0.132111397596236,-0.124762409092436,-0.126011996133566,0.115408947335699,0.00605313222601676,0.133012506797692,-0.303252308334166,0.328469880817637,-0.127587637025798,-0.0701529704427577,0.579355598143204,-0.0294674291987872,-0.247053246347472,0.2770375268301,0.860269992551766,-0.574823191706138,-0.294918288389428,-14120.9343477319,-9191.16355963516,-8909.6037370608,-8848.82966444781,-8834.97842671675,-8833.45572092305,-8833.03620514869,-8832.91427504395,-8832.89713401958,NA,NA,NA,6751.49811777822,3943.46137069923,2801.83181967824,1092.70705471726,555.936822539326,317.880692630716,151.744988091143,17.8881384224835,NA,NA,3,"test0_worse_conv",0,1,-8832.89713401958,3,"test0_worse_conv",15
16,"logit_random",0.0389964983824896,-0.204146136436769,-0.166861724173665,0.0564605405806175,0.0339303522555182,0.255327910044233,-0.141836629235888,0.646036299993212,0.0673618536460235,-0.130911279809532,-1.28035601800897,-0.0370064029949582,-1.03083835888006,0.13474728374742,0.544604192203842,-0.579460418173402,-0.087306275893424,-0.0321345872582764,0.0653117179534735,0.188308391733669,0.00160164087968788,0.0601741773333316,-0.326165889492342,0.244692166404457,-0.524384876165136,-0.0809755775631073,-2.41808289569365,-0.0360007763628957,-0.504229430251598,0.19925694714766,0.31160878916271,0.890133924369634,-0.0379226219957604,-14384.1731119607,-9292.92091393473,-9285.92999598436,-9285.92999452078,NA,NA,NA,NA,NA,NA,NA,NA,357.428975557505,1.9163859739309,1.08032255528481,NA,NA,NA,NA,NA,NA,NA,3,"test0_worse_conv",0,1,-9285.92999452078,3,"test0_worse_conv",16
17,"logit_random",-0.0696006995384394,0.0133959514026156,-0.0411325700302075,0.0823877388536409,0.0240276411896053,0.282650452017381,-0.144151895471512,0.211847431037675,-0.548005002780358,-0.0159918802068074,-1.64467260764266,-0.062711587361955,-0.559534706603868,0.872272526132874,0.111122147338465,-0.204948096560344,0.0539402338932401,0.0473170805504316,-0.220963068001501,-0.106442607608017,0.0117652471647243,-0.00153187112409289,-0.131314775931489,0.723119201041642,0.0329585618380817,-0.112646439766921,-3.44697466319229,-0.0335622355734605,-0.275716252368167,0.149317241106182,0.972666912856512,0.266419100138147,0.664274962288711,-16123.2410776224,-9513.72806158915,-9088.75904975766,-8987.55342042971,-8982.75185268215,-8982.62707300133,-8982.62487992435,NA,NA,NA,NA,NA,5022.86608649506,2987.81527428104,139.482212878038,68.8302048206711,4.28422904316144,5.31756922544916,NA,NA,NA,NA,3,"test0_worse_conv",0,1,-8982.62487992435,3,"test0_worse_conv",17
18,"logit_random",-0.0106546115804034,-0.00687403470110205,-0.174834803315553,0.134465983820282,0.0296829676066257,0.0261773251989581,-0.380077999135782,0.179135101920185,-0.0622163362500894,0.0332681401656361,-0.28144105005009,-0.0384719516158043,-0.274976106725655,0.754718561274931,0.810028526354581,-0.364864805170752,-0.00965985251928988,0.0465188399945028,-0.0831109597784065,0.155708440446936,0.04096068697693,0.0984495672591576,-0.137725145463854,0.671423474185303,-0.661571824232113,-0.170534648653643,-1.7257748272298,-0.0365965734061202,-1.36830289045728,0.491090391417965,0.647048659846187,-0.0804046095135674,0.0640438283141084,-10871.2247705773,-8962.14557622074,-8859.62763194429,-8838.37732947982,-8835.21713607641,-8833.18252210312,NA,NA,NA,NA,NA,NA,2375.90327771056,757.116374024955,55.6554550725297,62.5328257498106,56.8154976979146,NA,NA,NA,NA,NA,0,"pruned_test1_too_close",1,1,-8832.88038177849,3,"test0_worse_conv",30
19,"logit_random",-0.0554488140775502,-0.125633840672868,-0.196317540606642,0.121510997660085,0.0126211968033934,0.0933761901088763,0.315178369231409,0.372937905193187,0.256239817013093,-0.211281074460377,-0.214251303543499,-0.151678864141618,-0.326305587533153,0.42053719655145,0.932533342652023,-0.566712671960334,0.0491603369674223,-0.193864952067046,-0.200425008031327,0.261249417761388,0.0190783430143027,0.205010659984522,-0.382238533088094,0.0732064007215978,-0.515717146289386,-0.0516761646649144,-1.65735567016314,-0.0142253399895288,-0.617781511092543,0.257654138579965,0.529295927342027,-0.997198197105603,-0.488245857049083,-10811.90105741,-9040.07972644469,-8897.78796430601,-8853.49257784543,-8848.97176656651,-8835.75126445791,-8833.00832027235,-8832.82287936451,-8832.81346972068,NA,NA,NA,7497.36680938611,2880.79749017157,469.222123692403,194.005142482292,290.257407082568,112.888572021967,11.2931293281805,4.79927929944023,NA,NA,3,"test0_worse_conv",0,1,-8832.81346972068,3,"test0_worse_conv",19
20,"logit_random",-0.0246724336891311,0.0928447828879054,-0.281175193618649,0.140077057306027,0.0426076017844324,0.207210901877177,-0.216270778966504,-0.0298838232561201,-0.645121354601779,-0.110260030228919,0.962036835714704,-0.0338222867235581,-1.15896718583102,0.291402987320907,0.639501012242399,0.310933585127858,0.00330309383368166,-0.0980234137549381,-0.091536091461616,0.0645271812208147,0.00806755330254939,0.182143913526668,-0.297562049646895,0.562576722932459,-0.672063361957564,0.167752221856662,1.15280270686896,-0.0285015330207328,-0.289235472215767,0.969483111160807,0.309751038416289,0.170201694475115,-0.121270623553088,-16185.8892323473,-9397.05350246787,-9273.04385687516,-9225.61962298557,-9171.28659361376,-9169.00515364148,-9169.0051039705,NA,NA,NA,NA,NA,3858.29198514482,656.586481833279,103.515600821002,47.5583970389187,21.3819126961087,24.8138637383642,NA,NA,NA,NA,3,"test0_worse_conv",0,1,-9169.0051039705,3,"test0_worse_conv",20
21,"logit_random",-0.024169129676555,-0.104030695548737,-0.0926644989606366,0.0780644680035071,-0.00366195637015529,0.187870794573531,-0.435394502029645,0.348332955524096,-0.0310872964830466,0.0145823309688296,0.0749560292699367,-0.0880721988355382,-0.346832455904872,0.702445471612737,0.637183884652331,-0.318387917219589,-0.0425411926860326,-0.130205039459765,0.0772931496784015,0.00316835504837008,0.0350024475027578,0.106325942525859,-0.403922023149556,0.517033623970745,-0.0827435530523518,-0.103108827718352,-2.57439387901164,-0.0949349313344273,0.0202639646482179,0.73867963981349,0.790388852120377,0.645657335429759,0.114455970512062,-9986.36355375373,-9009.46967235367,-8893.63642701827,-8866.17405641569,-8848.44772138757,-8835.62989803195,-8833.27290068506,-8832.99891102674,-8832.92664030785,NA,NA,NA,801.532212100857,1049.57882913089,371.615423378469,440.423244710617,151.946225674368,93.6629808462406,37.4748201438077,17.3552188865776,NA,NA,0,"pruned_test1_too_close",15,1,-8832.89713401958,3,"test0_worse_conv",15
22,"logit_random",-0.0210397454746102,-0.184647231588183,-0.170379100922395,-0.0427451356177151,0.0197457514060354,-0.332539200067357,-0.405563831025354,-0.141969910892968,-0.148811183850136,-0.0293627716076242,-1.30843606105943,-0.0824375775768003,-1.06444281319364,0.345048877596855,0.151578315692022,-0.470959050031099,-0.166957359366589,-0.146233031652946,-0.084074966770996,0.0802900723525332,0.0298150271552586,0.0404659355569526,-0.608041310477583,0.203838981891989,-0.283522705954346,-0.35583073696002,-2.16273309747703,-0.142557171862661,-0.157692722060255,0.937252587410621,0.535707601406612,-0.100926130381523,0.18206862820899,-12489.3436777984,-9215.15637309887,-8947.52332395294,-8854.94864624077,-8835.89732334755,-8833.74677554795,-8833.13397235398,NA,NA,NA,NA,NA,8680.87023241253,6160.03862763193,2393.45612605333,1198.65968095936,585.747976800179,289.079097921608,NA,NA,NA,NA,0,"pruned_test1_too_close",10,1,-8832.92708248407,3,"test0_worse_conv",10
23,"logit_random",-0.110948656671453,-0.199080446159849,-0.0229502749329279,0.105761645779237,0.0354828650703596,0.335497322086969,-0.618093498001693,0.478351528289954,-0.147962615887963,-0.206758266940633,-3.18076424815352,-0.0754817382257684,0.29550097944595,0.0558168299356476,0.730788132119924,-0.391995732905181,-0.096090965095425,-0.035625937145665,-0.16969353250561,0.163673983128206,0.0253950237694268,0.0783042093158628,-0.463996931351794,-0.0843593465504341,-0.0591278615889059,-0.192069184021453,-0.558073798803418,0.0186897434689927,-1.2740857312021,0.251063805390149,0.555163060021587,1.15349469996222,0.990451102479502,-12438.1303639812,-9289.80620477704,-9289.7833257434,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005.95767122794,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"pruned_test3_bad_gradient",0,0,-9289.7833257434,5,"pruned_test3_bad_gradient",23
24,"logit_random",-0.113667792760491,0.0208501648210444,-0.156386249681062,0.0555012563981592,0.0355288951295535,-0.0672618613524734,-0.323823796885421,0.653918300164178,-0.37289934639035,-0.129083813895681,-1.28153437728993,0.0140469578581673,0.554362600001555,0.563009774871171,0.418306049727835,0.230035016197302,-0.0901911683801997,-0.168804552161851,-0.0310644870442473,0.0482455263979575,0.0270515044360811,0.252980366551864,-0.404143356400564,0.262790473786924,-0.442634805140386,-0.192167324490109,-0.584983524663099,-0.0926158437504866,-0.474939753387162,0.343719555772841,0.270765022723936,0.45770586305585,0.115862121191606,-12529.6565973356,-9016.50622259175,-8854.06430234073,-8838.71782344162,-8838.03603843903,-8837.9758325771,-8837.97576364225,NA,NA,NA,NA,NA,805.302385140648,425.448658712637,48.0184475509703,11.0703419615192,6.57903511828712,5.77501309536496,NA,NA,NA,NA,3,"test0_worse_conv",0,1,-8837.97576364225,3,"test0_worse_conv",24
25,"logit_random",0.0444264677224167,0.0602784986077976,0.0452990206001027,0.161298455889508,-0.00757001227390251,0.228796754429988,-0.563250699928185,0.123772991046785,-0.0913145276052806,-0.186989250167275,-1.12053594816673,-0.0447159208476775,-0.357184557581327,0.0485966433258727,0.541452436181717,-0.355918590301858,-0.0658475157017906,-0.0349229432604471,-0.0947091026750367,-0.0973815113822326,0.0137437151189884,0.350051207046982,-0.251235172682991,0.279624358419387,-0.460995235831782,-0.0872237481751951,-4.25276760310511,-0.108639564072389,-0.058362580662264,0.915879259668291,0.78438581104856,-0.216045353034152,-0.582819570070311,-13022.3619038795,-9150.72178378977,-8899.9541854501,-8842.28353848587,-8835.04899405934,-8833.1058981331,-8832.84804790182,-8832.8480377607,NA,NA,NA,NA,12634.5222904273,5793.01859636122,1297.74888214046,441.554424306691,200.903573363681,2.70562690787907,2.38053043411762,NA,NA,NA,3,"test0_worse_conv",0,1,-8832.8480377607,3,"test0_worse_conv",25
26,"logit_random",-0.105257688336533,-0.0431626151098643,-0.0805579141274165,0.0496742553093281,0.00391442842133349,0.30427355624124,-0.56364359765081,0.36695942339149,-0.175641769108593,-0.295090602964937,-1.00191815366485,-0.0653311247650884,-0.504779674896986,0.747878790972754,0.753702301522717,-0.532073493933975,-0.0853575007411749,0.0289995962711388,-0.134759668635209,0.0986855816076289,-0.0242844171805985,0.191812475644149,-0.572017126448056,0.308207281500733,0.028038217534845,-0.156199156197996,-0.963860737836111,-0.0185985478844488,-0.624285407286487,0.206422060304321,0.34655316030141,1.08154073992333,0.0964546846287763,-10597.0434262136,-8973.24557317633,-8849.83953356872,-8838.48186236306,-8837.87659874873,-8837.80940340484,-8837.15564048085,-8833.33457694907,-8832.79188305989,-8832.74265374082,-8832.74263318013,NA,4729.79261762957,1731.85846317324,170.518097533065,102.015137855318,244.218022976546,1132.87193785812,531.555878919317,109.315304356162,6.6341368606907,5.14904142649707,3,"test0_worse_conv",0,1,-8832.74263318013,3,"test0_worse_conv",26
