"Class_1","Class_2","model"
-26.8356698059923,-36.7979271443099,-27.9050774996683
-5.49432605314284,-7.21247554358155,-5.66709584072171
-52.5930363075609,-72.4781282087269,-54.7177179298059
-34.2017427428903,-42.5565074546272,-35.7482630859691
-2.22590492680662,-4.05222787666161,-2.3319508617926
-10.0450374774682,-9.26443462360342,-9.61392538160464
-3.44992842011716,-1.23406941470231,-1.46971415194981
-15.8107734250636,-19.9763076744375,-16.3753317925016
-4.24695424567698,-7.62503298846613,-4.42112137591606
-35.6694554988108,-75.7383566462627,-36.7511000672024
-74.5323360319518,-55.9507148973377,-60.3203698132247
-7.62177038237191,-4.0337212047128,-4.46377825789144
-2.29623701235036,-1.35979457599572,-1.58556712836132
-2.28048517714517,-2.28245654868605,-2.28127693913871
-65.4416564857236,-96.8519246864635,-68.0127182382774
-3.32597175367872,-6.01941055571284,-3.43203679094095
-6.4292760415462,-6.02959227308833,-6.23498441215324
-9.64893776523629,-10.1866916994365,-9.83196039606374
-11.5718503773617,-15.5384544345346,-12.0789251977426
-20.3332242774132,-12.879411489712,-14.5511847442684
-23.2267347247412,-21.5779451343016,-22.3859756380226
-2.20440651115624,-3.74298933284912,-2.30743949440116
-7.5823180516594,-4.33738126565026,-4.99232731136481
-16.5905724631269,-22.8756584780311,-17.0897331964835
-24.5771081079567,-40.8717564004315,-25.4553197996308
-3.71180033266041,-4.98975047343822,-3.81758723405536
-13.1331325708471,-9.39299397615846,-10.0374481900429
-2.63608694371957,-2.47309864251528,-2.5545055340779
-2.55097525255666,-1.40974943131034,-1.59567552665138
-2.77026289778523,-4.55294169890696,-2.90370050879691
-6.86436982862237,-14.9941842048194,-7.16932166188314
-4.99262637166706,-5.04986790652583,-5.0147876726873
-3.50685522892368,-5.13932746785081,-3.67921983298083
-7.01717944056754,-7.43590823962517,-7.14489582761294
-31.4328391224464,-66.9858801725922,-32.2475033666968
-3.12261804620294,-1.419815457128,-1.60162811649424
-5.19529254696331,-5.3774491926292,-5.26188860722899
-17.3851199381674,-40.3457075833054,-17.9054908111856
-17.0293130858876,-18.6494646817066,-17.5130095273524
-7.42161280093943,-3.7479825775938,-4.14383276307706
-34.2125461327649,-47.5814188898207,-35.899602616525
-3.53992843274163,-2.72500676725712,-2.99010296677127
-2.69142210189956,-2.40380477024221,-2.53840366999661
-13.8944186342882,-10.9881989590653,-11.8254030792005
-3.45049753946403,-1.91712750111358,-2.16763468536837
-40.5041180312963,-24.3477114077785,-26.6241561084216
-7.60966839643636,-5.60603900079685,-6.14759592962176
-13.593213939796,-39.3349094537027,-14.1135848129072
-4.71325490961707,-2.91377569620314,-3.28951418192318
-49.9899431172643,-65.1539918970621,-51.2797013004113
-29.2567386595206,-38.5921457510454,-30.4404417773007
-11.0219218043638,-16.2861076012842,-11.6455154274404
-11.5703188116327,-21.9626194939824,-12.0906666594221
-13.259586365498,-9.8675022479904,-10.7071893343437
-2.9659713506202,-2.86302325489054,-2.91817100948911
-3.27859010218616,-3.39701005185101,-3.32074028656478
-3.24643284838169,-4.85529177101336,-3.35244238871866
-13.9516016268322,-17.9708621755922,-14.4156087963447
-5.45860323968496,-2.66587258050993,-2.91798746808014
-8.95259975052251,-9.66845154265109,-9.1469518136748
-9.30261408631198,-13.8707990187809,-9.68026715363247
-5.83682391311539,-4.40231820168274,-4.8904474338947
-13.9855247344594,-4.97008182058654,-5.99918865597576
-8.11146349738695,-3.18232456131014,-3.72008909176175
-4.33399401666167,-3.74017724967177,-3.95490480863337
-14.1714287599745,-24.6372972052089,-14.6102795548214
-3.74030306793094,-6.88714768674475,-3.87407599772899
-61.4938895681604,-28.9019269192216,-33.4377997178255
-11.4608201219168,-17.0492079053458,-11.9785099293421
-6.54172006557949,-8.75120196726111,-6.76435366350435
-2.14524836959846,-1.07042230774514,-1.30013139397943
-6.8878796801565,-8.57422772654454,-7.13650194039753
-4.6600276270187,-2.50233860521243,-2.92545800939578
-2.8043726144162,-2.84226219676982,-2.81901701774456
-28.3543832308229,-40.4759051360177,-29.4368773072265
-79.7924379149179,-155.827779941462,-82.3697992793453
-30.0920887735322,-26.4321322798292,-27.9314756998487
-5.59070467815393,-2.11567798409522,-2.50434928316685
-9.85919492503202,-17.7967154541644,-10.3312597327216
-4.72454133058244,-2.58635535576449,-2.96171661704849
-16.6623386830826,-6.11453547414796,-7.25320221138874
-18.499582863124,-21.8161251392052,-18.9864538742523
-3.82890093232472,-4.53453643810184,-3.95127521438503
-13.1264274727384,-17.3907314049142,-13.5035759538948
-11.7132386027072,-11.3142676259726,-11.5311607504623
-14.5377912896086,-24.4527775292671,-15.0477124531476
-19.177381796453,-29.2119951505121,-19.8916155065007
-67.6635332803761,-63.0248232985313,-65.2428329203165
-6.38619177924809,-9.03937488560136,-6.64710149592462
-3.7400892578375,-1.90116932410325,-2.13684213098393
-51.5776547813167,-82.2429107549778,-54.1477049436589
-3.41968153584326,-4.42580483937707,-3.52189651106066
-7.16076041715713,-6.87112532800434,-7.03287941791805
-21.0214376443622,-12.292542890169,-13.7495575009435
-13.6033387553293,-29.7663336493945,-14.1132894866187
-6.2742013086428,-7.29532216952372,-6.48223836505906
-16.4181974837747,-6.74505044798796,-8.39167127514883
-12.3785675298314,-30.1963066593761,-12.8497731911487
-26.8463086151649,-55.3349847966274,-27.9333312144251
