"step","user","system","elapsed","tot_cpu"
"ms",104.169,22.699,8654.081,126.868
"est",57.229,7.309,667.023999999999,64.538
"cv",145.677,16.715,1695.435,162.392
"psi_data",2.49799999999999,0.0309999999999988,2.55799999999908,2.52899999999999
"speedTest",98.313,1.139,257.286,99.452
"psi_og",1.45600000000002,0,1.46399999999994,1.45600000000002
"feval_og",44.47,0.0319999999999965,44.7600000000002,44.502
