"Class_1","Class_2","model"
-4.37237748415428,-4.24350503511442,-4.30623676472108
-6.91371325086668,-16.2068618568079,-7.22036045304828
-28.8578901688022,-35.059206155052,-30.118355998819
-25.4537413243862,-37.6986160976726,-26.4218078199336
-5.12439850378321,-6.61130047548483,-5.33925654513263
-3.23891817332038,-1.77271537496281,-1.92512003867455
-15.2940732975028,-11.4357746188337,-12.1393157847912
-48.3751270102576,-68.8710730777029,-51.0439592669254
-4.36314157775962,-7.11221987368037,-4.49626348457083
-11.3820068517697,-30.4294797939945,-12.009764047647
-4.18007308186232,-3.53231227446985,-3.70849870265738
-2.41307614103166,-1.72894350935695,-1.87019540075293
-2.86628586035784,-1.3637403937448,-1.51193297951946
-34.1238983844159,-40.482951052321,-35.8642669838361
-7.08496521864468,-5.43432264561981,-5.7472372877883
-4.21131223752735,-6.31709573291737,-4.48990631314567
-2.24003012940385,-3.49284293322231,-2.37272811448686
-12.3152480843952,-12.2595021510232,-12.2883499421778
-9.9310839788329,-9.96378540851994,-9.94645358072586
-12.2713379861044,-6.11302784845872,-6.8350184810283
-7.04972111785084,-7.99603962901144,-7.28413303947954
-5.21282713378574,-2.54043042479448,-2.73264461298572
-3.14502167996818,-2.30269939821465,-2.48427055083616
-3.71142387966475,-1.35737509721712,-1.54956636686367
-16.7020604469905,-17.8944890355001,-17.1225237598932
-6.49788064213749,-3.67469233788778,-3.99688214236151
-3.94541238089991,-6.70938875193219,-4.16393579983419
-4.16247256675971,-2.91017486610243,-3.12395790064155
-10.6001571270749,-19.096272234842,-10.9272577732802
-9.32179729714291,-10.1162616697403,-9.57846738913422
-34.1182822313707,-52.1083053089358,-35.4754895027927
-4.81444857974213,-5.31620185422671,-4.95026350239955
-19.3716320485999,-46.4633493813309,-20.1687814232573
-4.13671094634632,-3.24246984934906,-3.50338500302494
-17.6663185204787,-32.801138834102,-18.8469851872695
-80.3821684310876,-50.909566909541,-54.6022659622306
-3.02749592324536,-1.54794860034081,-1.69612656529784
-3.85439835589957,-1.89367932306588,-2.09902887025437
-3.12140456360707,-2.61604337723563,-2.77631908093022
-2.78839230608092,-2.24811077064096,-2.38494386512793
-7.58919080809961,-17.8797503349977,-7.89541091894775
-8.08379233033133,-4.25509533640651,-4.60592935155787
-10.3940480051065,-10.3197661534946,-10.3576174024598
-2.49122036499613,-1.28652719120089,-1.47624054999063
-2.30707822145323,-3.25172190831584,-2.43486135063462
-3.58362944653357,-2.86164867444604,-3.03685919436377
-3.63464598565135,-3.21776855615806,-3.36275209564349
-2.63395766518425,-4.21473476435914,-2.76699362353331
-48.7174970170166,-66.2721283587197,-51.818281802342
-34.3023310652608,-19.2681308059253,-20.8224107988982
-10.6969164000316,-8.58348384016834,-9.19462503742134
-62.6711960421995,-81.9523276476605,-65.8107531680996
-3.31374515093431,-5.13007413036613,-3.44683989785931
-6.68733974961298,-3.25739811565758,-3.63169678302116
-19.8987243781567,-11.2223320137743,-12.1348515034519
-6.69522537956801,-5.83656937844982,-6.13973677500714
-3.46497174618289,-2.41498413289155,-2.6024894780167
-3.22103698529959,-2.41021921622527,-2.59992622334509
-11.0199518141622,-7.72603577849311,-8.4214629891937
-9.97412842338933,-8.63699479811957,-9.10772161626267
-8.94612730343128,-12.7701490104189,-9.56020802521489
-2.15536079572978,-0.887235340809452,-1.03516069366852
-11.2261429799503,-14.2787918566932,-11.8355742161448
-5.14747928614109,-2.0497006587634,-2.37302102914256
-7.24082262772555,-9.2491434420095,-7.74418713247841
-6.18756121287822,-11.1157751587542,-6.55895807580892
-3.03939921033075,-3.31060590365761,-3.12667202643718
-43.5607644774177,-44.3402741109703,-43.9059340310277
-13.407418862024,-31.2268851579683,-14.2045676499486
-24.0064502142298,-18.206820833309,-19.5188335415228
-6.06249190663978,-11.1008790326691,-6.23039101309211
-2.52720499949471,-2.95271462936306,-2.63601924156409
-3.06849645126411,-5.30059522586327,-3.19788737969875
-3.94345658638688,-1.43792484870533,-1.75026997508261
-3.95189177394821,-3.826294608398,-3.88740396572941
-30.3042050463308,-42.2474508864942,-31.9085107401436
-5.47074564282979,-5.05246349626425,-5.20954121245218
-7.75898314837379,-4.81932971220608,-5.34943000091987
-59.2213513785526,-39.4884410304344,-43.0911804692664
-7.34310379589618,-9.86219323774039,-7.74566999497633
-3.20358718646348,-1.86177545723768,-2.00982007364201
-35.8773556855644,-61.3607257635339,-37.2349137026203
-3.69983853172541,-4.73838267061913,-3.83176119179374
-13.1533299011214,-10.1083274087805,-10.6274473550808
-11.5776374089228,-8.60121044082211,-9.1192303778657
-6.14928903977268,-7.20988347227911,-6.41178717214154
-23.0497545450373,-27.4895325768667,-23.98789999585
-5.5526273625095,-7.14992108119624,-5.90026326429058
-9.75473792679585,-6.13811712980863,-6.66328194350161
-7.06558677872485,-5.77956195798579,-6.11260106885518
-25.6806141150637,-17.1325480419102,-18.9038744463433
-2.62075545490491,-2.42430183489568,-2.50428807406855
-3.10796738784646,-4.52542092298429,-3.27467768731713
-2.6762520322568,-1.47110180877529,-1.62304245305396
-20.8319195656652,-15.4265536878803,-16.2557760755365
-3.14455470635219,-1.25710146783753,-1.40539655122405
-17.0002080327223,-15.099590612027,-15.7531748657267
-2.08289511728853,-1.29289605641028,-1.43701980649069
-2.61853043422753,-1.10549003049999,-1.25368875004441
-10.4935076624525,-15.2203215500185,-10.955147334533
-2.6725523356178,-3.95526802761447,-2.83858796951141
-56.5280630267069,-33.3108896146423,-36.9660851741958
-7.77210867294854,-10.8887482570604,-8.152086276356
-5.50128053889046,-4.39669366019537,-4.68378161006679
-68.1502398981097,-59.1098088842986,-61.9890538623998
-11.8164937687255,-5.11052267560874,-5.92546899701766
-3.77729948440097,-4.64902558280888,-3.97338043919237
-2.69699426265601,-1.10767583178211,-1.26016233978832
-36.6705011282467,-22.6257146555677,-24.3650187454176
-29.490536927438,-63.2986378981791,-30.5130190536718
-8.14788620499275,-8.66672202409602,-8.33231792243213
-2.29226910811018,-2.59163844799712,-2.38576927989516
-3.72448652053468,-6.90898385242097,-3.91497795369436
-5.28674324492332,-5.65896186594574,-5.4348086153566
-4.93755455569852,-3.94400412166039,-4.15147497165425
-5.30412040975378,-6.39673156704468,-5.58082950838323
-3.9110069350965,-3.80096313793789,-3.85345572434052
-12.1701467009276,-6.54834486682966,-7.17841519892915
-3.96283018517513,-2.33386308495047,-2.53861662059263
-16.717967466333,-9.18608028397431,-9.93405227799183
-9.75349075998657,-12.147192343408,-10.15364980176
-15.860742960042,-17.8825076699196,-16.4244262529908
-2.02294144692523,-0.731284289482781,-0.879252590364292
-15.6213462855081,-38.1188232963432,-16.2744618734691
-7.82688930268713,-4.87596068277608,-5.35670339692083
-7.86769134391488,-4.38430794362968,-4.90845791377814
-2.22797183967982,-2.36763160720013,-2.28270355076055
-4.70746727499539,-8.18592129385953,-4.98094785702966
-5.01538024979023,-2.22973886563828,-2.55186288614611
-10.352768418351,-6.86276088255659,-7.57698737060566
-10.511423412819,-7.68429352970734,-8.41240675597145
-5.12486484354778,-3.65859534332088,-3.98666511539152
-16.773498514886,-19.053229275127,-17.5111172367016
-7.43777613964722,-4.8587734539932,-5.18041421300209
-2.35957114390209,-2.76160367742654,-2.46596435493883
-17.6529891846975,-11.4710758732595,-12.1887972430887
-2.09813590407958,-1.16534891476902,-1.31551931185868
-2.5752987937711,-3.91267991537411,-2.70446552495459
-15.3606289320916,-6.75304347138118,-7.66549499926209
-3.53475624680797,-2.63981028181307,-2.86507609770439
