"step","user","system","elapsed","tot_cpu"
"ms",163.131,34.412,42807.539,197.543
"est",219.392,28.11,3418.699,247.502
"cv",830.509,103.82,13059.248,934.329
"psi_data",2.81200000000013,0.0960000000000036,2.95699999999488,2.90800000000013
"speedTest",156.293,0.561999999999983,358.650000000001,156.855
"psi_og",2.48800000000006,0,2.49900000000343,2.48800000000006
"feval_og",84.2919999999999,0.0190000000000055,84.6839999999938,84.3109999999999
