"Class_1","Class_2","Class_3","Class_4","model"
-4.36955598677249,-2.42345114057225,-6.04187273329342,-6.95789189714172,-3.02003869581061
-20.8941502254219,-8.87204728994136,-10.8770871200172,-7.2945405334455,-8.02953437729683
-42.1110268131012,-40.7444915930787,-15.6795975535703,-40.4312231681544,-18.6639241965524
-44.2163530485263,-53.8623569348048,-37.820363883422,-24.6786124366354,-27.0655074075368
-7.37299977243975,-6.79620839433048,-7.86542338784559,-4.78421558694052,-5.32171115114306
-1.32312003609098,-4.18064606628111,-4.47760716218542,-3.04032428968059,-1.56775779296775
-13.412788321877,-25.2087280072009,-9.88234264596053,-15.9887315030056,-11.2366814160062
-72.5120347866011,-34.1367359551473,-100.057450500555,-54.5020059826035,-39.866092866144
-8.14045608194679,-6.1864961658085,-6.37445496555956,-4.19755779394856,-4.52567467171337
-37.6223348323807,-11.6285180563506,-21.4215971691846,-11.0746586763581,-12.1072533690056
-3.58992464140589,-5.98186600120107,-3.98839534544789,-4.11238854050375,-3.84713957178037
-1.54996128286773,-2.46828591603474,-3.0478930938198,-2.67469743787091,-1.78554771498297
-1.12902959422393,-4.45257103560973,-2.41261176192814,-2.90894109380487,-1.36657047439178
-44.4025802190437,-26.6362326268399,-40.0745115460001,-45.2213210239616,-31.1790211120901
-6.69979236503759,-15.3894452789421,-4.70293257445708,-6.77537107915235,-5.31500687399574
-7.52744547680883,-3.33722639968678,-4.55822891316125,-5.60573187289813,-3.91208490435128
-4.30623035802536,-2.16940494492254,-2.24696806589907,-2.7757207729296,-2.34427885705238
-13.251767723208,-9.65201090377929,-12.5678483247882,-17.0703227506452,-11.0825740543398
-8.82115230525976,-10.5420097791242,-14.7843758626592,-10.5618903238144,-9.52078017026194
-5.76021508959769,-21.4220492979324,-9.96062442465514,-10.0224812692301,-6.90249732457643
-9.21153483907197,-12.2119047110399,-7.98675549438146,-6.09146678128738,-6.75979885276897
-2.98484946186853,-16.3848682835015,-2.22311668057059,-4.89882193137171,-2.57500335048961
-2.52205963362742,-4.09987835002834,-3.56337580731925,-3.11739330943166,-2.80984909149917
-1.17296065301509,-4.90565793415983,-3.16960684687255,-3.77721050060719,-1.48108863148431
-20.5591414636183,-33.703972401754,-17.3215605395395,-14.6320761777179,-16.3110314658401
-2.79879637647244,-8.64775033196989,-8.71456315396784,-6.70403468829658,-3.31655824807743
-7.75075906830194,-7.1995523433985,-6.4189328304329,-3.74141765551316,-4.28011485917597
-2.72106427227474,-3.05524182732858,-4.9803042392416,-4.98829477655489,-3.00173177890955
-21.8467362011233,-28.4029106236757,-12.5098536765084,-10.4139778834192,-11.2108377070806
-10.8309810455405,-15.3439538395297,-14.8487988845403,-9.1728860992441,-10.0647518838766
-61.808478510631,-67.3101002527324,-52.0296729033245,-28.4326250984214,-31.7789264905586
-5.5711402368999,-6.76739257762029,-7.15869000976451,-3.86646791008729,-4.27977901498681
-56.5983023009787,-20.4745150465691,-33.9834653054338,-24.1841280729854,-22.1278235493869
-2.76428810732987,-2.42170851978709,-5.24573240760286,-5.76780923200341,-2.8229498121846
-41.7906856662265,-11.9364957204382,-26.4552601520504,-23.9347537074983,-14.4546443715197
-51.0748950883918,-135.95128486701,-83.1644159672435,-71.5257696971771,-56.958474148402
-1.15155097443647,-4.94801541537188,-3.52371081641811,-2.50512859896524,-1.38921401223562
-1.31221595331048,-4.36276040526857,-5.30400509660429,-3.73906938274249,-1.6418728793974
-3.07232713089651,-3.75093081936748,-2.97788824300871,-4.27481444924623,-3.18421793840964
-2.14356466196885,-3.37079671408609,-3.61311647020964,-3.25358649189953,-2.3870505354885
-22.2108692908337,-12.2658554909844,-13.4513380742616,-5.52335467037704,-6.27817078331221
-3.33867393672823,-16.069242315267,-10.2337867413938,-6.47588615382471,-3.90107063438376
-10.1808731453275,-13.8690703033431,-15.4755043300324,-8.96571793422533,-9.87623979114465
-1.32825423192626,-2.93291397352713,-2.04550279949905,-2.64084860986847,-1.62273090230847
-3.55953858531777,-2.21646214816041,-3.81670555172165,-2.46822927010049,-2.45105127365008
-2.36639729254934,-3.82679054257021,-5.70328099940002,-3.51985364215599,-2.671856849445
-3.02527796640983,-4.64696108795707,-5.26769696495762,-3.83994511997414,-3.34464799490322
-5.47756639570803,-3.27935773029723,-2.3674456346495,-2.86329836802684,-2.64273712295932
-82.385669498135,-26.7189055689034,-76.2668288669576,-66.3062714007372,-33.6213269207628
-19.2689225267606,-47.2051759294123,-27.4821824776547,-34.3960757068849,-21.7301194236325
-9.68846716882193,-12.8090404424845,-12.1538188757764,-11.6234801196876,-10.6856438264197
