"Class_1","Class_2","Class_3","Class_4","model"
-27.5053867354688,-8.08248554692987,-10.5070859344875,-7.67562175837701,-8.16275607753943
-1.5273334104386,-4.41926437690894,-4.20955306991791,-2.54594506136162,-1.79326218088225
-46.003045475626,-11.0016924177444,-20.814181641338,-13.3589309661945,-12.3160612090186
-4.33043110628737,-5.09146200676217,-4.13633021051313,-2.45669366845567,-2.73581813385701
-1.62039498470265,-2.53735341371663,-3.19229413929152,-2.40108218234402,-1.87465050266471
-4.90022984555171,-2.20973088370638,-2.37820350182712,-2.57224489201587,-2.40723819994315
-7.35340282228687,-22.8133863112867,-10.9463036817255,-9.05138906414684,-8.45388727981901
-11.2760199156117,-13.4032761554887,-7.50308664483095,-6.33744359559912,-6.88746624404289
-2.89075505066242,-4.20784326149204,-3.8895873895416,-2.80173895236022,-3.00574360642705
-2.52209910924002,-3.03874230812,-5.40553476164892,-4.22933518277409,-2.86290007261924
-67.6140600769618,-20.3453558701955,-31.9901567694265,-26.0433276494423,-22.1145414457312
-2.39640636466774,-2.5423529533035,-5.12072012758657,-4.97481977542056,-2.74318446654656
-14.467790139512,-8.03232385987054,-10.0604634045263,-9.8583693555963,-8.97061312921282
-1.19082245493529,-5.48097339495615,-2.28307552906518,-2.07247589815199,-1.45460188444622
-20.1864901508477,-39.3639652379922,-17.2598042394228,-17.072417036819,-18.1563282580144
-9.64495306212986,-38.4397993698792,-19.603206689345,-16.5506247425961,-11.2409725525923
-6.70047577494677,-4.64132707239488,-7.68368254193176,-7.32970007657429,-5.46652294597759
-3.62763632415957,-6.39262480388823,-1.82873354401322,-3.47409703890265,-2.20443125774004
-5.09324492441843,-21.1925402031285,-12.0395920681066,-11.3218895584661,-6.35159709907053
-13.4047553384076,-8.87881450108271,-12.3195252458423,-9.13385564897573,-9.63498027832317
-4.51767534871825,-4.06700017966187,-1.40051818490412,-3.55833537570091,-1.69066320683625
-4.01312294365142,-9.38460589307325,-9.51277377478249,-7.74858964426711,-4.96229899390319
