"Class_1","Class_2","Class_3","Class_4","model"
-39.4955123151984,-38.5926977491464,-16.1886164697308,-38.7217515324294,-19.5637651507204
-7.48476057970723,-7.03981952238422,-8.48006647944924,-5.07549561258203,-5.5807511493214
-78.9718099640099,-38.7053906994321,-90.298856670122,-54.6750585819986,-44.2941064053616
-47.1011371214688,-26.2296834891888,-41.4626498901007,-45.0365049105624,-30.7431750102125
-4.35893710414421,-2.19323436014361,-2.3921922295428,-2.71051292432171,-2.40869643110473
-8.96123880526642,-10.6905072800475,-16.8724828593277,-10.0462139935769,-9.58343464649731
-1.08837251359911,-4.51116459867592,-3.81608210270369,-3.72715056767812,-1.38378489173182
-20.3819500231462,-32.6342238400899,-19.9281389576859,-14.3724745480305,-16.0553927793511
-8.2556880762679,-7.42602037949019,-7.29912397530184,-3.60820131521602,-4.11500447059268
-77.7225042264133,-103.087218209297,-39.6256775877678,-33.0379929963106,-36.1053411952137
-54.2628335941753,-131.958480935096,-87.9352243687017,-69.1301488525558,-59.7824904154803
-3.40832819154167,-16.4797295885233,-10.9467005714001,-6.04649513462519,-3.94651028931326
-1.39710700514052,-2.7915638361938,-2.37728822176328,-2.54514445020295,-1.68611118462818
-2.46372188100668,-3.74024934485078,-3.47200010188294,-2.22319012746713,-2.45561493003902
-104.773193915263,-72.6857515278167,-80.7684084639412,-67.6039121230275,-73.1374051776227
-6.411307949462,-4.77508217402776,-4.51701021091548,-3.20917046415629,-3.51735729877959
-6.5669342989706,-4.73026765970231,-8.47291570242006,-8.02140049105143,-5.4998218037074
-11.0843053980128,-14.2004833443202,-6.62045395646838,-13.764435965434,-8.19319581151478
-17.0201009663112,-11.0642939328809,-17.6015202777871,-11.6636911252584,-12.0379619737751
-13.7093865536135,-18.5313488919775,-17.9214591414157,-31.9119871790334,-15.6387683901924
-22.2595444946771,-40.0055338972891,-27.6389642563166,-18.9360371461755,-21.3476829924564
-4.19553308124755,-4.04320069015567,-1.2902045104533,-3.24605854284631,-1.61190161780422
-4.2085003561107,-7.90442501630302,-10.7205029462561,-8.46047918724549,-5.04019449476473
-24.7392349126391,-35.1491712794398,-22.6521608838225,-12.8567192177886,-14.3120389470842
-45.0478727638913,-22.8539225618862,-34.8199539853785,-25.9703464907095,-24.9469350860899
-5.05021560859704,-5.90544340354121,-6.47793770581994,-2.96719617173407,-3.27580833966721
-8.75515610969803,-23.2888584040487,-14.7879683227565,-12.061987347615,-9.56494915559781
-2.44234177801747,-3.18829344407589,-4.00808490671329,-2.76236397478326,-2.64472575922693
-1.23451720334598,-4.85928035959011,-2.9225919130081,-2.64881298731354,-1.4688400258973
-4.73810139139447,-3.80846752312866,-2.68397004503575,-4.05147983429869,-3.09502655732413
-17.1463446492524,-9.36923454110978,-4.28945615034032,-9.69769776582653,-5.24085875806075
-5.46922234499064,-8.59310760502654,-3.90336927398043,-6.38483870936166,-4.58506745564305
-5.49818025807376,-6.52195706008328,-3.32736468971591,-3.71216070047545,-3.76708048533621
-7.51127822919422,-10.8887215181124,-10.9029216083554,-5.69525884047661,-6.39075919129614
-71.2079840319211,-76.6600727074604,-49.5358540183596,-22.5516613361274,-24.9221350620081
-1.22658524368741,-4.77922205264435,-4.08461812319974,-3.58783996501532,-1.45452222139796
-6.56111974021863,-3.57337830690662,-5.97601782236081,-6.99985109895372,-4.34323002984777
-45.294805689432,-20.1150031820809,-27.583681407156,-17.4511493821081,-18.8855123549598
-21.8618483935743,-7.20553362852192,-24.1083459698524,-24.1274172933499,-9.52165100343302
-3.35200687043285,-9.32365605329734,-10.8985077806161,-6.74322637302161,-3.84817006827789
-53.2297089772255,-25.8112324519923,-46.9325490654484,-42.2565205793812,-30.3437303134479
-3.12046039955314,-4.99866588658367,-3.89557135415061,-4.03563726987581,-3.46947817304071
-2.47227947979532,-4.10518116447795,-2.05281508388467,-3.60528432968074,-2.41115632376621
-10.9228924146182,-24.4578732381402,-19.0806346375971,-14.0113127219021,-12.0407139222909
