"Class_1","Class_2","Class_3","Class_4","model"
-78.5010435256145,-40.4190954708569,-98.9053160779518,-53.3497666398441,-45.8955338123439
-1.6717413050408,-2.34480414367441,-3.30681061338299,-2.67345106596378,-1.90629433971964
-6.60231518308639,-13.6440967120657,-4.80642269387985,-7.41329474470532,-5.4139303623452
-2.69146061207009,-7.9016908505831,-8.73324498334365,-6.72465050550647,-3.21695858450729
-8.58897761300237,-6.33619445542899,-6.61781198854351,-3.62218230576318,-4.16962130227444
-23.1188014661623,-25.5465519746583,-12.0646419873397,-10.7511360842458,-11.5262698526272
-11.3888065055552,-14.0128258731605,-14.2913797717468,-8.91207008215533,-9.85722445885995
-8.62753018872942,-8.69492348618291,-3.00233706951138,-4.00163687379193,-3.4660090650508
-10.5065937768979,-12.7191896196589,-15.295340654946,-9.12514276477815,-10.0780203718683
-1.41712219251059,-2.59609494955567,-2.12021269594726,-2.63521835074945,-1.71289232792989
-13.5101984192256,-8.83608639824882,-10.1453591788657,-12.1900146289993,-9.91156385934582
-5.96120227463934,-3.28452438828005,-2.46213133190306,-2.83771375740013,-2.72412363739094
-99.535029402571,-27.4927008576108,-73.6937656799841,-65.1713276043896,-34.2287794338701
-6.75160681443367,-4.19625887765199,-4.14717648143709,-3.31412105301425,-3.63963214385796
-7.42945607860592,-15.4400515793665,-20.1006822733244,-16.4692553710359,-8.64735593490005
-19.7807130950173,-4.25190320890873,-10.9936653636273,-13.7712417218491,-5.56663548026192
-14.768964772483,-18.5155541154009,-15.7976666106498,-34.2611657268932,-16.175287875315
-50.5376935298328,-14.7387580339953,-33.0421078492183,-25.7134276726082,-17.1956238170797
-16.3606559508769,-4.90790496680157,-5.06702456062299,-8.38924140170465,-5.3732382166576
-48.8172065831127,-55.0755959069187,-65.2708041507112,-42.6714823980359,-46.8158878944367
-22.7980391990346,-36.4305305846832,-22.9597776239918,-19.7478353519487,-22.0172712558069
-13.9531255826389,-4.59975034896345,-11.2112706095354,-9.30661418802774,-5.46141665169851
-6.77645440787051,-13.6853953750193,-14.7754078331814,-11.6390431108434,-7.63864072857459
-2.70630786035022,-5.12897618740963,-0.888334208216914,-3.39847607526011,-1.17916112745443
-15.3822966385573,-23.6071414744349,-11.5490574126855,-9.04897728373536,-10.1813297970032
-9.38024325478702,-16.6190439231974,-10.7411795338836,-7.88268422142156,-8.66201033609699
-8.83585783499452,-3.54343154259062,-4.71652283158591,-4.80031343237203,-3.93210605255097
-1.6043867127289,-4.29776744211723,-5.25356116857405,-4.33702267827543,-1.93897285004436
-4.06828068493697,-5.01547051484606,-8.36437691500372,-5.61915613894617,-4.53878410242427
-11.516809755479,-3.88614247097945,-7.19652559505715,-5.74247681189126,-4.45192158174938
-5.79562525539114,-16.3532623570705,-15.9162881521791,-17.5734209024915,-7.28207228620828
-10.5675600898107,-21.7108406365072,-16.5932407548014,-14.8413298928249,-11.77414066248
-27.8417144224224,-23.2195276486858,-18.4005702305726,-16.169935498111,-17.8232804148876
-6.51868770424436,-20.395316671242,-6.29959839716438,-10.3840484416585,-6.8018759297093
-8.89662177556295,-7.80361442283234,-5.6086486738929,-3.79654506664608,-4.23998144146961
-12.9061171770276,-15.3336279446079,-15.2613464171613,-7.97486427090795,-8.68061850105597
-2.85821623908267,-3.07925575419903,-2.0300183257967,-3.0398850833083,-2.30674641155144
-2.61504481362167,-7.82244141364294,-3.16814955236772,-2.30655688507822,-2.57730922100056
-1.35878429092095,-2.15365302907228,-2.10753486464871,-3.11150896003111,-1.59314134221659
-9.23908771617951,-21.8169470431052,-4.20709305835203,-9.80671158455176,-5.04318394903967
-4.00863431132345,-1.44334057661304,-3.2561038102487,-2.5569862362042,-1.71992347782025
-24.0775963146819,-25.9106844222714,-23.1890910853753,-13.1038152636298,-14.6995959337704
-2.22188650536674,-1.42297592795309,-2.25133913363922,-2.63097009034413,-1.69170795924311
-2.31763440532087,-8.39866096676433,-6.86203432440754,-4.86406250388509,-2.65222630725464
-10.1005116319961,-13.6443981297957,-9.75682490244692,-8.35163703174591,-9.18882444845437
-15.2406867231078,-6.98684878000054,-13.4364052913888,-10.5456404211846,-7.94649534650483
-16.800970044907,-8.53352988790479,-7.15919533258813,-14.4498442908169,-8.31212492552486
-7.86885851374409,-9.64734326486799,-5.42643525124292,-6.60251364033036,-6.25572947023836
-7.10472424642851,-20.2059102680985,-18.2426182744354,-12.9299699840925,-8.3209327031741
-22.416974492664,-30.2634373183658,-21.9114644954277,-13.5461662246413,-15.127990007935
-40.8605965388846,-78.2000923161806,-52.4027575235462,-44.1632962002951,-44.0986234215573
-25.9181306684805,-85.135800208482,-84.5631703514996,-70.799791660811,-31.9518210048307
-19.1810137086143,-29.2146017742528,-6.59024271585807,-14.6243471060442,-8.01697211901199
-8.26500405861167,-2.42485425862575,-4.42157951912545,-3.07265100476622,-2.68850837088712
-2.65241912197142,-6.73331603812418,-3.29548817951874,-4.09748867506929,-2.94757610150744
-3.09977657914379,-5.41079308017659,-3.97209993650269,-2.60251777531498,-2.90271779605297
-9.97122700321876,-10.7213311442941,-13.2986703172379,-17.935221631003,-10.9356881887209
-8.43232225629499,-6.56595096213627,-2.66566186295343,-3.30800445695255,-2.94193444470575
-2.39839195483399,-6.88362002102223,-8.71266962441564,-5.381963056628,-2.9084763989405
-15.7117330344265,-21.3535299452224,-6.06474742322632,-9.0649434261548,-6.7331420128408
-41.2109289483957,-18.1997819327867,-29.3043256723789,-25.6769264067267,-20.6332919035781
-1.89043737436266,-1.43287497954753,-2.39231044593232,-3.30450189182836,-1.73076243141956
-6.25045828169296,-1.98033911094816,-4.30480427161371,-3.92410220275012,-2.32954536842669
-10.5356779870152,-7.17067156633348,-6.82577209418223,-8.77597788906641,-7.31631668562739
-8.01148251676396,-10.8823198722791,-7.10188596888718,-5.10980769759409,-5.80925118572348
-4.95948050826767,-9.6866022263524,-5.751597047739,-5.68009221314852,-5.38497259744285
-5.37151899911424,-5.78718281525226,-5.18025574683213,-4.33652025296886,-4.82540042758761
-12.1981812367332,-6.96011045050288,-6.32450314643222,-9.0017925448331,-6.84389279306891
-2.45148846136163,-4.7627793862479,-2.54000307976976,-2.56481959495427,-2.56474677521999
-2.80382561234008,-1.52131962450966,-3.41271597123287,-2.42735021271352,-1.78883934608101
-2.15020947878926,-5.4898485852621,-4.02408707155126,-3.40211675271648,-2.43319775971639
-188.782712737868,-58.8969396871796,-163.630737555738,-87.3870609419903,-65.6227643226276
-10.28911004647,-12.5715002257889,-16.4934333378576,-12.6524999048629,-11.5792324353834
-17.9803779713953,-18.3367837683465,-24.497104088444,-14.7928023749476,-16.6876091220699
-18.5627861364291,-8.09368019170728,-7.08345549353176,-9.66361020786355,-7.79383235887755
-6.75375303464684,-12.8656037302285,-6.44991914030421,-6.4219537328738,-6.66347943361377
-6.57615055367055,-17.4421235265764,-18.1093178876242,-19.3520973014161,-8.77142153695663
-3.16690115692427,-4.88841432116209,-6.52270939321966,-5.90908475500464,-3.66361954318636
-2.93410129727034,-7.29587747959926,-7.60898166803316,-5.91964293370875,-3.44988252418943
-159.75785460545,-94.2400994175834,-63.1582349443979,-73.9734729965032,-68.8019239496485
-2.81129202528874,-3.08645750678499,-4.64704869660258,-3.70132429679343,-3.05166718758006
-2.78971570183689,-1.94746247389689,-4.37210647673107,-3.61022547664403,-2.25683179023197
-25.731822465352,-14.1220124086171,-27.2777974563103,-15.2124993027388,-15.2635834259287
-4.88716380055854,-8.03432107875551,-5.41725348068519,-7.46595699223116,-5.42492522710118
-61.0128220959114,-67.0802754518876,-52.2351708039032,-41.6733641926001,-45.0571458431412
-5.48385599581147,-19.0698307710123,-14.4674441997352,-21.1823068836706,-6.99474458921957
-4.72926839564784,-9.05391416835321,-2.95885427616707,-7.0620779130333,-3.55501559690543
-10.8421273947876,-12.7722980014221,-6.90086523270832,-9.20285358782589,-7.70340086122101
-22.5503715725979,-26.8529933570649,-25.6739175165679,-20.0856494216809,-21.5672519403039
-19.1211730461649,-23.6386140033542,-18.1744992983572,-10.9986635257708,-12.1890956047105
-6.60969468484605,-6.97213784103929,-6.43538032486751,-5.11640552105828,-5.6480626361605
-164.536489349293,-46.0899669183651,-101.25394642452,-81.8874315330647,-52.825499999956
-46.8405043863373,-31.5648866680839,-46.3764946481274,-32.9612471729532,-34.3140043770443
-113.072815293376,-41.4748930833713,-75.9289491821389,-54.0553724606368,-45.3227135559113
-17.7927316085635,-11.2799482240918,-17.617620183616,-25.0006228478946,-13.630482470292
-29.580585646194,-27.8675305053244,-21.6168983014178,-14.0885207350406,-15.1251306486387
-1.62079830048885,-7.47444273615897,-3.75010292306545,-3.46190842527955,-1.9337924218576
-8.77405980310991,-5.48521635552021,-7.11437623648323,-5.59269484338289,-5.86270362728868
-1.96645656100781,-3.65155091186483,-2.73989701031409,-3.82669300624076,-2.26838198372298
-23.8464760791732,-25.1105803627774,-14.3299615199649,-24.6037694203343,-17.0745820997636
-72.9017750252205,-52.7055021649555,-23.9555084362275,-27.0060921537715,-26.0500890366759
-5.6319949823938,-7.96414573740404,-9.42772364535183,-10.5101464659734,-6.48839083685001
-16.2000588339729,-10.2189117377296,-6.19740496039326,-11.8883334003856,-7.23221349991537
-7.18251078229792,-3.68956886314759,-4.98344892382885,-7.58291573575965,-4.40774891770613
-7.14053677092676,-10.2669861628222,-14.3755272291631,-24.5019597169903,-9.05365153084196
-4.79188977954885,-3.81205159398738,-5.93389495885868,-7.03367340405322,-4.3471267593051
-10.2881620182707,-6.57694777976776,-11.6427103644325,-6.51796426265983,-6.94565703687419
-3.24136237062371,-1.61804331809334,-2.89137971847514,-3.59369607022312,-1.96534065496398
-10.6175125856198,-5.88881523784738,-7.7235327745943,-5.91003071634405,-6.23559958136447
-19.0583939021166,-18.3144149237028,-15.4198026961377,-8.75695138782205,-9.46271350665535
-5.8949883934359,-11.4091580960462,-8.02814346245651,-6.56068057936249,-6.3915053731046
-22.224325504636,-12.7573675062925,-13.4950290114674,-9.70747733481514,-10.6606330511413
-20.7528341147872,-21.6475296250925,-10.3147827160249,-9.72812129489713,-10.3826919616592
-9.40305522333919,-8.75855728103504,-11.7514006176472,-7.09511498083124,-7.83881826174989
-1.49736983435165,-3.10619136078693,-2.69333724925617,-3.41942048750422,-1.73826128781282
-14.1825106166669,-6.70415075455795,-6.34383829580914,-6.94632494905277,-6.73589691232933
-1.51298440873057,-2.80386600058436,-2.40392716973946,-3.05530787957091,-1.75214049735329
-13.2660675597737,-8.27200154423825,-7.61125634746823,-4.0971932802305,-4.42133891791588
-7.74453637710266,-18.1081345831007,-14.4900431215013,-14.2308003213913,-8.99769164847187
-3.07484601030984,-6.47871927140982,-2.87149020145195,-3.37552832953171,-3.07175404132664
-19.4682261181984,-20.9167958248506,-10.0739398266134,-17.7299806819582,-11.5442030472013
-3.98738211634656,-2.19687895231766,-4.65371409060391,-3.88953536047526,-2.51354686160788
-10.1357504842645,-7.46848343834576,-4.70675089192455,-7.01044486547611,-5.2939680814684
-25.4924889417261,-13.5384840087459,-30.3749495455425,-18.5418322545341,-15.1828990084908
-19.823439777413,-37.5346555437132,-58.6485389620413,-38.2883424917218,-22.3677714821508
-5.58357759590606,-4.33680658370764,-6.08092987818022,-7.51316946432382,-4.96073198484085
-3.69988070877047,-2.72589072733632,-3.59129147165404,-4.4886088024343,-3.05990147681668
-37.2547568412557,-37.6916116073334,-28.6143380311993,-17.5184369737879,-19.5802041622622
-5.23961785270325,-5.69628377078887,-5.31479534938819,-7.12284183347462,-5.45861922998372
-102.133480246161,-78.3976534785851,-41.0543942733142,-86.4119617069634,-48.1187904785637
-2.89517388637102,-3.22786941823434,-5.73314676060793,-6.36804941156386,-3.31886172109281
-14.1973560016981,-12.4724946630742,-8.43810644560407,-13.4857611130877,-9.71604103539302
-68.3187237635183,-32.5097910335,-33.271060380001,-17.0249682912649,-19.0219106876594
-11.2303730427902,-10.287678635515,-7.47368373416275,-21.4373836164864,-9.323213833829
-3.95049499626857,-6.20352887970878,-4.94790817911876,-11.4240247142198,-4.60756954166177
-96.3000011470508,-52.7753802870246,-68.9674051714272,-40.957495405736,-45.5562421298475
-12.0758581252098,-12.1393926468822,-17.162956451199,-19.9917612700327,-12.8231833498096
-2.1772909552832,-4.48794851964283,-2.18006654064269,-3.48616469192369,-2.33647624800964
-8.02577135309422,-17.9024411543432,-22.2252316722417,-18.1364144299316,-9.56731680176367
-11.0740356111926,-25.6796043810734,-18.7162296660378,-23.2781937273439,-12.6940400418282
-5.29758746849356,-8.32059802776709,-7.85092747397457,-7.04380125139711,-5.80772672436065
-4.40914950665519,-9.41557608810699,-7.66588802639054,-7.09275733530029,-5.021951096029
-18.6588022133513,-19.7308467259409,-17.0913445792358,-15.6633244806998,-17.1181814790184
-21.6730157738759,-16.7625854602881,-26.0545791844892,-17.6192890149753,-18.0416566970684
