"Class_1","Class_2","Class_3","Class_4","model"
-20.1457484150085,-8.56842523871314,-10.7389689131249,-6.79384780389331,-7.5513756241684
-40.2007536398652,-45.6673437566182,-14.7951315818534,-39.7104302113359,-17.9074818770797
-42.8555071330114,-53.2918540261418,-40.55900837865,-23.5263327786468,-25.9626601005831
-7.01330876928442,-6.32581371015343,-9.2222309463287,-4.62125347090267,-5.16803380369132
-13.1450312272542,-26.0394519701288,-10.019464807066,-16.3729059510689,-11.4098602731297
-71.85303106324,-32.8322992165587,-106.892855996733,-52.7275247050696,-38.6662298118779
-7.9871999353964,-6.12874878990119,-6.70745885388975,-4.06679096584121,-4.40167839918295
-36.5970262986908,-10.7705896324512,-22.7780289315947,-10.9554170782031,-11.6420957862921
-3.43093139850657,-4.83187279235219,-4.83068380242344,-2.7778654007976,-3.09869285398584
-1.6671130228281,-2.54038173309971,-3.50053635057548,-2.64374665202616,-1.88503545744361
-1.1546306180568,-4.87079704010429,-2.69492210963671,-2.97553693448688,-1.37524522305523
-45.2282085777748,-27.408325761323,-39.5151184873225,-44.7631411221366,-32.006345149537
-5.93491622907931,-15.6492559090854,-5.34876410341076,-7.31679714489574,-5.85209041756702
-7.80813979975234,-3.40114899471423,-4.50678850646111,-5.28490123210102,-3.97863608847998
-4.10568609860343,-2.26050635660199,-2.34546517713904,-2.70779844610941,-2.44023369167923
-12.9605508781974,-10.061980265315,-13.6390731705241,-16.9278388245284,-11.5005069227521
-2.65232635623926,-11.1842679456522,-3.50447530670076,-5.74288201817788,-3.12408998887925
-9.05479031588825,-12.6414143074104,-7.77624368479546,-6.46262938809651,-7.12809502405466
-2.7518868693861,-16.7169909033341,-2.45455411424956,-5.09425534529279,-2.74017122688779
-2.43367983985126,-3.92339879822293,-4.54013908246115,-3.05075607524914,-2.70553583323537
-2.86337954684426,-9.05566127977221,-9.78490020159258,-6.81121729641923,-3.3438569515015
-7.46199359380398,-6.49596572066944,-7.16623819906644,-3.55453711649608,-4.10441549121786
-2.66840757819723,-3.14278088237822,-5.94243596137861,-4.95556080251014,-2.95274610163959
-21.5275992425985,-28.1634218506046,-11.9974763361117,-10.1779222143883,-10.9850884705099
-10.7525828992758,-15.2513191192909,-15.7818968296388,-8.82976759006629,-9.75511030980875
-59.4412926797491,-66.4989115886818,-55.5833785240923,-28.1841817532725,-31.5994499284226
-73.9865942550805,-100.56346080422,-40.606803470885,-30.7940348036674,-34.1868548203403
-54.8944600370584,-21.0307284793014,-32.9162443502206,-22.4368155725006,-22.4828474941578
-2.9484894914491,-2.4638402064639,-5.58107271549453,-5.74127556306065,-2.90699616426705
-40.3608799997884,-11.8005809889459,-27.6673225584966,-23.4657794339321,-14.3656931864974
-8.65998382209288,-44.2149173831749,-28.9005039961565,-18.5265308568213,-9.90933531147105
-9.20907853422236,-11.9960089271594,-8.8795388553538,-5.61166781607584,-6.03356231978997
-49.9190318512199,-134.339509388325,-90.7969327734093,-72.3778390332359,-55.4022673187977
-1.20802217495972,-5.1917450611266,-4.10799905021799,-2.62118704576503,-1.4286106435447
-1.41915490979772,-4.50687022393967,-6.19803728911023,-3.63952994622228,-1.7250428170026
-3.09957322170478,-4.0577570715393,-2.86197837709243,-4.21014734097082,-3.1357769519539
-2.16711419454913,-3.54053450621591,-3.94835187319149,-3.28812583360315,-2.39342395409243
-7.70759949935731,-9.37889781704993,-3.1507598027829,-4.13758900595306,-3.63653655696409
-20.9924905319603,-11.9444861345823,-14.1736232599348,-5.64957265085647,-6.41993868637041
-3.43752320783665,-16.0103025808044,-12.0170691684463,-6.47686751855263,-3.95934727833926
-10.3109172537023,-14.2795030408116,-15.7137417067599,-9.53229442696408,-10.3295533886214
-3.61360590604581,-2.15868607718107,-3.84197273741538,-2.41125168219891,-2.39894367092214
-2.49554205737717,-3.86723140499063,-6.38373908332277,-3.484486874754,-2.77726240423431
-11.7446290550427,-9.24962870762469,-11.3513694392056,-11.6045949860101,-10.3783527310134
-2.91252408871929,-4.77419626667524,-5.88448833781153,-3.66313719655071,-3.20748467451135
-2.30713367153094,-3.52663955931759,-3.24050515747609,-2.42617717209624,-2.47376656632446
-4.49531623496569,-8.72674548261994,-11.5461810847847,-6.46666829354414,-5.01321825330852
-12.0020889560078,-8.12887975835974,-11.1549923126644,-10.1500731397677,-9.08816608097358
-5.25552309573345,-3.16956651138868,-2.45752907957705,-2.76462085118413,-2.72037862040357
