"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"b_Price_1",-0.169560621827969,NA,NA,NA,NA
"b_Acceleration_1",-0.0453385390997409,NA,NA,NA,NA
"b_OpCost_1",-0.136264701946809,NA,NA,NA,NA
"b_hev_1",0.461244682164596,NA,NA,NA,NA
"b_phev20_1",0.467956372713369,NA,NA,NA,NA
"b_phev40_1",0.397749175892467,NA,NA,NA,NA
"b_bev_1",0.0410368128805023,NA,NA,NA,NA
"b_bevRangeRel_1",0.20576659892307,NA,NA,NA,NA
"b_noBEVFC_1",0.115543013737536,NA,NA,NA,NA
"b_american_1",0.0598287649415999,NA,NA,NA,NA
"b_chinese_1",-1.00224790706415,NA,NA,NA,NA
"b_japanese_1",-0.0150660818480008,NA,NA,NA,NA
"b_skorean_1",-0.144750144246958,NA,NA,NA,NA
"lambda_ICE_1",0.546311156732921,NA,NA,NA,NA
"lambda_BEV_1",0.564834114726322,NA,NA,NA,NA
"alpha_PHEV_ICE_logistic_1",-0.0876995611239582,NA,NA,NA,NA
"class_intercept_1",0,NA,NA,NA,NA
"b_Price_2",-0.0664858084000899,NA,NA,NA,NA
"b_Acceleration_2",-0.113062766776763,NA,NA,NA,NA
"b_OpCost_2",-0.20433336781351,NA,NA,NA,NA
"b_hev_2",0.098435629818488,NA,NA,NA,NA
"b_phev20_2",0.267203805382318,NA,NA,NA,NA
"b_phev40_2",0.094168993342137,NA,NA,NA,NA
"b_bev_2",0.289159869926682,NA,NA,NA,NA
"b_bevRangeRel_2",0.302710851454923,NA,NA,NA,NA
"b_noBEVFC_2",-0.459693581589051,NA,NA,NA,NA
"b_american_2",-0.376049028299959,NA,NA,NA,NA
"b_chinese_2",-5.20720133339938,NA,NA,NA,NA
"b_japanese_2",-0.0642237971438188,NA,NA,NA,NA
"b_skorean_2",-0.623485085886709,NA,NA,NA,NA
"lambda_ICE_2",0.398384905601533,NA,NA,NA,NA
"lambda_BEV_2",1.11355662015405,NA,NA,NA,NA
"alpha_PHEV_ICE_logistic_2",0.676742608591311,NA,NA,NA,NA
"class_intercept_2",-0.147559158194567,NA,NA,NA,NA
"b_Price_3",-0.0549239921046553,NA,NA,NA,NA
"b_Acceleration_3",-0.0560016069967645,NA,NA,NA,NA
"b_OpCost_3",-0.0625293315414777,NA,NA,NA,NA
"b_hev_3",-0.214670854087429,NA,NA,NA,NA
"b_phev20_3",-0.327353351596301,NA,NA,NA,NA
"b_phev40_3",-0.161390975854889,NA,NA,NA,NA
"b_bev_3",-1.9151904540218,NA,NA,NA,NA
"b_bevRangeRel_3",0.416607250374421,NA,NA,NA,NA
"b_noBEVFC_3",-0.252939749769238,NA,NA,NA,NA
"b_american_3",-0.0475464290401343,NA,NA,NA,NA
"b_chinese_3",-1.22048526156732,NA,NA,NA,NA
"b_japanese_3",-0.140733530746255,NA,NA,NA,NA
"b_skorean_3",-0.369066993120023,NA,NA,NA,NA
"lambda_ICE_3",0.694022064800216,NA,NA,NA,NA
"lambda_BEV_3",0.667163060807281,NA,NA,NA,NA
"alpha_PHEV_ICE_logistic_3",2.71984816895443,NA,NA,NA,NA
"class_intercept_3",-0.151685498010862,NA,NA,NA,NA
"b_Price_4",-0.039669428945533,NA,NA,NA,NA
"b_Acceleration_4",-0.133045414297271,NA,NA,NA,NA
"b_OpCost_4",-0.141081287919825,NA,NA,NA,NA
"b_hev_4",0.121798951886234,NA,NA,NA,NA
"b_phev20_4",-0.0163660112872152,NA,NA,NA,NA
"b_phev40_4",0.273876551939328,NA,NA,NA,NA
"b_bev_4",0.485585759957985,NA,NA,NA,NA
"b_bevRangeRel_4",0.405143184832663,NA,NA,NA,NA
"b_noBEVFC_4",-0.362290647895803,NA,NA,NA,NA
"b_american_4",-0.0732787992704587,NA,NA,NA,NA
"b_chinese_4",-0.124262779361643,NA,NA,NA,NA
"b_japanese_4",0.240518683495094,NA,NA,NA,NA
"b_skorean_4",-0.345291425073108,NA,NA,NA,NA
"lambda_ICE_4",0.831755131991057,NA,NA,NA,NA
"lambda_BEV_4",0.995088448388123,NA,NA,NA,NA
"alpha_PHEV_ICE_logistic_4",9.97498955980263,NA,NA,NA,NA
"class_intercept_4",-0.0578470706424499,NA,NA,NA,NA
