"model","tot_elapsed","est_timeEst","est_successful","est_code","est_message","est_LL","est_AIC","est_BIC","ms_n_points","ms_n_best","ms_n_within_tol","ms_did_best_conv","cv_in_avgObsLL","cv_out_avgObsLL","cv_pctDiff_avgObsLL","cv_std_pctDiff","cv_in_avgObsL","cv_out_avgObsL","cv_pctDiff_avgObsL","cv_cpuSec_val","psi_prime_mean_all","psi_prime_mean_chosen","time_per_call_1core","time_per_call_2core","time_per_call_4core","ram_mb_1core","ram_mb_2core","ram_mb_4core","psi_prime_ICE_small","psi_prime_PHEV_small","psi_prime_BEV_small","psi_prime_small_avg","psi_prime_ICE_big","psi_prime_PHEV_big","psi_prime_BEV_big","psi_prime_big_avg","feval_cpu_sec_small","feval_cpu_sec_big"
"LCL4_CNL_pref",59734.2767453194,1411.23885297775,TRUE,0,"successful convergence",-8243.61462735112,16621.2292547022,17110.7687230933,97,1,44,TRUE,-0.747521096196233,-0.767780606144124,2.93159837061449,11.9975205805374,0.473595745388092,0.46490791241849,1.72240590871102,0.0626000000000545,0.268012714501968,0.291360276112625,1.53152732133865,1.01898754119873,0.863925309181213,969.7,1300.2,1618.9,0.37298,0.15924,0.30081,0.277676666666667,0.0065,0.00186,0.00496,0.00444,11.3910000000002,72.5769999999999
