"Class_1","Class_2","Class_3","Class_4","model"
-4.71374159986894,-2.36705325890324,-6.04539659969413,-7.11746120967481,-2.95296134726261
-23.5204513053356,-8.25498111527805,-10.9929821127342,-7.09298027608065,-7.81019777398859
-41.7742078611005,-38.1894594288848,-16.1180984023031,-41.7559720509505,-19.084227370712
-47.9354415103121,-50.8840531013306,-37.130563931443,-23.087832146423,-25.5137503474248
-7.77600067642078,-6.67098056636855,-8.52256386816447,-5.14823573917653,-5.69078286370944
-1.28430002978086,-4.03271693980743,-4.53111949066448,-3.21511725566551,-1.53261054499862
-13.6958996529226,-22.1326188757932,-9.85418699084289,-15.9737428301219,-11.2095350755125
-8.95579809989792,-6.07631013615766,-6.36708569677327,-4.17006973822149,-4.50352471552698
-42.2867296358171,-11.7450124413902,-22.563306710653,-11.4666916426986,-12.3734066220958
-3.78422693284409,-5.66094914241999,-4.28540145551406,-4.33568964486069,-4.06037358948759
-3.62699592560181,-4.52262801041484,-4.42467141070173,-2.65171765961805,-2.9824261731849
-1.01334188896127,-4.07414385221624,-2.40294240926503,-2.89442819081163,-1.25454169187227
-47.2600066738437,-26.524984322336,-39.1031482440903,-45.6099043770555,-30.9557549198716
-8.3485667453276,-3.42652578902098,-4.5073581550265,-5.08577604553615,-3.97383767335359
-4.63428222977113,-2.26231521499197,-2.35841593188036,-2.70772938955635,-2.43358051854147
-13.4592016766566,-9.55630311251449,-13.621218175637,-17.4344669351318,-11.0129263934182
-8.95641772855111,-10.2845211415506,-15.2894903509487,-10.3675556732815,-9.62150849095857
-2.60873283555132,-9.61533607592729,-3.10155685071203,-5.7640317410678,-3.06065453819199
-5.58424129412804,-18.0706140384266,-10.059536579066,-10.2034510443448,-6.74870089818479
-9.77816717148493,-11.8688901284665,-8.13570646750574,-6.1345251295241,-6.81521207985228
-2.87371680822434,-13.6317045503699,-2.16792327071204,-5.3413643714685,-2.5142086865897
-2.6727377443644,-3.85644441922351,-4.02033394057164,-3.22583048623504,-2.96307768612035
-1.05554124289067,-4.18081185037736,-3.15874455469515,-3.98322424948038,-1.36830333734725
-21.2324342342334,-29.5739612436768,-17.703239830362,-14.650043555408,-16.3902595325068
-2.81353750078988,-3.14132816154358,-5.12501076718133,-5.19979103911233,-3.09485699756269
-1.98960151828592,-1.47900376350954,-2.98510255518576,-2.38113329676814,-1.76322765239859
-67.9623639507521,-62.982750048937,-53.8542582379843,-30.1125129423646,-33.5133454082912
-5.53222111100486,-6.25983857981322,-7.04592072374752,-3.86796001711882,-4.28788815688095
-82.6461419057683,-92.6668718292016,-35.2643714387392,-32.4935035347265,-35.2983996344737
-62.0797000354273,-20.8132925849198,-35.299120034014,-24.7571464225787,-22.4362313953292
-2.82409933294236,-2.39495750065444,-5.51417699417731,-5.94863860155054,-2.81716262999144
-45.7259321278973,-12.1334465891407,-26.8753820915851,-23.787229287241,-14.5909125849216
-7.20038972825498,-38.0044465126182,-26.4838557709384,-18.3085609584763,-8.56687719354382
-9.69724574388644,-11.2167436268286,-8.87648661067989,-5.7983599209729,-6.21847338666498
-51.6067210202652,-117.663286011968,-82.8658869157726,-72.9157505509041,-57.5867491952503
-1.96897617000824,-3.53631288354766,-5.21226314127512,-4.67193869769603,-2.30273097232549
-1.07966197534858,-4.49676490403291,-3.51368879320371,-2.58702962020205,-1.32095753602794
-1.26477831653368,-4.36607246935495,-5.30667542646838,-3.55853903102533,-1.59933880430106
-3.2431002754303,-3.45315263817614,-2.84314838164552,-4.37112691225413,-3.13937912471866
-2.16405693588211,-3.06288642418225,-3.68840941201352,-3.28336446533979,-2.40944338686993
-24.195361085616,-11.9807406304527,-14.2544819935385,-5.39480310180815,-6.16191913738152
