"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"b_Price",-0.058663484784611,0.00145225322686927,-40.3948042250703,0.00318902822069687,-18.395410991939
"b_Acceleration",-0.0735225549085101,0.00721270681271499,-10.193476155013,0.0130198553293328,-5.64695636385983
"b_OpCost",-0.11001924991394,0.00494114198464025,-22.2659559785855,0.00900650038868668,-12.2155382408176
"b_hev",0.0651713904653553,0.0479415157868037,1.3593936152368,0.0809454438572854,0.805127347009904
"b_phev20",0.0354592412666353,0.0487465985645111,0.727419805911353,0.0825511014083237,0.429542921435327
"b_phev40",0.134499177317784,0.0485777580406423,2.76873990778365,0.0784163804122099,1.71519236938463
"b_bev",-0.211175102988119,0.0446979287029005,-4.72449415702826,0.0947307829411533,-2.22921310720403
"b_bevRangeRel",0.272868241665709,0.0155400653452768,17.5590150750971,0.0314937229758929,8.66421038486234
"b_noBEVFC",-0.237859288912054,0.0348185256807955,-6.83140036119474,0.0504024180751411,-4.71920391909468
"b_american",-0.10537600735543,0.0366613284631042,-2.8743095728645,0.063988008770378,-1.64680866587948
"b_chinese",-1.08614968149206,0.0427235471041409,-25.4227412074309,0.0913714315947221,-11.8871912427691
"b_japanese",-0.0474508166026787,0.03630929872415,-1.30685026343178,0.0676441535563279,-0.701476980758817
"b_skorean",-0.343950803097968,0.0371684204929812,-9.25384502585788,0.0646573995920151,-5.31958917723695
"lambda_ICE",0.755901047228861,0.04662978530175,16.2106911352322,0.0734837013974415,10.2866490507945
"lambda_PHEV",0.588790165639017,0.0338306835937093,17.404028032957,0.0564303278305243,10.4339313322318
"lambda_BEV",0.819353540797828,0.030100432587758,27.2206566602987,0.0484475024611996,16.9121935945827
