"model","tot_elapsed","est_timeEst","est_successful","est_code","est_message","est_LL","est_AIC","est_BIC","ms_n_points","ms_n_best","ms_n_within_tol","ms_did_best_conv","cv_in_avgObsLL","cv_out_avgObsLL","cv_pctDiff_avgObsLL","cv_std_pctDiff","cv_in_avgObsL","cv_out_avgObsL","cv_pctDiff_avgObsL","cv_cpuSec_val","psi_prime_mean_all","psi_prime_mean_chosen","time_per_call_1core","time_per_call_2core","time_per_call_4core","ram_mb_1core","ram_mb_2core","ram_mb_4core","psi_prime_ICE_small","psi_prime_PHEV_small","psi_prime_BEV_small","psi_prime_small_avg","psi_prime_ICE_big","psi_prime_PHEV_big","psi_prime_BEV_big","psi_prime_big_avg","feval_cpu_sec_small","feval_cpu_sec_big"
"NL_NL_pref",1652.050355196,73.2810525894165,TRUE,0,"successful convergence",-9282.27832110335,18596.5566422067,18713.4615898822,101,101,101,TRUE,-0.840242975335248,-0.858147721473129,2.33003511996873,11.3192529706083,0.431665015326392,0.424843963954317,1.45161368771655,0.0263999999999992,0.156457806842265,0.169236329700272,0.341794099807739,0.733392853736877,0.68262770652771,965.4,1342.3,1707.3,0.25492,0.41483,0.19261,0.287453333333333,0.0031,0.00652,0.00202,0.00388,3.30599999999998,4.986
