"b_Price","b_Acceleration","b_OpCost","b_hev","b_phev20","b_phev40","b_bev","b_bevRangeRel","b_noBEVFC","b_american","b_chinese","b_japanese","b_skorean","lambda_ICE","lambda_PHEV","lambda_BEV","inSample_model","outOfSample_model","avgObsLL_est","avgLLObs_val","percentDiffLL","avgObsL_est","avgLObs_val","percentDiffL","timingEst_model","timingOutOfSample_model","timingWallTotalIterStack_model","timingCPUTotalIterStack_model","inSampleObs","outOfSampleObs"
-0.0588397146543467,-0.0749920205165044,-0.101230918174204,0.149199450699946,0.0930988539107326,0.182271634813598,-0.113497928788686,0.289019495726626,-0.25549121318406,-0.13275804319661,-1.1411189152702,-0.0687354908263304,-0.359783924549134,0.742216220975373,0.597561688528552,0.838678315889094,-7476.16096714651,-1813.01919779973,-0.849081313702046,-0.822230928707358,-3.16228664574163,0.427807772611287,0.439450178093356,-2.72141046222817,80.4848635196686,0.0280000000000005,149.503951072693,23.969,8805,2205
-0.0567263427120748,-0.0753079542421526,-0.107867808766648,0.0809798790184854,0.0243501730689557,0.0797595682094227,-0.232968753399748,0.291550098001618,-0.252755136314651,-0.136266361414662,-1.11969064263027,-0.0985621775676399,-0.336492390922023,0.744792334372955,0.541583485552827,0.782850315271,-7514.4120385973,-1776.06783447585,-0.853425558046258,-0.805472940805375,-5.6188400720809,0.425953302167612,0.446876530428165,-4.91209439017784,78.8437526226044,0.027000000000001,150.55579161644,23.31,8805,2205
-0.062409742984767,-0.0689810171262064,-0.115554228042877,0.0802815960236958,0.029510816810265,0.151377846506476,-0.183593948191889,0.285073720992239,-0.194548970422037,-0.106797304627891,-1.15607616001632,-0.0351071898179398,-0.35818867134892,0.765366703092842,0.642056514142468,0.828926718212699,-7406.35222863582,-1884.76156837272,-0.841153007227237,-0.854767151189441,1.61850981274879,0.431213044928758,0.425382229297486,1.35218906288781,79.11252784729,0.0240000000000009,149.594734430313,23.163,8805,2205
-0.0575023885529111,-0.0701908025545837,-0.104296912977954,0.0822198208652682,-9.09657417124539e-05,0.156830202427367,-0.225489117525251,0.236495259692777,-0.243654783378031,-0.069036151605635,-1.05623283757901,-0.0502781957675269,-0.367643674050444,0.662822002460588,0.58166715116647,0.794350229074351,-7115.84824357676,-2174.4897382552,-0.808159936805992,-0.986163146600996,22.0257404120413,0.445677386746752,0.373005114886092,16.306026292053,84.9489483833313,0.0239999999999974,156.875912427902,24.223,8805,2205
-0.0596528989999425,-0.0818154288647064,-0.107281900283782,0.0810591977983318,-0.0318708558040289,0.125256684891807,-0.294958739908854,0.268462917493917,-0.229127754707933,-0.138190510099226,-1.0810553604245,-0.116726106259988,-0.392688455914484,0.769326039920622,0.616885086970839,0.82237071472838,-7478.92351117789,-1812.74029033776,-0.849395060894707,-0.822104440062477,-3.21294790712388,0.427673570177551,0.439505767066488,-2.76664206395209,80.8325302600861,0.0289999999999964,150.592916965485,23.769,8805,2205
