"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"b_Price",-0.0596528989999425,NA,NA,NA,NA
"b_Acceleration",-0.0818154288647064,NA,NA,NA,NA
"b_OpCost",-0.107281900283782,NA,NA,NA,NA
"b_hev",0.0810591977983318,NA,NA,NA,NA
"b_phev20",-0.0318708558040289,NA,NA,NA,NA
"b_phev40",0.125256684891807,NA,NA,NA,NA
"b_bev",-0.294958739908854,NA,NA,NA,NA
"b_bevRangeRel",0.268462917493917,NA,NA,NA,NA
"b_noBEVFC",-0.229127754707933,NA,NA,NA,NA
"b_american",-0.138190510099226,NA,NA,NA,NA
"b_chinese",-1.0810553604245,NA,NA,NA,NA
"b_japanese",-0.116726106259988,NA,NA,NA,NA
"b_skorean",-0.392688455914484,NA,NA,NA,NA
"lambda_ICE",0.769326039920622,NA,NA,NA,NA
"lambda_PHEV",0.616885086970839,NA,NA,NA,NA
"lambda_BEV",0.82237071472838,NA,NA,NA,NA
