"b_Price","b_Acceleration","b_OpCost","b_hev","b_phev20","b_phev40","b_bev","b_bevRangeRel","b_noBEVFC","b_american","b_chinese","b_japanese","b_skorean","inSample_model","outOfSample_model","avgObsLL_est","avgLLObs_val","percentDiffLL","avgObsL_est","avgLObs_val","percentDiffL","timingEst_model","timingOutOfSample_model","timingWallTotalIterStack_model","timingCPUTotalIterStack_model","inSampleObs","outOfSampleObs"
-0.0654664845110833,-0.0882795726366687,-0.113383099841608,0.167568968156851,0.0824250194983358,0.185691020508894,-0.115577945343936,0.321656642835593,-0.27828897938737,-0.144454014268142,-1.26131704538656,-0.0889363302078351,-0.408181837292729,-7515.29621655509,-1827.19754768063,-0.85352597575867,-0.828661019356294,-2.913204414227,0.425910531058939,0.436633538939805,-2.51766676306534,41.7526290416718,0.0170000000000012,121.178410291672,21.181,8805,2205
-0.0648477398495823,-0.089282407351166,-0.124113071993525,0.105005314558588,0.00691956474145844,0.0746820270154277,-0.248990234514695,0.33475783875484,-0.287990167134311,-0.155492239450263,-1.26924359779158,-0.118926860673113,-0.397565908322507,-7570.78833515928,-1772.2618106213,-0.859828317451366,-0.803746852889478,-6.52240260336162,0.423234738099213,0.447648544697809,-5.76838439780265,41.7879004478455,0.0190000000000055,123.567508220673,21.947,8805,2205
-0.0697017561492045,-0.0800488471154658,-0.128964121859053,0.0956569832274443,0.0230340563996955,0.147132726274241,-0.194990555953136,0.316467159858616,-0.215787939914889,-0.116424341969575,-1.26804920059027,-0.0423193806331796,-0.399254373308969,-7441.43666962353,-1903.0518870737,-0.84513761154157,-0.863062080305534,2.12089351120808,0.429498250227547,0.421868307870967,1.776478100327,44.5787243843079,0.0150000000000006,127.207455158234,22.459,8805,2205
-0.0659880225420334,-0.0844393056084413,-0.118965226550725,0.102344788911974,-0.0147146234211975,0.170768994255597,-0.236737228839929,0.272071979752204,-0.269990998002286,-0.0747896426381278,-1.18813169587673,-0.0682923292018637,-0.425999530432683,-7168.3414707657,-2173.01758982493,-0.814121688900136,-0.985495505589538,21.0501475425529,0.443028273178519,0.37325423154927,15.7493428418582,43.8162169456482,0.0189999999999948,123.88481259346,21.347,8805,2205
-0.0668301371686523,-0.0964039583904932,-0.120206402549962,0.0970876298939888,-0.0460009051792296,0.123330960901344,-0.313816905222475,0.300834932180223,-0.249361061559216,-0.156447656396934,-1.18881685058384,-0.139244510957484,-0.442949515023789,-7516.50093393702,-1828.93280610966,-0.853662797721411,-0.829447984630233,-2.83657823157004,0.425852261130521,0.436290058678468,-2.45103724945292,42.3128869533539,0.0150000000000148,121.975464820862,21.858,8805,2205
