"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"b_Price",-0.06596103228871,0.00130714315338814,-50.4619804783721,0.00321739551171082,-20.5013751180487
"b_Acceleration",-0.0867243251769513,0.00804262940062789,-10.7830811115306,0.014808110516518,-5.85654226987385
"b_OpCost",-0.123458988869615,0.00527432166260126,-23.407557742454,0.00981641970963439,-12.5767838500676
"b_hev",0.078787462,0.052734078300756,1.49405212983253,0.0896015061973643,0.879309571275015
"b_phev20",0.0173371160279397,0.0523781263864534,0.330999163658966,0.0871566869706457,0.198918942774624
"b_phev40",0.133321046,0.0522499788529019,2.55159999921408,0.084941817158397,1.56955726237157
"b_bev",-0.225292786,0.0470403168317193,-4.78935519941237,0.101346902069499,-2.22298641003851
"b_bevRangeRel",0.305755871958091,0.016563643858088,18.459457023932,0.0340478217540794,8.98018892857533
"b_noBEVFC",-0.261643414995343,0.0390580573030943,-6.69883330256202,0.0571261350376754,-4.58010006843254
"b_american",-0.113318709004657,0.0418082232229615,-2.71044068054107,0.073687035756727,-1.53783780065154
"b_chinese",-1.20361940499534,0.0452805322763973,-26.5813881702697,0.0982622955471031,-12.2490462724675
"b_japanese",-0.0577606400279397,0.0413629463868567,-1.39643437118139,0.0779270539411513,-0.741214213892381
"b_skorean",-0.392742187023283,0.0419455746217247,-9.36313760307558,0.0729232297595031,-5.3856938086605
