"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"b_Price",-0.0654664845110833,NA,NA,NA,NA
"b_Acceleration",-0.0882795726366687,NA,NA,NA,NA
"b_OpCost",-0.113383099841608,NA,NA,NA,NA
"b_hev",0.167568968156851,NA,NA,NA,NA
"b_phev20",0.0824250194983358,NA,NA,NA,NA
"b_phev40",0.185691020508894,NA,NA,NA,NA
"b_bev",-0.115577945343936,NA,NA,NA,NA
"b_bevRangeRel",0.321656642835593,NA,NA,NA,NA
"b_noBEVFC",-0.27828897938737,NA,NA,NA,NA
"b_american",-0.144454014268142,NA,NA,NA,NA
"b_chinese",-1.26131704538656,NA,NA,NA,NA
"b_japanese",-0.0889363302078351,NA,NA,NA,NA
"b_skorean",-0.408181837292729,NA,NA,NA,NA
