"b_Price","b_Acceleration","b_OpCost","b_hev","b_phev20","b_phev40","b_bev","b_bevRangeRel","b_noBEVFC","b_american","b_chinese","b_japanese","b_skorean","logLike"
-0.065961031278225,-0.0867243251629815,-0.123458988906868,0.078787462,0.0173371160232831,0.133321046,-0.225292786,0.305755871976717,-0.261643415,-0.113318709,-1.203619405,-0.0577606400232831,-0.392742187023283,-9336.048053076
-0.065961031278225,-0.0867243251629815,-0.123458988906868,0.078787462,0.0173371160232831,0.133321046,-0.225292786,0.305755871976717,-0.261643415,-0.113318709,-1.203619405,-0.0577606400232831,-0.392742187023283,-9336.048053076
-0.06596103228871,-0.0867243251769513,-0.123458988869615,0.078787462,0.0173371160279397,0.133321046,-0.225292786,0.305755871958091,-0.261643414995343,-0.113318709004657,-1.20361940499534,-0.0577606400279397,-0.392742187023283,-9336.048053076
