"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"b_Price",-0.0668301371686523,NA,NA,NA,NA
"b_Acceleration",-0.0964039583904932,NA,NA,NA,NA
"b_OpCost",-0.120206402549962,NA,NA,NA,NA
"b_hev",0.0970876298939888,NA,NA,NA,NA
"b_phev20",-0.0460009051792296,NA,NA,NA,NA
"b_phev40",0.123330960901344,NA,NA,NA,NA
"b_bev",-0.313816905222475,NA,NA,NA,NA
"b_bevRangeRel",0.300834932180223,NA,NA,NA,NA
"b_noBEVFC",-0.249361061559216,NA,NA,NA,NA
"b_american",-0.156447656396934,NA,NA,NA,NA
"b_chinese",-1.18881685058384,NA,NA,NA,NA
"b_japanese",-0.139244510957484,NA,NA,NA,NA
"b_skorean",-0.442949515023789,NA,NA,NA,NA
