"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"b_Price",-0.0659880225420334,NA,NA,NA,NA
"b_Acceleration",-0.0844393056084413,NA,NA,NA,NA
"b_OpCost",-0.118965226550725,NA,NA,NA,NA
"b_hev",0.102344788911974,NA,NA,NA,NA
"b_phev20",-0.0147146234211975,NA,NA,NA,NA
"b_phev40",0.170768994255597,NA,NA,NA,NA
"b_bev",-0.236737228839929,NA,NA,NA,NA
"b_bevRangeRel",0.272071979752204,NA,NA,NA,NA
"b_noBEVFC",-0.269990998002286,NA,NA,NA,NA
"b_american",-0.0747896426381278,NA,NA,NA,NA
"b_chinese",-1.18813169587673,NA,NA,NA,NA
"b_japanese",-0.0682923292018637,NA,NA,NA,NA
"b_skorean",-0.425999530432683,NA,NA,NA,NA
