"model","tot_elapsed","est_timeEst","est_successful","est_code","est_message","est_LL","est_AIC","est_BIC","ms_n_points","ms_n_best","ms_n_within_tol","ms_did_best_conv","cv_in_avgObsLL","cv_out_avgObsLL","cv_pctDiff_avgObsLL","cv_std_pctDiff","cv_in_avgObsL","cv_out_avgObsL","cv_pctDiff_avgObsL","cv_cpuSec_val","psi_prime_mean_all","psi_prime_mean_chosen","time_per_call_1core","time_per_call_2core","time_per_call_4core","ram_mb_1core","ram_mb_2core","ram_mb_4core","psi_prime_ICE_small","psi_prime_PHEV_small","psi_prime_BEV_small","psi_prime_small_avg","psi_prime_ICE_big","psi_prime_PHEV_big","psi_prime_BEV_big","psi_prime_big_avg","feval_cpu_sec_small","feval_cpu_sec_big"
"MNL_none_pref",963.283071994781,11.2820010185242,TRUE,0,"successful convergence",-9336.048053076,18698.096106152,18793.0813761383,101,101,101,TRUE,-0.845255278274631,-0.862082688554216,2.17977116092047,10.9877723063237,0.429504810738948,0.423138936347264,1.35774650637286,0.0170000000000034,0,0,0.049799919128418,0.454230036735535,0.46241466999054,951.7,1325.1,1686.8,0,0,0,0,0,0,0,0,2.02300000000001,1.84299999999998
