"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"b_Price_1",-0.0776144475239937,NA,NA,NA,NA
"b_Acceleration_1",-0.0342490820238107,NA,NA,NA,NA
"b_OpCost_1",-0.0994156897053738,NA,NA,NA,NA
"b_hev_1",-0.0562084399201508,NA,NA,NA,NA
"b_phev20_1",-0.260272918220069,NA,NA,NA,NA
"b_phev40_1",-0.0836912086223431,NA,NA,NA,NA
"b_bev_1",-1.907035014287,NA,NA,NA,NA
"b_bevRangeRel_1",0.709676819923296,NA,NA,NA,NA
"b_noBEVFC_1",-0.204226155476392,NA,NA,NA,NA
"b_american_1",0.00624325750908655,NA,NA,NA,NA
"b_chinese_1",-1.2952420097311,NA,NA,NA,NA
"b_japanese_1",-0.12638796384672,NA,NA,NA,NA
"b_skorean_1",-0.254058893728536,NA,NA,NA,NA
"class_intercept_1",0,NA,NA,NA,NA
"b_Price_2",-0.188642572222626,NA,NA,NA,NA
"b_Acceleration_2",-0.151423586239017,NA,NA,NA,NA
"b_OpCost_2",-0.215327763169197,NA,NA,NA,NA
"b_hev_2",0.141062818439407,NA,NA,NA,NA
"b_phev20_2",0.285493808077614,NA,NA,NA,NA
"b_phev40_2",0.118750921233925,NA,NA,NA,NA
"b_bev_2",0.160298981028993,NA,NA,NA,NA
"b_bevRangeRel_2",0.387045477503144,NA,NA,NA,NA
"b_noBEVFC_2",-0.127306087772054,NA,NA,NA,NA
"b_american_2",0.120141770661116,NA,NA,NA,NA
"b_chinese_2",-0.797319597587522,NA,NA,NA,NA
"b_japanese_2",-0.0631138977761438,NA,NA,NA,NA
"b_skorean_2",-0.0677798027048402,NA,NA,NA,NA
"class_intercept_2",0.1682516813004,NA,NA,NA,NA
"b_Price_3",-0.0712280112955894,NA,NA,NA,NA
"b_Acceleration_3",-0.0699353649030357,NA,NA,NA,NA
"b_OpCost_3",-0.1854776350657,NA,NA,NA,NA
"b_hev_3",0.164879404023245,NA,NA,NA,NA
"b_phev20_3",0.0608657881746923,NA,NA,NA,NA
"b_phev40_3",0.18618589263327,NA,NA,NA,NA
"b_bev_3",0.291152927840272,NA,NA,NA,NA
"b_bevRangeRel_3",0.201171140849959,NA,NA,NA,NA
"b_noBEVFC_3",-0.51309827824372,NA,NA,NA,NA
"b_american_3",-0.566066914924164,NA,NA,NA,NA
"b_chinese_3",-5.41872685500965,NA,NA,NA,NA
"b_japanese_3",-0.130715373326696,NA,NA,NA,NA
"b_skorean_3",-0.878959417697591,NA,NA,NA,NA
"class_intercept_3",-0.00703422770255401,NA,NA,NA,NA
"b_Price_4",-0.0206325953836006,NA,NA,NA,NA
"b_Acceleration_4",-0.203170482087624,NA,NA,NA,NA
"b_OpCost_4",-0.0702774914600306,NA,NA,NA,NA
"b_hev_4",0.405862378816614,NA,NA,NA,NA
"b_phev20_4",0.247923488965136,NA,NA,NA,NA
"b_phev40_4",0.624744398108563,NA,NA,NA,NA
"b_bev_4",0.729728351240924,NA,NA,NA,NA
"b_bevRangeRel_4",0.36254199005741,NA,NA,NA,NA
"b_noBEVFC_4",-0.388722263116086,NA,NA,NA,NA
"b_american_4",-0.0624299821978086,NA,NA,NA,NA
"b_chinese_4",-0.27514561432004,NA,NA,NA,NA
"b_japanese_4",0.134480486748035,NA,NA,NA,NA
"b_skorean_4",-0.609665304384889,NA,NA,NA,NA
"class_intercept_4",-0.297588826374541,NA,NA,NA,NA
