"step","user","system","elapsed","tot_cpu"
"ms",132.949,30.105,4745.366,163.054
"est",174.354,20.336,1471.189,194.69
"cv",375.268,40.887,2963.11,416.155
"psi_data",3.27300000000002,0.0790000000000077,3.38200000000143,3.35200000000003
"speedTest",45.665,0.513999999999996,179.528,46.179
"psi_og",0.530000000000086,0,0.534999999999854,0.530000000000086
"feval_og",15.122,0.0150000000000006,15.2609999999986,15.137
