"b_Price_1","b_Acceleration_1","b_OpCost_1","b_hev_1","b_phev20_1","b_phev40_1","b_bev_1","b_bevRangeRel_1","b_noBEVFC_1","b_american_1","b_chinese_1","b_japanese_1","b_skorean_1","class_intercept_1","b_Price_2","b_Acceleration_2","b_OpCost_2","b_hev_2","b_phev20_2","b_phev40_2","b_bev_2","b_bevRangeRel_2","b_noBEVFC_2","b_american_2","b_chinese_2","b_japanese_2","b_skorean_2","class_intercept_2","b_Price_3","b_Acceleration_3","b_OpCost_3","b_hev_3","b_phev20_3","b_phev40_3","b_bev_3","b_bevRangeRel_3","b_noBEVFC_3","b_american_3","b_chinese_3","b_japanese_3","b_skorean_3","class_intercept_3","b_Price_4","b_Acceleration_4","b_OpCost_4","b_hev_4","b_phev20_4","b_phev40_4","b_bev_4","b_bevRangeRel_4","b_noBEVFC_4","b_american_4","b_chinese_4","b_japanese_4","b_skorean_4","class_intercept_4","logLike"
-0.0718973641096224,-0.0587125610485408,-0.0896034292171854,-0.309527497257154,-0.442410316680171,-0.19521006602883,-2.23637167449631,0.594325720769232,-0.271751034516719,-0.00447572964731313,-1.39224351284644,-0.202810047182844,-0.265452119246933,0,-0.219798077542241,-0.11961151062985,-0.210169164980101,0.223521512095756,0.349262596941495,0.0833193692915492,0.065918110896941,0.34334003565565,-0.0438787465495526,0.100190014991753,-0.905175656744784,-0.0475592977814385,-0.201033883216411,0.150026785346423,-0.0731215091024956,-0.0983079566881341,-0.217688355288305,0.197771791812936,0.184546686666503,0.231060429772172,0.321468949431629,0.247618992416628,-0.526872891915129,-0.51427786001869,-5.23780627610513,-0.0989507270470324,-0.71982344040383,-0.00936919023898218,-0.0284180777332333,-0.175139284826349,-0.114997488476471,0.242192298267175,0.086189634598393,0.478068601600023,0.615216621298693,0.379456133786867,-0.397981810320198,-0.0149532461149151,-0.224979116730213,0.170266597568246,-0.569205759683881,-0.0989139001948881,-8306.0610025505
-0.0718985441621992,-0.0587997329236195,-0.0896128911114237,-0.309621709680997,-0.442406780152876,-0.195267468840393,-2.23637627833205,0.594301141500487,-0.271777868762788,-0.00446376534011096,-1.39222000993488,-0.202820546114158,-0.265465539400842,0,-0.219793261511045,-0.119645967331226,-0.210207063118279,0.223508289739739,0.349287026543962,0.0833472821091232,0.0660446133294286,0.343342100619017,-0.0439627916682228,0.100059233214477,-0.905151373252203,-0.04768762023386,-0.201204300348932,0.150107932906037,-0.0731220816431767,-0.0982574142840373,-0.217707873013619,0.197696215259209,0.184561835947894,0.231011078885594,0.321519316821592,0.247375882947462,-0.526782189712681,-0.514268053585167,-5.23798721962989,-0.0989563446875347,-0.719754617562602,-0.00949311402118326,-0.0284149860126035,-0.175157153583109,-0.114976136267653,0.242201984866779,0.0861357627156109,0.478063680571603,0.615274180415973,0.37939588182105,-0.397977435817568,-0.0149113365228963,-0.225070444695351,0.170286627166821,-0.569199612108693,-0.0988790557795854,-8306.06098032602
-0.0718983275705075,-0.0587885570610381,-0.0896163656754104,-0.309633674615851,-0.442413541811303,-0.195275702499694,-2.23637679102674,0.594298197796471,-0.271782272745534,-0.0044598470697004,-1.39222270549638,-0.202820921876225,-0.265465119472446,0,-0.219787345518912,-0.119652889479371,-0.210188427463931,0.223507878051884,0.349289506610991,0.0833527202999212,0.0660701492293516,0.343351256056279,-0.0439716540733095,0.100035102269654,-0.90514944941066,-0.0477113436075159,-0.201233388372821,0.150117160232843,-0.0731209087865191,-0.0982397520963075,-0.217696850895158,0.197686870537309,0.184564601211963,0.231002235740336,0.321521931876884,0.247356237336743,-0.526771172664477,-0.514261551105184,-5.23802467678654,-0.0989562647880511,-0.719749703723359,-0.00950512120753603,-0.0284146832162347,-0.175146152995016,-0.114980882415502,0.242201571703222,0.0861300260907892,0.478065606933016,0.615280527402671,0.379401051255724,-0.397973464823234,-0.0149054604533981,-0.225077999269895,0.170280553458009,-0.569200461724248,-0.0988799466978714,-8306.06097373041
-0.0718989008830552,-0.058727070821965,-0.0896069457970741,-0.309688649844514,-0.442479312423957,-0.195317388387086,-2.23638457884673,0.594285336672499,-0.271810100127143,-0.0044328598571853,-1.3922624874685,-0.202819494420037,-0.265449383924617,0,-0.219794122508194,-0.119651875934673,-0.210247024672695,0.223515864261643,0.349300778590449,0.0833888855872643,0.0662290890057982,0.343430234476806,-0.0440096949756389,0.0998848682518897,-0.905151065513895,-0.0478573340221035,-0.201407402164831,0.150159691171755,-0.073121564307892,-0.0982196370461066,-0.217684550900519,0.197651629358076,0.184582035532707,0.2309527083596,0.321496471220127,0.247346317475301,-0.526731124795237,-0.514209853153283,-5.23827580939107,-0.0989445157398119,-0.719746159969288,-0.00954330387584795,-0.0284140435921153,-0.175155992639626,-0.114974048401055,0.242192753045441,0.0861119547644612,0.478091633451997,0.615297402422253,0.379478594203961,-0.397943375039691,-0.0148815211474082,-0.225092021112219,0.170211179767146,-0.569211013999412,-0.0989128678805659,-8306.06095405999
-0.0718985196262372,-0.0587970621580526,-0.0896056060633387,-0.309811637036357,-0.442666765417316,-0.195419630488914,-2.23640986060536,0.594246214178794,-0.271880408112264,-0.00436561643707958,-1.3923788372087,-0.202808515712354,-0.265399387682793,0,-0.219758168880787,-0.11966714032087,-0.210167261216436,0.223548941836653,0.34933448896679,0.083488271781368,0.0666237971306319,0.343600958683231,-0.0441039562674787,0.0994940639007568,-0.90517572831481,-0.0482312847587921,-0.201839440856932,0.150244788726302,-0.0731294654299236,-0.0983135912750669,-0.21775680312917,0.197583249633634,0.184623620956072,0.230834336461504,0.321391563823309,0.247402681731154,-0.526653996965173,-0.514081041461476,-5.23894229017789,-0.098898639197097,-0.719754278302198,-0.00960717190639798,-0.0284094643031827,-0.175249793808361,-0.114968122006402,0.242167458540288,0.0860792517224287,0.478164448842257,0.61532657913407,0.379620691262284,-0.397872182251891,-0.0148382676006137,-0.225117354668409,0.170029400093495,-0.569243786850776,-0.0990147461429891,-8306.06094999236
-0.0718999576909774,-0.0588718382010815,-0.0896082946923196,-0.3098600173039,-0.442779669581551,-0.195469900650466,-2.23644235679609,0.594212702592618,-0.271927383334961,-0.00434074785617201,-1.39244998279206,-0.202789997212136,-0.265371127298058,0,-0.219759711328355,-0.119616107592243,-0.210181713279247,0.22358660242431,0.34936969751783,0.0835539070790763,0.0667946928096946,0.343626741981169,-0.044168700398896,0.0992799813525076,-0.905213062633099,-0.0484232989529816,-0.202057900134735,0.150269970115509,-0.0731310307860014,-0.0983535655659652,-0.217741016352011,0.197561365135968,0.184640894221144,0.23077440712594,0.321314046334395,0.24747571382533,-0.526636924352502,-0.514025899369807,-5.23933316953698,-0.0988645420492178,-0.719768417257701,-0.00961068750589079,-0.0284087625828163,-0.175135283629322,-0.114973531938153,0.242158018367775,0.086072326911389,0.478202340514265,0.615336317181493,0.379544139334799,-0.397849872413385,-0.0148473660181531,-0.225141924791309,0.169963551809747,-0.569272035262082,-0.099089271793074,-8306.06094306773
-0.0719003192853958,-0.0588341629502694,-0.0896093047932026,-0.309894376325533,-0.442889638030477,-0.195513090053149,-2.23649732934691,0.594186043076019,-0.271983225279208,-0.00433168207680635,-1.39251579983913,-0.202763463143022,-0.265346647344478,0,-0.219748090342381,-0.119633672713521,-0.210181594344711,0.223645654443001,0.349423416831133,0.0836304614206321,0.0669079246908295,0.343587111890775,-0.0442459685732048,0.0990774054458228,-0.9052782281581,-0.0485975301691872,-0.202242278397965,0.150265563064954,-0.0731324080248316,-0.0983298507422694,-0.217745039763074,0.197548131601696,0.184644047553244,0.230717809281777,0.321239827528725,0.247544663375625,-0.526635326984423,-0.513990666830334,-5.23973989270684,-0.0988243673899143,-0.71978567357339,-0.00958466645147397,-0.0284062114558193,-0.175176622358783,-0.114967071653473,0.242159421864377,0.0860843181399748,0.478235906305154,0.61532607478672,0.379373043711786,-0.397847985604903,-0.0148930599776067,-0.225172978211133,0.16993481098865,-0.569305239273583,-0.0991711388919914,-8306.0609222007
-0.0719022999006191,-0.0588359784758156,-0.0896031963007974,-0.309941152778953,-0.443107118410849,-0.195614006275723,-2.23665304250626,0.594346778265477,-0.272084009463865,-0.00438004905932402,-1.39257748740996,-0.202690790515813,-0.265331452717465,0,-0.2197467006363,-0.119656767972956,-0.210183066979673,0.223872416496447,0.349654528528415,0.0838646583427578,0.0668767380804523,0.343492765656682,-0.0444513703567098,0.0986904602144014,-0.905553231076148,-0.0488878847558084,-0.202514911759197,0.150161223716281,-0.0731346183892901,-0.0983521333761522,-0.217753286150333,0.197495953029398,0.18456203451321,0.230593864843822,0.321214664417612,0.247458052698988,-0.526630207432045,-0.514013837145799,-5.24079473456147,-0.0987370488820207,-0.719809188880705,-0.00944632012240008,-0.0284079685426457,-0.175149235622379,-0.114978857038354,0.24227253327195,0.0862090660452759,0.478288743755529,0.615126051766446,0.379450416570469,-0.397974747332376,-0.015133849126797,-0.225272490599896,0.170034639371658,-0.569374192335285,-0.099388864132163,-8306.06091281343
-0.0719019134355254,-0.0588457792514834,-0.0896053790673546,-0.309953419464119,-0.443120733865396,-0.195631825153841,-2.23666705255722,0.594359403463953,-0.272079509152349,-0.00438567626043563,-1.39257344752571,-0.202690842318309,-0.265329730580051,0,-0.219745367604523,-0.119618859393328,-0.210178624613598,0.223908073463975,0.349685931491646,0.0838911816371777,0.066866200525368,0.343493239428933,-0.0444419430992847,0.0986727080944274,-0.905613518913163,-0.0489009606096415,-0.202522388624283,0.15014701597495,-0.0731341374021152,-0.0983321380007252,-0.217748753007619,0.197486725723352,0.184542406364918,0.230584941108778,0.321223146702147,0.247464526820364,-0.526635658643037,-0.514023424589603,-5.24095092269081,-0.0987475327476512,-0.719808538317388,-0.00945015822200543,-0.028408728765448,-0.175163872966195,-0.114980284618587,0.242274337934654,0.0862169613232708,0.478276335033942,0.615155086657761,0.379458845018158,-0.397957961078148,-0.0151545719432428,-0.225286668103837,0.170041500093863,-0.569379645997663,-0.0993887682968092,-8306.06090650915
-0.0719010481597115,-0.0588379629724803,-0.0896038814930373,-0.309999436295882,-0.443147867845678,-0.19568866955789,-2.23670729335196,0.594381653219563,-0.272053348823414,-0.004399941369088,-1.3925491530557,-0.202700326821792,-0.265326734865201,0,-0.219753282909786,-0.119655953177495,-0.210183273029126,0.22402164700814,0.34978388959861,0.083971600415408,0.0668344188234698,0.343494696727671,-0.0443788746604511,0.0986457874140676,-0.905814457154692,-0.0489218195675982,-0.202526998701089,0.150109385946792,-0.0731348924735202,-0.0983554271614989,-0.217761172171713,0.197458117043517,0.184475167700789,0.230565900829822,0.321250579433952,0.247489446334565,-0.526660998718143,-0.514059691457708,-5.24146059739394,-0.0987946442020915,-0.719809922495935,-0.00948636779079196,-0.0284106418553861,-0.175145447111768,-0.114979347447647,0.242276135849314,0.0862352660864995,0.478229911796141,0.615273912936049,0.379471003036505,-0.397894130009055,-0.0152048985195245,-0.225328693471142,0.170048419269783,-0.569391319014292,-0.0993634952696839,-8306.06088789828
-0.0719019504547946,-0.058834580193864,-0.0895977363894979,-0.310150931245549,-0.443156231936672,-0.19580911173319,-2.23674606986515,0.594234939297306,-0.271951956014197,-0.00436074818057973,-1.39246531113206,-0.202745255795089,-0.265374877238545,0,-0.219770796818928,-0.119664213013829,-0.210184565370327,0.224280929524862,0.349974976049805,0.0841306925024935,0.0668673672737025,0.343359964503939,-0.0440432352671882,0.098711741951562,-0.906294732395608,-0.0488612736481131,-0.202491319859994,0.150099197317221,-0.0731314193794521,-0.098350654688987,-0.217770771170155,0.197401328220963,0.184365406851279,0.230564729419661,0.321218288607859,0.247470445226429,-0.526844559692662,-0.514158456951936,-5.24285087465676,-0.0989433120815,-0.719885748204539,-0.00974441770658502,-0.0284184632855833,-0.175126989217219,-0.115000617286624,0.242350853984571,0.0863384310201026,0.478279108257266,0.615212737852339,0.379500370194079,-0.398011199441596,-0.0152085360989122,-0.225363430241051,0.16994261721609,-0.5694183450417,-0.0991870716049619,-8306.06084890963
-0.0719022699182463,-0.0588336091267174,-0.0895975272422974,-0.310175909655755,-0.443142058775785,-0.195782242134074,-2.23677680141653,0.594349854136576,-0.271951511104145,-0.00433066219232001,-1.39247127509862,-0.202705990686376,-0.265397357596972,0,-0.219776197858034,-0.119666644319314,-0.210180721039928,0.22436886040996,0.350019933404602,0.0842063683821885,0.0668638304466998,0.343529551610077,-0.0439608080029025,0.0987738301530818,-0.906382133605979,-0.0487087487259197,-0.202388587661827,0.150067081605482,-0.0731313907339887,-0.0983509760536327,-0.217778252227413,0.197374277701283,0.184448234346328,0.230494467850208,0.321196157512649,0.247431195617495,-0.526932224490351,-0.51428051186303,-5.24362840612294,-0.0989176704491909,-0.720029486025035,-0.00991742195089116,-0.0284205436267703,-0.175123579165745,-0.115008385029017,0.242328840421372,0.0863452720348,0.47837710843017,0.615161792993569,0.379410180900668,-0.398059692421496,-0.0151783322409631,-0.225343640236944,0.169935212554049,-0.56944982234566,-0.0989873752692197,-8306.06083778557
-0.0719043649304249,-0.0588307201539978,-0.0895974745495324,-0.310136054667047,-0.443129634265019,-0.195709311399162,-2.23677105140034,0.594389521343448,-0.271983180219766,-0.00431943583217491,-1.39254144961435,-0.202641964743726,-0.265357766848531,0,-0.219774057981982,-0.119669319669348,-0.210182337563248,0.224369011738917,0.349987357367632,0.084233139161952,0.0669179922346847,0.343380553836889,-0.0439670156232345,0.0988663863430388,-0.906294538767293,-0.0485381546361257,-0.202239164126618,0.150082197699102,-0.0731322641396236,-0.0983482332923047,-0.217789353256363,0.197348076883913,0.184598810392848,0.230397405930632,0.321212872403326,0.247442639007466,-0.526948516387741,-0.514413589176523,-5.24431794808996,-0.0989143930150859,-0.720162186840913,-0.0100163100631832,-0.0284231496668449,-0.175117063589514,-0.115011720447714,0.242284196976382,0.0863158961401246,0.478418401107837,0.615183149222245,0.379463369743431,-0.398018152442452,-0.015156978627042,-0.225349682937328,0.169996596079894,-0.569432918328821,-0.0988468374982848,-8306.06082408402
-0.0719011906415002,-0.0588205700236256,-0.0895904292609758,-0.310044574336927,-0.443113551497933,-0.195640693815788,-2.23669348775813,0.594227613486739,-0.272012811510478,-0.00431082484636564,-1.39260794753085,-0.202615770202097,-0.265300631856667,0,-0.219770007700803,-0.119663885348587,-0.210177130561374,0.224355656099503,0.349949280894986,0.0842460741355903,0.0668732655762352,0.343424387334397,-0.0440955271951244,0.0990156262251387,-0.906109352287021,-0.0483803541371658,-0.202049923286331,0.150114190558448,-0.07313497381028,-0.0983576604163887,-0.217809734119347,0.197335493231252,0.18472870338822,0.230354276871486,0.321245471242364,0.247434605852031,-0.526937588693636,-0.514477472341863,-5.24500962147278,-0.0990787209965528,-0.720202962750225,-0.0100170468913649,-0.0284239041002699,-0.175117926321137,-0.115008801378739,0.242274042511764,0.0862992091633561,0.478390787692588,0.615156861575121,0.379469821493403,-0.398004998370325,-0.0151298563472847,-0.225392461644052,0.170040563089525,-0.569366106903232,-0.0988129309060524,-8306.06081118631
-0.0719020971967883,-0.0588187984927611,-0.0895923736820423,-0.309966729649916,-0.443067702338516,-0.195602698746569,-2.23664384937924,0.59431806354842,-0.272055037236023,-0.00431385871263841,-1.39258387836522,-0.202635579563794,-0.265361281934896,0,-0.219761962518637,-0.119660497849738,-0.210175391518545,0.224288259522839,0.349911529471877,0.0841887925063987,0.0669156830608128,0.34343293326614,-0.0440948406770671,0.0991567427300477,-0.905941972978331,-0.0483073892546394,-0.201984524958904,0.150179388178152,-0.0731368751295818,-0.0983610893358344,-0.217814875603387,0.197351536814401,0.184723919057002,0.230404176011274,0.321293042910509,0.247469600347796,-0.526896677040465,-0.514473004615274,-5.2454053239911,-0.0992199588376909,-0.720208467095208,-0.00999554943800852,-0.0284225560627247,-0.175122292125492,-0.115003640919457,0.242289199642144,0.0862932625953568,0.478322366538372,0.615117424539799,0.379428056674178,-0.39802155971567,-0.0151291591340438,-0.22543160654878,0.170053954702544,-0.569338978683159,-0.0988694221222796,-8306.06080327911
