"Class_1","Class_2","Class_3","Class_4","model"
-6.54036102940397,-4.04631907436631,-2.41513246538382,-7.04039593593126,-2.98356860353642
-10.630462233353,-20.113361400623,-9.1869133776616,-6.69973939556995,-7.41786381446578
-38.1812912987009,-50.0571843076051,-42.2077087124742,-23.0406006647797,-25.3183891280612
-4.69420315877544,-1.40205228853218,-4.49397413620251,-3.06909013397515,-1.6486103961152
-9.27309666617397,-16.4415525024478,-24.9364795621737,-14.7910845895723,-10.7680845988824
-6.93277055763607,-7.67740243298313,-5.46424763111145,-4.16415642161384,-4.47681898431216
-23.2343826192485,-35.1441068000182,-12.7763606702268,-12.3477869423912,-13.2650484099077
-4.43810052970763,-3.59928272255154,-5.95149132878844,-4.26924318185585,-3.90235951810199
-4.50605932730731,-4.16368886160486,-5.43104280291488,-2.67078483716191,-2.98366881995739
-3.49585343860853,-1.61354955114618,-2.48269853795852,-2.54622087502853,-1.84962602599882
-2.44685817536729,-1.07890227973798,-4.21285982057485,-2.91566961358964,-1.31843075496466
-5.27039306318661,-6.18403239135261,-10.4203105747101,-7.58765829250688,-5.86938435772974
-4.51465577746728,-6.58560344386761,-3.39178521250827,-5.17992088188261,-3.93861608835964
-13.090713131515,-13.0729777418379,-9.16819106211003,-16.129911675782,-10.6034375200917
-3.04547017782218,-2.95053858661463,-8.94033074597245,-5.42208447030348,-3.29936806889189
-9.71189361135527,-5.81791396251591,-23.2960446807319,-9.72192012777051,-6.96239490826918
-8.455695662563,-10.3652253854959,-12.8843068315913,-6.14012037133886,-6.78183811130608
-2.40018075800958,-3.03344933343566,-10.1143291616669,-4.88067021631081,-2.76848945757855
-4.23580460926601,-2.79724745999321,-4.51331692631062,-3.38217906870864,-3.08830990625307
-9.12987612246051,-2.58010980138454,-9.2454079588293,-6.31381843338401,-3.10194028104491
-5.57009561246969,-2.58907296196141,-3.08567710131338,-5.08086913761308,-2.89758088774762
-3.02761463009908,-1.99329615130314,-1.55167325391247,-2.50172581311811,-1.82325780009905
-13.2744149328936,-18.4061020641931,-16.4987559950877,-10.1382300784677,-10.9065825486485
-14.3350199982927,-12.7606654757312,-15.0430076087922,-8.44835123323329,-9.34799540203698
-55.4623943843644,-64.2518941044417,-55.2958305867341,-29.3378259363912,-32.5308963498608
-6.94976999664194,-4.81338816945478,-6.88207790388976,-3.75512943522401,-4.14403083699894
-35.014036904433,-54.0820869208348,-22.0599132213337,-24.7151870048979,-23.5849504332663
-5.69820584196132,-2.83068809811606,-2.41721929545278,-5.66503909425729,-2.82817525703456
-27.5798446227256,-39.3061763798135,-11.7965581002167,-24.9198259724432,-14.2214027615495
-27.0940624209682,-7.67632668975584,-39.5994569891086,-16.9588611166802,-9.03317017665408
-9.32507791645381,-8.85191088606795,-10.6613317038509,-5.53730269141801,-5.93175050776647
-5.56860481227616,-2.02269086175442,-3.54618995500998,-4.53431809235001,-2.35396366549557
-3.46768908031634,-1.16111040114685,-4.92001451237059,-2.44385543390148,-1.40056796123724
-5.83505027076956,-1.36017208644203,-4.88630975185143,-3.63232582647024,-1.69241040868741
-3.07040926596653,-3.12437401399871,-3.7637558497665,-4.23425416015843,-3.26900217161464
-3.91188558623538,-2.05160806037707,-3.33579610779833,-3.24000259426648,-2.29738185288795
-2.84461927255908,-9.21933665756209,-6.76751888022208,-4.24797813228471,-3.3582279540902
-13.9059901472658,-20.2481227545723,-13.2897201733725,-5.83086052676295,-6.55111023646999
-15.8508344790958,-9.36921942590805,-13.692896147305,-8.94851917977334,-9.59012178227796
-3.66055261854876,-3.62878449343687,-2.45896446856798,-2.4336350654677,-2.59209071033742
-6.2524811264022,-2.70654298454833,-4.44242604893079,-3.44502436032009,-3.00629343180197
-9.4785969404719,-11.8583957508368,-10.8072981145923,-11.7986845463011,-10.5615622581574
-5.42901428665634,-2.82773478847857,-5.04945840361534,-3.42592490302043,-3.13765699133173
-11.8018767702319,-4.21868418853984,-6.26373620475772,-6.501730511068,-4.77774089721207
-9.88548733629568,-14.9544466816516,-8.98030200989917,-10.640034771249,-9.73714714753486
-2.32353455389218,-6.20474659821302,-3.22111348790178,-2.95568126341177,-2.62704736389666
-77.8569328048731,-93.6874182228146,-27.5697466621841,-66.6508867250643,-34.213072400065
-25.9256754922682,-20.6305025820006,-46.1041204209108,-31.4460856422435,-23.0202921156093
-11.9634557508705,-12.7737811681531,-13.4046990796295,-10.7496394354374,-11.818988716796
-2.3049527846033,-1.06972644544518,-4.00948739718815,-2.35695394620827,-1.31568197799999
-87.7788130314935,-22.9083059897946,-47.3707148911371,-59.8378204873274,-27.8926801553042
-8.47065704526714,-1.89678318875059,-7.12197427828864,-7.02001512134307,-2.50269370737133
-15.8203651037052,-15.105763861268,-26.0731843827714,-19.722205141609,-16.3654862430046
-18.7986529124699,-8.85348169200849,-30.4794262914037,-17.3014354098484,-10.3289546149175
-1.66582239336255,-3.80151684556045,-6.47824901696712,-3.57630781480487,-2.06413255540567
-12.3101276675835,-5.70781541140266,-20.3570000876852,-12.1956473947399,-6.869066222894
-5.25674390314506,-2.03989285163602,-2.75298761666473,-3.5233200919997,-2.35330298440403
-21.1370138331321,-6.95869758692355,-17.025273400558,-15.3259567094178,-8.16834124441258
-12.5124779481432,-10.0526680109253,-11.170503646935,-9.23151472701389,-10.1190572338123
-11.5250062707535,-17.962516666869,-4.99330028321443,-13.5536212713453,-6.28964346490119
