"Class_1","Class_2","Class_3","Class_4","model"
-5.93203650774147,-4.42810150492726,-2.75322617412846,-6.94984584689157,-3.36594941644039
-4.72534515798806,-1.41437402324005,-4.4921319207742,-3.19619022749718,-1.64744338499417
-4.42038467300787,-3.69196263435834,-6.16021096728865,-4.10411933264032,-3.95541841375603
-15.5755919349085,-8.9489157213147,-11.9343464367957,-10.2906479845792,-9.62406719733004
-11.1195618020418,-5.47064673799452,-23.5657421976519,-10.8610524901956,-6.57192315910273
-3.48179663493805,-1.10690038235976,-5.31421974609689,-3.86204514441224,-1.4005162127634
-19.1682841261956,-17.582458984587,-26.4306569552428,-15.5212067854805,-17.0710054256583
-3.32766668018879,-1.91340069751161,-1.38439512854152,-2.51814655984818,-1.68871177330116
-6.87103597045501,-4.80109866050024,-7.74589491966323,-4.21129984111082,-4.59772415330361
-5.29875922912105,-2.20277264833668,-4.15073691665768,-4.63527459667846,-2.51664805962458
-2.3296651402416,-1.44730904176622,-2.872131312312,-2.7498737133596,-1.73297132201964
-84.8743493148073,-27.130639619526,-49.6424202637389,-61.7275411564816,-31.8375345297822
-8.53802669490583,-2.20857286943542,-7.63840323321106,-7.1838728103208,-2.78128521827306
-13.3881960839774,-9.4520980357607,-9.49720096504485,-9.98221446118004,-9.83175741361922
-2.1612187724888,-0.860593916781174,-3.00519078060863,-2.3442693742312,-1.08685144173418
-3.68801794996508,-6.58319862078206,-4.03063060839858,-3.63682441479333,-3.81183512935499
-4.0315574426718,-1.31639602602982,-4.31600988108005,-4.24855633599281,-1.79439564409039
-5.99153985855199,-4.45093594343311,-1.82838730619204,-5.89763385670942,-2.43318189872858
-35.9130881739533,-42.4885350421906,-33.4333175458284,-35.1385818891892,-35.5124059877281
-6.75364735895856,-5.3705919947847,-6.84232146612977,-5.22865536286434,-5.53095304493674
-21.0973462236907,-24.8951531176651,-32.9856905742267,-13.9007907208782,-15.499285143177
-14.8031634961725,-36.8764626528499,-24.0888047685507,-13.9224193592645,-15.1527817564381
-7.13726642423316,-1.94068136940634,-2.97299600167421,-4.74486997705648,-2.4054234133599
-10.8843579134779,-5.33190078207836,-15.7405378365735,-10.565109611589,-6.14122529624982
-26.3408970658641,-16.6639723558276,-30.449104071837,-31.7686440999284,-19.4557167993962
-2.83921253828822,-0.880673658438355,-5.61556331026532,-3.11110480210814,-1.10722537270305
-19.4846419106986,-13.5132080053666,-22.5364525921996,-17.4845467171183,-14.8722008451259
-10.8387580555159,-12.3159055491404,-19.324200253023,-10.0518663815487,-10.9415282802038
-33.7191180556956,-46.6883647252142,-104.006718336014,-67.7804719843086,-40.2439272206756
-16.9073319319525,-38.8931384104366,-68.8693017857555,-41.953179965425,-20.2003061924783
-3.97865486963855,-1.42680087821546,-4.08725372719969,-3.82668014645296,-1.65336144567625
-7.38628894976176,-5.99673876319313,-3.55838510160865,-6.75612520005988,-4.27647240040817
-5.211482754238,-4.92797845039614,-3.92819510311238,-4.36653418751055,-4.28669520878297
-15.4677723451339,-9.49153588406443,-31.0497958158546,-16.7555174559829,-10.6325840334102
-12.9309981815395,-15.9667716983205,-15.0627641363672,-10.3504261226384,-11.3896056685894
-23.2782594458568,-17.6713762112944,-19.7553818319557,-16.128400147159,-17.5275253676052
-6.17512167108034,-6.15900448367063,-10.4441621216107,-9.65245170005108,-6.53616076164909
-2.02982513311012,-2.72639513294249,-2.19336592827855,-2.85650773403909,-2.23128885530816
-10.1252087914247,-3.65079559998254,-10.6362009657047,-7.28600864169031,-4.14402721810573
-1.47187851414373,-1.65916706333109,-1.66469868127071,-3.11796704739989,-1.62720581020235
-2.13632822254373,-4.99783077038576,-4.47110934758928,-2.53657136273557,-2.3960535048992
-5.8609697523565,-5.52621848183547,-6.49982471044429,-2.82337373758667,-3.15301363125146
-2.71292373471994,-1.60459580793809,-2.42891020046385,-3.10499197453087,-1.82811176918786
-3.48906590683351,-0.953300488910279,-2.33604965953904,-2.62655747281049,-1.17968705293667
-7.90219867871273,-2.73943586443026,-5.81214853694528,-4.57061996034765,-3.21493770370645
-15.3098964779048,-13.8176786876326,-16.4793829241437,-7.73883143292943,-8.45655678728909
-5.408650208287,-3.51695156573739,-3.55776347167031,-6.43679185997108,-3.77613738818649
-20.9840565540292,-14.9407315167784,-24.0404023503169,-12.9277935272142,-14.3622317057063
-1.9385090303637,-2.78720124862977,-3.70617294268561,-2.98764821159229,-2.21372120859141
-8.447336542738,-8.28486848134149,-11.2549881175822,-5.95905565259595,-6.65164916550724
-16.3822031304607,-9.00083508704849,-25.1645007123683,-12.9770307844293,-10.0900652989536
-20.4465315754908,-27.7760564738461,-17.1367714306504,-15.3859639333903,-16.7994181123531
-4.1032645158101,-2.25858223757614,-3.58573614855534,-3.2959718519477,-2.48426895877171
-8.14057558231284,-6.79906251162778,-6.38258924206369,-5.85516092268661,-6.36908874039114
-13.5256181070763,-6.84729487519284,-18.0826951935705,-8.32790088611047,-7.60519839555368
-2.35337924924454,-2.08742054408219,-1.43464912877509,-2.70167369057661,-1.71556080343933
-7.2400336714079,-2.50898928977454,-11.1558926985992,-5.01268219370931,-2.82305593240257
-10.3016826211944,-8.11464675593944,-17.1419695698201,-8.83713640860543,-8.66742713359233
-11.6009182906738,-7.23972825964405,-12.8779344972743,-6.93702005955642,-7.41798764353454
-4.44517458477622,-3.67510247879448,-2.59503475902828,-3.12077285727713,-2.93562816464906
-13.2617037507485,-12.72838067697,-6.92754072280087,-9.95088355384878,-7.94328357663279
-5.93546913973703,-4.45971894324325,-6.57889701617116,-7.06288548986402,-5.11553447734692
-21.9686962707631,-18.4467501550432,-26.9921393586259,-14.8403760992714,-16.4087762607948
-76.1489717810608,-41.3558603309014,-98.9659461972486,-68.4061252360868,-47.0029069909769
-26.4397805387305,-16.1100604957189,-13.3543423921186,-18.2105217893493,-14.9372577927083
-4.12730028338181,-6.76786799108665,-2.53003461364008,-3.0262679436954,-2.80352382571697
-12.5835533946046,-4.48348089514716,-10.4885418797154,-8.15187110313876,-5.1529148880707
-8.48975503669932,-6.4217233886254,-8.03444345459598,-4.61726102707738,-5.07355351704989
-57.6255398829803,-49.7316812771434,-57.5974552706084,-21.8682446842459,-24.8771488773202
-1.55727012159678,-1.3575990126969,-2.78802428281505,-3.38335764944914,-1.57191833588367
-9.78870993093093,-21.5399850101888,-9.68140535308288,-9.76056977296962,-9.98990522874883
-4.40933957130888,-5.26641235388879,-1.98907931108052,-3.95688713577672,-2.36041641625455
-6.5596221662688,-8.85436947899141,-7.04817804969206,-8.90071058352401,-7.10062756866412
-8.37072953152949,-3.17230656430272,-4.25481854529955,-7.0132477587233,-3.63950718446313
-4.67299257233388,-2.38961636274545,-5.18976704081197,-4.94281411878137,-2.72302434531464
-8.27697210522543,-8.90095078130432,-7.85082265972823,-5.52367977967969,-6.23752857881178
-7.07060015915503,-6.58631282383697,-10.7521281437132,-5.50809123660831,-6.15512702321238
-61.1321510825904,-60.7938536520112,-91.5102579760429,-34.5156744860387,-37.9741676895414
-5.32319005225754,-3.83835734829796,-7.15021179650902,-3.87390580312235,-4.04586397553719
-3.49876888542372,-2.31396233355261,-1.721653663195,-2.43899851497361,-1.99060150438296
-18.6813367196218,-6.33319929123821,-21.8976281691563,-15.9061382431664,-7.49329125594723
-12.9504738209517,-16.4343942671681,-13.6362906052966,-7.59525551858413,-8.30005339299822
-63.2270061002435,-62.9613762441776,-109.881292374201,-44.4049478534554,-49.5874685458165
-30.5915669309703,-25.7235257316376,-35.0247151435837,-37.4692796338506,-28.1337611775628
-12.3590397952666,-9.05795068122118,-8.37270125691785,-5.6463977109899,-6.35005105639201
-4.28722071974436,-1.96928199803842,-6.56463518094031,-5.28913878830031,-2.48842344105211
-14.5071618810619,-9.46417383967142,-10.5098409409653,-15.5673176129554,-10.3536204347559
-15.365149017305,-17.6155892174542,-8.63940751800371,-10.6559743623361,-9.87316973019698
-2.41489495775119,-8.73697868009456,-5.28648332172047,-6.4731039911817,-3.01251213767527
