"Class_1","Class_2","Class_3","Class_4","model"
-6.21637262299459,-4.22548109576748,-2.62362923575051,-7.22255767831446,-3.20973169166435
-10.5627868481418,-18.07450968235,-8.37066086642014,-6.99302944745171,-7.74767648612741
-16.5559309497703,-39.3755308723096,-36.1803884434594,-40.3371744714701,-19.4216052405943
-36.3477398326808,-44.9380928107093,-41.4974564804374,-24.5013727464769,-26.9905323418878
-7.8264964342105,-7.51273586142684,-6.83392020133,-5.10827722091441,-5.66702952925181
-4.20559280666437,-1.35489425069336,-4.56103770667477,-3.14119969493934,-1.60128232718402
-9.6307647264686,-15.9660262531141,-26.1977467883157,-15.9444450558809,-10.9612293523867
-93.0062997702385,-76.6693125547678,-37.7132558552508,-55.0057288016192,-43.3857024863965
-6.43062777664136,-7.03266048992628,-5.42594558572608,-4.18427043183068,-4.52587034889097
-21.6367997620772,-32.2194204331201,-11.7073564981417,-11.0372022113151,-12.1534392433102
-3.96333403111498,-3.61996677487677,-6.19168289628934,-4.1847733368938,-3.8716798719221
-3.20877669067601,-1.51142546565594,-2.49207864960922,-2.69723451430386,-1.74932566353183
-2.2920959688349,-1.243660972335,-4.64784009635254,-3.03276125378339,-1.48226109151632
-38.8669052333458,-42.9353241089324,-27.2558884381622,-45.8041162461909,-31.7103518597196
-4.71185495100474,-6.80723678421983,-11.5050933678497,-7.012075970518,-5.30219085811028
-4.83094121809587,-5.97938804769487,-3.42649090531109,-5.49874569878375,-4.00312653686105
-2.35437316688826,-4.14355163376537,-2.15484671011282,-2.76885227578425,-2.36520305594776
-12.4745685604924,-13.2148949753182,-9.0817221898198,-16.6431382358863,-10.5467302789234
-15.2083392141176,-8.28294501552566,-11.7541507574608,-10.611537468742,-9.03611905772392
-9.45365787163501,-5.63613060137217,-24.7531254558492,-10.3205753139537,-6.78387583105836
-8.42753626561205,-9.77422789651178,-13.5524938078961,-5.97591885205367,-6.6775052487456
-2.29793549721041,-3.26412950705141,-11.0389279157256,-4.86687766590663,-2.64468429483914
-3.51692264332406,-2.64773256008309,-4.61511226984002,-3.3394889255243,-2.940046582251
-2.81629440607844,-1.21094837052142,-5.48709831039926,-3.89404153690971,-1.52091576157667
-17.3833262912591,-18.3162395517424,-26.4045487731393,-15.1269345651423,-16.7318381685779
-8.21028991280621,-2.7069435511155,-9.42434190648814,-6.85601499746218,-3.22840390477749
-6.03988873898395,-6.39571309969261,-5.4107622220225,-3.80880266601272,-4.36607484488735
-4.86010218778223,-2.51425893038724,-3.21759846917452,-5.26771311403886,-2.84493370635579
-12.8384470341957,-16.7705960558108,-17.010798229671,-10.0169089162123,-10.8553370604251
-13.3826904848494,-11.911095345008,-15.0193723410057,-9.31918511398724,-10.2906993571472
-51.3457711452662,-59.3590759328168,-53.1600611600505,-28.455848775904,-31.9461420258011
-6.52920135463678,-4.96968204363881,-7.22807282780219,-3.78076138708243,-4.20822739793411
-32.9074823840342,-50.7809623372381,-20.6130774797987,-24.1925824053513,-22.2550905751452
-5.28377732307726,-2.78240708388355,-2.57796491540951,-5.90306410357519,-2.92506257649755
-26.2319307868333,-36.6069090154696,-12.7412043002453,-24.2668124902115,-15.243784917071
-77.2615127174474,-52.7656398050157,-156.822764711596,-72.4136773677956,-58.6610463598066
-3.17833065708765,-1.22551088247947,-5.10134167611821,-2.54406450713703,-1.46483761943239
-5.21883491286141,-1.3961706434994,-4.90403850932414,-3.96007229981445,-1.72818713382928
-3.04551853205067,-3.13041710746114,-4.02336604440004,-4.28887411401502,-3.24497154872943
-3.5365884072053,-2.20279726686593,-3.52735539665437,-3.29023348518142,-2.44801393414117
-13.2033531711523,-19.0830707380408,-12.8261783571235,-5.55928384421846,-6.34658912545644
-9.65509412966853,-3.54719075954579,-16.009266597509,-6.68526582285352,-4.11361346803764
-15.3399377963316,-9.30500358233618,-14.5457106521826,-8.7878119843604,-9.52411249266956
-1.94805251711764,-1.43477810364878,-3.21869345261553,-2.72645319478697,-1.71565484041535
-3.58600684529575,-3.20547143456938,-2.4026792104066,-2.49865203840635,-2.59788528279194
-5.64905511174724,-2.45029938534067,-4.36103411879484,-3.56347125460419,-2.75837233362325
-4.95838841064222,-2.93306329286043,-4.98550378111411,-3.80277271675851,-3.25735119040144
-2.36148695288137,-5.63803889463279,-3.19226635966066,-2.92888370477513,-2.62962985594885
-74.4763137697824,-80.1583804070283,-26.6149729583067,-67.5856579986223,-33.4775950474449
-26.2990170380937,-19.6170665022532,-49.685716908149,-34.4182334767508,-22.056664054019
-11.2542825804217,-11.1647900333303,-13.4995598934111,-11.9325979536053,-11.5958173641821
-64.9140543978416,-83.4746400162615,-81.0925080002622,-60.8880788123269,-66.7228538994314
-3.78428533817958,-5.55665398950277,-5.12232582203066,-3.18769686589829,-3.51521952995682
-7.64919523905874,-2.13464689433378,-7.57345019325859,-6.91347565909465,-2.74007089337039
-18.2893748815839,-9.30306767982612,-32.4645194062571,-17.6755751725554,-10.7770244629037
-8.13002701022719,-6.20987847712952,-5.47203931189796,-8.3903390027039,-6.10272487828879
-1.7912171183621,-3.64482061990479,-6.93166941478602,-3.6372852765699,-2.14526439913067
-4.62135531541647,-1.93737409918923,-2.70708977200637,-3.57203469689826,-2.25481436680928
-5.35293342967939,-10.8953870417629,-17.0112919638261,-13.9964112680584,-6.69966340781406
-12.9089207596303,-9.02438131062686,-10.9538004432603,-10.0202672184445,-9.86234628362602
