"model","tot_elapsed","est_timeEst","est_successful","est_code","est_message","est_LL","est_AIC","est_BIC","ms_n_points","ms_n_best","ms_n_within_tol","ms_did_best_conv","cv_in_avgObsLL","cv_out_avgObsLL","cv_pctDiff_avgObsLL","cv_std_pctDiff","cv_in_avgObsL","cv_out_avgObsL","cv_pctDiff_avgObsL","cv_cpuSec_val","psi_prime_mean_all","psi_prime_mean_chosen","time_per_call_1core","time_per_call_2core","time_per_call_4core","ram_mb_1core","ram_mb_2core","ram_mb_4core","psi_prime_ICE_small","psi_prime_PHEV_small","psi_prime_BEV_small","psi_prime_small_avg","psi_prime_ICE_big","psi_prime_PHEV_big","psi_prime_BEV_big","psi_prime_big_avg","feval_cpu_sec_small","feval_cpu_sec_big"
"LCL4_none_pref",9378.3708293438,539.937777042389,TRUE,0,"successful convergence",-8306.06072408299,16722.121448166,17123.9822058004,101,22,85,TRUE,-0.753179707813225,-0.773471282114275,2.90410697935904,11.6594952355238,0.470921504014785,0.462238505635607,1.7354048893013,0.02259999999999,0.172710148955495,0.176601121707539,0.390682165622711,0.596146972179413,0.557196907997131,955,1333.4,1699.7,0.1384,0.00606,0.21323,0.11923,0.00159,7e-05,0.00241,0.00135666666666667,7.18399999999995,7.34699999999999
