"b_Price_1","b_Acceleration_1","b_OpCost_1","b_hev_1","b_phev20_1","b_phev40_1","b_bev_1","b_bevRangeRel_1","b_noBEVFC_1","b_american_1","b_chinese_1","b_japanese_1","b_skorean_1","class_intercept_1","b_Price_2","b_Acceleration_2","b_OpCost_2","b_hev_2","b_phev20_2","b_phev40_2","b_bev_2","b_bevRangeRel_2","b_noBEVFC_2","b_american_2","b_chinese_2","b_japanese_2","b_skorean_2","class_intercept_2","b_Price_3","b_Acceleration_3","b_OpCost_3","b_hev_3","b_phev20_3","b_phev40_3","b_bev_3","b_bevRangeRel_3","b_noBEVFC_3","b_american_3","b_chinese_3","b_japanese_3","b_skorean_3","class_intercept_3","b_Price_4","b_Acceleration_4","b_OpCost_4","b_hev_4","b_phev20_4","b_phev40_4","b_bev_4","b_bevRangeRel_4","b_noBEVFC_4","b_american_4","b_chinese_4","b_japanese_4","b_skorean_4","class_intercept_4","inSample_Class_1","inSample_Class_2","inSample_Class_3","inSample_Class_4","inSample_model","outOfSample_Class_1","outOfSample_Class_2","outOfSample_Class_3","outOfSample_Class_4","outOfSample_model","avgObsLL_est","avgLLObs_val","percentDiffLL","avgObsL_est","avgLObs_val","percentDiffL","timingEst_Class_1","timingEst_Class_2","timingEst_Class_3","timingEst_Class_4","timingEst_model","timingOutOfSample_Class_1","timingOutOfSample_Class_2","timingOutOfSample_Class_3","timingOutOfSample_Class_4","timingOutOfSample_model","timingWallTotalIterStack_Class_1","timingWallTotalIterStack_Class_2","timingWallTotalIterStack_Class_3","timingWallTotalIterStack_Class_4","timingWallTotalIterStack_model","timingCPUTotalIterStack_Class_1","timingCPUTotalIterStack_Class_2","timingCPUTotalIterStack_Class_3","timingCPUTotalIterStack_Class_4","timingCPUTotalIterStack_model","inSampleObs","outOfSampleObs"
-0.0776144475239937,-0.0342490820238107,-0.0994156897053738,-0.0562084399201508,-0.260272918220069,-0.0836912086223431,-1.907035014287,0.709676819923296,-0.204226155476392,0.00624325750908655,-1.2952420097311,-0.12638796384672,-0.254058893728536,0,-0.188642572222626,-0.151423586239017,-0.215327763169197,0.141062818439407,0.285493808077614,0.118750921233925,0.160298981028993,0.387045477503144,-0.127306087772054,0.120141770661116,-0.797319597587522,-0.0631138977761438,-0.0677798027048402,0.1682516813004,-0.0712280112955894,-0.0699353649030357,-0.1854776350657,0.164879404023245,0.0608657881746923,0.18618589263327,0.291152927840272,0.201171140849959,-0.51309827824372,-0.566066914924164,-5.41872685500965,-0.130715373326696,-0.878959417697591,-0.00703422770255401,-0.0206325953836006,-0.203170482087624,-0.0702774914600306,0.405862378816614,0.247923488965136,0.624744398108563,0.729728351240924,0.36254199005741,-0.388722263116086,-0.0624299821978086,-0.27514561432004,0.134480486748035,-0.609665304384889,-0.297588826374541,-9129.71136360242,-9982.39547362715,-10404.3363779632,-8732.58361297353,-6727.09186920086,-2152.33896727848,-2397.53885700789,-2670.923101298,-2185.30867558068,-1605.90133287223,-0.764008162316963,-0.728299924205094,-4.67380322267484,0.465795695662204,0.482728968715013,-3.63534339421829,470.130094528198,470.130094528198,470.130094528198,470.130094528198,470.130094528198,0.0219999999999558,0.0219999999999558,0.0219999999999558,0.0219999999999558,0.0219999999999558,547.007463216782,547.007463216782,547.007463216782,547.007463216782,547.007463216782,83.276,83.276,83.276,83.276,83.276,8805,2205
-0.0665214089618387,-0.063298124247035,-0.0728925322601295,-0.434241143111467,-0.535826651651409,-0.294111479471188,-2.36104201312959,0.522749337635274,-0.38239608795082,-0.109091257756227,-1.55923195131831,-0.309478875002568,-0.295439333147049,0,-0.186415016553938,-0.126719811958148,-0.207297047053122,0.354905738115756,0.364235827372922,0.0822346628246054,0.0889808729456079,0.420088466477089,-0.128581428818887,0.165873511116183,-0.648072369907118,0.0231598962579427,-0.104199936499166,0.265970426497065,-0.0766237172289796,-0.143883636348047,-0.246686345782177,0.318190651866359,0.183692057321221,0.160751957475451,0.399890016239996,0.331753919276753,-0.592094438744415,-0.548657271597285,-5.46316904038835,-0.159397757224258,-0.839798760030618,-0.034271212974977,-0.0182485442118552,-0.167753234374126,-0.0955787421339517,0.243165015633671,0.0655643055251657,0.479217203760926,0.690930960240743,0.406908283601115,-0.395827871703532,-0.154005279809778,-0.512021489074645,0.0430407548086493,-0.5649601857287,-0.249421692349659,-9469.45197997155,-10089.6343802162,-10556.0704621695,-8777.68556719197,-6719.06576118305,-2345.26957867101,-2186.62511577577,-2542.27090221799,-2036.89445062785,-1612.98639596751,-0.763096622508013,-0.731513104747169,-4.13886221341673,0.466220480556395,0.481180362693395,-3.20875696390397,445.945250988007,445.945250988007,445.945250988007,445.945250988007,445.945250988007,0.0190000000000197,0.0190000000000197,0.0190000000000197,0.0190000000000197,0.0190000000000197,520.943159103394,520.943159103394,520.943159103394,520.943159103394,520.943159103394,76.897,76.897,76.897,76.897,76.897,8805,2205
-0.0767274167783779,-0.081938249652187,-0.0962179164449964,-0.146152953196541,-0.347923519308313,-0.135636174976355,-2.14422931747936,0.541639998106513,-0.20642858376183,-0.09257334952672,-1.48974967098347,-0.232553848209867,-0.511432114186839,0,-0.27133127752128,-0.040582783237917,-0.189548392904197,0.489838718018143,0.467760950163999,0.347898494797754,0.081398595896863,0.29971430263845,0.18276636079663,0.161532084393573,-1.56985401167807,-0.0264643211785478,-0.257276848505252,-0.0618419423958701,-0.0665190293189301,-0.109259074206507,-0.190713198464673,0.203953020648099,0.201549815165285,0.223844664945179,0.332685707782102,0.256295438549223,-0.492344045712496,-0.434132966588852,-5.01148699827123,-0.0724213067676382,-0.74608910015332,0.0362944793696307,-0.0468837537158908,-0.146975039915403,-0.166738608426442,0.113499818560656,-0.00803319526708026,0.241450075208168,0.573835357593266,0.422182939207786,-0.359272344775801,0.0116085603081519,0.0221569168951392,0.219813709654736,-0.293822011467542,0.0162295873966459,-9153.26388975789,-11999.7420656345,-9985.16568105791,-8333.41155043346,-6665.38495242283,-2179.66997402767,-3413.57051638493,-2637.95614720012,-2058.17114149391,-1679.86760458992,-0.756999994596574,-0.761844718634884,0.639989969998897,0.469071535430532,0.466804509279369,0.483300729191086,547.261898517609,547.261898517609,547.261898517609,547.261898517609,547.261898517609,0.0249999999999915,0.0249999999999915,0.0249999999999915,0.0249999999999915,0.0249999999999915,610.393561840057,610.393561840057,610.393561840057,610.393561840057,610.393561840057,83.7799999999999,83.7799999999999,83.7799999999999,83.7799999999999,83.7799999999999,8805,2205
-0.0762242765907154,-0.084578680212719,-0.11966462187218,-0.257951325619869,-0.485547862534356,-0.143720356028407,-2.40237582460261,0.642044052847982,-0.288785834335635,0.0688178190029753,-1.35629521917225,-0.182427504422933,-0.259710437383745,0,-0.203587895202013,-0.0909058585260905,-0.191184203263258,0.2771898559897,0.432982207215538,0.228700358098085,0.259783780333412,0.348519100182213,-0.190483764127183,0.211135502856189,-0.701887229345884,-0.0193438775566883,-0.244466650722484,0.33735014873183,-0.0781369530415665,-0.0720419750892893,-0.149509756439409,0.143810417713392,-0.023420895793781,0.257690778932095,-0.0145135194806722,0.190085090297587,-0.352320546540943,-0.509225714790461,-5.21260573722737,-0.0683735485997242,-0.80702944558755,0.20679600726805,-0.0231598783621213,-0.172273196294376,-0.121381990282846,0.353287270172808,0.0906309399280394,0.568453065295069,0.602944977063069,0.279468787592163,-0.44884259299755,-0.0198064284909238,-0.216682504224122,0.00184119266880074,-0.615041666318967,0.0141202516445119,-9183.44819360952,-9916.37944788182,-9760.01362845592,-8212.82679913485,-6368.75539499157,-2778.45169351466,-3030.28094456908,-2919.09259756542,-2527.26457184569,-1967.61156920743,-0.723311231685585,-0.892340847713118,23.3688637232456,0.485143171962167,0.409695594403312,15.5516107242541,559.92874956131,559.92874956131,559.92874956131,559.92874956131,559.92874956131,0.0229999999999677,0.0229999999999677,0.0229999999999677,0.0229999999999677,0.0229999999999677,644.391267061234,644.391267061234,644.391267061234,644.391267061234,644.391267061234,86.015,86.015,86.015,86.015,86.015,8805,2205
-0.0794809440661757,-0.0532242080360736,-0.11607227152281,-0.447394386600812,-0.553586648141597,-0.363535280038605,-2.44523346820369,0.716584349489164,-0.0467673464091034,0.180934398796367,-0.973897624021884,0.0336105984298483,0.0513679593033058,0,-0.217131229159891,-0.127692764155768,-0.224033262319586,0.223773441016,0.323523621720784,0.09490092645625,0.167152092761182,0.350215557376163,-0.204437241817692,0.0503892224276387,-0.640878004767864,-0.151105366855902,-0.252229579964249,0.17032312300324,-0.0763663861448553,-0.0882446991020653,-0.161294518943812,0.266411492805218,-0.0766481645253454,0.201492649606002,-0.121339732520411,0.235948766538967,-0.446794285592746,-0.616362764310151,-4.73209414390121,-0.371742570119494,-0.854338394129109,0.157627774838228,-0.0199474195276091,-0.214932662190573,-0.111260707817733,0.346422735395528,0.0869034153065874,0.685864885002783,0.731695066617007,0.331788024731251,-0.399227185614822,-0.00518565121805051,-0.283235464103734,0.161000851800403,-0.637470744854121,-0.189749243541266,-9373.37447111338,-10793.4166953243,-9680.0165825383,-8887.09008451943,-6678.4386586789,-2439.45774367068,-2731.00462853459,-2202.34683307413,-2128.63103751579,-1661.15398267279,-0.75848252795899,-0.753357815271109,-0.675653360357701,0.468376636462625,0.470783093086946,-0.513786648816417,554.709530591965,554.709530591965,554.709530591965,554.709530591965,554.709530591965,0.0240000000000151,0.0240000000000151,0.0240000000000151,0.0240000000000151,0.0240000000000151,639.183729887009,639.183729887009,639.183729887009,639.183729887009,639.183729887009,85.08,85.08,85.08,85.08,85.08,8805,2205
