"Class_1","Class_2","Class_3","Class_4","model"
-10.4401108276213,-27.1550981273486,-7.73678261101529,-7.75366272898362,-8.05955600996997
-4.41870985009951,-1.62224521644318,-4.38216103916722,-2.43328794181401,-1.91560092001144
-21.9788074130755,-44.5958725489688,-11.1136451199432,-14.1021905170429,-12.3791810014065
-4.28155332675263,-5.40892672849798,-5.20374477965283,-2.41678775241384,-2.69833087668498
-3.25413357866074,-1.73049059180996,-2.32809785602076,-2.29480870395807,-1.99703957459193
-2.38377308188019,-5.17174120904648,-2.16002983310423,-2.65606187530972,-2.36632493717208
-9.95402143771241,-7.47347798633914,-22.9270434547183,-8.6472542157268,-8.55105074886419
-7.97156636581897,-13.1495288300388,-12.7576757652364,-6.41981091251634,-6.98799412633938
-4.00973176852068,-3.24411004328375,-4.34666215274465,-2.82467325681306,-3.13316291084832
-5.22615305571719,-2.49036901984749,-3.30496798537131,-4.16472134212871,-2.89549582910464
-32.4752994767166,-66.4896770472284,-21.1195658522984,-27.4354339344447,-22.7736243706937
-5.13134612691424,-2.41054953759073,-2.69168861002269,-5.01214406690037,-2.83109561727775
-9.97122506891876,-18.4113572686437,-8.45267373240596,-9.97972700465084,-9.26799083697181
-2.21880605786762,-1.20711981283638,-3.91607073908893,-1.9794820496731,-1.49804515728254
-16.0054282459979,-18.495665010759,-25.5610642434292,-16.4531515346121,-17.1281477698509
-17.4992687116155,-9.22426171236818,-31.1708624922817,-16.3568832725902,-11.000854595395
-7.67302437359388,-7.90565642743834,-5.41372742798111,-7.22538530726107,-6.16562573846053
-1.83748772301992,-4.63587082268859,-6.44966961038572,-3.52973713676272,-2.19643004438601
-11.6905054769595,-5.47651443045605,-21.0676466757783,-10.9012661070532,-6.87443063757326
-12.4443945387453,-13.8833224374625,-9.99305878154772,-8.76899546743379,-9.78876850698759
-1.54920041843339,-5.62666096500182,-3.11435771269363,-3.80282128065661,-1.82604135418585
-9.82974813388452,-4.4122683255746,-9.01381712027856,-7.6283610128555,-5.46287278643986
-66.3166589287579,-43.9582698267386,-72.0776891839937,-44.6817648884921,-47.8471755169454
-32.4643804269325,-88.2458860168499,-55.2797946939354,-40.222503777108,-35.3175717664854
-34.6987283511927,-54.8115538593025,-21.7572769323805,-25.5007136568061,-23.8777454179198
-15.0016770396545,-53.8565649396081,-22.0132442128889,-16.2871691517643,-16.1459646015862
-6.02985329999557,-6.46872744822967,-5.48603570402193,-2.90666151627936,-3.18822766064104
-9.59412856331559,-5.40449539441338,-7.9277019491935,-6.88173057511191,-6.10351474768341
-2.66824794735337,-1.46855466519192,-3.33064246752801,-2.07260928925915,-1.75406825610555
-5.06046220573309,-5.61975923281921,-6.98239052941518,-4.88133355033881,-5.13379549402782
-2.31319374270052,-0.563460722049237,-3.24554888811479,-2.79127160969167,-0.861042653589415
-5.49047596151034,-6.43007169185289,-3.70594071148367,-7.34967804719576,-4.45160971319112
-1.67449795804575,-0.756909328724319,-2.67736229628766,-1.55714805938444,-1.0401609524803
-6.75125655293654,-12.943941117258,-4.18312649917456,-6.40121747267051,-4.75018532954126
-10.7712415325501,-8.47635345915132,-7.71782410183114,-10.9045464844125,-8.65882557613187
-13.3913975708988,-14.4265609598644,-34.1276076905342,-14.6345646068281,-14.2754146837042
-7.2996095266291,-2.77411797113283,-7.14319720928695,-5.89023502414376,-3.40359683175806
-2.03720745835293,-3.59842565727475,-4.153653884587,-2.98471553466406,-2.4068622603212
-4.81562857181494,-6.14248983971308,-4.90482649583363,-3.27912930763623,-3.6521820575186
-2.42680470982061,-1.32751058842003,-2.35475025701976,-2.69761171424383,-1.61442076239377
-6.59526257326145,-6.91627673551053,-17.0581246048767,-8.70458704886291,-7.17760794749586
-5.40503320482453,-10.0144574459819,-7.20245886895454,-3.94754216437892,-4.32100671361861
-46.0312337531595,-22.2604976082241,-54.4485596259283,-33.3140102907772,-25.8578104706276
-138.581943050984,-229.416301107557,-141.00319814349,-72.5428072920183,-79.3848027256372
-4.1979953930071,-7.61827287972618,-7.02881668843945,-3.9493269452638,-4.24840242668817
-3.42772238443257,-1.69882701130192,-2.44287100399305,-2.54578823684211,-1.97978341273843
-19.2292245206714,-21.6817761917739,-23.4378715894214,-11.4970332335254,-12.8503480442236
-23.1016603855893,-19.576189115177,-17.3936921164027,-10.1233435653379,-11.0255738765592
-3.33990987546837,-1.58159459168208,-4.75427061775219,-2.27268944310162,-1.95454488360887
-4.85916369936337,-10.6149276130707,-5.30717895555998,-5.49538452874164,-5.17990409089284
-4.05246257929117,-14.7357234764316,-22.4337827614907,-9.32500871681842,-4.87152634138279
-3.102273869414,-4.51913816653705,-1.5954692824054,-2.28591991592346,-1.86586205395521
-9.42415027341097,-11.546709826872,-17.2157335208435,-6.37043367467082,-7.17656413784456
-15.1994841225634,-3.91845510819677,-20.4674928800939,-14.2755573596094,-5.9239966398638
-23.3082080402179,-31.8229639552958,-27.0352180268829,-14.9526545756029,-16.2998454816473
-3.94448920461473,-11.4992851705403,-3.98021370040281,-5.99618780295477,-4.16019980851905
-6.28776678087339,-4.30485719595545,-11.3525069721314,-5.18662593515019,-4.91020968740461
-8.00267143152923,-9.23278726948741,-5.01101128842056,-3.65753676918603,-3.93098250912805
-69.0660168495438,-49.3354565811291,-95.4608989433719,-55.0315161365285,-55.0057102974677
-29.6283100536966,-32.8613881875374,-14.9453253521651,-11.3255819766692,-12.4783069141585
-6.91956275573237,-29.5077118272897,-25.6608390889531,-13.961309214001,-8.31639386355437
-3.36787768645423,-3.75062994108479,-7.83071753258402,-3.18526561274142,-3.41963062061655
-6.32567105134092,-3.91956483074666,-6.75345978352373,-6.60861627319334,-4.81108999294871
-6.97579706784789,-21.7835998601826,-14.9751630969484,-8.94261820123678,-7.62368209249557
-28.9495376173241,-49.7606125534447,-18.1338248008785,-21.6840232606839,-20.3516820489563
-1.49355645144702,-1.0918449219931,-2.85711174112699,-2.71628856344415,-1.41331629758462
-2.12725159375718,-2.59672311303792,-1.78896593748355,-2.67905044455915,-2.0640992630804
-2.99073431155518,-2.27914858473153,-8.50282995322437,-4.39336554184289,-2.65829101849875
-15.8642727684558,-23.2656549296264,-8.63721372922767,-7.41013091632182,-7.98148662869166
-4.99844814980838,-6.77264123568948,-6.6037606463421,-3.30455241938874,-3.76469937526139
-9.54065158817062,-1.57070804939586,-11.265435021546,-5.43008865728719,-2.40173934233162
-2.37942895878121,-3.36052630247915,-4.00480859341841,-2.28778648745199,-2.46414949200446
-8.85551583445549,-8.26868598083983,-8.78387014803069,-5.5879472553888,-6.18245500292458
-5.26214233001267,-2.24161957508781,-4.51122441871006,-4.92245502351553,-2.84146266602103
-15.1637568421383,-12.8434721162944,-14.8443329428239,-10.4445011165692,-12.0140115659616
-5.7648092663375,-19.9427576499923,-13.7338600741495,-10.9928373608727,-7.02733475396963
-7.68810764795094,-21.0027774128579,-7.88865639142318,-9.04015079775174,-8.13687610647587
-12.368481907393,-11.7584784493516,-18.5123910623006,-23.2894338058847,-13.6034833127698
-3.59140179276524,-2.22540317718321,-6.56070743808733,-4.32521219728831,-2.86198881290574
-21.1371321638047,-49.7402820753309,-56.8075803445282,-34.6199956528438,-24.1800824801678
-64.4265982953725,-188.697774979958,-83.0404079860913,-81.3429026083902,-70.0765185462269
-5.56011334825792,-2.23231764166898,-5.39873479308087,-4.41066320677068,-2.83238151810878
-5.62948090043744,-7.91357839601131,-4.17239404829704,-5.09359813990553,-4.51385333818253
-2.41305132914406,-6.27903547929212,-2.51218772235387,-3.27275624215217,-2.5903710629695
-3.1314337412915,-4.35973205517478,-6.00316815453808,-6.36549043521299,-3.70065020888002
-8.51916912546159,-10.5829585126486,-6.25960829077879,-7.92013190611411,-6.83512778371403
-14.5241030439825,-10.1790207677859,-9.47817731275532,-15.4889596133346,-10.4319136436664
-13.4989334893812,-5.58068348434208,-16.2939439891091,-8.43353913144691,-6.3160731107121
-6.10486979383117,-8.89026379525911,-7.89687826778668,-5.33045128361383,-5.7606311055013
-103.605388269711,-168.016506805218,-46.827769407939,-94.4742476789299,-53.5690425318069
-36.9034184946056,-104.131277560171,-57.8540139240392,-30.4511389111843,-32.1307606316144
-37.0027563329061,-29.1289210499612,-14.8900055243473,-34.5436883453687,-17.8544861886628
-82.6282308152423,-109.113332800978,-31.7210806736299,-68.529263379109,-38.4594713882733
