"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"b_Price_1",-0.0718947156970907,0.00370243624471537,-19.4182184229935,0.0106561911060039,-6.74675547593963
"b_Acceleration_1",-0.0587201522635508,0.0206686857051566,-2.84102013554257,0.0381299814153604,-1.53999949865949
"b_OpCost_1",-0.0895580775357856,0.0143358117395063,-6.24715775870463,0.0316859208331715,-2.82643127234063
"b_hev_1",-0.309940052415045,0.129716361626686,-2.3893674516329,0.255881905028263,-1.21126209522636
"b_phev20_1",-0.442754113706048,0.12865893843364,-3.44130084622464,0.31784601337177,-1.3929830643752
"b_phev40_1",-0.195543399565595,0.124422743589888,-1.5716049487715,0.233198970909748,-0.838525996931923
"b_bev_1",-2.23644734508246,0.150763755764981,-14.8341180128781,0.32912485969627,-6.79513345526784
"b_bevRangeRel_1",0.594257953913249,0.058653319839042,10.1317019316899,0.135298194129695,4.3922090589295
"b_noBEVFC_1",-0.271932626850441,0.119476061955996,-2.27604276872295,0.175235189469906,-1.55181517863534
"b_american_1",-0.00439900694939504,0.113937857530594,-0.0386088262912424,0.221465835547916,-0.0198631402379139
"b_chinese_1",-1.39239649689738,0.128689727705557,-10.8197951905159,0.303990775353767,-4.58039062296213
"b_japanese_1",-0.202748341854071,0.109046313766248,-1.8592865256196,0.17950035848489,-1.12951496902519
"b_skorean_1",-0.265471529120934,0.114423690738738,-2.32007486742479,0.24104940720611,-1.10131583478213
"class_intercept_1",0,NA,NA,NA,NA
"b_Price_2",-0.219769901228868,0.0126465464035654,-17.3778590783417,0.0422691124071521,-5.19930248622117
"b_Acceleration_2",-0.11963296658644,0.0221046428964518,-5.41211939712645,0.0468297056289641,-2.55463844966916
"b_OpCost_2",-0.210167025987774,0.0155743674022067,-13.4944181397696,0.0271310063307587,-7.74637783153313
"b_hev_2",0.224064772180661,0.156837066316643,1.42864679532,0.358173593215657,0.625575911861687
"b_phev20_2",0.349802246159632,0.144662558844232,2.41805653760272,0.240038711066609,1.45727430632039
"b_phev40_2",0.0839518502917166,0.152066284972867,0.552074053145283,0.28571920513527,0.293826416925564
"b_bev_2",0.0666090420934558,0.131207432955294,0.507662108717204,0.226003293263141,0.294725980014377
"b_bevRangeRel_2",0.343354525676338,0.0505726112286144,6.78933749582748,0.136555986844631,2.51438646968292
"b_noBEVFC_2",-0.0439881763003026,0.101537893724873,-0.433219310413244,0.181516787876659,-0.24233668309618
"b_american_2",0.0993907950554705,0.114280301267174,0.869710649634243,0.185410836926781,0.536057097324469
"b_chinese_2",-0.905894040556883,0.145902436820554,-6.20890274554527,0.394162778774676,-2.2982739348779
"b_japanese_2",-0.0481542607045222,0.11469460792109,-0.419847642163372,0.223647117316306,-0.215313576505514
"b_skorean_2",-0.201811455356261,0.114300261759049,-1.76562548720747,0.199640135410405,-1.0108761694706
"class_intercept_2",0.150167153019737,0.130498385249614,1.15072039192287,0.280255638647186,0.535822057834783
"b_Price_3",-0.0731269213333495,0.00430911732888677,-16.9702785401393,0.0123153653228786,-5.93786050321216
"b_Acceleration_3",-0.0983002442681696,0.0224666594462056,-4.37538319853651,0.0419948663751488,-2.34076811651294
"b_OpCost_3",-0.217811936280445,0.0198348909204033,-10.9812520348368,0.0674422728569584,-3.2296055137764
"b_hev_3",0.197457135103428,0.137916030207173,1.43171997342742,0.209390488241756,0.943009096360911
"b_phev20_3",0.184623178416788,0.141871617709146,1.30133977040628,0.2283349551625,0.808562921456315
"b_phev40_3",0.230638960203282,0.138595154484293,1.66411994027843,0.263018146498489,0.876893717310898
"b_bev_3",0.321350961686938,0.125114932516984,2.56844610968652,0.311749101337188,1.03079996159913
"b_bevRangeRel_3",0.247488364280214,0.0456275817219113,5.42409557860405,0.114649801111897,2.15864625913017
"b_noBEVFC_3",-0.526911344879186,0.103188189569458,-5.10631446367718,0.163162552234338,-3.22936444462099
"b_american_3",-0.514505561974884,0.112144992256529,-4.58786033707119,0.302945908607969,-1.69834134528843
"b_chinese_3",-5.24428426407075,0.37859520524741,-13.8519563676028,0.728973146696069,-7.19407057425842
"b_japanese_3",-0.0991899581878834,0.103415908806121,-0.959136358544599,0.292179725371306,-0.33948268676696
"b_skorean_3",-0.720060904438188,0.107131693035842,-6.7212687864205,0.27595625166174,-2.60932992132688
"class_intercept_3",-0.0101135111655799,0.132964200578474,-0.0760619108119336,0.253434781355583,-0.0399057742251648
"b_Price_4",-0.0284407084262474,0.00325854564125564,-8.72803746130379,0.0107555855095722,-2.64427337785897
"b_Acceleration_4",-0.175119870128033,0.0196555988754465,-8.90941411847749,0.0484325516178531,-3.61574734921629
"b_OpCost_4",-0.115010363959721,0.0132396511434269,-8.68681226671296,0.0350375961120714,-3.2824844373412
"b_hev_4",0.242265883763528,0.126513912258125,1.91493472488019,0.243342600528854,0.995575305092551
"b_phev20_4",0.0861945628908087,0.12627195570178,0.682610500580011,0.194452743042394,0.443267405448823
"b_phev40_4",0.478181042112494,0.1234015635194,3.87499986608613,0.21721592264089,2.20140879314378
"b_bev_4",0.615263903669514,0.111002935092078,5.54277148761107,0.207504686171016,2.96506028380699
"b_bevRangeRel_4",0.379416879969311,0.0411839602529411,9.21273422077507,0.124243764769953,3.05381023081384
"b_noBEVFC_4",-0.397998091531932,0.0844437494793351,-4.71317408317272,0.153675234873639,-2.58986486572928
"b_american_4",-0.0151036820051253,0.102678977749729,-0.147096147002351,0.194310332201656,-0.0777296906139329
"b_chinese_4",-0.225482560731224,0.109701480534069,-2.05541948598585,0.208200572641818,-1.08300643879177
"b_japanese_4",0.170135449290619,0.098289042134241,1.7309706717688,0.180523832836653,0.942454226775509
"b_skorean_4",-0.56934192547181,0.0997441625707489,-5.70802251277586,0.183463921803344,-3.10329093521772
"class_intercept_4",-0.09883023046955,0.138282763021069,-0.714696671590889,0.25540091992658,-0.386961137406869
