"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"b_Price_1",-0.0539783983516698,NA,NA,NA,NA
"b_Acceleration_1",-0.119950784829968,NA,NA,NA,NA
"b_OpCost_1",0.0927470549868144,NA,NA,NA,NA
"b_hev_1",-0.203419670893041,NA,NA,NA,NA
"b_phev20_1",-1.57483499464156,NA,NA,NA,NA
"b_phev40_1",-0.755671061083702,NA,NA,NA,NA
"b_bev_1",-1.87147574062919,NA,NA,NA,NA
"b_bevRangeRel_1",0.276488081055235,NA,NA,NA,NA
"b_noBEVFC_1",0.473521667450074,NA,NA,NA,NA
"b_american_1",-2.21505903592352,NA,NA,NA,NA
"b_chinese_1",-6.13064436780684,NA,NA,NA,NA
"b_japanese_1",-0.56328707049281,NA,NA,NA,NA
"b_skorean_1",-3.50838119470918,NA,NA,NA,NA
"lambda_ICE_1",1.53502241779136,NA,NA,NA,NA
"lambda_BEV_1",1.71999377130977,NA,NA,NA,NA
"alpha_PHEV_ICE_logistic_1",9.98477026691435,NA,NA,NA,NA
"class_intercept_1",0,NA,NA,NA,NA
"b_Price_2",-0.0839528175337424,NA,NA,NA,NA
"b_Acceleration_2",-0.111702479456745,NA,NA,NA,NA
"b_OpCost_2",-0.231897537410282,NA,NA,NA,NA
"b_hev_2",0.23398714114121,NA,NA,NA,NA
"b_phev20_2",0.420222241178388,NA,NA,NA,NA
"b_phev40_2",0.376781015985684,NA,NA,NA,NA
"b_bev_2",0.61786079774913,NA,NA,NA,NA
"b_bevRangeRel_2",0.287292424844462,NA,NA,NA,NA
"b_noBEVFC_2",-0.494297756328584,NA,NA,NA,NA
"b_american_2",-0.304661711979475,NA,NA,NA,NA
"b_chinese_2",-4.32604444924905,NA,NA,NA,NA
"b_japanese_2",0.207591525443882,NA,NA,NA,NA
"b_skorean_2",-0.247331781548843,NA,NA,NA,NA
"lambda_ICE_2",0.366825029464659,NA,NA,NA,NA
"lambda_BEV_2",0.980228562144047,NA,NA,NA,NA
"alpha_PHEV_ICE_logistic_2",0.425611409157249,NA,NA,NA,NA
"class_intercept_2",1.17526731435059,NA,NA,NA,NA
"b_Price_3",-0.108056741897877,NA,NA,NA,NA
"b_Acceleration_3",-0.14723157690439,NA,NA,NA,NA
"b_OpCost_3",-0.176641853127337,NA,NA,NA,NA
"b_hev_3",0.217105300133128,NA,NA,NA,NA
"b_phev20_3",0.0128811913032538,NA,NA,NA,NA
"b_phev40_3",-0.0150782943431887,NA,NA,NA,NA
"b_bev_3",-0.167398433976405,NA,NA,NA,NA
"b_bevRangeRel_3",0.608301308096852,NA,NA,NA,NA
