"Class_1","Class_2","Class_3","Class_4","Class_5","Class_6","Class_7","Class_8","model"
-6.82538223667704,-2.29892512753885,-6.12535233301249,-6.97715152912476,-8.36149017668434,-4.59535542927198,-5.45301426514232,-13.0293453163506,-2.96253587586463
-11.2561671982206,-11.7628898243269,-16.0272765473285,-7.58729751384903,-10.9868873238447,-15.8083035632793,-253.19153254653,-10.0375490589058,-8.55173692205421
-25.1328266080357,-49.2035990726158,-57.7813259658565,-40.7507114913964,-15.7199342835706,-29.6882388246309,-685.406278709527,-100.443659894722,-19.9003609286802
-54.768474107511,-54.9365124921081,-42.0787911093276,-23.2451247312218,-44.5236529293929,-43.617438053294,-656.652707846128,-63.2024283152568,-26.2959738620077
-10.9009635696217,-6.56383855122894,-7.48746857283,-5.44968021169407,-9.27696637075929,-9.48237283695997,-102.097902963697,-4.27059782383742,-5.27167064517848
-7.54596901229794,-3.57197710567624,-1.59200585730232,-3.29834468727796,-5.03357303119476,-3.24028344291366,-2.06793676618368,-5.37546119896143,-1.92478099824528
-26.0681439030387,-25.5509287350898,-12.0087226299916,-15.4039621307397,-9.57420841074972,-15.9957933835301,-29.2273249086208,-52.5865133435634,-11.4150973728891
-64.3379978756305,-32.4325019955134,-65.4746383806586,-58.7345886260122,-111.557374559817,-95.5649486389293,-241.609809675523,-78.5825556140022,-38.7769267093365
-6.83641234060639,-6.09748271279293,-8.73098533295003,-4.14007211536065,-6.18443211238521,-8.50147991451564,-146.81802852258,-9.35087320388532,-4.55940520468619
-17.0747359456525,-13.0989347561177,-33.6354014791522,-12.2452510833806,-23.5740395188163,-33.4216920521809,-717.171529465039,-8.53089067552734,-11.3948410369542
-7.22443299546442,-5.61050845339809,-4.22561462907709,-4.63426354510583,-4.25206499054287,-4.43291088716594,-5.78190505400727,-5.80538642381767,-4.47211808784724
-5.28076734948553,-2.31134084463267,-1.66855072129577,-2.72283941229245,-2.99393346864169,-2.71787586661445,-2.313349049225,-4.53705904223979,-1.98664661627608
-4.68945759334819,-4.137620541552,-1.80399703083252,-3.09931103649064,-2.95006432424244,-1.97222079283642,-0.123161728122245,-7.31567802850961,-0.624328841505022
-40.3681365747951,-27.5018820177213,-45.5891745611707,-49.1239021402954,-41.9822540539837,-56.7467841725881,-111.180566981989,-84.5864720583057,-32.5468614286139
-8.86934547424459,-14.8722371752052,-7.96711374579359,-7.0979087760235,-6.68696254601926,-3.82461051209518,-48.7941740739995,-14.6172451227387,-4.7061019361379
-7.25189030625908,-3.074110532,-9.4428261448489,-5.50136330582074,-4.66639184398703,-5.72730363011703,-332.300996509013,-11.3527055281856,-3.72914464019656
-2.64673498267731,-2.36314798449733,-3.71609010916095,-2.86882839929932,-2.16176134273631,-3.78140760190396,-24.1882991985907,-5.28694378080872,-2.46611519226755
-18.560317975827,-9.04400986293836,-16.6866976279572,-16.2287804891292,-12.4798486507166,-15.1204525740572,-55.7373764418957,-36.1178217284964,-10.7305675594381
-17.5230866934832,-10.5656339658118,-9.70696723240543,-11.1535777304303,-15.1012230789544,-14.6168494173207,-13.7919430249469,-23.4070131858201,-10.5661295753954
-27.4773602779836,-19.9392743560415,-4.7890084777934,-10.6109818652679,-11.7942961552338,-8.54856014958218,-16.1828551668382,-23.3645967024396,-6.39229418965663
-10.7960408790201,-13.0566025775334,-7.13898437453502,-6.15558561739291,-7.54864191079066,-10.0627554099741,-24.8871516538626,-14.7135378257232,-6.94693941936059
-7.65376639658974,-16.191893140605,-4.43531878949182,-4.98951677189937,-3.10776377793504,-1.35596156429834,-3.75180000515624,-8.60913525818417,-1.87961225001094
-7.17236639565994,-3.9166686573676,-2.06359567443781,-3.8675047638062,-3.75150567112233,-3.12148549661692,-8.72169753757873,-1.89906358643723,-2.39167391724225
