"Class_1","Class_2","Class_3","Class_4","Class_5","Class_6","Class_7","Class_8","model"
-6.10149454384239,-2.45506281238066,-7.17698712242777,-6.13786975062116,-7.42877909579369,-4.37413112971962,-5.59181920548711,-13.3239163594657,-3.12689050733926
-30.7500922503932,-48.9864786899138,-81.0547319425051,-40.3784160467144,-15.4639915175605,-30.7720669393268,-233.812899345424,-93.8356201828151,-19.7852827054982
-49.5208479361951,-52.2318741306369,-57.0338880628593,-21.7073632958977,-46.8119045650138,-44.6434051531158,-290.109134803965,-63.1855160448558,-24.2775648037824
-9.98195105019374,-6.16085203027992,-9.03906358731362,-5.14548027725005,-10.1218399515754,-10.0305684020446,-45.9972755885732,-5.07629839063547,-5.62896012085208
-25.6843815533581,-25.1585948505581,-12.2601220005725,-14.3026857545457,-10.2702596124321,-18.5491665655973,-36.9968648803659,-51.5565978203008,-12.1093961137496
-56.4567191578273,-32.5719052972421,-67.9956676327284,-51.0504057667415,-104.315799653519,-109.772588477818,-254.209140507942,-69.8046896356187,-38.9708700743853
-6.5739086407504,-5.71144246042878,-12.7318907961527,-3.87583514187716,-6.95117835238331,-9.44238138192315,-56.53783208673,-9.28664698860472,-4.22910054847504
-7.20333466018626,-5.47018423462701,-4.31273177664319,-4.13408361768439,-4.61207967771154,-5.38914761617663,-6.42520972995014,-5.57574921692841,-4.47161187953723
-5.15204582260148,-4.10706870635539,-1.79630380349751,-2.52153504551582,-3.05822068784543,-2.10825273388802,-0.137160605995145,-6.61042283897304,-0.620375576390494
-36.9907747660389,-27.9712639690149,-52.873117621669,-45.4372491289045,-42.2321132357214,-61.1218606021343,-125.889318947032,-86.5710840169651,-33.0436749981348
-9.20167659113602,-14.746051336637,-7.19415761872348,-7.36326266455309,-6.73917726069252,-3.67635270035707,-19.5663422628367,-13.686182550325,-4.60597814447501
-6.0701141175966,-3.06127600817772,-20.7222712834099,-4.838202199954,-4.71338368069615,-5.82283759067495,-94.915146608326,-11.0788145920756,-3.72223948659995
-15.7772360111654,-9.20397928685353,-17.5826701355447,-14.8475462347069,-13.7590609889998,-15.2701276451457,-30.9933221733939,-34.7134479260626,-10.9320547829037
-17.2158070373298,-10.1471724339018,-11.3665784074267,-9.25854656771588,-15.5523274352513,-16.439640772035,-14.7531389207629,-25.3452558340606,-10.1743207390955
-8.77457461276843,-9.94452780911587,-2.43776452063289,-5.3472578715227,-3.60853558133938,-4.16266516187923,-8.50362052224424,-11.0150499699855,-3.24867154187442
-8.5422050507278,-15.5645621016789,-5.05764625084527,-5.0394976494915,-3.59307181517921,-1.18904316073079,-4.21724236822026,-7.28826457071577,-1.7414762587615
-6.77546647675944,-4.43573961505928,-1.40288686166442,-3.51513867855886,-4.97355246229544,-1.89570202746449,-1.5562097305456,-6.99107310038188,-1.77982495602289
-20.3141288560635,-35.617195795845,-13.4498309007026,-15.199605184034,-19.7879912431404,-26.6152469903763,-197.599289730418,-35.8961372663155,-15.2423181195164
-12.811059339469,-7.74667033346191,-4.2638671331737,-5.08436118179952,-12.0302780268829,-5.43559824815988,-2.42579955449122,-20.4187086015082,-3.46391207912473
-7.71577669669595,-6.66836725500091,-6.57034220476903,-3.57170822304155,-6.94675544471594,-11.0998266149195,-54.9338171480515,-5.46418861069094,-4.15151016498569
-2.87421450683752,-1.2498593259529,-1.78878032264834,-2.24867733549421,-3.58864032110779,-2.50665958492591,-5.52337589057257,-3.70031780006464,-1.59239461188059
-14.0903822219858,-27.3577609700149,-50.1956449737078,-10.6610308783725,-14.2959421296605,-25.6794248945988,-228.653738933322,-15.4241180175574,-11.5286468578051
-16.0619835253469,-15.2757424070088,-10.1774108393642,-8.34364187142562,-19.0657547811204,-13.4891852566239,-35.9522476422588,-19.0343139981922,-9.33515173859378
-69.6358981167217,-64.6244581108497,-44.1098538227245,-30.074769069457,-56.2355027756684,-78.1958246144508,-244.689702546299,-17.045231454682,-23.7865129384135
-4.43445821442057,-7.33512607651908,-5.71638240621743,-3.59537046359823,-8.66726135913512,-7.28840132458703,-15.7226097083358,-15.7220158047686,-4.03717741264228
-45.2423567005164,-101.381096331613,-127.329854534003,-35.3171867055243,-42.0513254883164,-93.2414750874057,-685.093928626001,-15.2258753407417,-21.9854108687336
-12.4033954395639,-12.6284368720223,-73.2532312964087,-24.6660919666751,-27.852363371602,-34.3382213225857,-323.861720047611,-29.6533608837535,-14.9029501937544
-39.067486396595,-36.591320828081,-10.0343507565876,-15.3141974395342,-31.3117595563427,-27.127144529314,-3.53328887467767,-55.3635374198639,-6.26286297303684
-9.81798245291538,-11.7768087260216,-16.9407161821819,-5.32967661432727,-9.51808689697948,-12.1366576903106,-57.4681669835524,-15.7878495834012,-5.77475064146402
-127.366005485762,-132.191492644029,-27.693332080349,-70.6209843102655,-99.8422773948781,-100.569371502702,-207.972046131203,-138.336835274948,-36.6582688537093
-4.06647175598726,-3.6694645444451,-3.03395943546228,-3.96147911563668,-6.1063802110548,-4.72831977771355,-1.48930341147276,-10.9271967885714,-2.15703391151953
-5.42997925937481,-4.40689353337385,-1.34673139286064,-2.12350337769278,-4.50269796577482,-3.99333784334557,-1.47503640994034,-5.02473835527763,-1.65221272356007
-9.31416082472179,-3.73581771432511,-1.82031658167471,-2.76079318183378,-7.00648330939088,-3.32746375005095,-1.02078873354608,-8.25388989202507,-1.66225083299176
-3.87679533734056,-3.98986477994944,-6.64800033754599,-3.88745786325794,-3.55401191727907,-1.85041434510459,-19.532508827278,-9.42960319011218,-2.440112109176
-4.44100082610898,-3.34192421940474,-3.11590817401107,-2.68346191562073,-5.04502653278505,-3.60632815212851,-3.58995085778578,-9.05765152043278,-3.00353852995052
-6.76876079511754,-9.1545456510199,-10.3481394764143,-4.58300657456123,-3.00529634780629,-8.39782329266783,-56.6301824931534,-8.58418994821406,-3.69705028591455
-11.6435908925514,-13.468576085152,-16.1009629531323,-7.11013087988824,-12.3396109727949,-26.5596660805759,-97.3878823299392,-11.3105835448537,-7.92278748770662
