"Class_1","Class_2","Class_3","Class_4","Class_5","Class_6","Class_7","Class_8","model"
-57.350738477397,-35.6393132291318,-68.7027128981731,-56.7211562626972,-109.964783268662,-95.5314271886268,-222.556719849593,-69.4502980009311,-42.3059175927302
-4.75189695076607,-2.33847807713775,-1.68225769008969,-2.52828394747524,-3.56420115857129,-2.30933342590463,-6.24505203535177,-4.80070661080487,-2.00217923770964
-8.88736554790132,-14.8169184358083,-7.17310658384276,-8.19684608918642,-6.31987195558859,-3.73762122451978,-32.8061766314547,-15.3759473473808,-4.61608969618162
-12.2443647152424,-7.68762249977815,-3.61004143775633,-6.19300439668697,-10.7145220331518,-5.75189853823762,-2.15363163228459,-20.3718760692963,-3.18787338437456
-8.75542046406651,-6.5107742432098,-5.52380636062196,-3.59090280917227,-6.93032507655087,-8.96063569078617,-112.476310688362,-4.48228914120222,-4.25535812591467
-14.9179159004029,-26.8931468092897,-28.4132952511231,-11.0369764435565,-12.6356161723379,-23.1505339990497,-Inf,-16.177856089923,-12.0257523273714
-16.4262963808011,-15.4494231523798,-9.95965690656778,-8.37884479741121,-17.0848483038849,-13.2562844834536,-30.4097221004015,-17.2678833552461,-9.50703439262076
-7.28548149093621,-8.83365673016229,-7.64408176565189,-4.31660304297709,-2.54293920879877,-7.61471968330788,-136.788400755234,-8.88145896772414,-3.21016320491574
-14.4172640975355,-14.4463891776978,-9.65876812835355,-8.72330649640807,-19.5042459593584,-12.5585133542492,-21.5850459478271,-21.1646518508788,-9.84955512275402
-4.75092463959305,-2.30541545881221,-1.3797691439014,-2.62613920727013,-2.31290879903666,-1.83412641921231,-2.66895037530572,-5.63302470205857,-1.77158047349526
-12.6217830195586,-10.468229376039,-9.67753899856402,-13.9714665389775,-12.8579273880201,-8.39757151586312,-40.8269762590613,-7.97254143942677,-9.60385640005063
-4.15693688379504,-3.3480986433174,-4.74858471888098,-3.08080542183516,-2.15795355650693,-5.59409477715676,-111.269506213513,-4.57388272246556,-2.56213706984059
-78.536185315407,-22.9087968057439,-82.6934498916395,-65.7474047250245,-93.349840309315,-62.5381418832049,-326.206570487477,-66.4112584403564,-30.936890749845
-4.888737394043,-5.01510941178634,-4.47923964152878,-3.66191455854211,-4.11456840035996,-7.27621587019644,-81.1136284218527,-3.61099022311749,-3.97216994173744
-16.2862631940693,-16.1081030391301,-10.1680216865186,-16.6723605136192,-24.7903564509307,-13.6780850814918,-4.91346080708752,-45.4399500845996,-7.37354435695243
-10.4342869611653,-4.16219305923672,-17.5689853284849,-14.5516886122953,-11.8882287392925,-9.62288236817293,-112.607889778579,-12.8805288504663,-5.72684026741054
-30.0363623041802,-16.9158463168786,-21.8601443344196,-34.6560428423863,-19.8340091471688,-10.3995410198772,-20.4477840419926,-50.3667566589064,-14.1114682471729
-28.530941735497,-14.4022897043513,-51.9068467520029,-26.3195031408672,-34.3458770515615,-36.3358376262085,-Inf,-29.5336495728129,-17.3320099974631
-5.97742443417027,-5.84597694106573,-19.1181708604796,-9.45063891554064,-5.16007875350892,-9.87330877170166,-Inf,-11.4561063666062,-6.04207777849169
-68.4175055421534,-59.0900350568778,-42.0497047737908,-47.3822109992276,-72.6032382586498,-64.5969835212011,-114.367450727178,-30.2248475540635,-38.5461467519984
-52.9445430394399,-37.7576910404544,-10.8156373389682,-20.2826895376024,-25.1033551891031,-31.7062016589763,-87.0700035529889,-35.3267029505359,-13.9922166623706
-9.96998084413064,-4.37354014000368,-12.8628819004758,-9.20810403081324,-14.0418803041778,-8.31088152122497,-36.7664477513672,-12.5591052003739,-5.39960207844208
-13.7109877276546,-14.9402848626814,-9.9063316736079,-12.5398861590008,-17.2647475678402,-10.9585594356052,-3.62581337492204,-21.2273309520868,-5.3763333801594
-6.7185421383396,-5.76319172929612,-2.24469696428583,-3.30988707502676,-0.716367798536943,-1.43768624956793,-7.74178854504222,-10.5490996109558,-1.11769483863
-18.3973122199785,-26.0904401276651,-17.6191231880968,-8.62862473842694,-11.2686149048587,-24.6387066513601,-519.864107504885,-31.6469426400041,-10.0391781174198
-12.756366316958,-18.1283684893715,-8.9231098716667,-6.96887042597944,-13.0251282758377,-10.3539152356617,-18.8993842411102,-16.629666547286,-7.96413089449992
-3.84984562567822,-4.29655402096382,-8.42133900480925,-4.71730491458422,-4.98740080095848,-7.19515094431438,-194.601188014216,-8.02294021864064,-4.47054890948624
-6.22010031232502,-4.12353082409438,-2.48046477395138,-4.43691661366261,-6.30423516867767,-4.3951252145942,-1.61026431511161,-9.47920850432421,-2.2643655768348
-6.47011303012426,-4.9376669131987,-4.90654744205552,-5.63145659335019,-9.47984098989341,-6.9659668832501,-7.32143175292875,-12.3146790497586,-5.29701768276782
-5.06746381219729,-4.46730141555712,-9.31328025421549,-6.53267272813535,-7.0673017128432,-8.61162128479683,-31.7104119025786,-5.33740315803145,-5.09815628322683
-22.6491696057226,-16.3632928139333,-7.01278664906242,-17.8721163450835,-19.840533568022,-11.0387885808099,-8.81600921925916,-45.7842536089328,-8.92491798240837
-29.8878534071022,-21.6303881844065,-8.46178817761546,-14.4900183485871,-16.1848590099993,-20.0676258692786,-53.6692588736593,-24.3783583840465,-10.1539952991287
-32.6595609212972,-24.4200362764992,-22.4180263451944,-14.5799751686035,-19.3010572273791,-24.3887632848748,-610.015076750963,-28.5009257745494,-16.8228512980133
-15.6012160035493,-21.6533779042737,-6.75751873786234,-9.91564069822062,-7.74003782862219,-8.20663735543224,-117.801031553715,-25.3573419939021,-7.69427169804708
-7.80080104237737,-8.57251884386385,-9.82193843883986,-3.97276096404205,-5.67283976118549,-10.6262607046243,-Inf,-4.39912143877781,-4.49822259532903
-15.9157376207525,-15.8614854910779,-11.3835815721496,-7.11163516743444,-15.0050695856231,-18.6169236978921,-30.2843070689792,-18.6711468709193,-7.98171465143106
-3.19658433293304,-3.40495257928231,-2.10471184673865,-3.47588579770224,-2.31189215714155,-2.60399092129925,-7.40016442664223,-3.79460645429744,-2.38407307255637
-4.81315887550713,-8.13981605105306,-2.14305707475157,-2.40137726659805,-3.64970000108427,-4.78214854423167,-108.293746053468,-4.7267084015227,-2.44963438018211
-3.38195240853352,-2.18099796202305,-1.91749938708204,-3.04539776751496,-2.47343457203597,-1.73089635487329,-2.61056715636465,-4.65208478299687,-2.02273173471885
-16.2687448996141,-24.7000945776132,-7.17263730328193,-9.73641279148531,-3.54730957228426,-8.45450897090036,-40.5396097992633,-26.6927770340923,-4.71663760401487
-4.50303033202714,-1.21594549243547,-3.15975239024523,-2.68300550792453,-3.35131051129411,-4.29410271481022,-12.7572411894192,-3.35427646436715,-1.54627745136057
-32.4849799248434,-28.6507378208943,-20.1772349513099,-13.6156983196891,-23.9989001466598,-22.9832526312842,-63.6128740930401,-16.484684027665,-15.5611168690609
-1.93654362501343,-1.54199484428173,-2.23192257994734,-2.91020847084525,-2.53261178982185,-1.95340462881742,-5.84708194580445,-3.95902762947687,-1.8387037392118
-8.39996158255409,-9.5052214932918,-3.05815428677366,-4.84602021108445,-9.29319829704378,-3.80527166759306,-3.45295176975524,-12.6156810112826,-3.48219622291811
-18.4647677086379,-14.3111681691873,-7.53774573026338,-7.97080583931823,-9.81222848954762,-11.3740096690106,-30.4804084109531,-22.0359769443144,-8.32734160972219
-15.1465915438094,-7.03801821929482,-12.3812217888193,-10.9087451324853,-14.3142906935231,-15.6422964338422,-43.9022474877214,-14.6954701706919,-8.18361642030674
-14.6431675686362,-8.27806965292299,-16.4492424521032,-15.3386776872282,-6.37728031510484,-13.0548557559808,-75.4276611258673,-30.7657188988636,-8.12502136995457
-15.7917601803569,-10.4819734949857,-6.51455909266063,-6.9115998075076,-5.43887220970114,-7.35282161855911,-183.760892330124,-10.1396113572436,-6.51136997020331
-32.4992636704621,-20.9381171442701,-8.33735713413637,-13.0114080699835,-22.1903232403086,-14.3055489412299,-8.54269756213182,-16.8041290904678,-9.70178271282706
-32.9659542340598,-30.8632427804537,-16.5453796415682,-11.1762354784514,-21.7070046303971,-30.5129368619261,-257.760928683909,-46.4025961145031,-13.1214057722701
-86.6452904004881,-83.1966278941936,-33.1963771956516,-45.1747305552872,-64.6225940446384,-35.2585554056847,-131.657395482778,-54.3157643761637,-37.6807300185026
-98.6203887623975,-88.8721324013629,-41.6565229451993,-70.8339488510873,-105.394973731668,-45.1383391301288,-8.19049964180051,-132.187949036259,-20.4175167129984
