"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"b_Price_1",-0.0756417786074931,NA,NA,NA,NA
"b_Acceleration_1",0.0467630244914836,NA,NA,NA,NA
"b_OpCost_1",0.111740707139634,NA,NA,NA,NA
"b_hev_1",-0.457250248624464,NA,NA,NA,NA
"b_phev20_1",-1.82632504348414,NA,NA,NA,NA
"b_phev40_1",-0.510136917714047,NA,NA,NA,NA
"b_bev_1",-2.44935510527754,NA,NA,NA,NA
"b_bevRangeRel_1",0.166785655559245,NA,NA,NA,NA
"b_noBEVFC_1",1.18011332205926,NA,NA,NA,NA
"b_american_1",-3.42775262370086,NA,NA,NA,NA
"b_chinese_1",-6.12596324216989,NA,NA,NA,NA
"b_japanese_1",-1.10064806657852,NA,NA,NA,NA
"b_skorean_1",-4.18321847064374,NA,NA,NA,NA
"lambda_ICE_1",1.38429705269237,NA,NA,NA,NA
"lambda_BEV_1",1.70126507460585,NA,NA,NA,NA
"alpha_PHEV_ICE_logistic_1",7.86350972508494,NA,NA,NA,NA
"class_intercept_1",0,NA,NA,NA,NA
"b_Price_2",-0.0889113637342505,NA,NA,NA,NA
"b_Acceleration_2",-0.115832561258616,NA,NA,NA,NA
"b_OpCost_2",-0.222889703608812,NA,NA,NA,NA
"b_hev_2",0.235607252978626,NA,NA,NA,NA
"b_phev20_2",0.389654341532217,NA,NA,NA,NA
"b_phev40_2",0.365658280054843,NA,NA,NA,NA
"b_bev_2",0.623527678811846,NA,NA,NA,NA
"b_bevRangeRel_2",0.254467165295895,NA,NA,NA,NA
"b_noBEVFC_2",-0.610696992170702,NA,NA,NA,NA
"b_american_2",-0.255352275520018,NA,NA,NA,NA
"b_chinese_2",-4.50366942688826,NA,NA,NA,NA
"b_japanese_2",0.297031791774347,NA,NA,NA,NA
"b_skorean_2",-0.281640349059561,NA,NA,NA,NA
"lambda_ICE_2",0.355837720908446,NA,NA,NA,NA
"lambda_BEV_2",0.970707997734024,NA,NA,NA,NA
"alpha_PHEV_ICE_logistic_2",0.139140939661317,NA,NA,NA,NA
"class_intercept_2",1.21579232331379,NA,NA,NA,NA
"b_Price_3",-0.103181847893998,NA,NA,NA,NA
"b_Acceleration_3",-0.196867475324907,NA,NA,NA,NA
"b_OpCost_3",-0.193159164849787,NA,NA,NA,NA
"b_hev_3",0.0524304701493475,NA,NA,NA,NA
"b_phev20_3",0.0611420216034805,NA,NA,NA,NA
"b_phev40_3",0.111498572063476,NA,NA,NA,NA
"b_bev_3",0.0243871202411459,NA,NA,NA,NA
"b_bevRangeRel_3",0.44556154729191,NA,NA,NA,NA
"b_noBEVFC_3",-0.319797333168315,NA,NA,NA,NA
"b_american_3",-0.0758911999014854,NA,NA,NA,NA
"b_chinese_3",-0.20229676834483,NA,NA,NA,NA
"b_japanese_3",-0.254851853204528,NA,NA,NA,NA
"b_skorean_3",-0.242844911282448,NA,NA,NA,NA
"lambda_ICE_3",0.254656101815322,NA,NA,NA,NA
"lambda_BEV_3",0.625200697293537,NA,NA,NA,NA
"alpha_PHEV_ICE_logistic_3",0.27215414787227,NA,NA,NA,NA
"class_intercept_3",1.08028449355262,NA,NA,NA,NA
"b_Price_4",-0.0154046925863528,NA,NA,NA,NA
"b_Acceleration_4",-0.193297878000005,NA,NA,NA,NA
"b_OpCost_4",-0.0437284878038623,NA,NA,NA,NA
"b_hev_4",0.623132464412149,NA,NA,NA,NA
"b_phev20_4",0.432006582740498,NA,NA,NA,NA
"b_phev40_4",0.61785799598943,NA,NA,NA,NA
"b_bev_4",0.729362721630143,NA,NA,NA,NA
"b_bevRangeRel_4",0.144919021319343,NA,NA,NA,NA
"b_noBEVFC_4",-0.516420058412157,NA,NA,NA,NA
"b_american_4",0.414647733861739,NA,NA,NA,NA
"b_chinese_4",-0.0273364452367181,NA,NA,NA,NA
"b_japanese_4",0.363941682891775,NA,NA,NA,NA
"b_skorean_4",-0.344411224656015,NA,NA,NA,NA
"lambda_ICE_4",0.866201970048033,NA,NA,NA,NA
"lambda_BEV_4",0.947187624795919,NA,NA,NA,NA
"alpha_PHEV_ICE_logistic_4",4.09724763235077,NA,NA,NA,NA
"class_intercept_4",0.701441177807111,NA,NA,NA,NA
"b_Price_5",-0.0368213464160801,NA,NA,NA,NA
"b_Acceleration_5",-0.0593318703515762,NA,NA,NA,NA
"b_OpCost_5",-0.116649078811774,NA,NA,NA,NA
"b_hev_5",0.558046920895541,NA,NA,NA,NA
"b_phev20_5",0.676337561107431,NA,NA,NA,NA
"b_phev40_5",0.523187844464449,NA,NA,NA,NA
"b_bev_5",-0.968044423595586,NA,NA,NA,NA
"b_bevRangeRel_5",0.420119041326553,NA,NA,NA,NA
"b_noBEVFC_5",-0.163102759239878,NA,NA,NA,NA
"b_american_5",-0.315332877688035,NA,NA,NA,NA
"b_chinese_5",-0.909927606873126,NA,NA,NA,NA
"b_japanese_5",-0.140435499666264,NA,NA,NA,NA
"b_skorean_5",-0.236525073062999,NA,NA,NA,NA
"lambda_ICE_5",1.01382128872949,NA,NA,NA,NA
"lambda_BEV_5",0.440924709098353,NA,NA,NA,NA
"alpha_PHEV_ICE_logistic_5",-0.256533062820756,NA,NA,NA,NA
"class_intercept_5",0.740702548915328,NA,NA,NA,NA
"b_Price_6",-0.106902120680589,NA,NA,NA,NA
"b_Acceleration_6",0.0629038480281409,NA,NA,NA,NA
"b_OpCost_6",-0.0497338712547635,NA,NA,NA,NA
"b_hev_6",-0.873611146406872,NA,NA,NA,NA
"b_phev20_6",-1.01740213030264,NA,NA,NA,NA
"b_phev40_6",-0.747542063455466,NA,NA,NA,NA
"b_bev_6",-2.14691954920509,NA,NA,NA,NA
"b_bevRangeRel_6",0.528848573499504,NA,NA,NA,NA
"b_noBEVFC_6",0.12917087432427,NA,NA,NA,NA
"b_american_6",0.978632051922332,NA,NA,NA,NA
"b_chinese_6",-0.85177255553234,NA,NA,NA,NA
"b_japanese_6",0.530399914517134,NA,NA,NA,NA
"b_skorean_6",0.285911094623003,NA,NA,NA,NA
"lambda_ICE_6",0.309831861848257,NA,NA,NA,NA
"lambda_BEV_6",0.759247952071847,NA,NA,NA,NA
"alpha_PHEV_ICE_logistic_6",1.76837011584904,NA,NA,NA,NA
"class_intercept_6",0.718151127798555,NA,NA,NA,NA
"b_Price_7",-0.426447201140538,NA,NA,NA,NA
"b_Acceleration_7",-0.0268870857411683,NA,NA,NA,NA
"b_OpCost_7",-0.185506004731827,NA,NA,NA,NA
"b_hev_7",-0.21968736057283,NA,NA,NA,NA
"b_phev20_7",0.503363305384057,NA,NA,NA,NA
"b_phev40_7",-0.138588443927291,NA,NA,NA,NA
"b_bev_7",-0.268131187969266,NA,NA,NA,NA
"b_bevRangeRel_7",-0.188621160469627,NA,NA,NA,NA
"b_noBEVFC_7",0.165822128160411,NA,NA,NA,NA
"b_american_7",0.0642034503578422,NA,NA,NA,NA
"b_chinese_7",-1.03605108046099,NA,NA,NA,NA
"b_japanese_7",-0.101635903399823,NA,NA,NA,NA
"b_skorean_7",-0.0658584015911536,NA,NA,NA,NA
"lambda_ICE_7",0.0249443198317795,NA,NA,NA,NA
"lambda_BEV_7",0.441028480699324,NA,NA,NA,NA
"alpha_PHEV_ICE_logistic_7",-0.235704424272412,NA,NA,NA,NA
"class_intercept_7",0.233038605961236,NA,NA,NA,NA
"b_Price_8",-0.0645872385549797,NA,NA,NA,NA
"b_Acceleration_8",-0.521744068707672,NA,NA,NA,NA
"b_OpCost_8",-0.140327568448435,NA,NA,NA,NA
"b_hev_8",-2.08550851795889,NA,NA,NA,NA
"b_phev20_8",-1.19987596078177,NA,NA,NA,NA
"b_phev40_8",-0.366377217611384,NA,NA,NA,NA
"b_bev_8",1.44752271214418,NA,NA,NA,NA
"b_bevRangeRel_8",2.589284309077,NA,NA,NA,NA
"b_noBEVFC_8",-0.667184463479091,NA,NA,NA,NA
"b_american_8",-1.40998209910065,NA,NA,NA,NA
"b_chinese_8",-3.58503862319949,NA,NA,NA,NA
"b_japanese_8",-1.06393221328975,NA,NA,NA,NA
"b_skorean_8",-1.14897086897655,NA,NA,NA,NA
"lambda_ICE_8",2.55842064347389,NA,NA,NA,NA
"lambda_BEV_8",0.893106826626759,NA,NA,NA,NA
"alpha_PHEV_ICE_logistic_8",-9.96663885627555,NA,NA,NA,NA
"class_intercept_8",-0.308594503307174,NA,NA,NA,NA
