"Class_1","Class_2","Class_3","Class_4","Class_5","Class_6","Class_7","Class_8","model"
-6.08076802971015,-4.90784027205022,-2.84021808162101,-3.01075041932485,-4.78272449083068,-4.26068596574834,-10.5044679934506,-8.16790696460183,-3.12769567637631
-8.08372768452415,-10.1678256230483,-2.81229784985971,-6.40250646870425,-3.12693150588056,-4.35901270272235,-10.7461187852447,-11.6837855649615,-3.44143561618631
-3.23485747653949,-1.22133388065189,-1.78569001958872,-2.83612268067743,-2.85241775470698,-2.33454499772908,-5.86070216080852,-4.21382969543153,-1.56030336998952
-51.766904234825,-108.693911226466,-74.2602572122899,-37.2556810286888,-37.9989324915915,-61.9124389784389,-Inf,-18.828937233459,-25.2235092755046
-34.0652631212288,-37.4766278475707,-9.54260899598054,-19.7383524851212,-28.4997254686862,-24.5178817492054,-3.42425922890874,-51.1742439997132,-6.25061846294842
-9.17419857104795,-12.2446283142469,-11.179595802896,-5.07134724165176,-9.24352263703866,-10.9875509046728,-160.701822629079,-14.2290902764484,-5.59965529181668
-3.53505084390377,-3.60607835442175,-3.23900049444447,-4.60578351875064,-5.86838703023069,-4.71362214828038,-1.47330253699473,-11.1148508171112,-2.16668537558738
-7.4772464973323,-9.64918108618697,-7.3248996456192,-4.64793615967287,-2.49930172663939,-7.57202024114035,-140.95886336352,-8.75245915026744,-3.17414900894463
-12.8932090036461,-11.0546648459374,-9.07770530290891,-14.0195776278187,-12.1954791921209,-9.3685542984852,-50.1735788559965,-7.53890513646502,-9.65330430582598
-3.16898591111668,-3.68961451289522,-1.57799490875873,-2.55618875942287,-3.34815625550397,-3.67138808052593,-30.3115171540251,-4.91066847310677,-1.91813071946033
-6.35100349317308,-7.03273309495613,-5.0985247236469,-6.81214284163914,-12.4171771637621,-8.89361970823312,-7.53627241477532,-14.7786149087915,-5.85436331047452
-17.8094078372313,-8.34308377504414,-10.5124649896777,-11.5157071075597,-10.9569774852304,-12.6030817066172,-112.390060095895,-13.9139221092211,-9.38619255149168
-5.13006274424698,-4.97327483774827,-0.812719707636124,-2.46564550068392,-2.36038949311831,-2.5270664674384,-6.96118733982226,-2.79614834032721,-1.1539739425386
-71.6757696234556,-40.1798379275236,-35.7248045685258,-66.4598296087819,-90.3840757174707,-61.5905908670013,-17.2500955834411,-109.88166641561,-27.5387780625027
-38.8245408549951,-38.8441033209476,-13.1052855127332,-21.7617938440542,-18.9062466247032,-18.2288935925419,-74.4226932637727,-28.8850313507853,-15.6532085752558
-27.4844545200175,-19.1037481747127,-6.98442188535333,-12.0186453653929,-12.6702370040179,-7.99153607038116,-3.14011686827008,-43.5416459714109,-5.51970667151352
-15.3635595797683,-16.6976149074354,-10.8044921489833,-16.2089353796767,-24.8458364021946,-15.2436927269212,-3.28354961536598,-41.4790410790985,-5.81249079488047
-34.1848826192239,-17.7235947365012,-23.4612109907844,-33.6096618086912,-21.3524500796819,-10.3429076501675,-17.5732036841446,-48.7502278279772,-14.0846242328585
-32.1077971564278,-14.7444636579076,-47.7862130080119,-26.1817101094823,-30.6813755933474,-38.1054304275748,-Inf,-30.6155525290167,-17.5238286533161
-26.7429732006744,-37.3570097095898,-16.4853746051266,-14.2953462253708,-21.1214392851469,-20.8030164580879,-90.2829011314986,-38.3981154270975,-16.1331000667675
-41.2292203325185,-22.560327467061,-30.7644338272278,-27.5663386450763,-38.2601503739805,-45.6942868033257,-155.444079397932,-33.1718664259294,-25.0910119143039
-36.3730857466572,-25.8270717558841,-28.1668613734664,-12.1880249292906,-19.1724208944609,-18.821635218548,-132.316185774526,-29.950035756769,-14.2430312854051
-17.3957453018787,-21.8227381851103,-10.1415284908525,-6.4400634328711,-10.7633303814943,-19.1135923297639,-329.281043031149,-14.9847086775092,-7.40440474864843
-8.8886366539285,-2.67112558601584,-2.28063755897362,-5.15545021914069,-8.28249420650448,-4.94265607230835,-5.08563113148125,-5.9700585875073,-2.83637397743187
-2.6319314758518,-4.76794847189694,-6.27389975406377,-4.19434142019407,-3.31040319465159,-5.5131083572091,-165.704721388172,-7.92292492057362,-3.30384133308427
-6.71138825921637,-6.23408295059954,-2.38502269361155,-3.34119649974477,-0.929042327307005,-1.22416415610208,-6.53517079843962,-10.036773483186,-1.29704079221408
-7.54902679099979,-7.29214821787184,-5.76274467764555,-5.39647628631391,-5.34988119716045,-4.9296448673078,-12.6579005673164,-8.95478262795881,-5.3816275205242
-10.9796469911072,-11.1108133971044,-5.13054615516685,-5.99351271550874,-10.4538477143388,-12.7310751305493,-172.357927034983,-16.4938784348633,-5.86625969653361
-3.69723485272736,-4.07431602554193,-2.24157785436016,-2.92333922002414,-3.91413636966415,-1.69100105094472,-1.48796791794536,-6.91594265012441,-1.88987970580081
-4.29405952402319,-4.67610056404615,-2.39370651323155,-3.59711039911419,-5.13178161430442,-2.37317716557239,-0.296953094611382,-7.85645074883734,-0.798233224791016
-7.05777807400893,-4.43691252483074,-5.29734368596197,-5.78755025606422,-8.60874243209591,-7.7053418413566,-7.42356605552058,-12.6056113939474,-5.03116669596366
-87.1136758153393,-19.2802957847006,-33.473812887912,-49.9070577858483,-44.1996585767109,-70.0184584789683,-Inf,-88.2644914960674,-24.3470176387879
-13.1364377514313,-11.1715217278818,-7.12346653188752,-5.69477499760831,-14.6142112974544,-10.0073878097327,-21.8338226255878,-11.6837643917518,-6.53606443075184
-6.3131791079068,-4.52526457763715,-2.19173543451227,-4.02557868142082,-2.2558915670557,-2.07686155174925,-11.7931681213436,-3.10958431106114,-2.38111646718191
-6.5217147026732,-11.8495135082472,-6.73480218963461,-6.51685678703241,-6.49115317655212,-8.53034273246502,-59.8287316920587,-13.2932285306718,-6.79401621591382
-12.3612883504079,-6.98485271603061,-11.2258831930613,-9.26818118945393,-14.3455349752744,-13.1275738124182,-43.8454887156759,-15.0615473046433,-7.94797562984214
-13.2338990297813,-17.957450537183,-12.0177403567221,-7.81762513135163,-4.37130328611947,-13.7460413397818,-54.1227511848868,-23.6005255178801,-5.38137159876071
-7.18859895844392,-4.85987176079991,-4.01924027518616,-4.39732639033624,-4.92015719002462,-5.00923828582364,-11.3683482530737,-5.78062224158977,-4.40799531187812
-8.32636887785874,-9.20948791460312,-8.96891585901212,-3.83211114027105,-5.45935262719716,-10.559487836167,-Inf,-4.28305632130594,-4.37103426766247
-15.9692417722269,-6.90105439162063,-3.66013658663959,-9.23854302081853,-8.33119396712696,-8.99907456371441,-26.6123111445693,-13.6596634578297,-4.71632609248826
-9.63205173209229,-4.22545078934532,-2.88843884121484,-5.79027992504096,-6.58557402983623,-6.35276048324291,-9.5929083929252,-5.99675879906107,-3.56959225169379
-7.55622142399179,-6.54561932061848,-4.50694402371385,-3.49348255523115,-2.50972604771292,-4.95191357176969,-18.0842889212934,-10.84696350255,-3.08790159622491
