"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"b_Price_1",-0.0696070729014802,NA,NA,NA,NA
"b_Acceleration_1",-0.0575524903815914,NA,NA,NA,NA
"b_OpCost_1",0.117863236934441,NA,NA,NA,NA
"b_hev_1",-0.265825550367505,NA,NA,NA,NA
"b_phev20_1",-1.4659247742946,NA,NA,NA,NA
"b_phev40_1",-0.612324722087474,NA,NA,NA,NA
"b_bev_1",-1.92427783300407,NA,NA,NA,NA
"b_bevRangeRel_1",0.164064035159826,NA,NA,NA,NA
"b_noBEVFC_1",0.792074068402036,NA,NA,NA,NA
"b_american_1",-2.75745912183936,NA,NA,NA,NA
"b_chinese_1",-6.28325010471969,NA,NA,NA,NA
"b_japanese_1",-0.699914259470338,NA,NA,NA,NA
"b_skorean_1",-3.93354781247727,NA,NA,NA,NA
"lambda_ICE_1",1.62464117034739,NA,NA,NA,NA
"lambda_BEV_1",1.66708650675521,NA,NA,NA,NA
"alpha_PHEV_ICE_logistic_1",7.84440437243647,NA,NA,NA,NA
"class_intercept_1",0,NA,NA,NA,NA
"b_Price_2",-0.0885989922066677,NA,NA,NA,NA
"b_Acceleration_2",-0.133815696167163,NA,NA,NA,NA
"b_OpCost_2",-0.247480315633963,NA,NA,NA,NA
"b_hev_2",0.203365103753176,NA,NA,NA,NA
"b_phev20_2",0.369883263725621,NA,NA,NA,NA
"b_phev40_2",0.277869127283587,NA,NA,NA,NA
"b_bev_2",0.328773512168566,NA,NA,NA,NA
"b_bevRangeRel_2",0.277274221166534,NA,NA,NA,NA
"b_noBEVFC_2",-0.613605370530264,NA,NA,NA,NA
"b_american_2",-0.384419324105396,NA,NA,NA,NA
"b_chinese_2",-4.59165417167975,NA,NA,NA,NA
"b_japanese_2",0.067937099627664,NA,NA,NA,NA
"b_skorean_2",-0.291764562431412,NA,NA,NA,NA
"lambda_ICE_2",0.388959574675149,NA,NA,NA,NA
"lambda_BEV_2",1.04673426797,NA,NA,NA,NA
"alpha_PHEV_ICE_logistic_2",0.33864821495895,NA,NA,NA,NA
"class_intercept_2",1.09059239727727,NA,NA,NA,NA
"b_Price_3",-0.104852104596459,NA,NA,NA,NA
"b_Acceleration_3",-0.17146600230311,NA,NA,NA,NA
"b_OpCost_3",-0.17473114248234,NA,NA,NA,NA
"b_hev_3",0.105262423393446,NA,NA,NA,NA
"b_phev20_3",0.0714174474530279,NA,NA,NA,NA
"b_phev40_3",0.125095086340416,NA,NA,NA,NA
"b_bev_3",-0.0910658191908452,NA,NA,NA,NA
"b_bevRangeRel_3",0.385356230853272,NA,NA,NA,NA
"b_noBEVFC_3",-0.277079387393775,NA,NA,NA,NA
"b_american_3",-0.177935589955847,NA,NA,NA,NA
"b_chinese_3",-0.246895883242609,NA,NA,NA,NA
"b_japanese_3",-0.271635721833827,NA,NA,NA,NA
"b_skorean_3",-0.312620397740869,NA,NA,NA,NA
"lambda_ICE_3",0.232189867100555,NA,NA,NA,NA
"lambda_BEV_3",0.594954115604915,NA,NA,NA,NA
"alpha_PHEV_ICE_logistic_3",-0.142689261430795,NA,NA,NA,NA
"class_intercept_3",1.01814425590295,NA,NA,NA,NA
"b_Price_4",-0.016267530393023,NA,NA,NA,NA
"b_Acceleration_4",-0.147593198353885,NA,NA,NA,NA
"b_OpCost_4",-0.115108949869726,NA,NA,NA,NA
"b_hev_4",0.525772581126681,NA,NA,NA,NA
"b_phev20_4",0.306817472629606,NA,NA,NA,NA
"b_phev40_4",0.676580328064029,NA,NA,NA,NA
"b_bev_4",0.736673633445533,NA,NA,NA,NA
"b_bevRangeRel_4",0.104019376010739,NA,NA,NA,NA
"b_noBEVFC_4",-0.535160130698698,NA,NA,NA,NA
"b_american_4",0.376390461956414,NA,NA,NA,NA
"b_chinese_4",0.0497228394667148,NA,NA,NA,NA
"b_japanese_4",0.250239199872546,NA,NA,NA,NA
"b_skorean_4",-0.335398706001897,NA,NA,NA,NA
"lambda_ICE_4",0.727761904244204,NA,NA,NA,NA
"lambda_BEV_4",0.733727885951367,NA,NA,NA,NA
"alpha_PHEV_ICE_logistic_4",4.09345733462872,NA,NA,NA,NA
"class_intercept_4",0.69848834295952,NA,NA,NA,NA
