"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"b_Price_1",-0.660008023153098,NA,NA,NA,NA
"b_Acceleration_1",-0.0223676881594999,NA,NA,NA,NA
"b_OpCost_1",-0.322990635458894,NA,NA,NA,NA
"b_hev_1",-0.878946763098855,NA,NA,NA,NA
"b_phev20_1",-0.220275001889142,NA,NA,NA,NA
"b_phev40_1",-0.520230317038167,NA,NA,NA,NA
"b_bev_1",-0.0813582593128547,NA,NA,NA,NA
"b_bevRangeRel_1",-0.398572955903695,NA,NA,NA,NA
"b_noBEVFC_1",-0.350430798606461,NA,NA,NA,NA
"b_american_1",0.056995959863246,NA,NA,NA,NA
"b_chinese_1",-0.549835369437682,NA,NA,NA,NA
"b_japanese_1",0.360531437463087,NA,NA,NA,NA
"b_skorean_1",-0.698393848761395,NA,NA,NA,NA
"lambda_ICE_1",1.91876057924366,NA,NA,NA,NA
"lambda_PHEV_1",0.698023018201503,NA,NA,NA,NA
"lambda_BEV_1",0.861348702019284,NA,NA,NA,NA
"class_intercept_1",0,NA,NA,NA,NA
"b_Price_2",-0.115272887936054,NA,NA,NA,NA
"b_Acceleration_2",-0.0715474163836107,NA,NA,NA,NA
"b_OpCost_2",-0.172390269776128,NA,NA,NA,NA
"b_hev_2",0.467751452030985,NA,NA,NA,NA
"b_phev20_2",0.377067400440567,NA,NA,NA,NA
"b_phev40_2",0.492867566498265,NA,NA,NA,NA
"b_bev_2",-0.00304937948668659,NA,NA,NA,NA
"b_bevRangeRel_2",0.535830719545859,NA,NA,NA,NA
"b_noBEVFC_2",-0.300751688908306,NA,NA,NA,NA
"b_american_2",0.327656461809038,NA,NA,NA,NA
"b_chinese_2",-0.502973667054123,NA,NA,NA,NA
"b_japanese_2",0.0380033383113633,NA,NA,NA,NA
"b_skorean_2",0.0104986896389776,NA,NA,NA,NA
"lambda_ICE_2",0.623065021803285,NA,NA,NA,NA
"lambda_PHEV_2",0.379259603721648,NA,NA,NA,NA
"lambda_BEV_2",0.751806079579701,NA,NA,NA,NA
"class_intercept_2",1.20260142045843,NA,NA,NA,NA
"b_Price_3",-0.0800408551217472,NA,NA,NA,NA
"b_Acceleration_3",-0.0489653993934647,NA,NA,NA,NA
"b_OpCost_3",-0.17775888370673,NA,NA,NA,NA
"b_hev_3",-0.0851680347588965,NA,NA,NA,NA
"b_phev20_3",-0.0384688202639128,NA,NA,NA,NA
"b_phev40_3",0.11144072230163,NA,NA,NA,NA
"b_bev_3",-0.104368698546377,NA,NA,NA,NA
"b_bevRangeRel_3",0.200631222366953,NA,NA,NA,NA
"b_noBEVFC_3",-0.184283297973353,NA,NA,NA,NA
