"step","user","system","elapsed","tot_cpu"
"ms",231.973,62.212,61635.656,294.185
"est",595.969,141.887,9291.607,737.856
"cv",858.16,181.031,16719.136,1039.191
"psi_data",3.93399999999997,0.245000000000005,4.22000000000116,4.17899999999997
"speedTest",233.873,3.99000000000001,633.487999999998,237.863
"psi_og",1.37799999999993,0.00200000000000955,1.38700000000244,1.37999999999994
"feval_og",55.8770000000002,0.0749999999999886,56.2540000000008,55.9520000000002
