"Class_1","Class_2","Class_3","Class_4","Class_5","Class_6","model"
-7.62857834739588,-5.27191747732127,-2.45377924465535,-6.9040731284907,-5.42435897001225,-13.5555445834229,-3.12851072911184
-67.1924389535071,-15.3298711260617,-13.4456225081117,-7.56148045927712,-9.95013998839857,-9.97269388915885,-8.4294239226225
-78.0544950536424,-41.5779966908272,-35.047297515885,-37.4086889279165,-16.5966240004331,-94.1693846009106,-19.9348043457855
-165.499734538082,-34.1348951819915,-40.1905099865582,-22.6210994293518,-33.0530833347153,-54.4184948986259,-25.3746023426064
-23.1383425231443,-5.40378725707243,-9.22420497926935,-5.92978392376066,-8.19050481813431,-3.60367243707297,-4.58871784375112
-1.75944261916778,-1.79678245612507,-4.73619263624901,-3.3477128029948,-4.52432308735847,-4.88625179599955,-1.99096983363842
-40.8382893488492,-11.4863638547877,-27.7949076860618,-14.6106807045492,-11.5452077655047,-49.152284441919,-12.1866476853261
-231.010833380996,-63.462024140933,-35.32553675199,-53.149543172743,-87.4206515995149,-75.1899607741348,-41.7314628119399
-18.8243707153985,-6.63974266859112,-11.4454005302743,-4.23690169602077,-6.78113958006221,-9.82463040771395,-4.61581409634918
-115.072382405213,-26.215883890339,-12.9307845863268,-12.3721795098679,-20.5978708553464,-8.13913966942544,-10.9330648178957
-6.42273270123524,-3.2468511635159,-6.08289849202025,-4.74120792254657,-4.29976138666125,-5.60476378807625,-3.58133616623742
-3.11400399476869,-1.66231140862718,-2.56683049404958,-2.83534767201302,-3.2548217655704,-4.87723767998491,-1.90804194194738
-0.426321740378018,-1.36691833363925,-4.71102836028819,-3.02650353008748,-2.39574160361717,-6.55172965376545,-0.918294831438757
-97.8958324664856,-44.5417186447227,-26.6763143910502,-44.9728557135222,-40.9140093276519,-82.7632356646456,-31.7929113484515
-15.4787283364713,-5.73503282652568,-12.8087659461028,-7.17392530389766,-4.76751037595669,-14.8169654412936,-5.39794602880924
-15.9651354310098,-5.45551001209261,-3.58813060352325,-5.30660275966231,-4.58414725142125,-11.0659221034455,-4.20919711469572
-12.3965432878439,-3.1466407299882,-2.13376435644506,-2.5475423423689,-2.22772306058113,-4.80362098219142,-2.34122705791549
-25.3284372049702,-12.0091004602637,-9.56728434583071,-16.5098380414959,-12.7072780591536,-34.5930256165202,-11.0965587475694
-8.97797835603223,-11.0394820132554,-10.3446241269509,-10.7304259123719,-15.1010376079685,-23.6923917909799,-10.2844456407797
-13.7512296146832,-5.6104677708774,-23.4288865946619,-11.356055941162,-11.0812859953982,-23.9451163464004,-6.81553308654369
-24.5791104658643,-8.79811273186809,-13.1560427209375,-5.68307741217797,-8.25656421149787,-15.1414300891917,-6.4600799475532
-4.608448921317,-3.02643817068091,-15.982022332962,-4.91065815435209,-2.35047954873175,-8.7410329762421,-2.73703410936566
-9.85075678626789,-1.86593376991815,-4.50713454826228,-3.96684510273801,-3.98903167483134,-1.78781269250067,-2.13033599734657
-2.39996356962049,-1.38927059512791,-5.25478607988573,-4.40530531830614,-3.30543543839043,-7.86638532210879,-1.70871496348132
-53.1607775424273,-16.6909633271411,-61.1826595149069,-15.6081988714143,-18.2818796179753,-38.2577645652272,-17.0131260153564
-1.86352448875901,-3.60270923463953,-8.73002850478537,-6.53443794274716,-8.26128924554942,-18.5971104808434,-2.92112645079772
-25.0300434757341,-5.78494043950069,-17.8376655341809,-4.3310572650951,-7.00879017370452,-5.43898850775108,-4.94080091871273
-4.2248794490606,-2.54261520671092,-2.8862996156547,-5.22201263454636,-5.35169069933219,-11.8019394226572,-2.84653001095348
-47.3792851783828,-14.9700119834732,-38.054019241382,-9.51224058175072,-12.1558623112291,-16.1209964791966,-10.4398057058079
-32.6438833882996,-9.97743552550903,-22.9455961951167,-9.51803103649411,-12.7903279442985,-16.115821003184,-10.2448932566356
-199.168585717944,-47.4542686817603,-136.419540606033,-32.9371666774526,-52.7454447018093,-15.6561860629601,-21.8333468404737
-11.6941050331658,-5.86132815891059,-6.86970450543718,-3.37786821318947,-6.46223544732359,-16.6849718954798,-3.85573739908338
-159.050570231628,-44.9285061572483,-20.2963907347222,-25.0343625679641,-29.6410589106437,-36.6147216120682,-22.1847285631183
-3.74381811170714,-3.37917591835381,-2.30373011112342,-5.53564221979145,-5.31623618157216,-12.0827754311388,-2.91030103525115
-104.363249352189,-32.1350338934414,-12.323149524434,-23.0040872511705,-23.8374456785895,-29.355191236772,-15.1435625238011
-173.478719840014,-47.489081464372,-141.74795165498,-75.7714235853049,-83.5376747036301,-139.072793174484,-53.6697597706897
-1.65489843701024,-1.32740166585183,-5.92096752427879,-2.68475810551074,-4.00194580659103,-5.26443396555322,-1.56418174084233
-0.856832998577982,-1.92510176132844,-4.38203595187389,-4.16611894462613,-5.12486921489817,-7.62099385110533,-1.52769631368989
-5.61958435122146,-3.29266559249645,-4.03074252720542,-3.8326224590512,-2.60137410944896,-8.32941183599403,-3.00795283235974
-3.28037985106905,-2.5031617981238,-4.00997193470786,-3.12551257419055,-3.61349225101922,-8.90747280137045,-2.75057855322566
-64.2501965505766,-18.087299213602,-14.0963239028425,-6.40175624033519,-13.5819274237615,-8.47951271255794,-7.27143146182868
-2.29630895636046,-4.66934334617979,-27.813089176204,-7.56165994575022,-10.5706515044857,-10.0153388112041,-3.46455499161621
-19.4721796334629,-10.4232297610834,-14.3218599330751,-8.60253413665973,-14.4171406532715,-20.7036085506438,-9.74440103076629
-2.80267726143327,-1.38778053822371,-3.21388623257186,-2.99319336981277,-2.32710852645721,-5.97628819156224,-1.70360462516501
-8.66538459173635,-3.7540486314384,-2.61551318742017,-2.58616440403656,-3.83062809152419,-3.33620561118909,-2.79927043790154
-6.27805717882236,-2.79885639903477,-3.87028423842718,-3.82965130923261,-5.71078594882903,-7.31565976238883,-3.11426365159588
-5.76160460101179,-3.04381520806174,-4.77254128640764,-4.06285155537262,-4.89066803014828,-6.90651069765474,-3.38276281042673
-20.2164847129462,-3.91127753795416,-3.54101954833285,-2.96760048153332,-2.6041358037425,-4.19257493152708,-2.90336020927773
-315.488477384518,-63.1829784951798,-27.7651195700049,-70.7388257862039,-70.9894756117539,-73.5054226203762,-35.5021740019121
-35.2989089404059,-20.9579526148621,-54.9539536612075,-34.6651470111289,-31.0773393107153,-88.9196922405229,-23.5427648298745
-37.7758877690204,-8.69227796474385,-14.2722872225895,-12.9849880605065,-13.2543503694689,-26.1359356618783,-9.895845640752
-273.787266732144,-78.7195116768379,-82.8087943361397,-74.6035672185832,-75.5611024183715,-18.5793481067113,-33.3017580392983
-19.7528323266219,-4.48446485375796,-5.26547012924722,-3.5445453558307,-4.14436518743122,-3.74957874257245,-3.88399860220023
-0.298671153445938,-4.06998522962752,-11.6353148784868,-7.19357171927041,-8.31228618671672,-14.0407434652983,-1.55719800116658
-5.64828021584628,-12.475303215289,-63.3046128997454,-16.2448017766718,-21.7637061213368,-52.5412761394559,-8.70057734391283
-15.2955967903459,-6.86763642824478,-5.07751692312784,-8.21641951748685,-8.32744674107173,-10.9016624211109,-5.95169611509516
-10.2690479657876,-2.43850739859409,-7.57806035557886,-3.55663512024309,-2.40933277246204,-7.05987528368143,-2.60827225577152
-4.55649386544874,-2.06377999009519,-2.75213984150211,-3.79120094773233,-4.62834057679067,-4.93626807020145,-2.39039963961702
-32.7863337079887,-8.08890099343683,-17.1785925130739,-15.4135501684054,-5.97244690791223,-13.6820232860461,-7.39312569446645
-31.95908149582,-8.7142954418656,-15.4480649079986,-10.4978195372494,-12.7572101605657,-18.9315005807917,-9.77127123958409
-56.2473306545801,-15.3708063637544,-4.76607082367758,-15.4946263633245,-9.6358591689456,-15.1399033152376,-6.27175257350927
-1.35962317004606,-0.858704997803838,-8.77711292342521,-2.3462749333978,-1.92929534812892,-3.77245495508053,-1.10109006811565
-60.4173772754583,-12.4195040802906,-12.1812316034371,-14.3405832771966,-15.5803822377038,-19.4942837401993,-12.9496891574501
-0.544974142908827,-2.56869241236751,-5.01345272592004,-6.28390643233995,-4.49676293148106,-16.4769825955249,-1.61775329243865
-17.0941645858114,-11.4793869026586,-4.95702621557309,-10.7940969900364,-8.49223353977144,-16.1700360807698,-6.35265284550057
-40.2340257044824,-9.67828975682272,-6.25777399481628,-8.85512420669413,-4.53716756258001,-12.1262054741386,-5.42126764664402
