"Class_1","Class_2","Class_3","Class_4","Class_5","Class_6","model"
-7.48204014968282,-4.74737858428596,-2.28668764916034,-6.90527206012804,-6.41711134332719,-323.593004335446,-2.91318919963419
-75.4215582640071,-14.0860733434883,-9.75680435546884,-7.11482890199558,-11.0862628456461,-186.237872135502,-7.96048802125081
-176.561180754165,-33.1735636657312,-40.4301409064058,-21.302771436001,-37.4594695175023,-289.487461753341,-23.980828001369
-1.84227741658842,-2.0173693412329,-4.28886207022608,-3.36510290817529,-5.23980892196134,-35.8778756737521,-2.14510082650061
-41.5490668500926,-10.9336577748008,-26.1914552506399,-14.7459614855574,-10.8885989137986,-408.791797775582,-11.6424384511818
-21.6272562621927,-6.53846813857113,-6.68650768374805,-4.19880321476031,-7.93030287813038,-244.96337533817,-4.56706547868376
-128.438166725578,-25.6432714480757,-13.0027672313253,-13.6472193183849,-22.4766291089394,-8.6329685521168,-11.9765539788485
-7.17575916411888,-3.17477691860581,-5.77109112493456,-4.81672881809888,-5.20636668888866,-46.0592972364855,-3.49035396946593
-11.6763412466063,-3.09515556123589,-5.08205163047105,-2.72284188998111,-4.43778014647064,-5.83352761868218,-3.03562702900491
-3.33419631101292,-1.71271860813906,-2.35886487150249,-2.79680982112678,-4.13411010815946,-45.1576029605316,-1.93717663494864
-0.378042143696692,-1.34916391966854,-4.34323270105551,-2.96293519101579,-2.92230490651103,-53.5554032156837,-0.844227129149606
-14.0834460760825,-5.02190158184133,-10.7914420106392,-7.78118876375858,-6.11822549842336,-255.45387495187,-5.50787123116929
-18.3800332859206,-5.19460082639759,-3.39725546692608,-5.12727486512119,-4.4781272164882,-226.819488117529,-3.9866536279714
-26.1333340619845,-11.7029950071436,-9.2248436780953,-16.3168298975688,-14.0586799854346,-639.180522146804,-10.6874516259055
-5.73840005640683,-2.95225186817878,-10.3513408150617,-6.13314617020742,-3.67348239643949,-12.4847671106337,-3.44945866750498
-13.0760243758401,-5.41559321343856,-22.259996094304,-11.5573919734367,-14.4733191900441,-438.145230898109,-6.5409740603915
-25.0027885382586,-8.90412690798388,-12.8244874764079,-6.00474074735924,-8.19083551034358,-263.741695925049,-6.75848149935254
-4.68264465887238,-2.747193445479,-11.1110718625913,-5.08206265156499,-2.7585346575747,-22.7640647449014,-2.94493039746345
-9.87013346080976,-1.95038963816515,-4.20965495626785,-3.98235153850518,-5.18457201240292,-1.71543149487998,-2.19777124498178
-1.72193675032912,-3.63002905129398,-8.90155948643963,-6.19007581739513,-9.86197839866669,-384.156797860723,-2.73032302505656
-4.573730086894,-2.6531861758891,-2.85806597049188,-5.10550135543555,-6.79450188130335,-253.712351565027,-2.89914635268545
-4.50681035449718,-1.7264267064488,-1.47025030050216,-2.64181129412921,-3.61696171088894,-51.4285642310889,-1.72105946451023
-51.7517975827608,-14.7352593261222,-20.7301035991898,-9.70886105370068,-12.3093862824135,-260.456355023027,-10.610926807268
-32.2785687047551,-10.1448428960886,-16.1657903822268,-8.44548602888956,-14.3589411113241,-139.801284808337,-9.44424284703986
-215.09507461374,-45.7887800598116,-73.8117819969734,-34.2988273754745,-58.9788166804472,-13.3606903983121,-20.8404179429253
-11.9194497509148,-5.47191877697031,-6.69373036764245,-3.38402948358496,-8.31787089932702,-450.619188341374,-3.84834631347982
