"Class_1","Class_2","Class_3","Class_4","Class_5","Class_6","model"
-97.676705309477,-39.4098140788088,-32.6793266061482,-37.7784167035378,-14.4846653020675,-94.4512017149385,-18.3609546072413
-23.6500647983628,-5.65309832874785,-7.55934777266358,-5.99547721847143,-9.72588611947419,-11.5766234521658,-5.98284103901971
-231.040315468258,-70.5561049635922,-39.7694844061828,-54.3526517510695,-92.164218775466,-Inf,-45.6798906994532
-127.467905880402,-48.1916460876812,-26.9879267172252,-46.576760155376,-39.3833501399222,-Inf,-31.7477997401615
-12.2374555497491,-2.9152153708187,-2.16711886803402,-2.64243909049184,-2.28783458902853,-22.9890082252084,-2.38343531396181
-10.7039664059792,-10.354724824064,-10.8842170413103,-10.049332657464,-17.760870608011,-Inf,-10.5447036948711
-1.99681310198483,-1.28685358572424,-4.76047088587904,-4.35241032912772,-4.67369066316199,-168.767954580568,-1.58097788428031
-51.5735946363484,-15.9518995856901,-32.4572006770945,-15.6666110894768,-22.1579118891108,-Inf,-16.6688548425672
-27.9854909333808,-5.30021040710809,-8.85142472306924,-4.17197634389833,-7.90955672350024,-91.8026176306981,-4.75481937953687
-212.017881988902,-53.8891897750854,-110.902049629535,-36.6348350930774,-45.9117895261663,-16.4311411106917,-23.9106228883428
-180.745616660861,-51.5777425459419,-139.642924596001,-75.3848461651501,-93.2853141143482,-Inf,-57.3241338391863
-2.18089802691151,-4.52412691969591,-17.4259267684418,-7.17798255623061,-12.6386970220184,-9.12262064855013,-3.28523045342753
-3.1888763626785,-1.37955106244538,-3.0902165420536,-3.13223760539212,-2.79818408940378,-58.8361743240442,-1.67796497763032
-6.53982178266706,-2.09604806485933,-4.05153717144841,-2.38545261787608,-3.64913428958528,-150.971056101509,-2.30832568619969
-337.221488611705,-82.8727669974347,-77.363344430618,-82.1040885870982,-90.9229423159008,-474.029203534608,-81.7379466526399
-21.382406474024,-4.22664898849809,-4.98755109431662,-3.61994952691062,-4.74750876617357,-38.833202364581,-3.96771556544135
-16.6825934552317,-7.21507759228181,-5.05270726263873,-8.13882659750434,-8.53684847583517,-195.192074554088,-5.88134148802591
-34.4265023252517,-7.67033312665678,-14.6238743935913,-16.0827932810503,-8.16538617787268,-81.6218615750286,-8.54948141287972
-62.8966527683061,-12.0056644977843,-11.1189844198308,-14.1372567842362,-19.9255032180642,-357.807983492286,-12.1053766296866
-29.985230433465,-14.0461321747456,-18.4063878901701,-32.422388935676,-19.9366909444545,-583.313521895739,-16.0592157866188
-92.491392935394,-11.4436769612546,-42.3499383872699,-24.8892892836274,-32.5360011708609,-28.1047735780678,-13.6335982623358
-13.0687239319255,-3.19643977733892,-4.29910775781215,-3.19854627752298,-1.27514111724406,-6.12809512926853,-1.64461721160966
-6.46712408017386,-5.39416925294128,-8.06318187618893,-8.78974931024718,-11.3373460226023,-242.560881698335,-6.17516339883068
-95.1014497476331,-18.0502848086055,-30.6968589059429,-13.3453692489792,-24.5294683506827,-609.955903107276,-15.0677271885007
-152.242430663286,-35.862932601338,-25.2235354775884,-27.340736871843,-35.7765092182999,-Inf,-27.3559512363399
-12.9851470178965,-4.42567956544557,-6.57639252109981,-3.03356459037623,-6.67896418113794,-121.923601262453,-3.40138548201497
-10.348310316976,-11.9552901451811,-27.0029528769893,-11.5214817049547,-15.6057973350204,-Inf,-11.6560683347079
-6.7895368123182,-2.25927721392827,-3.27722245012348,-3.13062580399558,-4.43578655966276,-16.6081341026507,-2.49404936817039
-1.23916454453796,-1.42635517585474,-5.03966610335576,-2.83177743299351,-3.34933770845404,-81.5736359888469,-1.54902399570271
-9.33461729677751,-3.58887801339861,-2.36088991655191,-3.87218012528454,-2.35391809074517,-18.593176906399,-2.59704741786138
-66.0621341947738,-11.5514865006407,-10.1534328132057,-9.4011994824189,-4.06398851525613,-16.070617256588,-5.15690643607385
-16.7579406761547,-4.612574186616,-8.96572164790546,-6.99272865249493,-3.74785813838136,-102.0761578422,-4.44776350589006
-20.7243189757544,-3.80467559314365,-7.36902356193543,-4.00689601253683,-3.36268278861637,-16.9749530140293,-3.80799527834835
-17.0934735455194,-6.62054274186992,-13.6251384980195,-5.92417887456348,-11.5880314918607,-Inf,-6.60078483613959
-179.435207543992,-46.2081182998829,-85.3085054819452,-23.9251182244508,-53.0298969153034,-93.4796745524758,-26.7537038086116
-0.285708155077062,-2.15741768114139,-4.88202382664322,-3.51750529703059,-4.49979685126163,-Inf,-0.756954122284251
-18.2220964605987,-5.20472370296643,-3.7486452423299,-7.02094179548612,-6.12008633101132,-335.810544125488,-4.51206169258047
-137.802627820052,-34.9499889471102,-20.9288978983876,-16.4345354800984,-28.0298540534211,-269.210127916574,-18.2247447097292
-44.6054078456892,-20.4318965306058,-7.98062321051794,-24.2595252244711,-25.1109664306861,-696.140342165771,-10.432487545735
-2.35831472389101,-5.27837734139768,-9.378587008322,-6.61781410920439,-12.1665843237462,-Inf,-3.38266971064068
