"stage","candidate","LL","gradNorm","b_Price_1","b_Acceleration_1","b_OpCost_1","b_hev_1","b_phev20_1","b_phev40_1","b_bev_1","b_bevRangeRel_1","b_noBEVFC_1","b_american_1","b_chinese_1","b_japanese_1","b_skorean_1","lambda_ICE_1","lambda_PHEV_1","lambda_BEV_1","b_Price_2","b_Acceleration_2","b_OpCost_2","b_hev_2","b_phev20_2","b_phev40_2","b_bev_2","b_bevRangeRel_2","b_noBEVFC_2","b_american_2","b_chinese_2","b_japanese_2","b_skorean_2","lambda_ICE_2","lambda_PHEV_2","lambda_BEV_2","class_intercept_2","b_Price_3","b_Acceleration_3","b_OpCost_3","b_hev_3","b_phev20_3","b_phev40_3","b_bev_3","b_bevRangeRel_3","b_noBEVFC_3","b_american_3","b_chinese_3","b_japanese_3","b_skorean_3","lambda_ICE_3","lambda_PHEV_3","lambda_BEV_3","class_intercept_3","b_Price_4","b_Acceleration_4","b_OpCost_4","b_hev_4","b_phev20_4","b_phev40_4","b_bev_4","b_bevRangeRel_4","b_noBEVFC_4","b_american_4","b_chinese_4","b_japanese_4","b_skorean_4","lambda_ICE_4","lambda_PHEV_4","lambda_BEV_4","class_intercept_4","b_Price_5","b_Acceleration_5","b_OpCost_5","b_hev_5","b_phev20_5","b_phev40_5","b_bev_5","b_bevRangeRel_5","b_noBEVFC_5","b_american_5","b_chinese_5","b_japanese_5","b_skorean_5","lambda_ICE_5","lambda_PHEV_5","lambda_BEV_5","class_intercept_5","b_Price_6","b_Acceleration_6","b_OpCost_6","b_hev_6","b_phev20_6","b_phev40_6","b_bev_6","b_bevRangeRel_6","b_noBEVFC_6","b_american_6","b_chinese_6","b_japanese_6","b_skorean_6","lambda_ICE_6","lambda_PHEV_6","lambda_BEV_6","class_intercept_6"
2,47,-8289.83422171805,2066.67327656471,-0.00432202431636383,-0.230661183354587,-0.0452005727679549,0.168749964419322,0.0864049482060552,0.295785994668297,0.525185353295009,0.174669142054858,-0.447451324264295,-0.0918245273416101,-0.243123471601732,-0.310094510532616,-0.536751387749938,1.3264777520987,0.391319373098541,1.0820897854566,-0.0868947836873025,-0.133452210565788,-0.129078238361802,0.0808543713603241,0.0985007949342776,0.22762784883821,-0.473709628603412,0.713231744959692,-0.0598986141456717,0.133926518850818,-0.487168623506081,-9.24510547251969e-05,-0.0613158795672813,0.638781160524582,0.342877206002564,0.534016262745732,1.43256327504827,-0.0772216091664855,-0.102995404493099,-0.237287651367444,0.0709953776862864,0.136857723021345,-0.0189942160470599,0.467514920693931,0.254555393681127,-0.396827061729645,-0.31466459505686,-3.89006864451486,0.11861855547932,-0.139210216050244,0.273849530624302,0.29294258507156,0.883177755026771,0.732049230583587,-0.0853813249849289,-0.158445803479397,0.108754897668229,0.217036143462252,-0.103876059813611,0.101991720656098,-2.15237741642567,0.248147479371225,-0.374430210748644,-0.330050588454425,-1.04520925492284,0.1500772483029,0.200418266011014,1.69659816428899,2.14588567655611,0.840080147685458,0.427700527202002,-0.0625788757971652,-0.0655786157975088,0.0656346501903719,0.229890047283276,-0.244137548227331,0.416167873932116,-0.205088165385357,0.218172312067332,-0.492708070956785,-0.337187595386402,-3.19506367948446,0.512705654570283,-1.93412349763253,0.567523758930755,0.862557094133447,1.01577060834659,0.260694164558588,-0.570028193502745,-0.155071019104591,-0.22856750721009,-0.43774077473635,0.323599001285234,-0.544668702110226,0.177268197690173,-0.659790274419387,0.491509725578294,0.365580123982483,-1.10480462501946,0.469513887900708,-0.135815549522224,0.436243946511789,0.475193325482288,1.33225127616404,-0.174968105301975
2,48,-8320.75945436109,2101.02525339928,-0.0824670973372673,-0.0231331473422987,-0.111928038458755,-0.127980168081339,0.0513052296304072,0.212243893948599,-1.95542654160147,0.790747998908164,-0.485543179139298,0.173170754847732,-0.792060684139309,-0.0508474617017454,0.24015992554595,1.19817907384396,0.537199704289386,1.02610606922911,-0.172663904130934,-0.10964839793765,-0.212232374267308,0.126815520300272,0.209878486129527,0.0150782804637437,0.048034265711925,0.296351276974967,0.0516609162875821,0.232213127285233,-0.259427981366568,-0.00112961171632634,0.155099213169097,0.616336847242871,0.461240569916325,0.600157021318374,0.672382956064491,-0.0359742737574663,-0.0549904119425495,-0.290308146298454,0.0478313787070939,-0.0111304811881725,-0.0481487036806278,0.226606006147893,0.164754495998252,-0.404332570729622,-0.531669181916486,-3.62075799697519,-0.10646216612594,-0.406550961127126,0.27724806094763,0.352251074069167,0.842714852594175,-0.182122624702129,-0.12478109243523,-0.269322401469891,-0.103811029278305,0.210569598650947,-0.263630262045706,0.443674831963271,-0.308034105279171,0.243049291600002,-0.568352278939909,0.584409329348241,-4.67088800853662,0.900793003009321,-0.18300390587441,0.294667704830702,0.755287428336111,0.762420079942369,-0.303917380331265,-0.0105592612188906,-0.271084491178522,-0.0140840712487262,-0.0707386102693118,-0.202270597738949,0.369791088949617,0.45115842035603,0.470224470387673,-0.385264577746876,0.197772222061677,0.0588508465382852,-0.184335715963833,-0.942535151077476,1.37141349351727,0.728143193671284,1.12969816389995,-0.991171731538783,0.00379361098280956,-0.149061551350637,0.0526951583087967,0.345504421016193,-0.495273146303376,0.181587976233389,0.0945423459401727,0.0980318689800683,-0.4640512976218,-0.763689953657912,-2.6569250627241,0.425114809236965,-1.24667514044269,0.444367203919273,1.24608415495928,1.8787592564868,-1.86728241731625
2,49,-8282.13506930858,2061.29467111617,-0.115320057750683,0.072816828844167,-0.119486579348362,0.13765409562056,0.200058750282923,0.507941550406221,-2.29403338178527,1.12546219750708,-0.0136621412767226,0.425494379253928,-0.912130619004451,0.0183663446160481,0.449127155938167,1.02834842630858,0.661904071724328,1.27455898895502,-0.127977352375983,-0.115318381349557,-0.17900515204607,0.377945875013325,-0.046806757149446,0.10757916909408,0.560749296323146,0.324911344526931,-0.601280076089558,0.253301943089732,-5.72457530441747,0.509242570824232,-0.13061216485522,0.481615095660832,1.14001927428986,0.916500858864388,0.168867651756081,-0.0233196422900499,-0.181818982166684,-0.0469879824442169,0.108831466916552,-0.24200430800929,0.0490883302223298,-1.0948534649787,0.0392072955272876,-0.321468185164237,-0.384655551141743,-1.16683807504283,-0.0999424018779005,-0.663701470025669,1.11300843492527,0.657282118230828,1.66665801352432,-0.0148184555350144,-0.198731077163717,-0.158375634255938,-0.288431149881735,0.094464554855242,0.0201860569680402,0.183788099617889,0.38195158017177,1.05749550111477,-0.585267290140962,-0.091788850126615,-0.493077108249645,-0.334056556904025,-0.508214611253154,0.387378110247559,0.528200576022178,1.53709893258811,-0.0194212481689821,-0.541252030015646,0.00510459961774224,-0.337935117671723,-0.447194515948323,0.636057125033901,-0.707206261305402,0.22210885743479,-0.479032688390427,0.765925118111896,0.279383976047117,-1.37867507906516,0.475887633513137,-0.181479855472526,0.336278430674564,0.467986221264939,1.06061415629552,-0.630855821320589,-0.00353311125141825,-0.279210394741724,-0.245325527047821,-0.440809364884823,-0.129112983316896,0.249786502461819,0.841131933637547,0.629756940470632,-0.146454235870382,-0.104851409359803,-0.854458692125742,-0.0290028059166228,-0.362248892516922,1.42648748180377,0.523001800388861,1.41730071505531,-1.23911206519538
2,50,-8330.49087501048,1732.64022314536,-0.0507281328277323,-0.0258934149285716,0.0420540265904557,-0.0421801749870313,-0.208419101526296,0.13384431294365,-2.94546588682029,0.113188971512137,0.0304782317260521,-0.123369493933643,-2.21555851378436,-0.0766147601575995,-0.54282533798298,1.77041742659941,0.708723779027769,1.14231400000592,-0.0872942724365084,-0.135006369970507,-0.173740259280265,0.136451417557764,0.194854270657556,0.338251763837024,-0.131711175094827,0.473713726583043,-0.227581580304483,0.0581667404770157,-0.553530258062999,-0.07729538658293,-0.200655236563945,0.717929866495299,0.432985604250615,0.742471816532394,0.77745485775239,-0.0768498524777596,-0.0848416965778555,-0.129649251260788,0.0310112469727215,-0.0251693352943487,0.0971432141440553,0.318275097139157,0.365178848114973,-0.577851406575105,-0.413382203193865,-3.49775590311555,-0.076877411965331,-0.630366253101028,0.243573884144438,0.666663370780763,0.880858169564723,0.338731293958033,-2.15766904011456,0.0292851909934588,-0.818985402234525,-0.344891130426663,0.452927378764035,-0.407492434909489,0.629661785457709,-0.438147049597459,0.361894157238708,0.212398202615383,-1.46072607250598,0.688551045541721,-0.0240147239434408,0.769068407577952,0.750920379994841,1.66760133184192,-0.907998233527919,0.000659181848115201,-0.191541620640345,0.0212034354211764,0.290658758515322,0.0684500234553953,-0.0604658507052372,0.377242287748324,0.126457160209362,-0.125936142240372,0.138588836834181,-0.328869909030774,0.601165395775508,-0.661241654091381,1.25199363512093,1.03642270077219,0.961337252896733,-1.53327873689087,-0.00981285758048774,-0.564744104595493,-0.478396535234929,1.02948221756492,-0.481195709523687,0.458206634380248,0.921165992456403,0.276025612098901,0.135683639309632,0.515575675967494,0.411364628005809,-0.297960870935862,-1.45553801022871,0.0721335414606657,0.908271035974487,2.4269297958217,-2.67116512771321
2,51,-8251.61298634245,2118.11656459973,-0.0379188765713334,-0.158660258759791,-0.108434953265297,0.153038315111989,0.186044034425256,0.421922335430447,0.717647246603372,0.531503995117891,-0.315529118776272,0.0303346322454228,-0.116626008255768,-0.044929827619559,-0.320004686313967,1.0805200764987,0.394703072742661,0.90040970938022,-0.147261053927138,-0.0838175397516117,-0.121551340331457,0.209605853118725,0.0071801459556083,0.346902288329718,-0.579246275793193,0.518799673653578,-0.248474943007797,0.221875836679876,-2.9493410585945,-0.0134806995185039,-0.400948422283204,0.637708155738654,0.941277165435383,1.11829709149245,0.633282859332522,-0.0129023719873003,0.000905475918857494,0.0764723529908232,0.420862070590625,-0.0619424730258084,0.162861794350072,-0.00392354703352422,0.0490013089286702,-0.462437228414777,-0.950869535683059,-2.4022856250801,0.283045639176899,-1.49416524087325,0.863009981407111,1.82693520985034,1.16061035647607,-0.149551977822768,-0.0458663620634245,-0.0966940944625323,-0.135684822570693,0.0332519978633442,0.0425510751757021,0.054264670757265,-2.67429756346984,0.414636672184064,0.0865125465014117,0.256339579063661,-0.58820351365953,-0.0406168009524798,-0.021297361440049,1.8765890961097,0.376036209917067,0.996099111339238,-0.15207045834633,-0.469292765615566,-0.0353753023867746,-0.239457749340325,-0.40970946862587,0.465210923052573,-0.433517216603498,0.0744399656095949,-0.184690132728918,0.15401959458782,0.059116542140016,-0.770143363203492,0.199031990108274,-0.337944123817054,1.17290537378292,0.584262458046681,0.451450283695438,-0.717198250781062,-0.0590633433881934,-0.195646952111,-0.437309666167312,-0.085851000822521,0.162392861274572,-0.503621878214068,1.15381698135093,0.407104566219669,-0.291401560969621,-0.503305317538638,-3.75998079032335,0.151186615458097,0.651734839899447,0.581927404610789,1.23747184473083,0.774377491772144,-0.875144781138014
2,52,-8350.28699852397,1994.4025075656,-0.0898237018208387,-0.0879770124346581,-0.291564211842949,-0.142157852966087,0.0890351355165255,0.211590362769576,-1.5616090273049,0.856654614414395,-0.315354115056749,0.0557058854503733,-1.09565159479256,0.0582632633163978,-0.008945324300475,0.515558006332766,0.359831460216252,0.55924871809706,-0.0825324574689422,-0.026217984108501,-0.162040219375503,0.17501655319993,-0.035013190119717,0.223857295477935,0.385265193230724,0.237521407176223,-0.399356892885806,-0.261633230247219,-3.831000268828,0.286989914506379,-0.224491398113681,0.272333207921294,0.702739243101898,0.595794118173719,0.216486681888956,-0.00907091385432975,-0.171906854291624,-0.0780950928896219,0.0680674691272478,-0.032967016284991,0.0484619142616012,0.0586347161957853,0.317291478816453,-0.339699954898145,-0.132058441548117,-0.614703885941145,-0.185208325337974,-0.497625526123869,0.495959106968592,0.499915894394444,0.874868938250984,0.100874002380243,-0.324130666640048,0.0277302902336102,-0.370468691767023,-0.250757991124247,0.631389440683241,-0.68633224410962,-0.06642648135716,0.166225457578385,0.104393546992429,0.295723328295958,-1.32221751294418,-0.26173772488873,-0.0901818227188652,1.72755167363554,0.463480555301694,0.75352679082944,-0.239341927160986,-0.0808192145280577,0.0364815074215742,0.0133865817891004,0.00997828440997662,-0.104906690458339,-0.00832522065264957,-0.841842280435266,0.196267494419455,-0.0641993452451124,0.179371110982676,-0.528758261696258,0.238202439794089,-1.06675176826977,0.890408378626711,0.328269647957078,0.758586618280857,-0.693864090871872,-0.218308610044734,-0.404484916960861,-0.120654897208991,0.426629225638144,-0.151830120331081,0.0216139391185176,-0.0689617013494821,0.417270636306227,-0.0488072498063516,-0.164577415714387,0.0992092907720022,-0.203608285275727,0.0854834370444773,0.625820542791842,0.706670219532433,0.328671933964523,-0.930323637748407
2,53,-8235.89562644434,1584.78864883142,-0.0132720589796983,-0.147755093717585,-0.0301918296128383,-0.153336064259897,-0.220638399539321,-0.274885831211008,-0.883771013338109,-0.0149239828470901,-0.252063258013874,-0.195158771425544,-0.612528881920598,-0.273622005283828,-0.425125591782862,0.922791397251215,0.360096864354477,0.480856038408042,-0.0782768106774198,-0.0604783210543862,-0.163502002247298,0.102805588025086,0.177040768749752,0.346169035563145,-0.516207175457461,0.547460402320823,-0.278270327303992,0.097070096490665,-0.246140925395779,0.0140345010774902,0.0511935124273082,0.509427356562859,0.264635109764704,0.437520419902127,0.617244502079134,-0.0799028856964426,-0.0343980785887991,-0.0533610870746137,0.326666221442353,-0.0408439120988392,0.40120554978291,-0.365306440324831,0.354344486256048,-0.215700542282251,0.287844989116733,-3.63689074979686,0.19295445776447,-0.590696838805239,0.533005636408559,0.410353062574256,1.11186334755014,0.153672818039804,-0.0716822742785997,0.0344884301775289,-0.391589916720698,0.0696031414788643,0.00302966099353379,0.0586980328942561,0.93890194198607,0.171071435191672,-0.899335951489537,-0.979379936845534,-4.41923897471271,0.439986612277333,-0.00901162834292001,0.244850085401028,0.252958455125679,0.838288629975259,-0.46403247661463,-0.559992046575522,-0.0823999817488678,-0.122480256517736,0.00242383663798936,0.45083628506968,-0.309000793885803,0.110887078625002,-0.10352475164231,0.331044386057457,0.0291428221799834,-1.44004435372382,-0.314377665996223,-0.738563372016682,0.369041137261904,0.153293811454314,1.090130930954,-0.80956400571453,-0.016606729466794,-0.299544346739202,-0.0869836825329586,-0.806214265048574,-0.340641137881427,0.300166253358818,1.62046132774325,1.24418040883689,-0.132456058732344,-0.702264613320461,-1.40654106831779,-0.022612714604001,-0.641662172851329,1.79482792090912,0.781857794635531,0.591353662560474,-1.34649058734122
2,54,-8418.28147947057,2112.70946342709,-0.376001966052335,-0.176956887949411,-0.222025461992116,-0.0786130650719882,0.164262000192434,-0.161622043849337,0.0752313475902401,0.0288473480557533,-0.068797169507225,-0.0205056573690209,-0.780525506368693,-0.100818928344329,-0.382111742672272,0.691622555508802,0.479116337808864,1.0091126723129,-0.0712371566918486,-0.163986899902769,-0.238212293209907,0.20175748881398,0.025115774029935,0.0118827332016094,0.26738763335286,0.335294301912889,-0.45805394457752,0.177183920782452,-2.79033855136113,0.304957017514428,-0.214613281367824,0.369532719505657,0.639942614986893,0.923293160127499,0.627737177456817,-0.0954591775223439,-0.0771420864468858,-0.152559834376436,0.047648982154975,0.0308862281527334,0.20985281052883,-1.0008249130751,0.681838093621914,-0.0808092136702573,-0.162350119573403,-0.75025446300456,-0.107983011494167,0.000977159053575171,0.786085390375761,0.487876097848347,0.812033008428411,0.545914009268735,-0.00869226046346491,-0.0859598315483762,-0.116447075261013,-0.167405861112468,0.0248484651315527,0.35922800401584,-0.575714957221327,0.185600701036631,-0.510009924721443,0.0499106281024235,-0.31995404879327,-0.112321144816442,-0.494895093997815,1.08388977801368,0.619465957714876,0.797821226883576,0.385766629351046,-0.0122686898934526,0.0630586272908732,0.133383592695765,0.0991350563654946,-0.0917669514457593,-0.139880310907266,0.520517000486033,0.118727304081143,-0.169593613866827,-0.479143204647833,-2.12442448401389,0.22848970868589,-1.06212270132717,0.843472587021969,0.695088582585463,1.12808937704932,-0.171318459898636,0.164463877237468,-0.259920206118588,-0.306074484044212,0.12866273234772,0.0576308360952969,0.0835856761829877,-0.098431436429188,0.37859092158972,0.0546561845614343,-0.0836996736160704,-0.505792377837447,-0.158616758845001,-0.494407422811059,0.458502948726945,0.929689279082333,0.698437105000197,-1.62055928938882
2,55,-8240.93431786679,792.592094719529,-0.617984009722104,0.00930524836717299,-0.229688861017867,-0.125806431782039,0.399210525827292,0.0670971065027391,0.0940554747506391,-0.290806366078175,0.307738033002146,-0.00795395159806618,-1.405958544868,-0.143662052662616,-0.571424926376813,0.215044490086842,0.109245330833224,0.817002244108802,-0.0524244411934288,-0.057782333597836,-0.167802314902348,-0.27800851512225,-0.325672537975476,-0.144586657198526,-0.135965496786403,0.13708416549526,-0.516791716721668,-0.369286785700466,-3.83908192334936,0.0192312285787156,-0.611452857093496,0.941163665080202,0.89974453364149,1.22297657860951,1.54031086424392,-0.0624448703681392,-0.0354132379561716,-0.0790120414730534,-0.181206625359899,-0.0330250190698658,-0.00612634444053796,-1.92750427580677,0.493069206867661,-0.087489133272974,0.304475846263811,-0.69862098724985,0.0580899161600836,0.145874998177162,0.616804614613272,0.493799682791005,0.75893597553211,1.03116744937824,-0.158202418094745,-0.249546460128877,-0.397656592222618,0.233820555579182,0.144098331823374,0.0596428095554985,0.638313555518898,0.569733641031874,-0.596836831065106,-0.0156522570122382,-0.0635766670895429,-0.352813103679792,-0.0782867222103707,1.00407450067323,0.429156784104613,1.05554973435777,0.631612922871345,-0.025628240630724,-0.381070482713846,-0.0386725529278939,0.0779163134864733,-0.115544860546069,0.637434710540918,0.907667705727227,0.588101170957132,-0.371017494211437,-0.363573253767483,0.194800163909134,-0.226598559738156,-1.06605034249343,1.30990646641882,1.57845459919846,1.37122844608749,0.113423393102012,-0.182784576486509,0.0101942504608276,-0.0544285863792766,0.894255309509508,-0.19838427117053,0.138817542052966,0.123514150522796,0.380702313342422,-0.116214768661668,0.264836223295259,-3.26009795069609,0.0857402989497669,0.326744312533465,0.566711229226666,0.450092532729033,0.255336653319609,-0.0997235179200156
2,56,-8312.68460053983,1497.66622907925,-0.0500702757380116,-0.14182076888134,-0.257306721203678,-0.0960835990547147,-0.0450932012618241,0.062995900552038,0.15174780642317,-0.0528024881440326,-1.07397860934605,-0.607366383985879,-4.24316106243304,0.479712214197006,-0.486467983714973,1.20978248079843,0.897444563418993,1.64165549667798,-0.0580138590805445,-0.100922600635241,-0.0470470130452405,0.0650748642508822,-0.137501272303023,0.0709478982148346,-1.89657960796029,0.362028172181687,-0.107582965564962,-0.0617375782753833,-1.28736332478164,-0.32486669966527,-0.253119284582375,2.49879177455798,0.557078565055891,0.803532370398619,0.226233091992023,-0.0801497601715284,-0.138748628485175,-0.0707320730737173,-0.171900883689233,0.179211852232969,0.303963489386285,0.27254816337886,1.03456406280499,-0.251789380548228,0.171710837358117,-1.99050563547066,0.239652785293962,-0.499126178876409,0.871773021283894,0.30482913302568,0.911036041464742,0.0986951999500036,-0.136967390980603,-0.236088663786194,-0.298466159994037,0.132353288938449,0.037478781165181,0.155715755569865,0.135886337679355,0.503756935962682,-0.240690050074411,-0.158608651686111,-0.0548747091930494,-0.271863839409971,-0.292320796352346,0.354966290665402,0.537905583934318,0.742673643436285,-0.37910723716521,-0.293405072045587,-0.0472352921157238,-0.0264835331189732,0.011689681520741,0.42292229413271,-0.0864182717421996,-0.07911425710641,0.0403207866112548,0.539303544302248,0.058639730206398,-0.864069479886297,-0.122649551569557,-0.381767866642349,1.33038810806865,0.411894265245437,0.857552691118019,-0.556937716482178,-0.0196490474269637,-0.429757435388918,-0.0384854736440389,0.224148556073073,-0.0718761382293529,0.344019900191061,0.203895052090088,0.190890661717884,-0.204843639673833,0.255697983662807,0.267592290051626,0.291717303492564,-0.548667907216399,1.39941808192124,0.839874146414511,1.75391531628373,-0.875678729947547
2,57,-8291.12041655433,1458.17532115481,-0.100068206562991,-0.0134097627253953,-0.134318569549107,0.354299439256797,0.0975244075399158,0.221967513611864,-3.14293168092528,0.754388589960902,0.242808414009436,0.474469608677731,-1.14880630264777,0.434988329918854,0.326793570373345,0.265982678535073,0.770787905311665,1.01128909665438,-0.145667325496342,-0.176712344395624,-0.177703086356137,0.29248985581192,0.24743650423589,0.214948298244389,0.0101666548308717,0.568310944330822,-0.216186213563612,0.0343228558281474,-1.09015885603999,-0.116314459165203,-0.250709992568979,0.919553607242409,0.455947541789443,0.641350774807416,0.47240279291445,-0.0408437631485946,0.00689153434590603,-0.0907724152984191,-0.0167210131126094,-0.14789001350873,0.0985990549148177,-0.0997194394985498,0.0512823903706723,-0.415490625100954,-0.424321895497789,-3.2400757784211,0.0229320607967455,-0.665738435788038,0.439006466339321,0.601519038394298,0.830374833479593,0.352093736980172,-0.0218878275714664,-0.115361302202422,-0.126757765126168,0.0396462901932066,0.167328646281246,0.444603470823659,0.502112536001198,0.420516013495701,-0.638754288528512,0.0710798401243754,-0.11027890420353,-0.0417116163433053,-0.35682020132497,1.40505550001336,0.454978983748901,0.948634990523248,0.306616849141079,-0.799288146560131,0.133011168512874,-0.347542150364824,-0.319868001510264,0.0742416118945472,-0.0611706389973431,0.433329424260991,-0.268461094396797,0.52437473952706,0.584422107388338,-0.150390102757788,-0.132439114046377,-0.157261746577293,0.206781507626675,0.721760823963319,1.40220999599328,-1.4820449567006,-0.445663360883232,-0.235550688028136,-0.23835685688267,-0.641637355200769,-0.0410571377871392,-0.374631924781106,0.301930668249669,-0.320739960424248,-0.132098438938963,-0.0304234089043157,0.0643294481217942,-0.121969260066926,-1.04654474333069,1.68243943999802,0.959221926068101,0.0473983478707996,-1.65348084200054
2,58,-8290.10652703458,1139.79783421334,-0.0191962219616857,-0.160608808180929,-0.1606450094289,0.136083787449133,0.105918818197858,0.60280325634534,0.717309380655907,0.497875695377327,-0.363330847320879,0.298849486767542,0.679413832028092,0.138488784824165,-0.364714583608652,1.19849591342234,0.640539559203841,1.58367582604223,-0.0516296860370508,-0.124107058655502,-0.155721605937868,-0.159504944833843,-0.33295526792645,-0.0192586941217076,-0.255412993649078,0.0356491308330196,-0.407370884814714,-0.47229148373669,-2.85490772526671,0.0852501803441275,-0.673280407230956,0.524599075953359,0.662049923216094,0.888626117972007,0.446051859109912,-0.158976508835705,0.0545121300153829,-0.0797665732423624,0.693362542599487,0.100732045727887,0.501987865968393,-0.931585801552998,0.879203751123347,0.162328419770046,0.657788889727838,-1.86436080789958,-0.0378452216866363,-0.580768870843589,1.09729709011067,0.700920308375302,1.1667180913159,0.0417135192857281,-0.222744145242768,-0.253444150763808,-0.284567683788597,0.137088948805332,0.491359983042884,-0.317935726371531,0.72251458803124,0.464945300781739,-0.619999883364916,-0.376133365341818,-0.518455617527829,-0.416517390548156,-0.134531836138925,1.75437820496745,1.13798926510006,0.831913089985659,-0.378215248099436,-0.0491248441692278,-0.121367254721655,-0.0715494333738094,-0.198767156772513,0.304904868816966,0.0219408493283445,-2.34998041559895,0.656329655436261,-0.783539482693955,-0.492219269223581,-1.05986986308488,-0.298518744321162,-0.245326311002791,0.687846055636847,0.469626720338651,0.623115269981654,-0.562631467695892,-0.490078586095837,-0.150490932922794,-0.273526645104401,-0.0951742970519941,0.499475331600008,-0.677637036527253,0.250021938911423,-0.799621453507631,0.499177649236755,-0.107284712465889,-0.430269306838296,0.123810278771189,-0.206020880089555,0.253938700140742,0.0875335083058259,1.3237165081786,-1.14974655354904
2,59,-8340.21612449714,1220.27942131445,-0.0632529672836898,-0.233278043316095,-0.0262633179363594,-0.488280255118237,-0.242907292126597,-1.15580063271844,-3.34479890276498,1.06452048026427,-1.31352057826192,-0.728037313186884,-1.20789071031678,-0.999665374986069,-0.710238232215313,1.10835348439965,0.405606201748822,0.610626116467162,-0.107497175720603,-0.09059533621808,-0.0853438042278287,0.229012768876685,0.188388860609799,0.283387587506705,-0.677450426038004,0.512380821129149,0.0472371848818475,0.0494490332614286,-0.963084733651022,-0.16328120738655,-0.253211488451828,0.638768705861632,0.560043185446905,0.802088582392335,0.79148308609032,-0.0994399178497517,-0.180150112211545,-0.204906563064091,0.409375670695353,0.119736803951317,0.333672235154554,0.844233523182401,0.319378427185412,-0.749561376549715,0.0558461458619864,-4.80809016377297,0.388546147099751,-0.37728425722628,0.413525692917696,1.12521246151758,0.678681187178951,0.279641217796118,-0.0160687039445397,-0.139789516317873,-0.0897889930376698,0.236457821462044,0.170908198168934,0.50054877372675,0.625904028007127,0.213277950692077,-0.348765000106623,-0.333619619426194,-0.865309412861193,-0.145159791068423,-0.959027923169568,0.851008703566512,0.474653969739842,0.970143359829889,0.0758244394078348,-1.0152690861345,0.00875029274722418,-0.662069958459699,-0.440072702492406,0.514785410890132,-0.538653073154795,0.376978512515774,-0.351850332487099,-0.259808200327743,0.723538542518403,-2.50011748616507,0.228472364134506,0.135368448362585,2.31760226033282,0.697384649462261,3.12015793720104,-0.777351594886165,-0.201082505973714,0.271214426735096,-1.32544531129907,-0.501860411492622,0.867724012292213,0.0242936714797494,-0.270878842047606,1.00056086032084,-0.18552077594656,0.451623649036368,-0.634058869261636,0.360114608885759,-0.283620013690111,1.7333864601619,0.716813614023004,1.63125794932877,-2.28473510669645
2,60,-8371.38760513695,1448.10586648114,-0.0460860705087449,-0.119742841861119,-0.73415368786088,0.123600519870623,-0.161101518772848,-0.00277640360361964,0.036307204616322,0.0616244565381524,-0.907198247428049,0.0669259289622668,-1.51997626703625,-0.828206541014426,0.298835281201331,1.61004622704013,1.04660389407586,1.40763111666991,-0.0443500394900843,-0.153070947297425,-0.126458085743169,0.297025180808063,0.206601589156383,0.296590546208093,0.528316968019021,0.72830442100981,-0.102491671122754,-0.308318237124906,-0.165446231803143,0.0422622647604908,-0.601720808139045,0.626553416027005,0.431362675030611,0.853568442098062,0.850829462223269,-0.0674881554162793,-0.0595646556505663,-0.0867164914403943,0.294498465550593,-0.0683103362362084,0.315686300169005,0.0227812215726977,0.128113702498766,-0.490895889115101,-0.184275673600211,-3.76562829148529,0.149539278032159,-0.856070704393617,0.672908015822871,0.635743505115683,0.993762626011826,0.752378662430179,-0.242621549841865,0.0183195605825562,-0.138708092575409,0.275643563306294,0.408401254571813,0.155981996469308,-0.372333540782127,0.256180728966047,0.227804281308432,0.0578699682443256,-2.01820217855859,-0.41889829280488,-0.208269650233362,0.979930379967835,0.602230483945391,0.567001981941399,0.660672641717863,-0.0419330902934828,-0.0780320173100853,-0.0425195397277302,-0.214279914618546,0.0579766925236463,-0.0224920529225991,-2.60040414836903,0.344902775171021,-0.411411940456236,-0.0466763192380581,-0.565704923346605,-0.172463905332874,-0.0311875728122307,1.13454263108809,0.37387263661612,0.752184866422126,-0.204316106651122,-0.276902300288542,-0.274915910920712,-0.208941166438251,0.0385956860200677,0.155572574057348,-0.2521445101204,0.0473744965319512,0.0865265125298101,-0.477011288383786,0.223322665077653,-0.282123769773225,-0.32715783355106,0.0832081589696771,0.782656795477739,0.783618129755216,3.03070233093736,-0.750765572899461
