"Class_1","Class_2","Class_3","Class_4","Class_5","Class_6","model"
-6.98734300221658,-4.70905821803139,-2.62395971130323,-6.91659117300072,-6.68136922349822,-13.3827531135083,-3.26950480754666
-1.82108124225823,-2.09144455260328,-4.41471599073885,-3.32225451259498,-5.29481236438994,-4.99464056594188,-2.18128059098678
-6.50715953560674,-3.19237421742642,-6.45654924683219,-4.7914672084496,-5.40563999093847,-4.90859621426553,-3.49494493381136
-10.9463842824579,-10.7780433172332,-10.8991018577161,-10.16299593695,-18.0923617945913,-24.0450852336016,-10.8119483257168
-12.5729717531932,-5.78564101604667,-21.8257752179222,-10.8996082572005,-16.5104255026561,-22.6782005273559,-6.86339350752941
-1.64965424800935,-1.33974239505744,-5.20132429918953,-4.44485352842539,-5.22544327813917,-6.96559415371584,-1.60721370304263
-49.4680453498625,-16.1808890901569,-31.1536731570774,-16.7245351546861,-23.6232075184503,-36.3149282462382,-17.1697431914569
-4.85219107945469,-1.87798820536126,-1.31124287862859,-2.62618794512847,-4.02089114486911,-3.53659424104621,-1.63229357402207
-10.4811421525862,-5.60954290220051,-6.96008449051485,-3.55853503779471,-8.66973936349447,-15.7408948555872,-4.06852077212552
-1.08474937051074,-2.89804524847892,-3.72812307445025,-4.42175463862936,-5.6023763647558,-10.1789447740779,-1.7675993685651
-2.63591755669961,-1.42933774893729,-3.16552496618888,-2.92791250345974,-3.22920369414903,-4.94064913891275,-1.71517297411399
-16.1101406580404,-39.7328603637501,-44.4317581059551,-63.8219530936011,-98.1318484863596,-119.024507828763,-26.3310250450515
-0.195588369507192,-4.0975632737139,-8.70668450826864,-7.66823958818454,-10.7831609031891,-13.0807689729328,-1.44283551838175
-33.3111826604194,-8.53044433551055,-9.63094906591914,-9.89762195281624,-16.2177646287415,-18.681710228229,-9.30305729161923
-1.35843849850023,-0.971146627871421,-4.40899454968559,-2.42507152173318,-2.73165816763261,-3.58903265925056,-1.18511828050924
-32.0788068533629,-5.2021168180908,-4.3171497290899,-3.22982418267261,-3.53493898377238,-8.05935181525996,-3.57753463963382
-2.01338676020172,-1.51398542143875,-4.85074044699349,-5.24331272271805,-5.74813377696211,-5.60477745741189,-1.94974303757705
-9.66428009250674,-4.28558610701564,-1.89227232464063,-5.66798247622282,-6.79729194296,-10.639264901365,-2.5206664572681
-122.47864998098,-37.0462792538331,-30.8843661399614,-33.3786168951619,-41.195817106477,-83.9047749392944,-33.8405453649417
-12.5774025219098,-5.42800763922676,-6.4664536473591,-6.1976071784874,-8.49647330760167,-6.99945575304364,-5.77692202481038
-86.371014227048,-18.8629869039497,-30.5783743709942,-14.0939480645776,-26.2347090736896,-31.9184232654615,-15.9849079602833
-128.47532522894,-22.3314648917356,-25.1083100061722,-14.2186089141038,-17.992867391306,-28.50939817726,-16.175474531571
-3.89429265011585,-2.69931779857132,-2.91925519839792,-5.15729761625823,-8.86491747586443,-6.10969881510306,-3.02637483616953
-1.66723901104904,-7.64293543445358,-20.0906647835056,-10.3407155747572,-11.5974149382796,-20.0326193269763,-3.43140001706861
