"Class_1","Class_2","Class_3","Class_4","Class_5","Class_6","model"
-6.93170660445897,-5.3320100344946,-2.35801722835357,-7.0056187827948,-5.94845863934126,-14.3442994472527,-2.998686918349
-46.8249819932173,-13.7518354421287,-8.91103334773602,-7.31660618429896,-11.6836937264312,-9.50731293935707,-8.1203252234761
-81.2695191439139,-35.2044307577436,-31.1021204075174,-39.2514158426765,-16.8357507640008,-113.946350029914,-21.3182470398965
-128.058476340957,-34.5516219043026,-39.5912356870041,-21.1282014524525,-36.8330502254289,-61.8960508036504,-23.7365260922924
-16.8974741113886,-5.84776149118153,-7.22805243843209,-6.09602909214198,-11.7853439852544,-4.38085917005868,-5.38119581022337
-1.37954727499516,-2.32515116192496,-4.18957368424615,-3.36984603722678,-6.01538485378691,-6.06211527475893,-1.81841343683728
-33.0750710758437,-9.9384885837358,-23.3486647396753,-14.2793285175764,-13.1555702421342,-57.8408744475387,-11.0458399866561
-14.1180609225621,-6.42311859897617,-6.23948597463897,-4.16337391941551,-8.44044006009928,-9.29815106878368,-4.52194720423838
-83.3255211816205,-25.0857149003426,-13.285119849446,-13.1567963342043,-26.0467347425548,-8.08444940593576,-11.0194199584876
-5.87423448341659,-3.03912896107261,-5.71380228796517,-4.65942166926229,-6.50769611640726,-6.16530510449954,-3.3548869159877
-9.13397983582258,-3.31945264414975,-4.96238189340456,-2.65405176802923,-4.7122745760577,-8.32709883300743,-2.99852572712146
-0.639671148258712,-1.38417483054605,-4.11747136891721,-2.84905066679593,-3.05178330775871,-8.21517490972687,-1.05890493238302
-95.3943716785754,-45.0922844877591,-25.512034032613,-45.3401184019278,-39.794877118252,-88.785358271971,-30.3955264261015
-13.8805547937129,-5.28412296661076,-3.43246473608931,-4.69113659455725,-4.98497179053638,-11.5909125356226,-4.04029020068978
-9.6473689044325,-2.87776019837357,-2.21112639359916,-2.55241425201267,-2.61261259915187,-5.54052249243747,-2.46406932116677
-23.0581310071671,-11.813183393045,-8.82377615329307,-16.0394523689604,-17.6478739772357,-39.2050487072453,-10.3803282747941
-6.74594882130423,-11.8620099749885,-11.0790611088977,-10.2774887876485,-18.7247491175286,-24.3828445439739,-8.12170387958514
-4.27315333644724,-3.05981417256016,-8.44198992259912,-5.75384835833843,-4.60895070303092,-14.1239775823934,-3.58640666771426
-8.36265274010185,-6.09395158445822,-20.7443642994233,-10.2801059452318,-15.4709432068506,-26.8325381320784,-7.17944703324924
-18.5288042010727,-8.45385818339173,-12.1102453280209,-5.8108402845138,-9.080189906475,-16.8803164107061,-6.54619936705655
-4.05902053578125,-2.41412489035018,-9.80392171456045,-5.28066958604112,-3.15819544861214,-10.028454141915,-2.7077785469333
-7.07792268394342,-2.05685803081014,-4.35578952748736,-3.69567882257683,-6.48870655415132,-2.11041328642373,-2.32676139952899
-1.80349756388644,-1.48646737727446,-4.87146074537478,-4.27775868848871,-4.90937865813528,-7.42331352931796,-1.75921034742052
-36.8007277849591,-15.9333105609646,-28.8093185190603,-15.2783754236707,-24.2028787422365,-40.1193620114887,-16.4610921332395
-4.02286361526087,-2.98927761509146,-3.10832559925119,-5.12839490725595,-7.64308097521671,-12.8701691183273,-3.21011211860801
-3.71799262979307,-2.00050250978074,-1.58841100112321,-2.41616647013417,-4.13870435812906,-3.83174393547082,-1.87957118642587
-141.88096851845,-47.1235700029948,-63.6079387151629,-33.6627713764508,-66.8788551941297,-13.8947667423566,-20.330394344032
-8.64124565282762,-5.68985631427676,-6.78730390721321,-3.46273602672633,-7.81382377558838,-17.4708179102525,-3.91491671195847
-143.305574792467,-44.0347660925069,-88.2882935188807,-37.473655836068,-51.8244489986894,-16.1703080045665,-22.6062446828442
-114.722407827409,-41.6649343547305,-21.002125010796,-26.0329920012903,-33.5645688192883,-40.4346668116047,-22.7967764782202
-3.30011722934036,-3.99462731827658,-2.28937332546768,-5.58393670373914,-6.51656697669373,-14.2328999736982,-2.88187523168426
