"Class_1","Class_2","Class_3","Class_4","Class_5","Class_6","model"
-14.2786977590552,-14.6285136694703,-8.99513397029521,-7.33650633536347,-11.4215799553549,-219.814148231217,-8.24449874498753
-86.157736630172,-34.9868170913331,-44.1528439873615,-38.48079342709,-13.821020344414,-747.532701798479,-17.5571497875071
-66.8363458577319,-36.466127958036,-51.9973872825044,-21.2938869455129,-43.8998368543614,-586.722018602737,-24.2352670031548
-4.58123312207545,-5.64536287279785,-6.52885940955713,-5.73556451214634,-10.2055789566483,-94.4972629024956,-5.50468214306165
-50.173033005682,-11.2940200555591,-25.7998691395316,-15.0282466317959,-10.9689284609887,-26.7251364893451,-11.8660911245477
-90.2614342798143,-72.8138046480749,-32.5979135979909,-52.5434469582279,-103.969155409706,-163.700630403507,-38.6348273857035
-12.8409469674373,-6.82626583385466,-6.066991541895,-4.10387083533807,-7.86494452301523,-136.578673865475,-4.50818403490271
-7.82717358875552,-27.4023427118445,-11.2436715410137,-12.8962110770188,-23.2274637492862,-642.3396725954,-10.6645479290109
-8.97017865573893,-3.30146794076568,-4.87560022170335,-2.78188262013744,-5.404553303631,-7.77203962696912,-3.15183371931251
-5.00693327547049,-1.8117013492152,-2.61137578270223,-2.74785192127345,-4.2137221312322,-2.26110892362837,-2.0311470188697
-8.81102295435213,-1.53125641190758,-4.83564821287671,-3.12513036993218,-3.18681796192823,-0.445119663969278,-0.916813680935149
-131.272134593368,-44.9984540929605,-26.5161278503381,-45.7126298770652,-40.4660165586252,-83.4074958775653,-31.328746194533
-19.9623692225171,-4.93507272335916,-15.0631712591483,-8.10587736601116,-6.39127628361005,-32.1762694729605,-5.42644222199682
-14.5668393312188,-6.17952773954494,-3.37632685818032,-4.99537164094839,-4.73201016357,-338.09658427006,-3.98853034925262
-4.26576229512056,-3.19924117093315,-2.20741465024073,-2.63594350210043,-2.44824488917603,-13.1906100662676,-2.45102961866382
-48.991039164986,-12.790513570704,-9.88072185112124,-16.3147176875507,-14.8087278579915,-33.7172680150773,-11.4027152037235
-9.68270481459196,-2.53686949278223,-10.8984734446418,-5.95515721265217,-3.44516407801219,-5.19727638705233,-3.04320672631558
-17.6212649716095,-8.3135812654514,-12.821939243208,-6.12528124975216,-7.80595808172332,-16.5201419812684,-6.94152029160398
-8.73553821507669,-2.44853575657116,-16.2143146406724,-5.37408572053606,-2.83708537003607,-12.9584954380998,-2.71625534526992
-2.68004896031201,-1.8958363630185,-4.08307075778457,-3.82439695434855,-5.49666734101837,-6.80567615292267,-2.19094420682798
-33.702560604847,-4.17541920426537,-8.87703396079237,-6.3217740777765,-11.4348210071059,-1.79869839126211,-2.82587229726943
