"Class_1","Class_2","Class_3","Class_4","Class_5","Class_6","model"
-312.867700021471,-5.08637789118583,-2.24284172666673,-6.98995329315595,-6.1688295969234,-9.85371420944557,-2.83946486291515
-192.346899010486,-15.1218415928088,-9.67956141337267,-7.26461817242333,-11.3200050147972,-90.845505240907,-8.10674974597431
-698.982731245849,-35.2519397623276,-52.0171784742425,-21.1333046373965,-40.6189641433733,-252.185487038206,-23.8068370103033
-77.4555010063949,-1.78592588025592,-4.09044992748946,-3.33226735304736,-5.03197002846619,-2.53709623214342,-2.03059303448018
-359.254785646134,-11.5697401768826,-23.8721917152842,-14.4971150581205,-10.9469529480622,-67.0619958981993,-12.0232160124783
-232.794806065712,-6.64882626413344,-6.05931780142577,-4.21904486319985,-7.60664596624943,-26.9557520010842,-4.58653345358804
-6.21535010040175,-28.4806084769453,-13.3703264289432,-13.3882085089194,-21.2100486191189,-139.155262949101,-9.58740953898477
-41.8637090256696,-3.56415041998141,-5.81720799822757,-5.00566216481157,-5.11351499923536,-6.75487576796324,-3.89032906497309
-91.5350210960663,-3.10285585408204,-4.80509796914324,-2.6801331974194,-4.8269456247402,-19.3998659082937,-3.00484486395153
-32.4220590303998,-1.73431806277474,-2.4203183537166,-2.79403975492123,-3.87035669597157,-4.45617897034645,-1.96759383578568
-72.6166159470976,-1.44985134030253,-3.99524753198545,-3.05450380991824,-2.99043804938289,-0.235555627084021,-0.746587312706035
-266.02746870211,-5.07050259049001,-13.1774820372816,-8.10450599509941,-6.39534017101732,-16.0269869273433,-5.58086277834477
-161.677847512136,-6.16852792836757,-3.29799659631863,-4.8366310915853,-4.26778187870867,-15.6060556736588,-3.85563229423711
-536.722005570242,-12.9048570842535,-9.17575213624529,-17.3103062631828,-14.0512406555038,-30.5582855053256,-10.6663907615102
-9.89295691457984,-2.55387123167745,-10.2865312826518,-5.78840892924598,-3.33180721619937,-6.36978707348737,-3.07203338294319
-422.249876950466,-5.19592705038196,-20.6497267009054,-10.8551791665751,-14.0611813672109,-17.8829433082436,-6.36177876280877
-197.442691257984,-8.47394609104698,-12.8117620915686,-5.67814043141571,-7.59107486161624,-34.0000591262736,-6.42788329092639
-34.8570164617704,-2.85137004805211,-13.9765294714861,-5.30180719543494,-2.93129277894893,-4.89348662913716,-3.07270237632617
-26.6579347142151,-1.8915343766943,-4.0078098788483,-3.83779435206,-4.7662672011513,-13.2111247374923,-2.20176505577776
-531.221633551234,-3.73000137243622,-8.19001515451003,-6.33890383814305,-10.4740631478674,-1.9050759716587,-2.99649356439686
-265.694175420613,-2.79255549112324,-2.841609891684,-5.15941931353962,-6.60310487186889,-4.92416706677588,-2.9862722736101
-22.2897697341004,-1.71368924468215,-1.35921848277599,-2.57278315972259,-3.50426771758042,-5.93932138426432,-1.62539723079535
-307.912275517964,-18.589053198343,-26.0913872948231,-9.96618113717071,-12.8973054474491,-48.4784321990265,-10.8677265721391
-290.890199620681,-10.6105375511726,-15.0965571672038,-8.2202469651326,-14.997432478391,-50.807181965256,-9.25845274818021
-14.6324930588313,-44.9636045655998,-67.6097363126772,-35.0901292527319,-55.9446473955072,-289.575089904468,-21.9420235113397
-432.59630429212,-5.53134052694764,-6.44512577397875,-3.40111382359674,-8.58639063477168,-14.7466258305983,-3.8645295735618
-838.554799301084,-48.0566973526593,-21.8239949238131,-24.9250563750212,-31.7814008672337,-203.350611241855,-23.4462103593287
-188.293879720923,-3.58413219135813,-2.25002632351095,-5.7032825861916,-5.518205378307,-5.71135726382122,-2.80762860256667
-83.9779667313299,-32.7463728543419,-11.775253791188,-23.6476881108832,-25.6855245276601,-149.325857343371,-14.2712802967912
-985.393955395917,-11.7130930246826,-38.719312048436,-18.0927418516075,-30.9595588658786,-3.45596930317854,-6.35643174867986
-284.59829246795,-8.46317308589995,-11.532648158615,-5.34950237065576,-9.2914951788426,-27.5876176837273,-5.81250500939584
-216.184955642699,-3.05956479348719,-3.27635862558852,-4.45634387356388,-5.64046450968295,-1.43147700871046,-2.13820303062248
-78.6409069141686,-1.40047338447503,-4.84560107072428,-2.69506609621557,-4.34924918188845,-1.04157944134184,-1.45383693423407
-53.4598455603375,-1.79019418354847,-4.23806698790303,-3.75415061230019,-6.48408859411007,-0.811034269376576,-1.49180452916337
-88.8888835234572,-3.28173858038066,-3.61812568649555,-4.09563513848872,-2.78734824671447,-6.05968436520522,-3.19135638865676
