"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"b_Price_1",-0.0590943773791433,NA,NA,NA,NA
"b_Acceleration_1",-0.54941039429094,NA,NA,NA,NA
"b_OpCost_1",-0.155498234545736,NA,NA,NA,NA
"b_hev_1",-4.51099597177056,NA,NA,NA,NA
"b_phev20_1",-3.33320336916407,NA,NA,NA,NA
"b_phev40_1",-1.7506333852076,NA,NA,NA,NA
"b_bev_1",0.380251979385173,NA,NA,NA,NA
"b_bevRangeRel_1",2.28159278662398,NA,NA,NA,NA
"b_noBEVFC_1",-0.346478664759869,NA,NA,NA,NA
"b_american_1",-2.2001822766444,NA,NA,NA,NA
"b_chinese_1",-2.73197718428507,NA,NA,NA,NA
"b_japanese_1",0.317855620708486,NA,NA,NA,NA
"b_skorean_1",-0.273952392729012,NA,NA,NA,NA
"lambda_ICE_1",3.32626951986265,NA,NA,NA,NA
"lambda_BEV_1",0.253196600231503,NA,NA,NA,NA
"alpha_PHEV_ICE_logistic_1",-1.63419691110053,NA,NA,NA,NA
"class_intercept_1",0,NA,NA,NA,NA
"b_Price_2",-0.102033701513974,NA,NA,NA,NA
"b_Acceleration_2",-0.0420946334476411,NA,NA,NA,NA
"b_OpCost_2",-0.12544299052539,NA,NA,NA,NA
"b_hev_2",0.241808059128302,NA,NA,NA,NA
"b_phev20_2",0.145358695568107,NA,NA,NA,NA
"b_phev40_2",0.226852152894956,NA,NA,NA,NA
"b_bev_2",-0.518100178582458,NA,NA,NA,NA
"b_bevRangeRel_2",0.407434030029924,NA,NA,NA,NA
"b_noBEVFC_2",-0.0418526162426707,NA,NA,NA,NA
"b_american_2",0.111431912565862,NA,NA,NA,NA
"b_chinese_2",-0.676257834793571,NA,NA,NA,NA
"b_japanese_2",-0.0995163638838709,NA,NA,NA,NA
"b_skorean_2",-0.056312542633501,NA,NA,NA,NA
"lambda_ICE_2",0.411345230353733,NA,NA,NA,NA
"lambda_BEV_2",0.600860796535627,NA,NA,NA,NA
"alpha_PHEV_ICE_logistic_2",0.315984519112219,NA,NA,NA,NA
"class_intercept_2",2.26888270179893,NA,NA,NA,NA
"b_Price_3",-0.071470222095331,NA,NA,NA,NA
"b_Acceleration_3",-0.10837544530103,NA,NA,NA,NA
"b_OpCost_3",-0.197389161880003,NA,NA,NA,NA
"b_hev_3",0.113214288102039,NA,NA,NA,NA
"b_phev20_3",0.230311805867014,NA,NA,NA,NA
"b_phev40_3",0.129661460833034,NA,NA,NA,NA
"b_bev_3",0.361803032055612,NA,NA,NA,NA
"b_bevRangeRel_3",0.261360526594581,NA,NA,NA,NA
"b_noBEVFC_3",-0.432074858147718,NA,NA,NA,NA
"b_american_3",-0.439044091535797,NA,NA,NA,NA
"b_chinese_3",-4.97351173192169,NA,NA,NA,NA
"b_japanese_3",0.00464768311393893,NA,NA,NA,NA
"b_skorean_3",-0.615196265036961,NA,NA,NA,NA
"lambda_ICE_3",0.403516502749696,NA,NA,NA,NA
"lambda_BEV_3",1.10836413761459,NA,NA,NA,NA
"alpha_PHEV_ICE_logistic_3",0.801360571831175,NA,NA,NA,NA
"class_intercept_3",1.91130770587569,NA,NA,NA,NA
"b_Price_4",-0.0304788693946525,NA,NA,NA,NA
"b_Acceleration_4",-0.113022299740351,NA,NA,NA,NA
"b_OpCost_4",-0.13687726183559,NA,NA,NA,NA
"b_hev_4",0.417763812362373,NA,NA,NA,NA
"b_phev20_4",0.312127381431454,NA,NA,NA,NA
"b_phev40_4",0.535824056830421,NA,NA,NA,NA
"b_bev_4",0.646688863464142,NA,NA,NA,NA
"b_bevRangeRel_4",0.160144807748466,NA,NA,NA,NA
"b_noBEVFC_4",-0.406346329079283,NA,NA,NA,NA
"b_american_4",0.0829016942690474,NA,NA,NA,NA
"b_chinese_4",-0.0560419221646431,NA,NA,NA,NA
"b_japanese_4",0.366952924085352,NA,NA,NA,NA
"b_skorean_4",-0.301392735315131,NA,NA,NA,NA
"lambda_ICE_4",0.872852701842372,NA,NA,NA,NA
"lambda_BEV_4",0.793884784775256,NA,NA,NA,NA
"alpha_PHEV_ICE_logistic_4",1.91605335048373,NA,NA,NA,NA
"class_intercept_4",1.77910493539288,NA,NA,NA,NA
"b_Price_5",-0.0295125532303428,NA,NA,NA,NA
"b_Acceleration_5",-0.0777964254974868,NA,NA,NA,NA
"b_OpCost_5",-0.0229933710166437,NA,NA,NA,NA
"b_hev_5",-0.321268378712497,NA,NA,NA,NA
"b_phev20_5",-0.353504145900018,NA,NA,NA,NA
"b_phev40_5",-0.282620171180997,NA,NA,NA,NA
"b_bev_5",-2.09542692220279,NA,NA,NA,NA
"b_bevRangeRel_5",0.273096193692889,NA,NA,NA,NA
"b_noBEVFC_5",-0.287043600061776,NA,NA,NA,NA
"b_american_5",-0.297493344397799,NA,NA,NA,NA
"b_chinese_5",-1.34958708397131,NA,NA,NA,NA
"b_japanese_5",-0.212825129590377,NA,NA,NA,NA
"b_skorean_5",-0.604238882598612,NA,NA,NA,NA
"lambda_ICE_5",0.509355570942086,NA,NA,NA,NA
"lambda_BEV_5",0.390362929136726,NA,NA,NA,NA
