"Class_1","Class_2","Class_3","Class_4","Class_5","Class_6","model"
-80.3344060392449,-63.1445234057844,-42.0519533972863,-54.3944694575833,-104.81200189231,-236.611325950642,-47.8708927423512
-5.10517632210904,-1.90743691235866,-2.46597541917935,-2.66715936177962,-5.04061860861844,-2.99832378362406,-2.13907396982297
-19.5990045820053,-5.46670628870717,-12.9093488066522,-7.69746456115575,-5.19368528836108,-11.9914828502259,-5.72782756837712
-26.8991663033212,-4.46748712612463,-7.90841412225543,-6.33234607876386,-9.71381712295888,-1.69091753682857,-2.65470385934518
-5.45829977164808,-6.72373664846432,-6.32576772534246,-3.81997109901468,-9.34930741732956,-17.05446081095,-4.40749217796705
-18.6362372300958,-17.321231006518,-24.2700900804597,-10.6477858720269,-11.4466518544025,-32.5035093910487,-11.4537072095324
-16.8219246393001,-10.5066450522549,-14.750777783173,-8.83173671363948,-14.2534411377164,-36.1397071200541,-9.80622290360731
-10.4526341962502,-4.65924884043163,-8.4064548223264,-3.80321886300288,-3.55182819025752,-29.1216624997023,-4.04835038446784
-29.2471995689622,-11.7244116193255,-12.8781406528092,-8.92109440567286,-14.9077220166425,-15.6757175298505,-10.0518361268451
-5.80450850960078,-1.40664211693107,-2.72320890406892,-2.55108600642482,-3.58958737719404,-3.8624815529904,-1.72011454961266
-13.1689086671702,-9.22105384707705,-9.39738965634355,-14.0976325647446,-15.032336489479,-26.8667121566513,-9.90740386015653
-4.3786589359309,-3.40676779144391,-3.37074815579231,-2.91588307165335,-3.30720457689192,-16.5225281150128,-3.20231808457985
-72.538581822862,-67.8467579695927,-27.7534591258099,-67.5267072984211,-75.1863009297768,-247.020233616301,-34.9564745935383
-5.67574539809875,-4.56450170148567,-4.57116771716972,-3.63677352166036,-6.08984233164123,-16.8116095702243,-3.98854541714533
-66.915023856331,-11.9078480280214,-15.0587469822591,-16.0947678313361,-21.3978778642277,-5.2139574319821,-7.44917166998051
-18.7648227322606,-12.32441133593,-4.24525818443487,-14.3012607715001,-13.9339483358979,-57.5521393524434,-5.65199277219498
-58.1040942389822,-14.0491926620674,-17.9486005334479,-33.5288605730658,-17.4432253461035,-32.8723889124518,-16.051981432386
-39.4032861637908,-32.420429769092,-15.2382724500412,-25.5829288618565,-40.536305177917,-131.373409284097,-17.8646855644822
-15.7551015174796,-8.97727526467056,-4.95426112818672,-8.84427659671731,-5.90827056189858,-31.9985448868744,-5.72152940326923
-28.2090523051833,-38.5531814272313,-57.51895198318,-48.7662884650039,-94.0750337380091,-77.7697109800008,-36.4577569419782
-36.4914263432842,-12.2865060755661,-39.8217846940344,-21.2630398989783,-45.0637744197138,-55.9777879995901,-14.5932116200138
-11.5449522665699,-10.3165098622065,-4.47988614697243,-9.20509060826261,-10.8438859184216,-32.0949289778488,-5.40136846817237
-22.8482574913375,-9.39600121266839,-13.8519658429287,-12.0362082883116,-18.7882787059006,-5.27525280652291,-6.85466234100894
-11.3489031682086,-1.54199674158186,-5.37385267484675,-3.09108080169417,-1.02432530032828,-11.3894355393571,-1.40200451189189
-33.3557798264054,-12.4542679525699,-22.0053894714125,-8.11951060762456,-13.3854438414933,-17.590732468877,-9.36173915602232
-19.4945626117684,-9.66699088390456,-15.9964827158938,-7.58322969409024,-10.33165287794,-11.390007855099,-8.44853260786376
-10.2507233837187,-7.39149505539173,-3.59449224372706,-4.70962581278055,-4.77243358008947,-17.1920455216743,-4.01096641898311
-13.4330313457854,-2.89092997948087,-4.37153903018118,-4.35559511622675,-5.82013018111672,-1.71337816791485,-2.31769583929785
-14.4106963553712,-4.72184030619257,-5.29356277167453,-5.49317375598569,-11.5232073434697,-10.5071424244444,-5.12872137828863
-7.32777637365952,-8.49036980395997,-4.1289635443273,-6.18357847183862,-8.44753221492,-34.4984897283067,-4.73597180864348
-62.6831577740877,-7.66332654276808,-16.131229385661,-16.8670083752684,-18.1673251311555,-7.46154316024464,-8.72125597146396
-32.6953325643364,-10.0749911367,-22.3433469283973,-15.712128252805,-23.2567078636842,-33.1725443993063,-11.3045289159194
-37.3788829963399,-20.7860322241375,-24.7681631840738,-15.3027252894165,-24.4683399994862,-56.4856606257414,-17.2597134521698
-28.3944843411476,-6.20780448487651,-19.8407753438883,-9.49701411055078,-6.35880439949436,-15.8335315302168,-6.78854121387683
-6.452294472706,-5.65681792049214,-7.9215658188566,-3.93115891028039,-7.09628038162613,-14.0571740770537,-4.40741585590271
-22.269819082317,-14.5926897200756,-16.2118218464499,-7.76150521128259,-18.0124409193574,-21.4217393785062,-8.52009413390789
-3.89372196672202,-2.15905308114929,-3.31034975541591,-3.08790578697951,-1.83983191720978,-9.47931207094699,-2.16576091236384
-5.03928517270749,-2.41532562431602,-7.470185452621,-2.34247523877412,-4.34890575957287,-4.58220138385598,-2.54030730271999
-5.49712177140235,-1.73232898520192,-2.07153079855844,-3.06478884403793,-2.55224278716307,-1.17747842147416,-1.58534301051481
-27.8478101045858,-5.16177852476973,-22.4661617745898,-9.61909846368036,-5.72430964831444,-34.1598261426917,-5.7867640494277
